,NCALD (83988)
ACH-000849,-0.310559840441
ACH-000851,-0.268373972729
ACH-000855,0.0343033968907
ACH-000856,-0.188757908904
ACH-000858,-0.330986080726
ACH-000859,-0.288291248574
ACH-000861,-0.0753223126945
ACH-000862,-0.21370091694899998
ACH-000865,-0.020478894033900002
ACH-000866,-0.23158672469799998
ACH-000867,-0.12444282485099999
ACH-000869,-0.455681897171
ACH-000872,-0.101320779322
ACH-000873,-0.0492776415269
ACH-000876,-0.11656088470100001
ACH-000878,-0.214301633101
ACH-000880,-0.155102163666
ACH-000881,-0.193895438091
ACH-000882,-0.146747023679
ACH-000884,-0.19563976749099998
ACH-000885,-0.210255305678
ACH-000887,-0.245517174071
ACH-000888,-0.18500272180500002
ACH-000889,-0.120745313939
ACH-000890,-0.107077449768
ACH-000896,-0.24938615199099998
ACH-000898,-0.315278097942
ACH-000900,-0.321132725547
ACH-000901,-0.174853637085
ACH-000905,-0.140542676024
ACH-000906,-0.272322543751
ACH-000907,-0.130191599319
ACH-000910,-0.35368300027500005
ACH-000911,-0.31776586085299996
ACH-000912,-0.21661102433600002
ACH-000913,-0.27899784057
ACH-000915,-0.218745288886
ACH-000916,-0.275664921109
ACH-000917,-0.301794791457
ACH-000921,-0.0697165650795
ACH-000924,-0.113134094782
ACH-000926,-0.31950310464000004
ACH-000928,-0.350561035087
ACH-000929,0.134739282646
ACH-000932,-0.11717751026499999
ACH-000935,-0.0716496581894
ACH-000936,-0.289049593149
ACH-000937,-0.12287111548
ACH-000938,0.04609625148490001
ACH-000939,0.22320529586500001
ACH-000941,-0.381804715408
ACH-000943,-0.215675282068
ACH-000946,-0.263948394297
ACH-000947,-0.0162244156207
ACH-000948,-0.150302498869
ACH-000950,0.28207530907
ACH-000953,-0.05834823307519999
ACH-000957,-0.410629268892
ACH-000958,-0.166883893562
ACH-000960,-0.181396766681
ACH-000963,-0.44412692586999997
ACH-000968,-0.058556449883599995
ACH-000969,-0.439035075801
ACH-000973,-0.167518152219
ACH-000974,-0.157941949031
ACH-000975,-0.148025326745
ACH-000976,-0.286187796129
ACH-000978,-0.5570599172540001
ACH-000980,-0.128441973399
ACH-000984,-0.130359682678
ACH-000986,-0.38938776548299997
ACH-000988,-0.14371174065700001
ACH-000993,-0.319190004711
ACH-000994,-0.456383856748
ACH-000996,-0.300810982025
ACH-001001,-0.150304372164
ACH-001020,-0.00258921204503
ACH-001028,-0.22872398283300002
ACH-001031,-0.199519333578
ACH-001038,-0.206563530003
ACH-001048,-0.174917883559
ACH-001050,-0.276536302723
ACH-001053,0.140424226611
ACH-001054,-0.227877561079
ACH-001061,-0.156565154263
ACH-001067,-0.2809446718
ACH-001075,-0.08988801301010002
ACH-001096,-0.0608348871497
ACH-001128,0.102159541224
ACH-001134,-0.18973525853599998
ACH-001151,-0.116215271829
ACH-001163,-0.14409416629000002
ACH-001164,0.165428024634
ACH-001173,-0.0322759994319
ACH-001183,-0.298638818398
ACH-001184,0.0570310003318
ACH-001190,-0.08056294359880001
ACH-001192,-0.166742429965
ACH-001193,-0.12657504335699998
ACH-001196,-0.38349540198200005
ACH-001197,-0.228438370788
ACH-001205,-0.185776728008
ACH-001211,-0.217664727264
ACH-001212,-0.219774156192
ACH-001228,-0.207163457806
ACH-001232,-0.13152590844
ACH-001239,-0.12241567715700001
ACH-001274,-0.0859807005085
ACH-001275,-0.325772760231
ACH-001277,-0.39675092592600003
ACH-001278,-0.156521612693
ACH-001280,-0.657911396844
ACH-001283,-0.130810253037
ACH-001289,-0.18718446895399998
ACH-001295,-0.17452697832400002
ACH-001300,-0.309202941153
ACH-001301,0.0936041223211
ACH-001302,-0.30633489054499996
ACH-001303,-0.123148287787
ACH-001306,-0.115293174256
ACH-001318,-0.15547249483
ACH-001322,-0.19009711995
ACH-001328,-0.277409040403
ACH-001332,-0.0667995550458
ACH-001333,-0.152371345183
ACH-001336,-0.214206201162
ACH-001340,-0.18382797738200002
ACH-001346,-0.301129220993
ACH-001353,-0.290290906631
ACH-001354,-0.22128105186
ACH-001367,-0.179047987588
ACH-001368,-0.18575293061700002
ACH-001374,-0.0362016200464
ACH-001375,-0.23176604419500002
ACH-001377,-0.131092959995
ACH-001380,-0.208335789184
ACH-001391,-0.28045431056
ACH-001407,-0.18518956692699998
ACH-001408,-0.361634933015
ACH-001413,-0.0868523724821
ACH-001430,-0.19040732900600002
ACH-001431,0.0444494585952
ACH-001450,-0.20202600390500003
ACH-001496,-0.17996544629099998
ACH-001500,-0.050640372934800004
ACH-001521,-0.37076433761
ACH-001523,-0.151081222201
ACH-001532,-0.18286110382399998
ACH-001536,0.049241609772600003
ACH-001550,-0.07181434970869999
ACH-001552,-0.180225871347
ACH-001554,0.0368623804969
ACH-001645,-0.017960781059
ACH-001654,-0.19641920107500002
ACH-001715,-0.0810820049745
ACH-001735,-0.168822001647
ACH-001736,-0.287617958931
ACH-001737,0.146937285043
ACH-001740,-0.330065917697
ACH-001745,-0.09239988904020001
ACH-001750,-0.168581260392
ACH-001765,-0.166166208197
ACH-001956,-0.0772218759708
ACH-001957,-0.24237080764600002
