,SEPHS1 (22929)
ACH-000652,-0.307317489354
ACH-000653,-0.414065716304
ACH-000657,-0.339664328667
ACH-000658,-0.397836991847
ACH-000661,-0.630106369645
ACH-000662,-0.345438468381
ACH-000663,-0.46148435271300003
ACH-000665,-0.46382669652900005
ACH-000671,-0.385234879549
ACH-000673,-0.537553348818
ACH-000676,-0.639576787236
ACH-000677,-0.522213281019
ACH-000681,-0.335157316177
ACH-000682,-0.44917568306199995
ACH-000683,-0.490370776986
ACH-000684,-0.699901162752
ACH-000688,-0.560770696376
ACH-000693,-0.21951124870400002
ACH-000694,-0.47476495172600003
ACH-000695,-0.534291112074
ACH-000696,-0.548052442345
ACH-000697,-0.562128230856
ACH-000699,-0.355892354974
ACH-000701,-0.313353039242
ACH-000706,-0.25901680275899996
ACH-000711,-0.6365497910629999
ACH-000713,-0.431392403145
ACH-000714,-0.229344216006
ACH-000718,-0.395956820577
ACH-000720,-0.28995452409
ACH-000721,-0.6388922227030001
ACH-000724,-0.453428887525
ACH-000725,-0.536019832239
ACH-000732,-0.478452288261
ACH-000734,-0.183666668013
ACH-000735,-0.344110097795
ACH-000736,-0.5150198193559999
ACH-000738,-0.622605391837
ACH-000746,0.0158589368869
ACH-000747,-0.308588250203
ACH-000748,-0.688708009427
ACH-000753,-0.537428155294
ACH-000756,-0.584680026027
ACH-000757,-0.423011676198
ACH-000758,-0.293981056553
ACH-000760,-0.338372664538
ACH-000763,-0.402742884599
ACH-000764,-0.374906274246
ACH-000765,-0.260109815248
ACH-000766,-0.471375281275
ACH-000767,-0.0920639729593
ACH-000768,-0.62550317419
ACH-000769,-0.645575319767
ACH-000770,-0.22587746326400002
ACH-000771,-0.417383730035
ACH-000773,-0.605324131469
ACH-000776,-0.608502924258
ACH-000777,-0.436425363587
ACH-000778,-0.581830657301
ACH-000781,-0.125304620809
ACH-000782,-0.5005972413090001
ACH-000783,-0.7678063876710001
ACH-000784,-0.5153330937699999
ACH-000785,-0.36835274208499996
ACH-000787,-0.2280010925
ACH-000788,-0.560590087739
ACH-000791,-0.457804590376
ACH-000792,-0.510590275753
ACH-000794,-0.47871100608999995
ACH-000796,-0.48310649428499997
ACH-000799,-0.397069737107
ACH-000800,-0.37516806607299996
ACH-000802,-0.263915418302
ACH-000804,-0.68528535911
ACH-000805,-0.434113038327
ACH-000809,-0.19841243477
ACH-000810,-0.637220564269
ACH-000811,-0.44305538808600003
ACH-000817,-0.37291717883000003
ACH-000819,-0.321314716988
ACH-000820,0.0679507827476
ACH-000821,-0.5050557367390001
ACH-000822,-0.47820313007299997
ACH-000823,-0.347032884601
ACH-000824,-0.0712574983102
ACH-000827,-0.49626326785499997
ACH-000829,-0.484629708806
ACH-000831,-0.257960516482
ACH-000832,-0.554514336817
ACH-000833,-0.39212506924900004
ACH-000834,-0.0190189291285
ACH-000835,-0.575799287072
ACH-000836,-0.5761980616669999
ACH-000837,-0.420848684441
ACH-000838,-0.60649436408
ACH-000839,-0.568610868697
ACH-000840,0.246521062262
ACH-000841,-0.709648817758
ACH-000843,-0.435312609832
ACH-000846,-0.684444998593
ACH-000847,-0.532110311382
ACH-000848,-0.312234574635
ACH-000849,-0.410096939878
ACH-000851,-0.740329101546
ACH-000855,-0.07700424466839999
ACH-000856,-0.369504917126
ACH-000858,-0.247794397962
ACH-000859,-0.443463859475
ACH-000861,-0.575837502829
ACH-000862,-0.370393379024
ACH-000865,-0.424891985933
ACH-000866,-0.0895095275426
ACH-000867,-0.41720331812100003
ACH-000869,-0.445126402826
ACH-000872,-0.459277253583
ACH-000873,-0.031120179764200003
ACH-000876,-0.499812213081
ACH-000878,-0.519482506467
ACH-000880,-0.627593740709
ACH-000881,-0.365122854005
ACH-000882,-0.7110893705560001
ACH-000884,-0.189629870506
ACH-000885,-0.6731862165729999
ACH-000887,-0.326961092894
ACH-000888,-0.520064309863
ACH-000889,-0.307129394974
ACH-000890,-0.558134483091
ACH-000896,-0.614260449382
ACH-000898,-0.47434909361100003
ACH-000900,-0.353880502875
ACH-000901,-0.513381781655
ACH-000905,-0.514863320052
ACH-000906,-0.216006932851
ACH-000907,-0.715965087295
ACH-000910,-0.908381638536
ACH-000911,-0.43335074328699996
ACH-000912,-0.506794936824
ACH-000913,-0.451396109579
ACH-000915,-0.5348112795100001
ACH-000916,-0.7336140622930001
ACH-000917,-0.521822410161
ACH-000921,-0.44492842605899996
ACH-000924,0.0288506319881
ACH-000926,-0.36980023022200004
ACH-000928,-0.379703943857
ACH-000929,-0.353294040938
ACH-000932,-0.497060048675
ACH-000935,-0.557379099149
ACH-000936,-0.257640998936
ACH-000937,-0.603775392369
ACH-000938,-0.7321490564030001
ACH-000939,-0.45789723438100005
ACH-000941,-0.538584188421
ACH-000943,-0.24423399147
ACH-000946,-0.41620288825999996
ACH-000947,-0.417936896259
ACH-000948,-0.562795697836
ACH-000950,-0.520719540511
ACH-000953,-0.493510850642
ACH-000957,-0.49872603427400003
ACH-000958,-0.574545369165
ACH-000960,-0.37029145425300003
ACH-000963,-0.690546111407
ACH-000968,-0.811436380564
ACH-000969,-0.240943751366
ACH-000973,-0.49314815013999996
ACH-000974,-0.28543879786
ACH-000975,-0.153606993555
ACH-000976,-0.6661305301229999
ACH-000978,-0.0173802694404
ACH-000980,-0.122218418006
ACH-000984,-0.39604450330200003
ACH-000986,-0.36701483174599997
ACH-000988,-0.342203735921
ACH-000993,-0.627103943761
ACH-000994,-0.08931608385510001
ACH-000996,-0.448070396594
ACH-001001,-0.409778805135
ACH-001020,-0.598828832016
ACH-001028,-0.39657627871
ACH-001031,-0.716951149072
ACH-001038,-0.10543444591199999
ACH-001048,-0.6467134258730001
ACH-001050,-0.75230996831
ACH-001053,-0.78086045803
ACH-001054,-0.64997417108
ACH-001061,-0.292529741285
ACH-001067,-0.5215312943020001
ACH-001075,-0.573792670152
ACH-001096,-0.344103200626
ACH-001128,-1.02729520506
ACH-001134,-0.260763179547
ACH-001151,-0.327468200012
ACH-001163,-0.32504219636
ACH-001164,-0.352523736113
ACH-001173,-0.419532097776
ACH-001183,-0.310854077977
ACH-001184,-0.714763666876
ACH-001190,-0.716734573194
ACH-001192,-0.244391229822
ACH-001193,-0.0305316142663
ACH-001196,-0.46698902896000005
ACH-001197,-0.23167299570099997
ACH-001205,-0.420232818683
ACH-001211,-0.750535384372
ACH-001212,-0.486518379243
ACH-001228,-0.405804345432
ACH-001232,-0.507355081063
ACH-001239,-0.395519348159
ACH-001274,-0.258380945992
ACH-001275,-0.42064141074600003
ACH-001277,-0.10823778129
ACH-001278,-0.550694767134
ACH-001280,-0.5219004970000001
ACH-001283,-0.697989843893
ACH-001289,-0.896830491142
ACH-001295,-0.754794030665
ACH-001300,-0.6330988193720001
ACH-001301,-0.38482165461499995
ACH-001302,-0.37347929807400004
ACH-001303,0.16784144456500003
ACH-001306,-0.48756452946900003
ACH-001318,0.19671271129299997
ACH-001322,-0.73521714143
ACH-001328,-0.503468416779
ACH-001332,-0.564885302478
ACH-001333,-0.332081958154
ACH-001336,-0.586099694152
ACH-001340,-0.642360091609
ACH-001346,-0.578782706322
ACH-001353,-0.582083296135
ACH-001354,-0.699427904792
ACH-001367,-0.6531206134549999
ACH-001368,-0.33440346704199997
ACH-001374,-0.734029752508
ACH-001375,-0.241753118427
ACH-001377,-0.240712653624
ACH-001380,-0.686504255659
ACH-001391,-0.327504149702
ACH-001407,-0.8809877767380001
ACH-001408,-0.464373801341
ACH-001413,-0.312346229604
ACH-001430,-0.533425367776
ACH-001431,-0.6974918940639999
ACH-001450,-0.249688361571
ACH-001496,-0.41303373589000003
ACH-001500,-0.28397595015
ACH-001521,-0.65504588448
ACH-001523,-0.519186915678
ACH-001532,-0.816889257633
ACH-001536,-0.324223877597
ACH-001550,-0.41492325796999996
ACH-001552,-0.36801088712499996
ACH-001554,-0.551912761678
ACH-001645,-0.552360846768
ACH-001654,-0.399522054797
ACH-001715,-0.206252056351
ACH-001735,-0.20700513444200003
ACH-001736,-0.763236642571
ACH-001737,-0.217539702255
ACH-001740,-0.565521865577
ACH-001745,-0.555713221806
ACH-001750,-0.31478858626600004
ACH-001765,-0.233462189997
ACH-001956,-0.610688304253
ACH-001957,-0.8041814215209999
