,CS (1431)
ACH-000800,-0.53318496054
ACH-000802,-0.686012311437
ACH-000804,-0.349504793524
ACH-000805,-0.873269673774
ACH-000809,-0.536682584626
ACH-000810,-0.557744639855
ACH-000811,-0.413719236675
ACH-000817,-0.7230318490819999
ACH-000819,-0.483711850365
ACH-000820,-0.190047067051
ACH-000821,-0.49107532108699997
ACH-000822,-0.726588646383
ACH-000823,-0.609809340029
ACH-000824,-0.370440927601
ACH-000827,-0.402681613864
ACH-000829,-0.548967004053
ACH-000831,-0.45159134099799997
ACH-000832,-0.593328993325
ACH-000833,-0.563004277887
ACH-000834,-0.40199102939099995
ACH-000835,-0.41211805495
ACH-000836,-0.468991345069
ACH-000837,-0.362384112887
ACH-000838,-0.310569551907
ACH-000839,-0.38589263878300006
ACH-000840,-0.615094611572
ACH-000841,-0.24212881444
ACH-000843,-0.5206358568980001
ACH-000846,-0.07141931938900001
ACH-000847,-0.492915743997
ACH-000848,-0.8129355596179999
ACH-000849,-0.577236874773
ACH-000851,-0.8047653948540001
ACH-000855,-0.639868499973
ACH-000856,-0.301077860857
ACH-000858,-0.43628292333400004
ACH-000859,-0.5347536292580001
ACH-000861,-0.661824290476
ACH-000862,-0.595466071607
ACH-000865,-0.45674934079199997
ACH-000866,-0.437022728155
ACH-000867,-0.662182783837
ACH-000869,-0.738646394957
ACH-000872,-0.469150137428
ACH-000873,-0.184322079053
ACH-000876,-0.813446886878
ACH-000878,-0.438722826729
ACH-000880,-0.34592643281700003
ACH-000881,-0.49991996002899997
ACH-000882,-0.694991135561
ACH-000884,-0.571631746031
ACH-000885,-0.488971257888
ACH-000887,-0.552230982511
ACH-000888,-0.40274268514399997
ACH-000889,-1.187081007
ACH-000890,-0.40276242601400003
ACH-000896,-0.530071613331
ACH-000898,-0.6032864588419999
ACH-000900,-0.7746186966869999
ACH-000901,-0.7728846865160001
ACH-000905,-0.48346305838299997
ACH-000906,-0.399199892905
ACH-000907,-0.5095739848899999
ACH-000910,-0.8273524383480001
ACH-000911,-0.500702017028
ACH-000912,-0.4390109024600001
ACH-000913,-0.672777705243
ACH-000915,-0.699843278615
ACH-000916,-0.5850791265349999
ACH-000917,-0.796348552519
ACH-000921,-0.5155037795530001
ACH-000924,-0.700088500637
ACH-000926,-0.431867888807
ACH-000928,-0.831212350851
ACH-000929,-0.5775388837650001
ACH-000932,-0.560999141086
ACH-000935,-0.552455510936
ACH-000936,-0.503641740156
ACH-000937,-0.636429925693
ACH-000938,-0.18442453029
ACH-000939,-0.507953412733
ACH-000941,-0.576850500167
ACH-000943,-0.881464701263
ACH-000946,-0.745533866823
ACH-000947,-0.523874456924
ACH-000948,-0.7865660731470001
ACH-000950,-0.495393833939
ACH-000953,-0.815559871189
ACH-000957,-0.664116465501
ACH-000958,-0.529296056484
ACH-000960,-0.624291087899
ACH-000963,-0.6945255809299999
ACH-000968,-0.548164822205
ACH-000969,-0.96478272323
ACH-000973,-0.377231863619
ACH-000974,-0.627988658171
ACH-000975,-0.755895376065
ACH-000976,-0.542784080153
ACH-000978,-0.38174545614200006
ACH-000980,-0.518398932244
ACH-000984,-0.577773296083
ACH-000986,-0.385410666278
ACH-000988,-0.6536436335170001
ACH-000993,-0.454641543414
ACH-000994,-1.20625206459
ACH-000996,-0.467489756018
ACH-001001,-0.026991071258400005
ACH-001020,-0.442373134408
ACH-001028,-0.646498710762
ACH-001031,-0.689666831948
ACH-001038,-0.831187845431
ACH-001048,-0.32627871766100003
ACH-001050,-0.10819623224500001
ACH-001053,-0.161721339784
ACH-001054,-0.446325481117
ACH-001061,-0.328010543867
ACH-001067,-0.545089456529
ACH-001075,-0.46042471021000003
ACH-001096,-0.5899969839029999
ACH-001128,0.142590120641
ACH-001134,-0.36747537032399996
ACH-001151,-0.516872206187
ACH-001163,-0.6906284448810001
ACH-001164,-0.317206853292
ACH-001173,-0.6171725069699999
ACH-001183,-0.26381182446199997
ACH-001184,-0.491439245419
ACH-001190,-0.6634738386169999
ACH-001192,-0.661351897875
ACH-001193,-0.255289890872
ACH-001196,-0.435735388625
ACH-001197,-0.527255838281
ACH-001205,-0.39212101096699997
ACH-001211,-0.630363133477
ACH-001212,-0.636211459287
ACH-001228,-0.448954981008
ACH-001232,-0.570151094322
ACH-001239,-0.707514472501
ACH-001274,-0.7764004224719999
ACH-001275,-0.5374815358389999
ACH-001277,-0.39486171910400003
ACH-001278,-0.654619771495
ACH-001280,-0.610243300215
ACH-001283,-0.53220227176
ACH-001289,-0.48877986893200004
ACH-001295,-0.281233847677
ACH-001300,-0.218953541521
ACH-001301,-0.40288163942500005
ACH-001302,-0.748691229639
ACH-001303,-0.436449472151
ACH-001306,-0.49286749005900005
ACH-001318,-0.78555514876
ACH-001322,-0.0968203679399
ACH-001328,-0.34957687731200004
ACH-001332,-0.49121135582599995
ACH-001333,-0.710695140632
ACH-001336,-0.719453820813
ACH-001340,-0.546329793505
ACH-001346,-0.6353063400550001
ACH-001353,-0.672166610249
ACH-001354,-0.7380493891329999
ACH-001367,-0.39864458450499995
ACH-001368,-0.628408602116
ACH-001374,-0.159522439704
ACH-001375,-0.46077724764
ACH-001377,-0.469643655161
ACH-001380,-0.536550091851
ACH-001391,-0.8873726712630001
ACH-001407,-0.54450427735
ACH-001408,-0.411102611931
ACH-001413,-0.6940006459270001
ACH-001430,-0.441154175313
ACH-001431,-0.327566603986
ACH-001450,-0.509885543527
ACH-001496,-0.750126701151
ACH-001500,-0.36420394321000005
ACH-001521,-0.318105768415
ACH-001523,-0.729097953681
ACH-001532,-0.37591788504
ACH-001536,-0.406806895091
ACH-001550,-0.5726071079899999
ACH-001552,-0.352845536502
ACH-001554,-0.49089165942100005
ACH-001645,-0.410228152965
ACH-001654,-0.73726506431
ACH-001715,-0.543911167923
ACH-001735,-0.374855993661
ACH-001736,-0.527993829908
ACH-001737,-0.446329502774
ACH-001740,-0.7543122033769999
ACH-001745,-0.975280662212
ACH-001750,-0.563776512298
ACH-001765,-0.550043104436
ACH-001956,-0.383335024325
ACH-001957,-0.383057831256
