,METRN (79006)
ACH-000466,-0.066374180421
ACH-000467,-0.265455052209
ACH-000468,-0.158663015316
ACH-000469,0.0404513638151
ACH-000470,-0.0995662672758
ACH-000471,-0.052901097536
ACH-000472,-0.228557984072
ACH-000473,-0.26919516966999996
ACH-000475,-0.2362481356
ACH-000476,-0.0615326824049
ACH-000477,0.288692346679
ACH-000480,-6.73953705511e-05
ACH-000481,-0.108813674427
ACH-000483,-0.0456722390866
ACH-000484,-0.102003709737
ACH-000485,-0.241005018459
ACH-000486,-0.07294024478529999
ACH-000487,-0.16366432906199999
ACH-000488,-0.16581171650999998
ACH-000490,-0.124242318183
ACH-000491,0.107332226739
ACH-000495,-0.128617360939
ACH-000496,-0.206968926957
ACH-000499,-0.12361422649
ACH-000500,-0.164253823324
ACH-000502,-0.16972227461300002
ACH-000503,0.0120879200718
ACH-000505,-0.275554759289
ACH-000507,-0.202169593701
ACH-000510,-0.144832405351
ACH-000511,-0.129125038515
ACH-000512,0.136119872581
ACH-000516,-0.06724854361759999
ACH-000517,-0.17587248999400001
ACH-000518,-0.188791238027
ACH-000520,-0.143243751004
ACH-000521,-0.13165006355999997
ACH-000522,-0.129726011446
ACH-000524,-0.18476763859900003
ACH-000527,-0.140858609639
ACH-000528,0.0115004630853
ACH-000537,-0.0648215617511
ACH-000541,-0.250114476434
ACH-000542,-0.117663363134
ACH-000544,-0.035757390559
ACH-000545,-0.21533509539
ACH-000547,0.147514574394
ACH-000548,-0.26861468906
ACH-000549,-0.0599033771268
ACH-000550,-0.15596886088
ACH-000552,-0.0696422388781
ACH-000556,-0.227418989166
ACH-000557,-0.167401930855
ACH-000570,0.0330946602545
ACH-000571,-0.31507626708500003
ACH-000573,-0.107005130567
ACH-000576,0.026435744319599996
ACH-000580,-0.0966207233468
ACH-000584,-0.07683129398680001
ACH-000585,-0.229957925124
ACH-000588,-0.00325129587904
ACH-000589,-0.137706902347
ACH-000591,-0.125351835283
ACH-000593,-0.077363396843
ACH-000600,-0.13402289499199999
ACH-000601,-0.124291776285
ACH-000604,0.0113103588035
ACH-000605,-0.25354848015000003
ACH-000606,-0.07822662044539999
ACH-000608,-0.192716681391
ACH-000614,-0.315498441776
ACH-000616,-0.178995785365
ACH-000618,-0.101010319793
ACH-000619,0.038267743606699996
ACH-000620,-0.233850072733
ACH-000621,-0.155693319409
ACH-000622,-0.121837769323
ACH-000623,-0.22512812150400002
ACH-000624,-0.280748688704
ACH-000627,-0.12962921228
ACH-000630,-0.0938803770013
ACH-000632,-0.0761378232872
ACH-000633,-0.146171358852
ACH-000637,-0.19402752802
ACH-000638,0.0710225243396
ACH-000646,-0.0446769665274
ACH-000647,-0.158134660432
ACH-000648,-0.23225181356
ACH-000649,-0.180125492674
ACH-000651,0.0661123846998
ACH-000652,-0.265504760135
ACH-000653,-0.013550529541200002
ACH-000657,-0.173008505945
ACH-000658,0.08916216832620001
ACH-000661,0.0747243683496
ACH-000662,-0.14828208715
ACH-000663,0.132405993868
ACH-000665,-0.07192665690410001
ACH-000671,0.08910715465050001
ACH-000673,-0.141530686108
ACH-000676,-0.0400706487613
ACH-000677,-0.048735220084
ACH-000681,-0.00818439496342
ACH-000682,-0.0577895797767
ACH-000683,-0.09469907179610002
ACH-000684,-0.13090682094
ACH-000688,0.013020017110299998
ACH-000693,-0.129320790513
ACH-000694,-0.0768536680251
ACH-000695,-0.5371900837929999
ACH-000696,-0.0498695258989
ACH-000697,0.160522610849
ACH-000699,-0.0732442626591
ACH-000701,-0.0652630512936
ACH-000706,-0.045958707895400006
ACH-000711,-0.152611024267
ACH-000713,-0.0356264615915
ACH-000714,-0.0865582622508
ACH-000718,-0.125835188221
ACH-000720,-0.218267778037
ACH-000721,0.034594248450599996
ACH-000724,-0.139684068103
ACH-000725,-0.337733588548
ACH-000732,-0.0387403598017
ACH-000734,-0.09736638869599999
ACH-000735,-0.12202288021
ACH-000736,-0.167174028984
ACH-000738,-0.08407855791260001
ACH-000746,-0.112195540557
ACH-000747,0.0835841221629
ACH-000748,-0.118291798367
ACH-000753,0.0382022455154
ACH-000756,-0.029287561569999995
ACH-000757,0.224930924267
ACH-000758,-0.000613173214895
ACH-000760,-0.166534895612
ACH-000763,0.0265645888942
ACH-000764,-0.200216702187
ACH-000765,-0.027382621858200003
ACH-000766,-0.11006468127499999
ACH-000767,-0.248053309613
ACH-000768,-0.0901064729921
ACH-000769,0.045932622603199996
ACH-000770,-0.157864868188
ACH-000771,-0.053336254134099995
ACH-000773,-0.122894949285
ACH-000776,-0.145491881227
ACH-000777,-0.0870958286114
ACH-000778,0.0767050216454
ACH-000781,-0.10714438717399999
ACH-000782,-0.351400373237
ACH-000783,-0.329508996477
ACH-000784,-0.0676670656489
ACH-000785,0.045662133369800004
ACH-000787,-0.0300369333514
ACH-000788,-0.145955813362
ACH-000791,-0.00541984739802
ACH-000792,-0.0993568351772
ACH-000794,-0.114808782756
ACH-000796,-0.11545633039000001
ACH-000799,-0.127877317583
ACH-000800,-0.0714065055666
ACH-000802,-0.16703171761399999
ACH-000804,-0.0643012700563
ACH-000805,0.0222383874365
ACH-000809,-0.11801472184
ACH-000810,0.0622722689249
ACH-000811,-0.17523679584899998
ACH-000817,-0.170341535663
ACH-000819,-0.102005823595
ACH-000820,-0.21015857519900003
ACH-000821,0.06039753273680001
ACH-000822,-0.178657373954
ACH-000823,-0.112798713926
ACH-000824,-0.174983466827
ACH-000827,-0.125829176504
ACH-000829,-0.09591555603869999
ACH-000831,-0.0713768914589
ACH-000832,0.000476805635134
ACH-000833,0.0148821214732
ACH-000834,-0.06197604015790001
ACH-000835,-0.0960164020667
ACH-000836,-0.151001508368
ACH-000837,0.121633594115
ACH-000838,-0.11734151687899999
ACH-000839,-0.290699363493
ACH-000840,-0.405461318262
ACH-000841,0.0454793052505
ACH-000843,0.161428292405
ACH-000846,-0.214645441994
ACH-000847,0.0316423783403
ACH-000848,0.0391414112349
ACH-000849,-0.011811596142299999
ACH-000851,-0.197039587139
ACH-000855,-0.14582122116
ACH-000856,-0.251446047533
ACH-000858,-0.0641795093628
ACH-000859,-0.0627668920257
ACH-000861,-0.0785460811925
ACH-000862,-0.160085313023
ACH-000865,-0.18885250059099998
ACH-000866,-0.102437315265
ACH-000867,-0.10005107910700001
ACH-000869,-0.0778124983489
ACH-000872,-0.16922215135699997
ACH-000873,-0.139292017734
ACH-000876,-0.29512383793499997
ACH-000878,-0.0929009276936
ACH-000880,-0.176945122057
ACH-000881,-0.122506294737
ACH-000882,-0.070299277063
ACH-000884,-0.129452325903
ACH-000885,-0.102967102495
ACH-000887,-0.023428599257799998
ACH-000888,-0.247374710168
ACH-000889,0.0008726703041889999
ACH-000890,-0.00557372800386
ACH-000896,-0.112166134185
ACH-000898,-0.022599087250200003
ACH-000900,-0.11243276226500001
ACH-000901,-0.150790386934
ACH-000905,-0.114901253186
ACH-000906,-0.101769371641
ACH-000907,-0.0878612429443
ACH-000910,-0.229276342214
ACH-000911,-0.22961094130399998
ACH-000912,-0.06810827595800001
ACH-000913,-0.0144998345245
ACH-000915,-0.022291975402099998
ACH-000916,0.0294772497401
ACH-000917,0.0807417505452
ACH-000921,-0.189742733422
ACH-000924,-0.0230789261151
ACH-000926,-0.264166056597
ACH-000928,-0.264047722173
ACH-000929,-0.22373040151
ACH-000932,-0.0523327932747
ACH-000935,-0.0818530897486
ACH-000936,-0.16806874799000002
ACH-000937,-0.10855983577299999
ACH-000938,-0.188423697832
ACH-000939,-0.12410891181299999
ACH-000941,-0.06492941844790001
ACH-000943,-0.063553099804
ACH-000946,-0.0382841476814
ACH-000947,-0.0941609732133
ACH-000948,0.0176915196671
ACH-000950,0.1131385841
ACH-000953,-0.152389176401
ACH-000957,0.0009182857198089999
ACH-000958,-0.233153071307
ACH-000960,-0.158829560538
ACH-000963,0.136251072279
ACH-000968,-0.0859213704198
ACH-000969,-0.00313945050468
ACH-000973,-0.0920598062572
ACH-000974,-0.198237575341
ACH-000975,-0.0717831023524
ACH-000976,-0.15828670805199999
ACH-000978,-0.46760535435
ACH-000980,-0.19283734064
ACH-000984,-0.053832214579999996
ACH-000986,-0.0239143698765
ACH-000988,-0.0009003436740830001
ACH-000993,-0.216443401684
ACH-000994,0.0415390532252
ACH-000996,-0.06749697613359999
ACH-001001,-0.0710999670619
ACH-001020,-0.112917626863
ACH-001028,-0.0745113125607
ACH-001031,-0.151285106601
ACH-001038,-0.08358116535110001
ACH-001048,-0.0629188198765
ACH-001050,-0.23412573448000001
ACH-001053,-0.0176625610165
ACH-001054,-0.167575489004
ACH-001061,-0.08017475313080001
ACH-001067,-0.296758512634
ACH-001075,-0.275242023743
ACH-001096,-0.165020731932
ACH-001128,-0.5549706198300001
ACH-001134,-0.0767591264322
ACH-001151,-0.117699514235
ACH-001163,-0.109379027473
ACH-001164,-0.12627328820699998
ACH-001173,-0.20910986718199998
ACH-001183,-0.105913801669
ACH-001184,-0.424168643332
ACH-001190,-0.254197829812
ACH-001192,-0.103205670703
ACH-001193,-0.089774315868
ACH-001196,-0.20925926092500002
ACH-001197,-0.265562131585
ACH-001205,-0.205425071076
ACH-001211,0.0283256410665
ACH-001212,-0.411966345091
ACH-001228,-0.0418452549655
ACH-001232,-0.229066619773
ACH-001239,-0.162267432239
ACH-001274,-0.36674606921999997
ACH-001275,-0.191444615922
ACH-001277,-0.20334874653499999
ACH-001278,0.022361300860500002
ACH-001280,-0.19151592774700002
ACH-001283,-0.20724242030499998
ACH-001289,-0.524324449326
ACH-001295,-0.12655325240700002
ACH-001300,-0.10464241465600001
ACH-001301,0.0355304244606
ACH-001302,-0.0040003635011
ACH-001303,-0.18210923505899998
ACH-001306,0.054883811743400006
ACH-001318,0.026435232139699998
ACH-001322,-0.10810947446699999
ACH-001328,-0.22328209567200002
ACH-001332,0.11157159139
ACH-001333,0.142963034351
ACH-001336,0.07034754589850001
ACH-001340,-0.213204203824
ACH-001346,0.0278687226585
ACH-001353,-0.0770497908914
ACH-001354,-0.034088123173
ACH-001367,-0.276114005823
ACH-001368,-0.19529001126200002
ACH-001374,-0.34922252284
ACH-001375,-0.19666663237399998
ACH-001377,-0.233160745171
ACH-001380,-0.11644753387199999
ACH-001391,-0.0984536086926
ACH-001407,-0.06994571819130001
ACH-001408,-0.16767106508500002
ACH-001413,0.05396163262490001
ACH-001430,0.0508062523291
ACH-001431,-0.0881188305638
ACH-001450,-0.273377457808
ACH-001496,-0.06138594426440001
ACH-001500,-0.0638192897305
ACH-001521,-0.0239052499029
ACH-001523,-0.0759292030348
ACH-001532,-0.0878389076795
ACH-001536,-0.053813201867000005
ACH-001550,-0.0032182823048600004
ACH-001552,-0.204934646844
ACH-001554,-0.23820755102
ACH-001645,-0.297513258728
ACH-001654,-0.08576945367939999
ACH-001715,-0.05220381165369999
ACH-001735,-0.0887494562184
ACH-001736,0.0133880350948
ACH-001737,-0.04873766916780001
ACH-001740,-0.22522862230500001
ACH-001745,-0.24036081308200002
ACH-001750,-0.119098302628
ACH-001765,-0.142562274561
ACH-001956,-0.0858059463223
ACH-001957,-0.0490433892687
