,GADD45G (10912)
ACH-000657,0.058503219935999995
ACH-000658,-0.12080335924
ACH-000661,-0.204806849532
ACH-000662,-0.26419124791299997
ACH-000663,-0.141409210256
ACH-000665,-0.13704167732300002
ACH-000671,-0.132465857576
ACH-000673,-0.047048049210400004
ACH-000676,-0.20697655085299999
ACH-000677,-0.0157483286945
ACH-000681,-0.0894934948852
ACH-000682,0.0104895564721
ACH-000683,-0.173550101767
ACH-000684,-0.028124921127499997
ACH-000688,-0.24361066046
ACH-000693,-0.168466017076
ACH-000694,0.027498169333299998
ACH-000695,-0.249366238726
ACH-000696,-0.27614375983
ACH-000697,-0.162114121258
ACH-000699,-0.0680462532029
ACH-000701,-0.243959684921
ACH-000706,-0.207924198462
ACH-000711,-0.242832050205
ACH-000713,-0.10195971052200001
ACH-000714,0.0337765185025
ACH-000718,-0.287145122138
ACH-000720,-0.0396392575822
ACH-000721,-0.109851279605
ACH-000724,0.005036667147090001
ACH-000725,0.0965912454459
ACH-000732,-0.390246543147
ACH-000734,-0.0770740092155
ACH-000735,-0.165155013416
ACH-000736,-0.08946582283639999
ACH-000738,-0.2955150034
ACH-000746,-0.055488194602300006
ACH-000747,-0.0775711058262
ACH-000748,-0.13035373763900002
ACH-000753,0.00897871905375
ACH-000756,0.0173790182076
ACH-000757,-0.22006913144200002
ACH-000758,-0.21677270207199997
ACH-000760,-0.16448681222
ACH-000763,-0.326674365619
ACH-000764,-0.110714254942
ACH-000765,-0.101394532078
ACH-000766,-0.0991523770417
ACH-000767,-0.155651819794
ACH-000768,-0.23400909183899998
ACH-000769,-0.0845738194475
ACH-000770,-0.14382397727600002
ACH-000771,-0.09251596651249999
ACH-000773,-0.0731317921505
ACH-000776,-0.0531761414752
ACH-000777,-0.17901649634599998
ACH-000778,-0.145313164799
ACH-000781,-0.14149944767
ACH-000782,-0.05461599853640001
ACH-000783,0.0038221164351900003
ACH-000784,-0.00375731185441
ACH-000785,-0.09032514993619999
ACH-000787,-0.10768920204299999
ACH-000788,-0.0237089223208
ACH-000791,-0.055478195583199996
ACH-000792,-0.0708378766447
ACH-000794,-0.0823447769988
ACH-000796,0.037391032044300006
ACH-000799,0.0131036180619
ACH-000800,-0.00549345040682
ACH-000802,0.10424331011099999
ACH-000804,-0.035223725104499996
ACH-000805,0.00997060929574
ACH-000809,-0.0752626674735
ACH-000810,0.09650464921219999
ACH-000811,-0.148550799783
ACH-000817,-0.0349458191657
ACH-000819,-0.311084967292
ACH-000820,-0.282967908286
ACH-000821,-0.0117410300032
ACH-000822,-0.193564964022
ACH-000823,-0.148192119669
ACH-000824,-0.310108407324
ACH-000827,-0.06212771330419999
ACH-000829,-0.253249526213
ACH-000831,-0.29646620779599997
ACH-000832,-0.0729299653081
ACH-000833,-0.16718716735300002
ACH-000834,-0.026349704162
ACH-000835,-0.23039169072299998
ACH-000836,-0.07384276925739999
ACH-000837,-0.045731582836800004
ACH-000838,-0.180476575257
ACH-000839,-0.406618556449
ACH-000840,-0.274500531249
ACH-000841,-0.0027988504412399997
ACH-000843,-0.190209673912
ACH-000846,-0.254295273532
ACH-000847,0.0451601945197
ACH-000848,-0.11641445030099999
ACH-000849,-0.0936069997845
ACH-000851,-0.0580830290006
ACH-000855,-0.6283245029600001
ACH-000856,-0.0170001366057
ACH-000858,-0.0874373718335
ACH-000859,-0.111356155974
ACH-000861,-0.08802003644619999
ACH-000862,-0.0175991040995
ACH-000865,-0.158552691199
ACH-000866,-0.167235255436
ACH-000867,0.007527379576409999
ACH-000869,-0.0502716014284
ACH-000872,-0.157660759787
ACH-000873,-0.17678513984799998
ACH-000876,-0.0527078993053
ACH-000878,0.014380209699200001
ACH-000880,-0.160943560013
ACH-000881,-0.0220239758155
ACH-000882,-0.235885354828
ACH-000884,-0.116583721796
ACH-000885,-0.0426924270136
ACH-000887,-0.132380838622
ACH-000888,-0.15568034492000002
ACH-000889,-0.056977669014599996
ACH-000890,0.0918619438508
ACH-000896,-0.186884916127
ACH-000898,-0.191793440185
ACH-000900,-0.148212130357
ACH-000901,-0.00183984900813
ACH-000905,-0.139391470721
ACH-000906,-0.20910861386399998
ACH-000907,0.0013911761869
ACH-000910,-0.038975050693
ACH-000911,0.0534326464764
ACH-000912,-0.0759284334552
ACH-000913,-0.209865414606
ACH-000915,-0.0697975724649
ACH-000916,-0.16986182898899999
ACH-000917,-0.061180791545900004
ACH-000921,-0.161998706133
ACH-000924,-0.133208452493
ACH-000926,-0.223702971721
ACH-000928,-0.18372018651
ACH-000929,-0.19464293723700002
ACH-000932,-0.159142599411
ACH-000935,0.204130140709
ACH-000936,-0.189322824336
ACH-000937,-0.172557205296
ACH-000938,-0.00701779807267
ACH-000939,0.0071214465478
ACH-000941,-0.108191365353
ACH-000943,-0.12265954979900001
ACH-000946,-0.07763863574060001
ACH-000947,0.037109941685
ACH-000948,-0.09412171913239999
ACH-000950,-0.195904230786
ACH-000953,-0.0243581438528
ACH-000957,0.0795027657518
ACH-000958,-0.558938206756
ACH-000960,-0.148098149813
ACH-000963,-0.0961912468595
ACH-000968,-0.14029082893300002
ACH-000969,-0.0704628845315
ACH-000973,-0.111912588141
ACH-000974,-0.108898076245
ACH-000975,0.041724484647199994
ACH-000976,0.0381296501402
ACH-000978,0.604118110477
ACH-000980,-0.14189522947799998
ACH-000984,-0.049484381991800004
ACH-000986,-0.0605812267018
ACH-000988,-0.0510543620542
ACH-000993,-0.278000914122
ACH-000994,-0.204689877847
ACH-000996,-0.221218367594
ACH-001001,-0.111229644693
ACH-001020,-0.0349068123207
ACH-001028,-0.20914981954999998
ACH-001031,-0.0699436869645
ACH-001038,-0.18407950365800002
ACH-001048,-0.109909121812
ACH-001050,-0.138285549378
ACH-001053,-0.13270590899700002
ACH-001054,0.00394393416285
ACH-001061,-0.0527296071146
ACH-001067,0.11157929222999999
ACH-001075,-0.141299092404
ACH-001096,-0.573263922144
ACH-001128,0.17801069609
ACH-001134,-0.393887763744
ACH-001151,-0.13163972615800001
ACH-001163,-0.116601699331
ACH-001164,0.141060418075
ACH-001173,-0.0887664323938
ACH-001183,-0.26236922428000004
ACH-001184,-0.31625531335
ACH-001190,-0.28373891070999996
ACH-001192,-0.26040146796999997
ACH-001193,0.216980077582
ACH-001196,-0.0791181334589
ACH-001197,-0.0885411446115
ACH-001205,-0.233902176191
ACH-001211,0.217104520522
ACH-001212,-0.140365563015
ACH-001228,0.042598859387
ACH-001232,-0.14736047927100002
ACH-001239,-0.105021769821
ACH-001274,-0.0011770452773
ACH-001275,-0.0397388600625
ACH-001277,-0.22788543367800002
ACH-001278,0.170313258381
ACH-001280,0.129018517518
ACH-001283,-0.233530438961
ACH-001289,-0.214579307592
ACH-001295,-0.278435014075
ACH-001300,-0.260612703043
ACH-001301,-0.0605576883989
ACH-001302,-0.0486654351762
ACH-001303,-0.257869246956
ACH-001306,0.022348598037799997
ACH-001318,-0.146772206857
ACH-001322,-0.0915317897167
ACH-001328,-0.08040792701289999
ACH-001332,-0.062149560295799995
ACH-001333,0.027892649862
ACH-001336,-0.08037509396369999
ACH-001340,-0.210430869545
ACH-001346,0.0314040234624
ACH-001353,-0.0587569998205
ACH-001354,-0.40208951439
ACH-001367,-0.089606443008
ACH-001368,-0.08647803078510001
ACH-001374,-0.21112456643599997
ACH-001375,0.0178601998586
ACH-001377,0.027859714857099996
ACH-001380,-0.131076810415
ACH-001391,-0.123266760064
ACH-001407,-0.004345335379960001
ACH-001408,-0.22631132674
ACH-001413,-0.373018504589
ACH-001430,-0.44783605559199996
ACH-001431,0.170427980351
ACH-001450,-0.302403547751
ACH-001496,-0.248704641255
ACH-001500,-0.18062296934799998
ACH-001521,-0.362903725955
ACH-001523,-0.0852951454933
ACH-001532,-0.110886450867
ACH-001536,-0.104805833492
ACH-001550,-0.0358678416037
ACH-001552,-0.06258917155730001
ACH-001554,-0.17635629476
ACH-001645,-0.046998813762499994
ACH-001654,-0.050675123141
ACH-001715,-0.09448626925879999
ACH-001735,0.0198909635016
ACH-001736,-0.0121428808152
ACH-001737,-0.22369501589000002
ACH-001740,0.052828255234400004
ACH-001745,-0.251115507663
ACH-001750,0.09906976650350001
ACH-001765,-0.362573219493
ACH-001956,-0.0160074435794
ACH-001957,-0.276264865581
