,UBN1 (29855)
ACH-000322,-0.34097085201300004
ACH-000323,-0.16558553906600001
ACH-000324,-0.287266298584
ACH-000329,0.0062217614455
ACH-000330,-0.21847486267400001
ACH-000331,-0.21726792585700003
ACH-000332,-0.24041812315699998
ACH-000334,-0.11080172791300001
ACH-000335,-0.0699251569998
ACH-000336,-0.510327620087
ACH-000337,-0.24567127405
ACH-000339,-0.0918452473592
ACH-000341,0.08108715684210001
ACH-000348,-0.14050846487500002
ACH-000350,-0.232574776657
ACH-000352,-0.178485810878
ACH-000356,-0.0893989775398
ACH-000361,-0.181646605138
ACH-000362,-0.167200451741
ACH-000363,-0.174120475898
ACH-000364,-0.442095487332
ACH-000365,-0.09521941650810001
ACH-000366,-0.0467145373487
ACH-000368,-0.190976516594
ACH-000374,-0.223420476159
ACH-000375,-0.129427160279
ACH-000376,-0.124645025251
ACH-000381,-0.175254390062
ACH-000383,-0.213824226921
ACH-000387,-0.156357186378
ACH-000389,-0.365789379044
ACH-000390,-0.34576916483000003
ACH-000393,-0.21532688021
ACH-000395,-0.00969369066517
ACH-000397,-0.20630008767400002
ACH-000401,-0.24836180134799998
ACH-000402,-0.349078921532
ACH-000403,0.0068797158105399995
ACH-000404,-0.22254757626899999
ACH-000406,-0.110150903744
ACH-000407,-0.218460397915
ACH-000408,-0.100535757473
ACH-000410,-0.0831259137292
ACH-000411,-0.26960527668400003
ACH-000414,-0.23562380698899998
ACH-000415,-0.176473738647
ACH-000416,-0.18631214417999997
ACH-000420,-0.317618793259
ACH-000421,-0.262460784898
ACH-000424,-0.296199144102
ACH-000425,-0.248406546786
ACH-000426,-0.017227885482299997
ACH-000427,-0.18960816505199998
ACH-000433,-0.167299837113
ACH-000436,-0.110816229241
ACH-000444,-0.106159850992
ACH-000445,-0.204982303448
ACH-000448,-0.09481623864569999
ACH-000450,-0.29294419134
ACH-000452,-0.139538350452
ACH-000454,-0.07911137021480001
ACH-000458,-0.09483099805060001
ACH-000459,-0.0721962612641
ACH-000460,-0.17151714882199998
ACH-000461,-0.349013951268
ACH-000463,-0.0460537150697
ACH-000464,-0.381457412696
ACH-000466,-0.314357042306
ACH-000467,0.0739644688732
ACH-000468,-0.146005464216
ACH-000469,-0.206676517142
ACH-000470,-0.129810156294
ACH-000471,-0.144919636278
ACH-000472,-0.189758614799
ACH-000473,-0.046512210520099996
ACH-000475,-0.12763489799
ACH-000476,-0.298914611435
ACH-000477,-0.0683968432356
ACH-000480,-0.0935227143801
ACH-000481,-0.10578071491800001
ACH-000483,-0.320132540205
ACH-000484,0.007191008104890001
ACH-000485,-0.275828350455
ACH-000486,-0.0766532470907
ACH-000487,-0.312356680988
ACH-000488,-0.117403193257
ACH-000490,-0.195807764777
ACH-000491,-0.375852811196
ACH-000495,-0.153037746305
ACH-000496,-0.243089605782
ACH-000499,-0.17667723342
ACH-000500,0.331262909443
ACH-000502,-0.238378124614
ACH-000503,-0.0934458116784
ACH-000505,-0.249879417957
ACH-000507,-0.17492380221
ACH-000510,-0.322545783988
ACH-000511,-0.152746136555
ACH-000512,-0.21182806325599998
ACH-000516,-0.28418142695799997
ACH-000517,-0.219833903488
ACH-000518,-0.23752900173900002
ACH-000520,-0.12073174134400001
ACH-000521,-0.23901649708500003
ACH-000522,-0.202776661303
ACH-000524,-0.13234688118899998
ACH-000527,-0.059027006500699995
ACH-000528,-0.149619331864
ACH-000537,-0.204548525973
ACH-000541,-0.23170477851799998
ACH-000542,0.0100793429421
ACH-000544,-0.0165517497136
ACH-000545,-0.09817130726710001
ACH-000547,0.185836760388
ACH-000548,-0.309334535614
ACH-000549,-0.284881136272
ACH-000550,-0.165638576841
ACH-000552,-0.313652620253
ACH-000556,-0.232988305037
ACH-000557,-0.198966167248
ACH-000570,-0.170898448064
ACH-000571,-0.258108402392
ACH-000573,-0.18123563911600002
ACH-000576,-0.135320623913
ACH-000580,-0.140587146391
ACH-000584,-0.514411019774
ACH-000585,-0.163347883474
ACH-000588,0.15055236251700002
ACH-000589,-0.472966044824
ACH-000591,0.0016253943016800003
ACH-000593,-0.26662471746399996
ACH-000600,-0.14146415735200002
ACH-000601,-0.140935421499
ACH-000604,-0.144354009047
ACH-000605,-0.232208686433
ACH-000606,-0.0716971298373
ACH-000608,-0.190254803448
ACH-000614,-0.279422781954
ACH-000616,-0.200895939726
ACH-000618,-0.17198721943
ACH-000619,-0.15495391072
ACH-000620,-0.0498029435465
ACH-000621,-0.16116712818099999
ACH-000622,-0.245138913094
ACH-000623,-0.157176138128
ACH-000624,-0.190977616761
ACH-000627,-0.064174784638
ACH-000630,-0.20386650026099998
ACH-000632,-0.121310968312
ACH-000633,-0.145136828867
ACH-000637,-0.150834554816
ACH-000638,-0.281146140101
ACH-000646,-0.272239288957
ACH-000647,-0.143034352008
ACH-000648,0.135080772848
ACH-000649,-0.136746818372
ACH-000651,-0.319122831873
ACH-000652,-0.351635664256
ACH-000653,-0.00714333249723
ACH-000657,-0.21794869922
ACH-000658,-0.06863678976200001
ACH-000661,-0.456567928806
ACH-000662,-0.143236821819
ACH-000663,-0.30672960687399997
ACH-000665,-0.11083995463
ACH-000671,-0.11518189421599999
ACH-000673,-0.288784903915
ACH-000676,-0.18369681028299997
ACH-000677,-0.04928837913049999
ACH-000681,-0.338312058634
ACH-000682,-0.243693507808
ACH-000683,-0.165688329397
ACH-000684,-0.406115440553
ACH-000688,-0.21675831413000002
ACH-000693,-0.115877090973
ACH-000694,0.03768291372430001
ACH-000695,-0.425265325212
ACH-000696,-0.103093464918
ACH-000697,-0.47782683527500003
ACH-000699,-0.22377887889400003
ACH-000701,-0.0563257328464
ACH-000706,-0.363356805734
ACH-000711,-0.0872205492789
ACH-000713,-0.19023039532000002
ACH-000714,-0.17991492281399998
ACH-000718,-0.11702958567399999
ACH-000720,-0.0671085527723
ACH-000721,-0.20405339187199997
ACH-000724,0.308018643684
ACH-000725,-0.13576643601399999
ACH-000732,-0.036551228499
ACH-000734,-0.165226730596
ACH-000735,0.0138129941388
ACH-000736,-0.11630479104599999
ACH-000738,-0.152553509912
ACH-000746,-0.269202273452
ACH-000747,-0.27291384034
ACH-000748,-0.21939603876699998
ACH-000753,-0.230456493807
ACH-000756,0.00200408404613
ACH-000757,-0.302586166314
ACH-000758,-0.23917035364300002
ACH-000760,-0.0877610900758
ACH-000763,-0.270295567068
ACH-000764,-0.247880592476
ACH-000765,-0.149725427645
ACH-000766,-0.0945113628098
ACH-000767,-0.179114298517
ACH-000768,-0.35105425350599995
ACH-000769,-0.359644475427
ACH-000770,-0.138128440372
ACH-000771,0.0090811771859
ACH-000773,0.0498597958378
ACH-000776,-0.058638204004100004
ACH-000777,-0.015093346857499999
ACH-000778,-0.19026344684399998
ACH-000781,-0.11406575367699999
ACH-000782,-0.04875853929380001
ACH-000783,-0.256969765989
ACH-000784,-0.0831080253069
ACH-000785,-0.19709217228
ACH-000787,-0.0508409890996
ACH-000788,-0.19140022723900002
ACH-000791,-0.110617215206
ACH-000792,-0.18403645197700003
ACH-000794,-0.131528259103
ACH-000796,-0.118260294766
ACH-000799,-0.32938239979899997
ACH-000800,-0.2205846136
ACH-000802,-0.224799856033
ACH-000804,-0.12339542682900001
ACH-000805,-0.394249597444
ACH-000809,-0.24058254887400002
ACH-000810,-0.0563804737804
ACH-000811,-0.11531177015900002
ACH-000817,-0.181281454263
ACH-000819,-0.154523046184
ACH-000820,-0.429660922776
ACH-000821,-0.06713099437419999
ACH-000822,-0.121498015197
ACH-000823,-0.194647038102
ACH-000824,-0.25897665897100003
ACH-000827,-0.133064890424
ACH-000829,-0.272220538761
ACH-000831,-0.3766195872
ACH-000832,-0.24663060392499997
ACH-000833,-0.284920114331
ACH-000834,-0.124617334791
ACH-000835,-0.24046607917100002
ACH-000836,0.384030645361
ACH-000837,-0.17731377677299998
ACH-000838,0.05076706961019999
ACH-000839,-0.118982940296
ACH-000840,0.08613983634689999
ACH-000841,-0.5349930945870001
ACH-000843,-0.136841162484
ACH-000846,-0.21778780391199998
ACH-000847,-0.139092225521
ACH-000848,-0.21428883583299999
ACH-000849,-0.327920553612
ACH-000851,-0.22167060620200002
ACH-000855,-0.36699476384900004
ACH-000856,-0.171222408822
ACH-000858,-0.19037623346299998
ACH-000859,-0.213657518416
ACH-000861,-0.35316115366899997
ACH-000862,-0.09420831193769999
ACH-000865,-0.235501358945
ACH-000866,-0.22525948328099998
ACH-000867,-0.145503907585
ACH-000869,-0.143143310416
ACH-000872,-0.212821770699
ACH-000873,-0.283471224533
ACH-000876,-0.259891855696
ACH-000878,0.00569720897887
ACH-000880,-0.297620513837
ACH-000881,0.05239889570450001
ACH-000882,-0.270670501191
ACH-000884,-0.251264799682
ACH-000885,-0.037657587478099996
ACH-000887,-0.108234845217
ACH-000888,-0.235990939633
ACH-000889,-0.234766398708
ACH-000890,-0.19403293427999999
ACH-000896,-0.102194055248
ACH-000898,-0.328553242187
ACH-000900,-0.238765396113
ACH-000901,-0.173176310744
ACH-000905,-0.343562108538
ACH-000906,-0.037136903190300004
ACH-000907,-0.312560116021
ACH-000910,-0.181389652502
ACH-000911,-0.130842607795
ACH-000912,-0.1525720403
ACH-000913,-0.161237671521
ACH-000915,-0.117942577074
ACH-000916,-0.623412134571
ACH-000917,-0.114132929181
ACH-000921,-0.21723836671900001
ACH-000924,-0.274470269292
ACH-000926,-0.153679092566
ACH-000928,-0.284204667571
ACH-000929,-0.37289606209299997
ACH-000932,-0.22821970633900002
ACH-000935,-0.179571601853
ACH-000936,-0.258211787676
ACH-000937,-0.18633920268399998
ACH-000938,-0.214943089938
ACH-000939,0.500701766019
ACH-000941,-0.218015179246
ACH-000943,-0.0160288032073
ACH-000946,-0.0683210194921
ACH-000947,-0.140986547726
ACH-000948,-0.054112772767900004
ACH-000950,-0.272723383114
ACH-000953,-0.215140029154
ACH-000957,-0.46116546009900006
ACH-000958,-0.497124066058
ACH-000960,-0.314207757983
ACH-000963,0.331038701619
ACH-000968,-0.12726706767999998
ACH-000969,-0.10716603185000001
ACH-000973,-0.147391167397
ACH-000974,-0.18771744392
ACH-000975,-0.13531468163
ACH-000976,-0.47552511129600006
ACH-000978,0.22119493578299998
ACH-000980,-0.049863672348300005
ACH-000984,-0.16798906645199999
ACH-000986,0.190202722432
ACH-000988,-0.368477636663
ACH-000993,-0.347874639876
ACH-000994,-0.136469590964
ACH-000996,-0.00901386025252
ACH-001001,-0.09042341252660001
ACH-001020,0.111930238606
ACH-001028,-0.274221179328
ACH-001031,-0.113070792623
ACH-001038,-0.18451918937399997
ACH-001048,-0.17132345883699998
ACH-001050,-0.44251344091000006
ACH-001053,-0.283224506008
ACH-001054,-0.116158736605
ACH-001061,-0.13401927226500002
ACH-001067,-0.48293931950499996
ACH-001075,-0.153790652698
ACH-001096,-0.09498848014239998
ACH-001128,1.5947523487000002
ACH-001134,-0.14431463356899998
ACH-001151,0.0110404726455
ACH-001163,0.035233991201499996
ACH-001164,0.28807764911
ACH-001173,-0.171668419234
ACH-001183,-0.14187881250099998
ACH-001184,0.008731053784610001
ACH-001190,-0.21971712213599998
ACH-001192,-0.167281581679
ACH-001193,-0.45784257786700006
ACH-001196,-0.095223502574
ACH-001197,-0.521554014203
ACH-001205,-0.214224040273
ACH-001211,0.12064382542000002
ACH-001212,-0.151720521076
ACH-001228,-0.0190369471742
ACH-001232,-0.10796029840299999
ACH-001239,-0.176330217542
ACH-001274,-0.0706606851412
ACH-001275,-0.155733860203
ACH-001277,-0.0509009015839
ACH-001278,-0.31698796507599997
ACH-001280,-0.0218275445016
ACH-001283,-0.21719702521899997
ACH-001289,-0.377372383921
ACH-001295,-0.230766430992
ACH-001300,-0.175923236342
ACH-001301,-0.25694846168900004
ACH-001302,0.0497060534031
ACH-001303,-0.385384295295
ACH-001306,-0.154931034474
ACH-001318,0.0326687282545
ACH-001322,-0.09257030320739999
ACH-001328,-0.103841645298
ACH-001332,-0.401353547892
ACH-001333,-0.224053522816
ACH-001336,-0.11149053097999999
ACH-001340,-0.204348629222
ACH-001346,-0.0549223544294
ACH-001353,-0.195559028961
ACH-001354,-0.20005658325999998
ACH-001367,-0.00262451093243
ACH-001368,-0.19421384120299998
ACH-001374,-0.473619673028
ACH-001375,-0.228338711563
ACH-001377,-0.386477240796
ACH-001380,-0.0715843731718
ACH-001391,-0.253256980782
ACH-001407,-0.035865360459
ACH-001408,-0.37330295259900004
ACH-001413,-0.250340445289
ACH-001430,-0.229602435106
ACH-001431,-0.21785512623199998
ACH-001450,-0.289362957935
ACH-001496,0.126939976074
ACH-001500,0.08328185047060001
ACH-001521,0.055840676150799996
ACH-001523,-0.0699857291526
ACH-001532,-0.31267783267099997
ACH-001536,-0.4089586646
ACH-001550,0.492079822553
ACH-001552,-0.310074692697
ACH-001554,-0.116514400315
ACH-001645,-0.132213290893
ACH-001654,-0.292237917458
ACH-001715,-0.307293439182
ACH-001735,-0.151697130221
ACH-001736,-0.568348933039
ACH-001737,-0.22683533229699998
ACH-001740,-0.23505513924899998
ACH-001745,-0.408369133381
ACH-001750,-0.215868573255
ACH-001765,-0.22523773137400002
ACH-001956,-0.09351804234130001
ACH-001957,-0.131992482009
