,TRABD (80305)
ACH-000831,-0.217491228728
ACH-000832,0.0435379558912
ACH-000833,-0.101687316933
ACH-000834,-0.0389046420915
ACH-000835,-0.14808748592
ACH-000836,-0.0319845406849
ACH-000837,-0.08354811218189999
ACH-000838,-0.0006463649333890001
ACH-000839,-0.152934290219
ACH-000840,-0.0826703263065
ACH-000841,0.102911524977
ACH-000843,0.09487089750229999
ACH-000846,-0.29203607659200004
ACH-000847,0.0970388828468
ACH-000848,-0.0353062790114
ACH-000849,-0.0237060087249
ACH-000851,0.0542077758145
ACH-000855,-0.159649956915
ACH-000856,-0.115262334181
ACH-000858,-0.19745114308800002
ACH-000859,-0.12282750080499999
ACH-000861,-0.15635157765799998
ACH-000862,-0.141892729322
ACH-000865,-0.0557427407806
ACH-000866,0.0605226254669
ACH-000867,-0.136173549202
ACH-000869,-0.117811980668
ACH-000872,-0.0496466753485
ACH-000873,0.17733349975499998
ACH-000876,-0.141889874013
ACH-000878,-0.145814148664
ACH-000880,-0.489529856266
ACH-000881,-0.15098107182
ACH-000882,-0.0340456073751
ACH-000884,-0.21137765699
ACH-000885,-0.156732300854
ACH-000887,-0.133373399718
ACH-000888,-0.150907871177
ACH-000889,-0.120776907251
ACH-000890,-0.198049697478
ACH-000896,0.024989948698900002
ACH-000898,-0.34563359791599996
ACH-000900,0.017231492730599998
ACH-000901,-0.23086158731400003
ACH-000905,0.033916301293700005
ACH-000906,-0.14727109602900001
ACH-000907,-0.223436043146
ACH-000910,-0.43932547589800003
ACH-000911,-0.048568434887199995
ACH-000912,-0.232460690612
ACH-000913,-0.11126573993200001
ACH-000915,-0.00983157840383
ACH-000916,0.0803199808577
ACH-000917,0.039346114463300004
ACH-000921,-0.058559765096699995
ACH-000924,-0.156686124359
ACH-000926,-0.25051508402399997
ACH-000928,-0.133879795591
ACH-000929,0.00502910866155
ACH-000932,-0.10205763878900001
ACH-000935,-0.30044076778400003
ACH-000936,-0.014835574084700001
ACH-000937,-0.343620366162
ACH-000938,-0.157021253154
ACH-000939,0.11063748855200001
ACH-000941,0.0343289669465
ACH-000943,-0.054192775036899996
ACH-000946,-0.045781267982900005
ACH-000947,-0.0169013304153
ACH-000948,0.15967094218
ACH-000950,-0.276157213184
ACH-000953,-0.410674210131
ACH-000957,-0.0134713817295
ACH-000958,-0.28541974535500003
ACH-000960,-0.33236238029599996
ACH-000963,-0.0300493283294
ACH-000968,-0.161818892135
ACH-000969,-0.133195295733
ACH-000973,-0.122695813395
ACH-000974,-0.184088466206
ACH-000975,-0.18007393022799997
ACH-000976,-0.242042901925
ACH-000978,-0.26056247459000004
ACH-000980,-0.09851743505039999
ACH-000984,-0.0503525604423
ACH-000986,-0.196658787328
ACH-000988,-0.15841962977600002
ACH-000993,-0.196904036309
ACH-000994,-0.178827182334
ACH-000996,0.0311820656422
ACH-001001,-0.208333245828
ACH-001020,0.0305851346887
ACH-001028,-0.0524309647343
ACH-001031,-0.036206794421
ACH-001038,-0.143758754079
ACH-001048,-0.163054831971
ACH-001050,-0.351610295824
ACH-001053,-0.0830142423301
ACH-001054,-0.176792372667
ACH-001061,-0.0635082776135
ACH-001067,-0.231792800576
ACH-001075,-0.09644879094900001
ACH-001096,-0.129076592305
ACH-001128,-0.153405140428
ACH-001134,-0.41590415603799996
ACH-001151,-0.290361133622
ACH-001163,-0.190201646062
ACH-001164,-0.303508414495
ACH-001173,-0.022254301713200003
ACH-001183,-0.19097929129799998
ACH-001184,-0.362282332127
ACH-001190,-0.26494596878000004
ACH-001192,-0.172526313788
ACH-001193,-0.36697947039800005
ACH-001196,-0.028877219353200003
ACH-001197,-0.19549786796799998
ACH-001205,-0.145323198054
ACH-001211,-0.156063835796
ACH-001212,0.00736646935426
ACH-001228,-0.268764842228
ACH-001232,-0.0754841471986
ACH-001239,-0.5696018256800001
ACH-001274,-0.39998582432999996
ACH-001275,-0.0997265913332
ACH-001277,-0.13366129054
ACH-001278,-0.193525097791
ACH-001280,-0.256591637541
ACH-001283,-0.0439046786871
ACH-001289,-0.0590607894753
ACH-001295,-0.274190334646
ACH-001300,-0.24444191858699998
ACH-001301,-0.15708804913
ACH-001302,-0.442872765074
ACH-001303,-0.548472740268
ACH-001306,-0.037706537206099996
ACH-001318,-0.0744837875298
ACH-001322,-0.007382447125949999
ACH-001328,-0.18634560512899997
ACH-001332,0.159107988405
ACH-001333,-0.31832768168299996
ACH-001336,-0.217934192387
ACH-001340,-0.178330423667
ACH-001346,-0.13160872384000002
ACH-001353,-0.120050972811
ACH-001354,0.10458478472300001
ACH-001367,-0.0378454339416
ACH-001368,-0.03410836367
ACH-001374,-0.461857218282
ACH-001375,-0.260866311628
ACH-001377,0.012610018116600001
ACH-001380,-0.0444130432807
ACH-001391,0.240081117676
ACH-001407,-0.179442362176
ACH-001408,-0.06849283121180001
ACH-001413,-0.141007237631
ACH-001430,0.0372798451706
ACH-001431,-0.27458007502099996
ACH-001450,0.058513496334699995
ACH-001496,-0.0840597446642
ACH-001500,-0.214331448485
ACH-001521,-0.114946018894
ACH-001523,-0.018290892516799998
ACH-001532,-0.13961480366100001
ACH-001536,-0.22362822308699998
ACH-001550,-0.154286873319
ACH-001552,-0.13001740842499998
ACH-001554,-0.160167278172
ACH-001645,-0.41600622358499995
ACH-001654,-0.29134983446699997
ACH-001715,-0.187839726004
ACH-001735,-0.27378770151099996
ACH-001736,-0.33715362724
ACH-001737,-0.34371054100299997
ACH-001740,-0.24335333101999998
ACH-001745,-0.09836011911739999
ACH-001750,-0.015546797934999999
ACH-001765,-0.0346977571469
ACH-001956,-0.180986191613
ACH-001957,-0.189959051141
