,IL1A (3552)
ACH-000473,0.0399692641308
ACH-000475,-0.211896821899
ACH-000476,-0.00406969760742
ACH-000477,-0.27130260783300003
ACH-000480,-0.393731769995
ACH-000481,-0.09062741981410001
ACH-000483,-0.22882816675099998
ACH-000484,-0.23935702276
ACH-000485,-0.147255416688
ACH-000486,-0.197342469781
ACH-000487,-0.094138412577
ACH-000488,-0.0880869072065
ACH-000490,-0.196611003464
ACH-000491,-0.17405748686900002
ACH-000495,-0.25933639014000004
ACH-000496,-0.49207471562
ACH-000499,-0.272384958785
ACH-000500,-0.138263396994
ACH-000502,-0.312835065137
ACH-000503,-0.163436086867
ACH-000505,-0.181626599943
ACH-000507,-0.153899741177
ACH-000510,-0.249705901673
ACH-000511,-0.118889200976
ACH-000512,-0.39069944503200005
ACH-000516,-0.263909982143
ACH-000517,-0.026968234832700003
ACH-000518,0.0854541148559
ACH-000520,-0.190215698868
ACH-000521,-0.457307491858
ACH-000522,-0.283247834742
ACH-000524,-0.12014499031199999
ACH-000527,-0.0894268772985
ACH-000528,-0.109718770855
ACH-000537,-0.0607371539906
ACH-000541,-0.36075682248999996
ACH-000542,-0.172349373484
ACH-000544,-0.153039774558
ACH-000545,-0.303960567137
ACH-000547,0.23314417968899998
ACH-000548,-0.0836651613669
ACH-000549,-0.205717458281
ACH-000550,-0.21297616158399998
ACH-000552,-0.24359377526099998
ACH-000556,-0.06886582554960001
ACH-000557,-0.239395125585
ACH-000570,-0.07786014359849999
ACH-000571,0.060643296025300004
ACH-000573,-0.210018255803
ACH-000576,-0.095838648038
ACH-000580,-0.188406560804
ACH-000584,-0.231279517536
ACH-000585,-0.047130858301300003
ACH-000588,-0.13148568803
ACH-000589,-0.324438811113
ACH-000591,0.012420664024499999
ACH-000593,-0.016015209204
ACH-000600,-0.195610566457
ACH-000601,-0.312842079211
ACH-000604,-0.176991381193
ACH-000605,-0.116479765917
ACH-000606,-0.231415630881
ACH-000608,-0.0553732078201
ACH-000614,-0.236832902468
ACH-000616,-0.279843354094
ACH-000618,-0.0955735497129
ACH-000619,-0.233857655393
ACH-000620,-0.00640912920753
ACH-000621,0.0381022547381
ACH-000622,-0.26907146816
ACH-000623,-0.13098422083900002
ACH-000624,-0.155820017722
ACH-000627,-0.110708931076
ACH-000630,-0.0936875908487
ACH-000632,-0.0831212119245
ACH-000633,-0.0813988567295
ACH-000637,-0.0649665459256
ACH-000638,-0.172468826508
ACH-000646,-0.181219358982
ACH-000647,-0.23256352055399998
ACH-000648,-0.47093878201899997
ACH-000649,-0.129875302729
ACH-000651,-0.191232500299
ACH-000652,-0.157896769608
ACH-000653,-0.008367478625659999
ACH-000657,0.0210762112005
ACH-000658,0.007506161582649999
ACH-000661,-0.125293203499
ACH-000662,-0.0945423081817
ACH-000663,-0.425523015737
ACH-000665,-0.14182272851299998
ACH-000671,-0.117647530157
ACH-000673,-0.15194281961699999
ACH-000676,-0.19297661287700002
ACH-000677,-0.06903218845160002
ACH-000681,-0.07740685358749999
ACH-000682,-0.107939391109
ACH-000683,0.00305766960487
ACH-000684,-0.425800617007
ACH-000688,0.126986308336
ACH-000693,-0.175751105553
ACH-000694,-0.155292508547
ACH-000695,0.0297042949944
ACH-000696,-0.18978238042399997
ACH-000697,-0.0399050704351
ACH-000699,-0.134278981585
ACH-000701,-0.0394590609459
ACH-000706,-0.13361363007000002
ACH-000711,-0.177429976624
ACH-000713,-0.28600790695399997
ACH-000714,-0.024714604937400002
ACH-000718,-0.106825763608
ACH-000720,-0.199011752556
ACH-000721,-0.11595019620899999
ACH-000724,-0.103407200166
ACH-000725,-0.23564020198000002
ACH-000732,-0.0245984761367
ACH-000734,-0.122726641623
ACH-000735,-0.063178369193
ACH-000736,-0.19895727554099998
ACH-000738,-0.226797900629
ACH-000746,-0.357569111605
ACH-000747,-0.211857795938
ACH-000748,-0.133561823015
ACH-000753,-0.09499297087169999
ACH-000756,-0.0646277244394
ACH-000757,-0.307627870563
ACH-000758,0.0526779602448
ACH-000760,-0.031414068992
ACH-000763,-0.177924688954
ACH-000764,0.018663154903599998
ACH-000765,-0.26682308483
ACH-000766,-0.21224188463799998
ACH-000767,-0.107353390734
ACH-000768,-0.348905332491
ACH-000769,-0.111335524949
ACH-000770,-0.09739103397849999
ACH-000771,-0.122762199785
ACH-000773,-0.031951846501400004
ACH-000776,-0.192069921957
ACH-000777,-0.157571097978
ACH-000778,-0.174487656669
ACH-000781,-0.26474681373799996
ACH-000782,-0.32186766793
ACH-000783,-0.00590540606012
ACH-000784,-0.0135873559306
ACH-000785,-0.326725609345
ACH-000787,-0.246299366109
ACH-000788,-0.170096060015
ACH-000791,-0.479434324194
ACH-000792,-0.0651125695945
ACH-000794,-0.0323795950645
ACH-000796,-0.199218696202
ACH-000799,-0.242936888518
ACH-000800,0.06488658879390001
ACH-000802,-0.18001350954999998
ACH-000804,-0.09643062286010001
ACH-000805,-0.109419865238
ACH-000809,-0.159150063905
ACH-000810,0.153463050926
ACH-000811,-0.08914796548869999
ACH-000817,-0.0452728897984
ACH-000819,-0.337423246332
ACH-000820,-0.12168911860500001
ACH-000821,0.0760542931976
ACH-000822,-0.20009807659499998
ACH-000823,-0.201413668395
ACH-000824,-0.318472304835
ACH-000827,-0.0691570335084
ACH-000829,-0.11405178085300001
ACH-000831,-0.029804253380900002
ACH-000832,-0.11776223971899999
ACH-000833,0.155600947923
ACH-000834,-0.32910017340799996
ACH-000835,-0.211576354727
ACH-000836,-0.359453817329
ACH-000837,-0.307624524785
ACH-000838,0.240167131838
ACH-000839,-0.103543481121
ACH-000840,-0.0121768706095
ACH-000841,-0.212885572748
ACH-000843,-0.252009712667
ACH-000846,-0.201326531908
ACH-000847,-0.19120911283300002
ACH-000848,-0.111744586282
ACH-000849,-0.139271311117
ACH-000851,-0.337589362444
ACH-000855,-0.236685067095
ACH-000856,-0.0900775815832
ACH-000858,-0.309906742403
ACH-000859,-0.460622754014
ACH-000861,-0.20612112943500002
ACH-000862,-0.174702495687
ACH-000865,-0.0496231011247
ACH-000866,-0.0273616671434
ACH-000867,-0.08720366674080002
ACH-000869,-0.0662253091033
ACH-000872,-0.272265484956
ACH-000873,0.109401592332
ACH-000876,-0.19692207630300002
ACH-000878,0.048108581388099994
ACH-000880,-0.0546406706519
ACH-000881,-0.20194404838399999
ACH-000882,-0.166552496301
ACH-000884,-0.12165103747400001
ACH-000885,-0.0478596121789
ACH-000887,-0.139177634386
ACH-000888,-0.180769307476
ACH-000889,-0.214926454908
ACH-000890,-0.287205371915
ACH-000896,-0.0154620448327
ACH-000898,-0.08367592056869999
ACH-000900,-0.254124318506
ACH-000901,-0.268199509069
ACH-000905,-0.10306830349
ACH-000906,-0.197997297207
ACH-000907,-0.13742352176300002
ACH-000910,-0.12641445664
ACH-000911,-0.34419284894100005
ACH-000912,-0.131231294419
ACH-000913,-0.28281673122900003
ACH-000915,-0.47687685160899995
ACH-000916,0.384691369784
ACH-000917,-0.159701066065
ACH-000921,-0.254871513829
ACH-000924,-0.10647151791300001
ACH-000926,-0.10870683928300001
ACH-000928,-0.14017451648600002
ACH-000929,-0.475764704468
ACH-000932,-0.18442922316
ACH-000935,-0.266783466838
ACH-000936,-0.0565408975146
ACH-000937,-0.11323180575899999
ACH-000938,0.0165157281451
ACH-000939,-0.288157382664
ACH-000941,-0.48384855510499997
ACH-000943,-0.0233579488323
ACH-000946,-0.209743125883
ACH-000947,-0.158839133849
ACH-000948,-0.05564897001
ACH-000950,-0.0723965793708
ACH-000953,-0.07432134275419999
ACH-000957,-0.14926065367900002
ACH-000958,-0.297013937117
ACH-000960,-0.104560562121
ACH-000963,-0.617892820684
ACH-000968,-0.104816159026
ACH-000969,-0.157093878772
ACH-000973,-0.0743437725049
ACH-000974,-0.19845534715
ACH-000975,-0.218064715528
ACH-000976,-0.05200335864680001
ACH-000978,0.288907048074
ACH-000980,-0.19394881681200002
ACH-000984,-0.185508201745
ACH-000986,-0.107428196783
ACH-000988,-0.208162422631
ACH-000993,-0.032667004356499996
ACH-000994,-0.142337521779
ACH-000996,-0.20675769326
ACH-001001,-0.123938798449
ACH-001020,-0.0486640185214
ACH-001028,-0.118219095869
ACH-001031,-0.0364293134255
ACH-001038,-0.211497949133
ACH-001048,-0.0026267086174
ACH-001050,-0.10949190075899999
ACH-001053,-0.0816681025612
ACH-001054,-0.0454412262878
ACH-001061,-0.272214355391
ACH-001067,-0.292186953713
ACH-001075,-0.127715249848
ACH-001096,-0.237342380953
ACH-001128,0.166566470745
ACH-001134,-0.0238617545398
ACH-001151,-0.06443555792809999
ACH-001163,-0.11110223183599999
ACH-001164,-0.21004623278700002
ACH-001173,-0.29585052377099996
ACH-001183,-0.07311387885760001
ACH-001184,-0.014623484911899999
ACH-001190,-0.0711952843292
ACH-001192,-0.21712128078
ACH-001193,-0.411967041808
ACH-001196,0.010720107541300001
ACH-001197,-0.19209828852299998
ACH-001205,-0.406812914942
ACH-001211,-0.0588453367445
ACH-001212,-0.439272451052
ACH-001228,-0.132352173309
ACH-001232,-0.29945143686299996
ACH-001239,-0.22478792271200002
ACH-001274,-0.20729561235
ACH-001275,0.08304175910469999
ACH-001277,-0.182609926735
ACH-001278,0.0125212150165
ACH-001280,0.020520800942
ACH-001283,-0.275528192052
ACH-001289,-0.07607700959939999
ACH-001295,-0.09488457194980002
ACH-001300,0.0369859685543
ACH-001301,0.00803136131178
ACH-001302,0.283813426344
ACH-001303,-0.40726756015199994
ACH-001306,-0.0223399463667
ACH-001318,-0.39233691985200003
ACH-001322,-0.32863557697900003
ACH-001328,-0.228226880119
ACH-001332,-0.215227236549
ACH-001333,-0.08629534742900001
ACH-001336,-0.07973251533060001
ACH-001340,-0.0847334505215
ACH-001346,-0.17494646883
ACH-001353,-0.0803293843757
ACH-001354,-0.11063240119300001
ACH-001367,-0.23116604644400002
ACH-001368,-0.162403545267
ACH-001374,-0.017383519676400002
ACH-001375,-0.249313928464
ACH-001377,-0.319347033682
ACH-001380,-0.22560938710099998
ACH-001391,-0.141258988745
ACH-001407,-0.12193947181199999
ACH-001408,-0.1353784659
ACH-001413,-0.132802545818
ACH-001430,-0.0936760711358
ACH-001431,-0.297935079319
ACH-001450,0.012661652681200002
ACH-001496,-0.261657627828
ACH-001500,-0.381855722315
ACH-001521,-0.163977931282
ACH-001523,0.0543513187639
ACH-001532,-0.265762532105
ACH-001536,0.09170792866289999
ACH-001550,-0.152512451779
ACH-001552,0.041468542060500005
ACH-001554,-0.14990830098
ACH-001645,-0.022087394515
ACH-001654,0.0317046116586
ACH-001715,-0.174029236628
ACH-001735,-0.0524349914714
ACH-001736,-0.0664423442893
ACH-001737,-0.569804735063
ACH-001740,0.13391978244
ACH-001745,0.114655731656
ACH-001750,-0.148315413431
ACH-001765,-0.09896929636230001
ACH-001956,-0.248693768879
ACH-001957,-0.208073938123
