,TRIT1 (54802)
ACH-000444,-0.36340677412600003
ACH-000445,0.00812065272774
ACH-000448,-0.0397915079205
ACH-000450,-0.579041615416
ACH-000452,-0.24647332313499998
ACH-000454,-0.7415915125270001
ACH-000458,-0.543881716176
ACH-000459,-1.0059359190600001
ACH-000460,-0.649029279074
ACH-000461,-0.534571366299
ACH-000463,-0.597831932586
ACH-000464,-0.48472262582900005
ACH-000466,-0.757461754668
ACH-000467,-0.7902720203010001
ACH-000468,-1.2617583931799998
ACH-000469,-0.650282370538
ACH-000470,-0.00917915883315
ACH-000471,-0.103197364131
ACH-000472,-0.302065242615
ACH-000473,-0.44832433295900004
ACH-000475,-0.307312719254
ACH-000476,-0.780275021779
ACH-000477,-0.537835706414
ACH-000480,-1.0148126588600002
ACH-000481,-0.236468455762
ACH-000483,-0.719503157589
ACH-000484,-0.308943516499
ACH-000485,-0.411065654497
ACH-000486,-0.39376706577799997
ACH-000487,-0.593796881569
ACH-000488,-0.685951316545
ACH-000490,-0.738081057451
ACH-000491,-0.549333503476
ACH-000495,-0.36665565809100004
ACH-000496,-0.9906663415799999
ACH-000499,-0.8554238611149999
ACH-000500,-0.0648879173331
ACH-000502,-0.272429777311
ACH-000503,-0.556534385698
ACH-000505,-0.48193125124700004
ACH-000507,-1.1050849147
ACH-000510,-0.359301267385
ACH-000511,-0.11307810219
ACH-000512,-0.605580540401
ACH-000516,-0.16885931490699999
ACH-000517,-0.16760681285499998
ACH-000518,-0.287096954571
ACH-000520,-0.424897000798
ACH-000521,-1.48017662804
ACH-000522,-0.5921075014720001
ACH-000524,-0.0534331292028
ACH-000527,-0.37741340747900004
ACH-000528,-0.45476685088999996
ACH-000537,-0.601636931257
ACH-000541,-0.295292663149
ACH-000542,-0.26612684133000003
ACH-000544,-0.41155448479
ACH-000545,-0.519265617325
ACH-000547,-0.390868692817
ACH-000548,-0.50537140507
ACH-000549,-0.8481756587379999
ACH-000550,-0.876204959294
ACH-000552,-0.513900440614
ACH-000556,-0.5135667519470001
ACH-000557,-0.326320615043
ACH-000570,-0.20612126693
ACH-000571,-0.182852405724
ACH-000573,-0.520989260744
ACH-000576,-0.227608788112
ACH-000580,-0.252555787788
ACH-000584,-0.46557024484
ACH-000585,-0.091890520681
ACH-000588,-0.522497667764
ACH-000589,-0.50163676126
ACH-000591,-0.129603339615
ACH-000593,-0.899602229756
ACH-000600,-0.400995803237
ACH-000601,-0.314348901668
ACH-000604,-0.472242127232
ACH-000605,-0.46206419687
ACH-000606,-0.665818477699
ACH-000608,-0.318302676675
ACH-000614,-0.510555678784
ACH-000616,-0.25582088546
ACH-000618,-0.7790838991869999
ACH-000619,-0.462973891483
ACH-000620,-1.08209525566
ACH-000621,-0.249652633457
ACH-000622,-0.41526330178599996
ACH-000623,-0.170735138763
ACH-000624,-0.0499398036231
ACH-000627,-0.28337053644
ACH-000630,-1.15488089246
ACH-000632,-1.2904056985799999
ACH-000633,-0.48910549570600004
ACH-000637,-0.64329848353
ACH-000638,-0.526362231398
ACH-000646,-1.1602885704
ACH-000647,-1.04677881562
ACH-000648,-0.49886674021099997
ACH-000649,-0.119787533935
ACH-000651,-1.12370096063
ACH-000652,-0.395390027254
ACH-000653,-0.259480920269
ACH-000657,-0.7682864615199999
ACH-000658,-0.16847710778900002
ACH-000661,-0.9768244391259999
ACH-000662,-0.752833878883
ACH-000663,-0.19384683027600003
ACH-000665,-0.40957265509199997
ACH-000671,-0.659822897836
ACH-000673,-1.40519367759
ACH-000676,-0.601371914342
ACH-000677,-0.283962567751
ACH-000681,-1.12422792062
ACH-000682,-0.429075013156
ACH-000683,-0.897127206159
ACH-000684,-0.760848559501
ACH-000688,-0.364172811576
ACH-000693,-0.789337907515
ACH-000694,-0.665597588133
ACH-000695,-0.5247168566489999
ACH-000696,-0.13254731701300002
ACH-000697,-0.681116098399
ACH-000699,-0.337185156108
ACH-000701,-0.241308047518
ACH-000706,-0.510499557572
ACH-000711,-0.504946081868
ACH-000713,-0.8485468344
ACH-000714,-0.277786923715
ACH-000718,-0.343400672767
ACH-000720,-0.825347417212
ACH-000721,-0.147056136129
ACH-000724,-1.32223492649
ACH-000725,-0.423412772694
ACH-000732,-0.7966705319509999
ACH-000734,-0.649067252297
ACH-000735,-0.405861934986
ACH-000736,-0.217716709555
ACH-000738,-0.497082272507
ACH-000746,-0.44030569368100003
ACH-000747,-0.8786402160250001
ACH-000748,-0.361929324497
ACH-000753,-0.515075945099
ACH-000756,-0.0239834648966
ACH-000757,-0.813837238855
ACH-000758,-0.274722730413
ACH-000760,-0.7533533671870001
ACH-000763,-0.774883648528
ACH-000764,-0.49244464254500003
ACH-000765,-0.572066158968
ACH-000766,-0.0995295199616
ACH-000767,-0.09472956600410001
ACH-000768,-0.338226569397
ACH-000769,-0.682380678388
ACH-000770,-0.8804997727539999
ACH-000771,-0.730184780003
ACH-000773,-0.0558565241617
ACH-000776,-0.233926299511
ACH-000777,-0.111465344184
ACH-000778,-0.33898107445200004
ACH-000781,-0.606251904365
ACH-000782,-0.618508218539
ACH-000783,-0.350182401715
ACH-000784,-1.04142564966
ACH-000785,-0.785183437559
ACH-000787,-0.667880570413
ACH-000788,-0.732042135877
ACH-000791,-0.615378323355
ACH-000792,-0.11242232199
ACH-000794,-0.527720265343
ACH-000796,-0.383628038619
ACH-000799,-0.21035955810899998
ACH-000800,-0.28784273322299997
ACH-000802,-0.37011875733599997
ACH-000804,-0.575011451266
ACH-000805,-0.48872479234300004
ACH-000809,-0.671888789687
ACH-000810,-0.711868542016
ACH-000811,-0.46059632466899997
ACH-000817,-0.211484386242
ACH-000819,-0.416270114642
ACH-000820,-0.320076923878
ACH-000821,-0.22184457250999998
ACH-000822,-0.4235038895
ACH-000823,-0.376167393031
ACH-000824,-0.385460732731
ACH-000827,-0.057934047065699996
ACH-000829,-0.221530082003
ACH-000831,-0.877075136374
ACH-000832,-0.441776177037
ACH-000833,-0.593886459574
ACH-000834,-0.8987388306849999
ACH-000835,-0.17602674793099998
ACH-000836,-0.755279237792
ACH-000837,-0.876912561051
ACH-000838,-0.43285150956699997
ACH-000839,-0.248527131638
ACH-000840,-0.260309712794
ACH-000841,-0.49739012683
ACH-000843,-0.667972935051
ACH-000846,-0.314482198243
ACH-000847,-0.40879255626
ACH-000848,-0.813225460424
ACH-000849,-0.489494607563
ACH-000851,-0.629774009947
ACH-000855,-0.29693606026299996
ACH-000856,-0.828061489723
ACH-000858,-0.8120412013770001
ACH-000859,-0.321603726209
ACH-000861,-0.498502600871
ACH-000862,-0.959529950536
ACH-000865,-0.4972578234
ACH-000866,-0.608641144538
ACH-000867,-0.8168442150290001
ACH-000869,-0.686313764417
ACH-000872,-0.475208896055
ACH-000873,-0.133784127038
ACH-000876,-0.461795951042
ACH-000878,-0.100810753061
ACH-000880,-0.957124841609
ACH-000881,-0.6794605833840001
ACH-000882,-0.387862941706
ACH-000884,-0.482042923235
ACH-000885,-1.13749375896
ACH-000887,-0.5000613229349999
ACH-000888,-0.550841173644
ACH-000889,-0.8485014114730001
ACH-000890,-0.28875995209000005
ACH-000896,-0.22202135199700002
ACH-000898,-0.340580450135
ACH-000900,-0.798348794303
ACH-000901,-0.35811776808799994
ACH-000905,-0.626759921668
ACH-000906,-0.375602854629
ACH-000907,-0.461652291857
ACH-000910,-0.9357596757209999
ACH-000911,-0.551999334863
ACH-000912,-0.32095031395999996
ACH-000913,-0.582839209287
ACH-000915,-0.860381505677
ACH-000916,-0.334121159413
ACH-000917,-1.1040780477299998
ACH-000921,-0.415584940343
ACH-000924,-0.923018003287
ACH-000926,-0.40617600306199997
ACH-000928,-0.735986194833
ACH-000929,-0.678530910476
ACH-000932,-0.417687626228
ACH-000935,-0.962368171162
ACH-000936,-0.7515002145849999
ACH-000937,-0.256501590288
ACH-000938,-0.56621945322
ACH-000939,-0.455625032602
ACH-000941,-0.34030372945
ACH-000943,-0.736093981455
ACH-000946,-0.209716321752
ACH-000947,-0.968238005239
ACH-000948,-0.660161146022
ACH-000950,-0.883229686021
ACH-000953,-0.3562241298800001
ACH-000957,-0.513101072118
ACH-000958,-0.188728968321
ACH-000960,-0.230471263284
ACH-000963,-0.564483930228
ACH-000968,-0.922503197911
ACH-000969,-0.153658251949
ACH-000973,-0.25929340434799997
ACH-000974,-0.405778099206
ACH-000975,-0.697849098053
ACH-000976,-0.7822840484479999
ACH-000978,-0.8459607472849999
ACH-000980,-0.483790277677
ACH-000984,-0.162546101349
ACH-000986,-0.39366137553400005
ACH-000988,-1.05326296866
ACH-000993,-0.702564952069
ACH-000994,-0.709679579047
ACH-000996,-0.267909480231
ACH-001001,-0.917345742886
ACH-001020,-0.57042449563
ACH-001028,-0.46093159954400004
ACH-001031,-0.8595705423200001
ACH-001038,-0.503216017395
ACH-001048,-0.294922897216
ACH-001050,-0.10145649890599999
ACH-001053,-0.359640646409
ACH-001054,-0.542379870136
ACH-001061,-0.617333497083
ACH-001067,-0.302637302618
ACH-001075,-0.38832756903800003
ACH-001096,-0.6758920388930001
ACH-001128,-0.562374958703
ACH-001134,-0.37305555999799994
ACH-001151,-0.705958821354
ACH-001163,-0.37959491131300005
ACH-001164,-0.410363915715
ACH-001173,-0.422276279537
ACH-001183,-0.6209404696249999
ACH-001184,-0.418331835436
ACH-001190,-0.42707015225999995
ACH-001192,-0.21920984487
ACH-001193,0.10162809489800001
ACH-001196,-0.312483191426
ACH-001197,-0.529615830911
ACH-001205,-0.506313708001
ACH-001211,-0.554513509033
ACH-001212,-0.12235319589000002
ACH-001228,-0.540587179374
ACH-001232,-0.19582793759
ACH-001239,-0.535941950066
ACH-001274,-0.47939997603100004
ACH-001275,-0.559676876418
ACH-001277,-0.22402995433800002
ACH-001278,-0.809086585757
ACH-001280,-0.16708120920800001
ACH-001283,-0.323486603945
ACH-001289,-0.525909781751
ACH-001295,-0.130026424651
ACH-001300,-0.7103093995819999
ACH-001301,-0.110358652174
ACH-001302,-0.8084153068350001
ACH-001303,-0.20826136413199997
ACH-001306,-0.615164585465
ACH-001318,-0.9332179773010001
ACH-001322,-0.559550200937
ACH-001328,-0.403455097686
ACH-001332,-1.11044323622
ACH-001333,-0.244501585433
ACH-001336,-0.41391094781599996
ACH-001340,-0.206121805595
ACH-001346,-0.290785063545
ACH-001353,0.0346797717652
ACH-001354,-0.645321306806
ACH-001367,-0.159609779477
ACH-001368,-0.22629007183000002
ACH-001374,-0.378784868001
ACH-001375,-0.510965837992
ACH-001377,-1.32664116097
ACH-001380,-0.480730042299
ACH-001391,-0.258982425328
ACH-001407,-0.541549949584
ACH-001408,-0.586176817683
ACH-001413,-0.648984042952
ACH-001430,-0.54682548587
ACH-001431,-0.5019040442589999
ACH-001450,-0.666600163353
ACH-001496,-0.677123442395
ACH-001500,-0.686177981414
ACH-001521,-1.2200330659899998
ACH-001523,-0.520669951603
ACH-001532,-0.38032451660800004
ACH-001536,-0.9703112196200001
ACH-001550,-0.7333648924289999
ACH-001552,-0.309088863313
ACH-001554,-0.45475456856700003
ACH-001645,-0.156543041613
ACH-001654,-0.584588014846
ACH-001715,-0.17389381527699999
ACH-001735,-0.109643383948
ACH-001736,-0.5995356399
ACH-001737,-0.18849881408799998
ACH-001740,-0.44877178876
ACH-001745,-0.273251395404
ACH-001750,-0.630881202467
ACH-001765,-0.598123399016
ACH-001956,-0.829562800845
ACH-001957,-0.142422894808
