,NRAS (4893)
ACH-001550,-0.0475828267935
ACH-001552,0.060268788311800006
ACH-001554,-0.037274060501300006
ACH-001645,-0.0188243202587
ACH-001654,0.017424748369
ACH-001715,-0.19890885451499998
ACH-001735,0.00488276690844
ACH-001736,-0.015598261749
ACH-001737,0.15182993844
ACH-001740,-0.0563172135187
ACH-001745,-0.0860209914746
ACH-001750,-0.0746286618053
ACH-001765,-0.0211451076417
ACH-001956,-0.09891337532160001
ACH-001957,-0.205454521283
