,QPCT (25797)
ACH-001318,0.047286967982700004
ACH-001322,0.0482265909224
ACH-001328,-0.18564509880600003
ACH-001332,-0.18373140232500002
ACH-001333,-0.005608771490869999
ACH-001336,-0.221417388495
ACH-001340,-0.20225502936
ACH-001346,-0.00345009480923
ACH-001353,-0.108913061518
ACH-001354,-0.353362894653
ACH-001367,-0.005442134908350001
ACH-001368,-0.154328599492
ACH-001374,-0.164116252101
ACH-001375,-0.194257617652
ACH-001377,-0.147667205621
ACH-001380,-0.11658800330999998
ACH-001391,-0.09872390503789999
ACH-001407,-0.175607880427
ACH-001408,-0.246103047657
ACH-001413,-0.011819480762200001
ACH-001430,-0.014890344832899999
ACH-001431,-0.10548647076300001
ACH-001450,-0.17771908131900002
ACH-001496,-0.133088817147
ACH-001500,-0.019337676750299997
ACH-001521,-0.0805417883239
ACH-001523,-0.29324443083900004
ACH-001532,-0.0490957340554
ACH-001536,-0.118357036821
ACH-001550,0.00589308519194
ACH-001552,-0.0677059043409
ACH-001554,-0.18704810008099998
ACH-001645,-0.208188770985
ACH-001654,-0.15481799639399998
ACH-001715,0.19003535310400002
ACH-001735,-0.15203895456
ACH-001736,-0.0797869156115
ACH-001737,-0.421165929598
ACH-001740,-0.548898077728
ACH-001745,-0.198345537824
ACH-001750,-0.119076881467
ACH-001765,-0.145113120363
ACH-001956,-0.154884604816
ACH-001957,0.190149153919
