,OVOL2 (58495)
ACH-000279,-0.502444833738
ACH-000280,-0.6148208731220001
ACH-000281,-0.417498931956
ACH-000288,-0.29641661319699997
ACH-000291,-0.419991418659
ACH-000293,-0.113681871217
ACH-000294,-0.214294435089
ACH-000295,-0.142819720923
ACH-000296,-0.39641059424900005
ACH-000302,-0.310495328055
ACH-000304,-0.689310989146
ACH-000307,-0.280391081898
ACH-000308,-0.187245343824
ACH-000310,-0.6290998674889999
ACH-000311,-0.422528236113
ACH-000312,-0.264320339748
ACH-000315,0.182085436314
ACH-000316,-0.228220085835
ACH-000317,0.0345092243108
ACH-000318,-0.540215503126
ACH-000319,-0.405929777996
ACH-000320,-0.324416992196
ACH-000322,-0.17561220463100002
ACH-000323,-0.197407031897
ACH-000324,-0.346270063588
ACH-000329,-0.541931664502
ACH-000330,-0.195446512416
ACH-000331,-0.47247730634199997
ACH-000332,-0.460525695004
ACH-000334,-0.284510873909
ACH-000335,-0.238410615882
ACH-000336,-0.795179575933
ACH-000337,-0.41219652975599996
ACH-000339,-0.33588319983599996
ACH-000341,-0.466655881297
ACH-000348,-0.29970951719
ACH-000350,-0.22365338103000001
ACH-000352,-0.31116797808
ACH-000356,-0.26170276454999997
ACH-000361,-0.09837769672800001
ACH-000362,-0.258719805322
ACH-000363,-0.45134601056400003
ACH-000364,-0.6926984543019999
ACH-000365,-0.391117018253
ACH-000366,-0.25203456699099996
ACH-000368,-0.10002634818600001
ACH-000374,-0.813122957332
ACH-000375,-0.38377366956200004
ACH-000376,-0.44275054017800003
ACH-000381,-0.511641681694
ACH-000383,-0.108144128175
ACH-000387,-0.277812037023
ACH-000389,-0.39389764755999995
ACH-000390,-0.18811407828200002
ACH-000393,-0.447367411883
ACH-000395,-0.372099975397
ACH-000397,-0.411587266187
ACH-000401,-0.191925319603
ACH-000402,-0.133882151688
ACH-000403,-0.48235670086099997
ACH-000404,-0.44842190753300004
ACH-000406,-0.146478364604
ACH-000407,-0.5869411122420001
ACH-000408,-0.270524497052
ACH-000410,-0.43476344066000006
ACH-000411,-0.306845710814
ACH-000414,-0.5784835668770001
ACH-000415,-0.517024493807
ACH-000416,-0.328516945276
ACH-000420,-0.389453968885
ACH-000421,-0.397389295693
ACH-000424,-0.31534442987399997
ACH-000425,-0.329107013657
ACH-000426,-0.35549797491400004
ACH-000427,-0.716443984241
ACH-000433,-0.0218865225819
ACH-000436,-0.596909266969
ACH-000444,-0.28945449858399996
ACH-000445,-0.395955166417
ACH-000448,-0.465571288693
ACH-000450,-0.334426312422
ACH-000452,-0.302452071953
ACH-000454,-0.23417814628199998
ACH-000458,-0.28509520141399997
ACH-000459,-0.08734972160360001
ACH-000460,-0.28087805474800004
ACH-000461,-0.50726135544
ACH-000463,-0.425349171039
ACH-000464,-0.603868226251
ACH-000466,-0.561354254966
ACH-000467,-0.274729717975
ACH-000468,-0.04195178054069999
ACH-000469,-0.47960801470200004
ACH-000470,-0.4883884698899999
ACH-000471,-0.29935458367
ACH-000472,-0.706069742612
ACH-000473,-0.20513917866099998
ACH-000475,-0.49077638627
ACH-000476,-0.303174490419
ACH-000477,-0.290716008483
ACH-000480,-0.360288882223
ACH-000481,-0.941583182651
ACH-000483,-0.0789075549118
ACH-000484,-0.243537663048
ACH-000485,-0.34841822989699994
ACH-000486,-0.5183654314230001
ACH-000487,-0.434083624142
ACH-000488,-0.21388771539700002
ACH-000490,-0.200063751298
ACH-000491,-0.596649833219
ACH-000495,-0.366272172438
ACH-000496,-0.290582031569
ACH-000499,-0.48523935514
ACH-000500,-0.8427811247139999
ACH-000502,-0.38232010628799995
ACH-000503,0.228521471656
ACH-000505,-0.34744270171400005
ACH-000507,-0.41383705942599996
ACH-000510,-0.28238392226799996
ACH-000511,-0.297964154428
ACH-000512,-0.504461697812
ACH-000516,-0.435012425719
ACH-000517,-0.488557611664
ACH-000518,-0.43645489441299995
ACH-000520,-0.473850338807
ACH-000521,-0.299696709637
ACH-000522,-0.371979686053
ACH-000524,-0.499338896567
ACH-000527,-0.267877191778
ACH-000528,-0.221748117334
ACH-000537,-0.208742604593
ACH-000541,-0.0416163052681
ACH-000542,-0.397806017351
ACH-000544,-0.38479576295900003
ACH-000545,-0.475316347461
ACH-000547,-0.5207139783879999
ACH-000548,-0.535685326736
ACH-000549,-0.29522456737799996
ACH-000550,-0.232624798595
ACH-000552,-0.503054982605
ACH-000556,-0.41641867464000004
ACH-000557,-0.9636632609479999
ACH-000570,-0.31579157782
ACH-000571,-0.327181158372
ACH-000573,-0.45376849818400006
ACH-000576,-0.49605925526100003
ACH-000580,-0.614078580348
ACH-000584,-0.135220074424
ACH-000585,-0.36670502175999997
ACH-000588,-0.35633474468000004
ACH-000589,-0.35586936149899995
ACH-000591,-0.523458083956
ACH-000593,-0.229023544674
ACH-000600,-0.41791344757200005
ACH-000601,-0.317276630553
ACH-000604,-0.37128226203599995
ACH-000605,-0.42864476015
ACH-000606,-0.324780876598
ACH-000608,-0.583881015344
ACH-000614,-0.615802518245
ACH-000616,-0.626261285537
ACH-000618,-0.265725340106
ACH-000619,-0.407064820269
ACH-000620,-0.409285344218
ACH-000621,-0.48076370308399996
ACH-000622,-0.5804766181050001
ACH-000623,-0.498746225233
ACH-000624,-0.396933376674
ACH-000627,-0.350178593433
ACH-000630,-0.279545103926
ACH-000632,-0.519895625908
ACH-000633,-0.38029311807099997
ACH-000637,-0.119008463866
ACH-000638,-0.344769246742
ACH-000646,-0.458852810675
ACH-000647,-0.507164240649
ACH-000648,-0.240648121434
ACH-000649,-0.16797778530000002
ACH-000651,-0.37978379938900003
ACH-000652,-0.596819046516
ACH-000653,-0.379131218326
ACH-000657,-0.43963840865500003
ACH-000658,-0.839002753033
ACH-000661,-0.40981456833200003
ACH-000662,-0.278605358526
ACH-000663,-0.275108806971
ACH-000665,-0.429952262256
ACH-000671,-0.160135044166
ACH-000673,-0.569412406603
ACH-000676,-0.179541014764
ACH-000677,-0.260556782228
ACH-000681,-0.195703782295
ACH-000682,-0.442179784304
ACH-000683,-0.246068191507
ACH-000684,-0.11350035120799999
ACH-000688,-0.511434223485
ACH-000693,-0.275357805573
ACH-000694,-0.45635501637500003
ACH-000695,-0.591689123832
ACH-000696,-0.42973728369499997
ACH-000697,-0.377340530317
ACH-000699,-0.486413151389
ACH-000701,-0.487736487861
ACH-000706,-0.363299876384
ACH-000711,-0.658839310283
ACH-000713,-0.399173974736
ACH-000714,-0.48705813745800003
ACH-000718,-0.53535807944
ACH-000720,-0.37058154558899997
ACH-000721,-0.380085315201
ACH-000724,-0.38629371732100004
ACH-000725,-0.44988358959200003
ACH-000732,-0.460490792697
ACH-000734,-0.19183715572700002
ACH-000735,-0.23173286354800002
ACH-000736,-0.401360961853
ACH-000738,-0.499223933597
ACH-000746,-0.670274113326
ACH-000747,-0.331164058671
ACH-000748,-0.335437606307
ACH-000753,-0.309501802241
ACH-000756,-0.43460901816200004
ACH-000757,-0.39864219437200005
ACH-000758,-0.323749231179
ACH-000760,-0.346466776926
ACH-000763,-0.995283914438
ACH-000764,-0.213087774015
ACH-000765,-0.21456114168999998
ACH-000766,-0.331008031968
ACH-000767,-0.333857658437
ACH-000768,-0.471180393498
ACH-000769,-0.53990808298
ACH-000770,-0.38848541535899994
ACH-000771,-0.394068722359
ACH-000773,-0.1470737677
ACH-000776,-0.20281700262000002
ACH-000777,-0.512432011242
ACH-000778,-0.48408359570799997
ACH-000781,-0.294046277879
ACH-000782,-0.207793517482
ACH-000783,-0.404093362989
ACH-000784,-0.456259965452
ACH-000785,-0.444549454406
ACH-000787,-0.09901404036599999
ACH-000788,-0.25953367585799997
ACH-000791,-0.36798010025300004
ACH-000792,-0.399032468957
ACH-000794,-0.525980190387
ACH-000796,-0.387487889313
ACH-000799,-0.416305386143
ACH-000800,-0.310882914864
ACH-000802,-0.506105985297
ACH-000804,0.115630861869
ACH-000805,-0.7140230841040001
ACH-000809,-0.34889823277099996
ACH-000810,0.218018378722
ACH-000811,-0.317862760445
ACH-000817,-0.18189272246399998
ACH-000819,-0.37439543190700003
ACH-000820,-0.37107845570500003
ACH-000821,-0.428099757911
ACH-000822,-0.36478356937299994
ACH-000823,-0.470025075653
ACH-000824,-0.406429187034
ACH-000827,-0.34067636534400003
ACH-000829,-0.303543629986
ACH-000831,-0.42017872277400004
ACH-000832,-0.460441407578
ACH-000833,-0.42693998209
ACH-000834,-0.412095402891
ACH-000835,-0.41513467796099995
ACH-000836,-0.296804093491
ACH-000837,-0.14435023945800002
ACH-000838,-0.236270306063
ACH-000839,-0.564583529254
ACH-000840,-0.542096698398
ACH-000841,-0.274033964472
ACH-000843,-0.428903443164
ACH-000846,-0.377087251249
ACH-000847,-0.479101925741
ACH-000848,-0.33678198313
ACH-000849,-0.15151678602399998
ACH-000851,-0.00610103022592
ACH-000855,-0.606026411346
ACH-000856,-0.46440138861999997
ACH-000858,-0.191950457914
ACH-000859,0.0965024132405
ACH-000861,-0.295629046329
ACH-000862,-0.47571965044799996
ACH-000865,-0.275986679227
ACH-000866,-0.388475560709
ACH-000867,-0.42484868465000003
ACH-000869,-0.24651021521299998
ACH-000872,-0.36403436864600003
ACH-000873,-0.41009061275799996
ACH-000876,-0.327765941089
ACH-000878,-0.17151954841800002
ACH-000880,-0.47990177530199996
ACH-000881,-0.344709995167
ACH-000882,-0.192762335478
ACH-000884,-0.225670700552
ACH-000885,-0.39516074385300004
ACH-000887,-0.42776261434100005
ACH-000888,-0.46558546065800005
ACH-000889,-0.418496320009
ACH-000890,-0.34958869902199996
ACH-000896,-0.321886498937
ACH-000898,-0.143700383302
ACH-000900,-0.125106074999
ACH-000901,-0.29839556792
ACH-000905,-0.43367382835699997
ACH-000906,-0.330827106079
ACH-000907,0.019546493882
ACH-000910,-0.36973404722099995
ACH-000911,-0.410849556272
ACH-000912,-0.450256351799
ACH-000913,-0.366782895703
ACH-000915,-0.21662456131299998
ACH-000916,-0.303229387512
ACH-000917,-0.231251436972
ACH-000921,-0.22710323961999998
ACH-000924,-0.385645412091
ACH-000926,-0.31949473776500004
ACH-000928,-0.31010160626899996
ACH-000929,-0.564113571378
ACH-000932,-0.484676759054
ACH-000935,-0.288993229165
ACH-000936,-0.711862166637
ACH-000937,-0.630638228754
ACH-000938,-0.490289323715
ACH-000939,-0.424310749761
ACH-000941,-0.142094300233
ACH-000943,-0.17494699709699998
ACH-000946,-0.43112130117299996
ACH-000947,-0.263948950849
ACH-000948,-0.325142837837
ACH-000950,-0.347094101263
ACH-000953,-0.53143717823
ACH-000957,-0.45108586494099995
ACH-000958,-0.138795737396
ACH-000960,-0.547427380373
ACH-000963,-0.7176010404500001
ACH-000968,-0.217125714424
ACH-000969,-0.447166628386
ACH-000973,-0.458899812455
ACH-000974,-0.355387657788
ACH-000975,-0.318084716847
ACH-000976,-0.28445751664
ACH-000978,-0.5358748756580001
ACH-000980,-0.317339629859
ACH-000984,-0.48182450649400005
ACH-000986,-0.13889538695
ACH-000988,-0.30368184501400003
ACH-000993,-0.614562775597
ACH-000994,-0.40026937827799997
ACH-000996,-0.357789350242
ACH-001001,-0.45000724157300004
ACH-001020,-0.254457516226
ACH-001028,-0.30990806165600004
ACH-001031,-0.538618081299
ACH-001038,-0.48618372605800003
ACH-001048,-0.508477935279
ACH-001050,-0.321652360174
ACH-001053,-0.403983220503
ACH-001054,-0.474768185531
ACH-001061,-0.346302731795
ACH-001067,-0.34399547769199995
ACH-001075,-0.39909493887900005
ACH-001096,-0.34148978687700005
ACH-001128,-0.42920437026999997
ACH-001134,-0.40108027741400004
ACH-001151,-0.50553686194
ACH-001163,-0.275817318952
ACH-001164,-0.39886083120399995
ACH-001173,-0.314114327906
ACH-001183,-0.526239459898
ACH-001184,-0.08832677148450001
ACH-001190,-0.29002118998000004
ACH-001192,-0.565161608021
ACH-001193,-0.28033168856699997
ACH-001196,-0.5744909049710001
ACH-001197,-0.22138834671799998
ACH-001205,-0.495506755296
ACH-001211,-0.5696862324449999
ACH-001212,-0.32181538202
ACH-001228,0.272133212212
ACH-001232,-0.537088524554
ACH-001239,-0.33984886543000004
ACH-001274,-0.377125711928
ACH-001275,-0.389877252437
ACH-001277,-0.134028690872
ACH-001278,-0.294187934644
ACH-001280,-0.5481143799600001
ACH-001283,-0.29291060680500003
ACH-001289,-0.44971835270599997
ACH-001295,-0.523458065507
ACH-001300,-0.316376147409
ACH-001301,-0.274088715262
ACH-001302,-0.47337554048
ACH-001303,-0.256280267907
ACH-001306,-0.251746230163
ACH-001318,-0.394950902704
ACH-001322,-0.296220006219
ACH-001328,-0.509032280839
ACH-001332,-0.802521183712
ACH-001333,-0.429056766935
ACH-001336,-0.0840996727183
ACH-001340,-0.47497058773
ACH-001346,-0.268192922559
ACH-001353,-0.549609346868
ACH-001354,-0.237547609781
ACH-001367,-0.245623874092
ACH-001368,-0.451639644573
ACH-001374,-0.308214529726
ACH-001375,-0.20254403325800002
ACH-001377,-0.391445496535
ACH-001380,-0.380026044368
ACH-001391,-0.615061660194
ACH-001407,-0.393836017556
ACH-001408,-0.671159656831
ACH-001413,-0.461387160868
ACH-001430,-0.7580658734899999
ACH-001431,-0.43522374052100005
ACH-001450,-0.298548828064
ACH-001496,-0.23266796988299998
ACH-001500,-0.364493361331
ACH-001521,-0.20213331108600002
ACH-001523,-0.362500213049
ACH-001532,-0.485315161404
ACH-001536,-0.450766328355
ACH-001550,-0.42324077686800005
ACH-001552,-0.46403561408200006
ACH-001554,-0.5052143313849999
ACH-001645,-0.286432211147
ACH-001654,-0.50929132504
ACH-001715,-0.229368841237
ACH-001735,-0.34502047312399997
ACH-001736,-0.630754429341
ACH-001737,-0.5861559500469999
ACH-001740,-0.224331490308
ACH-001745,-0.349719644102
ACH-001750,-0.387119820711
ACH-001765,-0.5675777950190001
ACH-001956,-0.370619389944
ACH-001957,-0.347906750246
