,TBL2 (26608)
ACH-001295,-0.133730544705
ACH-001300,-0.290168821591
ACH-001301,-0.124116272138
ACH-001302,-0.251049323919
ACH-001303,-0.148015953737
ACH-001306,-0.339767875941
ACH-001318,0.0205454838132
ACH-001322,-0.0587460489652
ACH-001328,-0.110025104057
ACH-001332,-0.303319707461
ACH-001333,-0.12633409687799999
ACH-001336,-0.188508566662
ACH-001340,-0.165006887203
ACH-001346,0.0225494825069
ACH-001353,-0.122268091912
ACH-001354,-0.09407013519989998
ACH-001367,-0.125634440794
ACH-001368,-0.17068173443100002
ACH-001374,0.377070096496
ACH-001375,-0.09448433495729999
ACH-001377,-0.203299760444
ACH-001380,-0.159389567663
ACH-001391,-0.346140579656
ACH-001407,-0.112004003871
ACH-001408,-0.200030445011
ACH-001413,-0.126531006658
ACH-001430,-0.09584941311419999
ACH-001431,-0.0330198044513
ACH-001450,-0.207155164611
ACH-001496,-0.227425723532
ACH-001500,-0.107891435899
ACH-001521,-0.0372346690413
ACH-001523,-0.260697121208
ACH-001532,-0.10576182085000001
ACH-001536,-0.09151931651499999
ACH-001550,-0.189910190966
ACH-001552,-0.0793323629683
ACH-001554,-0.220609717179
ACH-001645,-0.103725635833
ACH-001654,-0.21280336317600002
ACH-001715,0.0052016765242200004
ACH-001735,-0.30889011520599996
ACH-001736,-0.084948087085
ACH-001737,-0.09822620914249999
ACH-001740,0.0150710262037
ACH-001745,-0.0745807029847
ACH-001750,-0.07673954502000001
ACH-001765,-0.201429500554
ACH-001956,-0.13269628711
ACH-001957,-0.425469958258
