,TPK1 (27010)
ACH-000736,-0.509242101189
ACH-000738,0.07348406473439999
ACH-000746,-0.230851645178
ACH-000747,-0.118540145125
ACH-000748,-0.17958350407600002
ACH-000753,-0.139048794234
ACH-000756,-0.038456964321300004
ACH-000757,0.0186664489186
ACH-000758,0.0514593948665
ACH-000760,-0.136601117332
ACH-000763,-0.446250048758
ACH-000764,-0.115482189313
ACH-000765,-0.160730466582
ACH-000766,-0.266674935825
ACH-000767,-0.06199948167430001
ACH-000768,-0.577753273662
ACH-000769,-0.119218509706
ACH-000770,-0.6656809392409999
ACH-000771,0.0203242989904
ACH-000773,-0.109145099726
ACH-000776,0.0707256649229
ACH-000777,-0.0112091946186
ACH-000778,-0.0830912171378
ACH-000781,0.0217316208722
ACH-000782,-0.807394060635
ACH-000783,-0.028591875152
ACH-000784,-0.0346714036093
ACH-000785,-0.28080980251800003
ACH-000787,0.0740853908558
ACH-000788,0.00658265470903
ACH-000791,-0.10848895787599999
ACH-000792,-0.104607824299
ACH-000794,-0.246274396635
ACH-000796,-0.031236527331599998
ACH-000799,-0.504726390831
ACH-000800,0.0435308368143
ACH-000802,-0.09958340324269999
ACH-000804,-0.139121252199
ACH-000805,-0.0167234897398
ACH-000809,-0.054938921913900006
ACH-000810,-0.222922107793
ACH-000811,-0.23497048982299998
ACH-000817,0.028767656723000003
ACH-000819,-0.14830135242200002
ACH-000820,-0.24374731954999998
ACH-000821,-0.381148262095
ACH-000822,-0.523008630611
ACH-000823,0.054004421418099996
ACH-000824,-0.09996215772129999
ACH-000827,-0.044055597360399996
ACH-000829,-0.436805056135
ACH-000831,0.0813827470706
ACH-000832,0.007807262255169999
ACH-000833,0.19806701325599999
ACH-000834,-0.105842913699
ACH-000835,-0.18559213451499998
ACH-000836,0.143713823057
ACH-000837,-0.523691724027
ACH-000838,0.149840033043
ACH-000839,-0.146821374215
ACH-000840,-0.0818562784206
ACH-000841,-0.739102284625
ACH-000843,-0.14703426750600002
ACH-000846,-0.227657269241
ACH-000847,0.039365264170400004
ACH-000848,0.053613277944400003
ACH-000849,-0.783134162578
ACH-000851,-0.29255611226399997
ACH-000855,-0.18125844482099998
ACH-000856,-0.07713858740780001
ACH-000858,0.174256729991
ACH-000859,-0.16428135804400001
ACH-000861,-0.0803650508585
ACH-000862,-0.16642476654000002
ACH-000865,-0.00342294442715
ACH-000866,-0.101987289124
ACH-000867,0.0384365934563
ACH-000869,-0.201271000976
ACH-000872,0.011660626331200002
ACH-000873,-0.25082651679400003
ACH-000876,-0.0790493837012
ACH-000878,0.07702599089239999
ACH-000880,-0.838718197686
ACH-000881,-0.0407635942993
ACH-000882,-0.122347883354
ACH-000884,-0.0936397992097
ACH-000885,-0.040154476538499996
ACH-000887,-0.211583832434
ACH-000888,-0.42706850563500004
ACH-000889,-0.613891027746
ACH-000890,-0.282981351235
ACH-000896,-0.261504403497
ACH-000898,0.0401779085877
ACH-000900,-0.0382105968566
ACH-000901,-0.173805967682
ACH-000905,-0.0698137821825
ACH-000906,-0.08182973515530001
ACH-000907,-0.107766205297
ACH-000910,-0.625986433352
ACH-000911,0.0628056249462
ACH-000912,0.007822814247759999
ACH-000913,0.0079983301933
ACH-000915,-0.0303664368145
ACH-000916,0.146675908296
ACH-000917,0.0688900062741
ACH-000921,-0.455900986355
ACH-000924,-0.475490641674
ACH-000926,-0.174612026565
ACH-000928,-0.135796926076
ACH-000929,0.07538132925760001
ACH-000932,-0.111272082942
ACH-000935,0.233982848646
ACH-000936,-0.034522456708
ACH-000937,-0.418280013579
ACH-000938,-0.934457906376
ACH-000939,-0.07980670913660001
ACH-000941,-0.154854959959
ACH-000943,-1.0124929998899999
ACH-000946,-0.142155744386
ACH-000947,-0.7158771261669999
ACH-000948,-0.020724723725299998
ACH-000950,-0.21625311563299998
ACH-000953,-0.622009485848
ACH-000957,0.0113148010045
ACH-000958,-0.22418993975200002
ACH-000960,-0.300226448062
ACH-000963,0.047889505630199995
ACH-000968,0.0470245129292
ACH-000969,-0.109550472433
ACH-000973,0.0174102607574
ACH-000974,-0.362910188829
ACH-000975,-0.33852350936399994
ACH-000976,0.00196709906773
ACH-000978,-0.8758719913609999
ACH-000980,-0.184737847126
ACH-000984,-0.0363342795952
ACH-000986,-0.665469110941
ACH-000988,-0.0597337454235
ACH-000993,-0.021096829653
ACH-000994,-0.211671613864
ACH-000996,0.0362681782375
ACH-001001,-0.07145287489339999
ACH-001020,-0.30520794678
ACH-001028,-0.0611275436224
ACH-001031,0.09842719574830001
ACH-001038,-0.205827631098
ACH-001048,-0.266247792731
ACH-001050,-0.08337839798010001
ACH-001053,0.111770467707
ACH-001054,0.042198233382900005
ACH-001061,0.0753349316729
ACH-001067,0.00397564563496
ACH-001075,-0.154876700089
ACH-001096,0.0312903546931
ACH-001128,0.0169965680433
ACH-001134,0.0262952192911
ACH-001151,-0.147060621436
ACH-001163,-0.34311509612700003
ACH-001164,-0.125986441232
ACH-001173,0.0666184427463
ACH-001183,-0.09131853307019999
ACH-001184,-0.054468884488599996
ACH-001190,-0.129351790372
ACH-001192,-0.194260553051
ACH-001193,-0.0701277567661
ACH-001196,0.0243332816986
ACH-001197,-0.027718290625400002
ACH-001205,-0.011371835218
ACH-001211,-0.274480018414
ACH-001212,-0.12208969840600001
ACH-001228,0.08992578200239999
ACH-001232,0.0326507319445
ACH-001239,-0.155301037921
ACH-001274,-0.237299216966
ACH-001275,-0.316316432529
ACH-001277,-0.23876072754
ACH-001278,0.0706283515228
ACH-001280,-0.134778456169
ACH-001283,-0.0454919868695
ACH-001289,-0.07119681500780001
ACH-001295,-0.021874117751599996
ACH-001300,0.107604443355
ACH-001301,0.057372842734400006
ACH-001302,-0.0566851263839
ACH-001303,0.023546219253500002
ACH-001306,-0.140009093475
ACH-001318,-0.0469849359851
ACH-001322,0.00292037615289
ACH-001328,-0.018279199334599996
ACH-001332,-0.11406736810200001
ACH-001333,-0.0260742492741
ACH-001336,-0.21420204713399998
ACH-001340,-0.0329094970651
ACH-001346,-0.0625733398799
ACH-001353,-0.0966430372558
ACH-001354,-0.181441549923
ACH-001367,-0.46751980716799996
ACH-001368,-0.7260731455230001
ACH-001374,0.0596797796684
ACH-001375,-0.0697221532978
ACH-001377,0.00616976784831
ACH-001380,-0.31951226919
ACH-001391,-0.12976123258
ACH-001407,-0.164793294073
ACH-001408,-0.127976036236
ACH-001413,0.0308193363241
ACH-001430,-0.34705439026600005
ACH-001431,-0.31818660861299997
ACH-001450,-0.859893810547
ACH-001496,-0.431748948238
ACH-001500,-0.345594070298
ACH-001521,-0.156533449606
ACH-001523,-0.130520814239
ACH-001532,-0.00924067962857
ACH-001536,-0.198110575687
ACH-001550,-0.05586424127180001
ACH-001552,-0.17470604202799997
ACH-001554,-0.0822033788642
ACH-001645,-0.0008432656360419999
ACH-001654,-0.102088898124
ACH-001715,-0.08913051015170001
ACH-001735,0.0618923686056
ACH-001736,-0.8765139467899999
ACH-001737,-0.556351226452
ACH-001740,0.036727864960199995
ACH-001745,-0.13000424317700002
ACH-001750,-0.0247404728023
ACH-001765,-0.038308367946300007
ACH-001956,0.00848109432647
ACH-001957,-0.08061595008
