,EIF4A3 (9775)
ACH-000323,-1.15693177818
ACH-000324,-1.32150860346
ACH-000329,-1.58846908254
ACH-000330,-0.9765950444310001
ACH-000331,-0.9835697803919999
ACH-000332,-1.31130467473
ACH-000334,-2.03132954578
ACH-000335,-0.9611615802529999
ACH-000336,-1.64811110183
ACH-000337,-1.11736880206
ACH-000339,-1.30124353498
ACH-000341,-1.6856538782600001
ACH-000348,-1.84342090183
ACH-000350,-1.43609958428
ACH-000352,-1.2652109623799999
ACH-000356,-1.22940902805
ACH-000361,-1.213435302
ACH-000362,-1.7251591900299998
ACH-000363,-1.57790268943
ACH-000364,-1.36371002679
ACH-000365,-1.67121687004
ACH-000366,-1.3907079095800001
ACH-000368,-1.1294649891700002
ACH-000374,-1.11667660043
ACH-000375,-1.5717201165
ACH-000376,-1.37049594107
ACH-000381,-1.45396364898
ACH-000383,-1.4555356132100001
ACH-000387,-1.34917020885
ACH-000389,-1.1681679368
ACH-000390,-1.4242688246000001
ACH-000393,-1.29679231358
ACH-000395,-1.3728931980399999
ACH-000397,-1.11993104498
ACH-000401,-0.865385522736
ACH-000402,-1.4624956496200001
ACH-000403,-1.60931510752
ACH-000404,-1.03605149074
ACH-000406,-1.61279292056
ACH-000407,-1.20055062464
ACH-000408,-1.20179032342
ACH-000410,-1.0915401304999999
ACH-000411,-1.1858198328
ACH-000414,-1.6201722722999998
ACH-000415,-1.23390582592
ACH-000416,-1.26159079821
ACH-000420,-1.18748764967
ACH-000421,-1.18746895039
ACH-000424,-1.3332718247700002
ACH-000425,-1.19147318923
ACH-000426,-1.4012669924
ACH-000427,-1.5878924887900001
ACH-000433,-1.3750060317500001
ACH-000436,-1.16915132483
ACH-000444,-1.0245652814200001
ACH-000445,-1.3059652634999999
ACH-000448,-1.0926543331999998
ACH-000450,-1.01818085389
ACH-000452,-1.450004624
ACH-000454,-0.93798106811
ACH-000458,-1.2588541282899999
ACH-000459,-1.6791776386000001
ACH-000460,-1.35683665758
ACH-000461,-1.33839305831
ACH-000463,-0.9608388708560001
ACH-000464,-1.14684551736
ACH-000466,-1.40241700693
ACH-000467,-1.2292926375700002
ACH-000468,-1.6869474274399998
ACH-000469,-1.50038707722
ACH-000470,-1.5313502307799998
ACH-000471,-1.32285477334
ACH-000472,-1.54881707985
ACH-000473,-1.25631606496
ACH-000475,-1.41453126206
ACH-000476,-1.29977034236
ACH-000477,-1.2338711151100001
ACH-000480,-1.04917125479
ACH-000481,-1.17282274723
ACH-000483,-1.8027515140200001
ACH-000484,-1.46898791039
ACH-000485,-1.4039475939300001
ACH-000486,-1.49066094859
ACH-000487,-1.47889744643
ACH-000488,-1.16730341274
ACH-000490,-0.9549194220270001
ACH-000491,-1.5908165894600002
ACH-000495,-1.18636082916
ACH-000496,-0.9277290020479999
ACH-000499,-1.32379523642
ACH-000500,-1.36405917873
ACH-000502,-1.13546393797
ACH-000503,-0.790162846713
ACH-000505,-1.4434858580399998
ACH-000507,-1.38934215919
ACH-000510,-1.52875616405
ACH-000511,-1.21075406401
ACH-000512,-1.33542399543
ACH-000516,-1.30228071031
ACH-000517,-1.3666597709200001
ACH-000518,-1.36956390421
ACH-000520,-1.20977890938
ACH-000521,-1.1368602047
ACH-000522,-1.34206877802
ACH-000524,-1.64000524668
ACH-000527,-1.33741189269
ACH-000528,-1.2790579683299999
ACH-000537,-1.19495223293
ACH-000541,-1.4949130212700001
ACH-000542,-1.29033568992
ACH-000544,-1.27094953302
ACH-000545,-1.2699800478
ACH-000547,-1.37393293653
ACH-000548,-1.23004899809
ACH-000549,-0.9719726807790001
ACH-000550,-1.31125634757
ACH-000552,-1.23428366828
ACH-000556,-1.34423581701
ACH-000557,-1.75783232181
ACH-000570,-1.37611523079
ACH-000571,-1.83324099155
ACH-000573,-1.44374723794
ACH-000576,-1.23489481311
ACH-000580,-1.00308473687
ACH-000584,-1.17352819562
ACH-000585,-1.36016152497
ACH-000588,-1.12684225344
ACH-000589,-1.07411157809
ACH-000591,-1.30359092927
ACH-000593,-1.2130568887
ACH-000600,-1.4085287777700002
ACH-000601,-1.33482919143
ACH-000604,-1.4249926408200002
ACH-000605,-1.05543527037
ACH-000606,-0.9198780242829999
ACH-000608,-1.69192837546
ACH-000614,-0.9831314731820001
ACH-000616,-1.1471859750799998
ACH-000618,-1.10627858232
ACH-000619,-1.09897667848
ACH-000620,-1.4557385846899997
ACH-000621,-1.31411353561
ACH-000622,-1.46539963808
ACH-000623,-1.25442320952
ACH-000624,-1.29729629721
ACH-000627,-1.2113909598000001
ACH-000630,-1.1704793765200001
ACH-000632,-1.45579124912
ACH-000633,-1.5449009837799998
ACH-000637,-1.6058646945500001
ACH-000638,-1.01300873844
ACH-000646,-1.69904177225
ACH-000647,-1.12718543054
ACH-000648,-1.3536852181499999
ACH-000649,-1.4868004058200002
ACH-000651,-1.2943895936299998
ACH-000652,-1.57252717325
ACH-000653,-1.4454635507
ACH-000657,-1.53722932292
ACH-000658,-1.58377580551
ACH-000661,-1.46359067552
ACH-000662,-1.19314804974
ACH-000663,-1.01017254395
ACH-000665,-0.957295174406
ACH-000671,-1.6655867527000001
ACH-000673,-1.35440060219
ACH-000676,-1.28283244058
ACH-000677,-1.8043787527500001
ACH-000681,-1.36970986911
ACH-000682,-1.39113707604
ACH-000683,-1.28328586482
ACH-000684,-0.8244181785670001
ACH-000688,-1.5603421376
ACH-000693,-1.1778006666399998
ACH-000694,-1.25279559159
ACH-000695,-1.45005738915
ACH-000696,-1.11191859717
ACH-000697,-1.28987486724
ACH-000699,-1.43154236212
ACH-000701,-1.8355131715000002
ACH-000706,-1.21061298571
ACH-000711,-1.4215378503
ACH-000713,-0.972132229057
ACH-000714,-1.5233393891
ACH-000718,-1.2697603248
ACH-000720,-0.88110169343
ACH-000721,-1.27256918837
ACH-000724,-1.6568966969299999
ACH-000725,-1.6006397114500002
ACH-000732,-0.8362588407479999
ACH-000734,-1.3755636983700001
ACH-000735,-1.30880703574
ACH-000736,-1.34356389554
ACH-000738,-1.36543190102
ACH-000746,-1.63514698679
ACH-000747,-1.20433234424
ACH-000748,-1.0208626492100001
ACH-000753,-1.36079369806
ACH-000756,-1.38183888628
ACH-000757,-1.2287707205399998
ACH-000758,-1.0189684531899998
ACH-000760,-1.17103962147
ACH-000763,-1.22725963405
ACH-000764,-1.02169388937
ACH-000765,-1.0305764370100001
ACH-000766,-1.27641636409
ACH-000767,-1.73843172651
ACH-000768,-1.14936981826
ACH-000769,-1.16151824123
ACH-000770,-1.46724142563
ACH-000771,-1.06204456068
ACH-000773,-1.54416030646
ACH-000776,-1.28210213811
ACH-000777,-1.17122637898
ACH-000778,-1.52827902135
ACH-000781,-1.3412060134200001
ACH-000782,-1.3144568481299999
ACH-000783,-1.5181518149200002
ACH-000784,-1.5565222814500002
ACH-000785,-1.69807606792
ACH-000787,-1.16344931859
ACH-000788,-1.3483787556600002
ACH-000791,-1.31885802273
ACH-000792,-1.30787781634
ACH-000794,-1.2288538550900001
ACH-000796,-1.5153625826800001
ACH-000799,-1.08854749063
ACH-000800,-1.49929454812
ACH-000802,-1.35990745109
ACH-000804,-1.1673167528200001
ACH-000805,-1.13405471748
ACH-000809,-1.66954980484
ACH-000810,-1.37855387326
ACH-000811,-1.66205423959
ACH-000817,-1.2149636583299999
ACH-000819,-1.21354962354
ACH-000820,-0.763955994584
ACH-000821,-1.1196883941
ACH-000822,-1.6446455992200002
ACH-000823,-1.5187183499099999
ACH-000824,-1.82346299992
ACH-000827,-1.28059777793
ACH-000829,-1.4248249655899998
ACH-000831,-1.23242024707
ACH-000832,-1.0209495178799999
ACH-000833,-1.19009391807
ACH-000834,-1.41747432118
ACH-000835,-1.16701874096
ACH-000836,-1.4441494742899998
ACH-000837,-1.45321838986
ACH-000838,-1.52359656195
ACH-000839,-0.911060956585
ACH-000840,-1.04664423797
ACH-000841,-1.18776536043
ACH-000843,-1.2024711284899998
ACH-000846,-0.9354542741230001
ACH-000847,-1.2171593521
ACH-000848,-1.18977542688
ACH-000849,-1.2549205415
ACH-000851,-1.29056658046
ACH-000855,-1.3329679245700001
ACH-000856,-1.42102402788
ACH-000858,-1.2296115140100001
ACH-000859,-0.813261576513
ACH-000861,-1.23762793441
ACH-000862,-1.32374867154
ACH-000865,-1.2539739407500001
ACH-000866,-1.5477966150100002
ACH-000867,-1.5137961818399999
ACH-000869,-1.8100850106200002
ACH-000872,-1.32175678142
ACH-000873,-1.14591982379
ACH-000876,-1.76679977932
ACH-000878,-0.740450331536
ACH-000880,-1.38633332644
ACH-000881,-1.45281595666
ACH-000882,-1.3523041294799998
ACH-000884,-1.2446576276799999
ACH-000885,-1.33827804778
ACH-000887,-1.29708305615
ACH-000888,-1.28860351067
ACH-000889,-1.47011309274
ACH-000890,-1.23365810855
ACH-000896,-1.32585186164
ACH-000898,-1.40554422627
ACH-000900,-1.28223241759
ACH-000901,-1.40008613694
ACH-000905,-1.20731933519
ACH-000906,-1.21350760776
ACH-000907,-0.965528141489
ACH-000910,-1.3538240154499999
ACH-000911,-1.4017835885699998
ACH-000912,-0.993223297767
ACH-000913,-1.4175014104499999
ACH-000915,-1.3804596057499998
ACH-000916,-0.8763014338700001
ACH-000917,-1.40411669988
ACH-000921,-1.31894287833
ACH-000924,-1.5507922522
ACH-000926,-1.6368290725799999
ACH-000928,-1.2299800099299998
ACH-000929,-1.3815832127899998
ACH-000932,-1.4516635345200002
ACH-000935,-1.25109131686
ACH-000936,-1.1932919501
ACH-000937,-1.84484904627
ACH-000938,-1.43420034942
ACH-000939,-1.2586574067
ACH-000941,-1.4494167414399999
ACH-000943,-1.27746492671
ACH-000946,-1.3600006448700002
ACH-000947,-1.3611425179700003
ACH-000948,-0.9245531708370001
ACH-000950,-1.1608826890100001
ACH-000953,-1.7142468668900002
ACH-000957,-0.877934918538
ACH-000958,-1.3728731966999999
ACH-000960,-1.95238360455
ACH-000963,-1.6303118135899999
ACH-000968,-1.24978132177
ACH-000969,-1.21356175748
ACH-000973,-1.45451910941
ACH-000974,-1.43733084039
ACH-000975,-1.19966347756
ACH-000976,-1.1149879214
ACH-000978,-1.0632967470799999
ACH-000980,-1.49134042229
ACH-000984,-1.4243609831900002
ACH-000986,-1.1679818369600001
ACH-000988,-1.16964033542
ACH-000993,-1.3488181880399999
ACH-000994,-1.47040332576
ACH-000996,-1.0375754585799999
ACH-001001,-1.57247929564
ACH-001020,-1.4689105466299999
ACH-001028,-1.57028787511
ACH-001031,-1.48918406139
ACH-001038,-1.48378194701
ACH-001048,-1.1816149667799998
ACH-001050,-1.40896520508
ACH-001053,-0.906461340847
ACH-001054,-1.3299834875
ACH-001061,-1.32808774676
ACH-001067,-1.4047514908200003
ACH-001075,-1.4430638740000001
ACH-001096,-1.483574465
ACH-001128,-1.7375297805
ACH-001134,-1.34499981035
ACH-001151,-1.4218188951
ACH-001163,-1.50000324098
ACH-001164,-1.27753412795
ACH-001173,-1.3910768366600001
ACH-001183,-1.3240841081999999
ACH-001184,-1.34792441875
ACH-001190,-1.0119998018
ACH-001192,-1.4928451321899998
ACH-001193,-1.1752526702
ACH-001196,-1.43851838963
ACH-001197,-1.30082718866
ACH-001205,-1.55892621205
ACH-001211,-1.2311347934999999
ACH-001212,-1.6113680962399999
ACH-001228,-1.6103362565900001
ACH-001232,-0.966931655661
ACH-001239,-1.3715160011899998
ACH-001274,-1.33745820156
ACH-001275,-1.50956044027
ACH-001277,-1.35235386209
ACH-001278,-1.31364145907
ACH-001280,-1.7004032849200001
ACH-001283,-1.0978903590200002
ACH-001289,-1.6046367355700002
ACH-001295,-1.4042473656799999
ACH-001300,-1.35449719023
ACH-001301,-1.3065886862
ACH-001302,-1.3914900522799998
ACH-001303,-0.965294409146
ACH-001306,-1.06796028465
ACH-001318,-1.1644982416299998
ACH-001322,-1.3180207154799999
ACH-001328,-1.3006077951100001
ACH-001332,-0.715499688592
ACH-001333,-1.24382602927
ACH-001336,-1.1828788481399999
ACH-001340,-1.22625767599
ACH-001346,-1.22426568292
ACH-001353,-1.31526673072
ACH-001354,-1.42700256826
ACH-001367,-0.8165142141480001
ACH-001368,-1.29970297675
ACH-001374,-1.5334841156299999
ACH-001375,-1.0733573344399998
ACH-001377,-1.4928994783399998
ACH-001380,-1.2566869921500001
ACH-001391,-1.7292295987400002
ACH-001407,-1.3842804547999998
ACH-001408,-1.1707348197
ACH-001413,-1.19838104288
ACH-001430,-1.80383588378
ACH-001431,-1.10831515583
ACH-001450,-1.25285714702
ACH-001496,-1.3274722190600001
ACH-001500,-1.4279798908899999
ACH-001521,-1.38885261137
ACH-001523,-1.4724288197600002
ACH-001532,-1.60108133484
ACH-001536,-1.40752288099
ACH-001550,-1.43516729722
ACH-001552,-1.4272803947100001
ACH-001554,-1.14991711655
ACH-001645,-1.34635608
ACH-001654,-1.39920049591
ACH-001715,-0.8870364734110001
ACH-001735,-1.7866220293900001
ACH-001736,-1.7909879881900002
ACH-001737,-1.5162687824599999
ACH-001740,-1.52973627213
ACH-001745,-1.5696640369600001
ACH-001750,-1.45144960007
ACH-001765,-1.75942635051
ACH-001956,-1.2428846212
ACH-001957,-1.3575355982600001
