,PLK1 (5347)
ACH-000234,-1.5370878231099998
ACH-000235,-1.56453705693
ACH-000237,-1.4926077899599999
ACH-000238,-1.45160427479
ACH-000243,-1.6039242504
ACH-000244,-1.9880372469299998
ACH-000246,-1.10158014532
ACH-000248,-1.57233735682
ACH-000250,-1.7996433276099997
ACH-000251,-1.7956657519499999
ACH-000253,-1.6001038145
ACH-000255,-1.4897018058000002
ACH-000256,-1.4655312651199999
ACH-000257,-1.85616653782
ACH-000258,-1.49364054375
ACH-000259,-1.8619508630200001
ACH-000260,-1.62042567694
ACH-000261,-1.53809446848
ACH-000262,-1.73070942262
ACH-000263,-2.01544782071
ACH-000264,-1.60397882022
ACH-000265,-1.8165799804700002
ACH-000266,-1.5463441111200003
ACH-000272,-1.45456744903
ACH-000273,-1.56920100186
ACH-000274,-1.78871146165
ACH-000277,-1.6941379131
ACH-000278,-1.4620603509399999
ACH-000279,-1.5796283171399998
ACH-000280,-1.28622998616
ACH-000281,-1.6169588533300001
ACH-000288,-1.51807567574
ACH-000291,-1.7784164630900001
ACH-000293,-2.5082015272400002
ACH-000294,-2.09258906792
ACH-000295,-2.13575205608
ACH-000296,-1.28430603045
ACH-000302,-1.8600774191999998
ACH-000304,-1.59411791067
ACH-000307,-1.86686767472
ACH-000308,-1.42784762093
ACH-000310,-1.7334295767299999
ACH-000311,-1.39396328657
ACH-000312,-1.5735214867200003
ACH-000315,-1.57805830159
ACH-000316,-1.5605821191799998
ACH-000317,-1.2370776234899998
ACH-000318,-1.3517697230799999
ACH-000319,-1.53175899219
ACH-000320,-1.39921743868
ACH-000322,-1.5346404735799999
ACH-000323,-1.9162629323900002
ACH-000324,-1.5370596428999999
ACH-000329,-1.8980634466599997
ACH-000330,-1.36701713021
ACH-000331,-1.47429445455
ACH-000332,-1.55166753576
ACH-000334,-2.57964944784
ACH-000335,-1.58518166808
ACH-000336,-2.07557788403
ACH-000337,-1.24410914019
ACH-000339,-1.5352630744799998
ACH-000341,-2.11377273445
ACH-000348,-2.1011995947999997
ACH-000350,-2.2311874706
ACH-000352,-1.30482143
ACH-000356,-1.4484929343200001
ACH-000361,-1.81403766958
ACH-000362,-1.70934309864
ACH-000363,-1.86679359
ACH-000364,-1.49077492397
ACH-000365,-1.88186514895
ACH-000366,-1.63192790656
ACH-000368,-1.65243976294
ACH-000374,-1.51496478824
ACH-000375,-1.6222256624399998
ACH-000376,-1.5121657505000001
ACH-000381,-1.38463432116
ACH-000383,-1.66283463414
ACH-000387,-1.69242244839
ACH-000389,-1.71204313623
ACH-000390,-1.79416663325
ACH-000393,-1.7993611957799998
ACH-000395,-1.5380149086200001
ACH-000397,-1.9784316693400001
ACH-000401,-1.32336561396
ACH-000402,-1.91679547655
ACH-000403,-1.81541534857
ACH-000404,-1.75330424807
ACH-000406,-1.81076772873
ACH-000407,-2.02247306245
ACH-000408,-1.5252961872
ACH-000410,-1.33631443618
ACH-000411,-1.51482467544
ACH-000414,-1.71572071794
ACH-000415,-1.6415175149599999
ACH-000416,-1.65429231601
ACH-000420,-1.69876990116
ACH-000421,-1.46709227005
ACH-000424,-1.5454344737399999
ACH-000425,-1.5167930254799997
ACH-000426,-2.10945787478
ACH-000427,-1.7145030847
ACH-000433,-1.27173018139
ACH-000436,-1.82777107812
ACH-000444,-1.7775196258300001
ACH-000445,-1.8301334079
ACH-000448,-1.61207043462
ACH-000450,-1.64525030734
ACH-000452,-1.8079741748500002
ACH-000454,-1.6227061690600002
ACH-000458,-1.95955474285
ACH-000459,-1.19335027602
ACH-000460,-1.52081390905
ACH-000461,-1.8886378485
ACH-000463,-1.6171516113100002
ACH-000464,-1.52555141355
ACH-000466,-1.4400748544100002
ACH-000467,-1.44780523289
ACH-000468,-1.9468457391599998
ACH-000469,-1.74283969965
ACH-000470,-1.78333289905
ACH-000471,-1.57012926907
ACH-000472,-1.9967045583200003
ACH-000473,-1.51467053736
ACH-000475,-1.79434825694
ACH-000476,-1.72133280692
ACH-000477,-2.07493708037
ACH-000480,-1.82442062967
ACH-000481,-1.7316876006200002
ACH-000483,-2.36397266118
ACH-000484,-1.27001584888
ACH-000485,-1.7270871727200001
ACH-000486,-1.49337405804
ACH-000487,-1.95683726097
ACH-000488,-1.5098883113400001
ACH-000490,-1.5536961724899998
ACH-000491,-1.63797311619
ACH-000495,-1.64498111368
ACH-000496,-1.6189982322999998
ACH-000499,-1.7516735985499998
ACH-000500,-1.59682710975
ACH-000502,-1.61435345213
ACH-000503,-1.79793122088
ACH-000505,-1.6080999424200002
ACH-000507,-1.8417655464400002
ACH-000510,-1.82144606518
ACH-000511,-1.6435395162600002
ACH-000512,-1.7085848534099999
ACH-000516,-1.75996410999
ACH-000517,-1.75187968227
ACH-000518,-1.6841550774
ACH-000520,-1.6473512444100002
ACH-000521,-1.61536015451
ACH-000522,-1.7403462980900002
ACH-000524,-1.83203684051
ACH-000527,-1.4437002660299998
ACH-000528,-1.649532592
ACH-000537,-1.75221355282
ACH-000541,-1.7834721427900002
ACH-000542,-1.4314087200499999
ACH-000544,-1.3810857429700003
ACH-000545,-1.6406936967299999
ACH-000547,-1.07948650297
ACH-000548,-1.7521365377200002
ACH-000549,-1.4662156133200002
ACH-000550,-1.44999623449
ACH-000552,-1.56903582931
ACH-000556,-1.6009944766799997
ACH-000557,-2.09915440608
ACH-000570,-1.5716045136599999
ACH-000571,-1.8858199426
ACH-000573,-1.5288519654100001
ACH-000576,-1.94022726026
ACH-000580,-1.6435623001299997
ACH-000584,-1.50401601884
ACH-000585,-1.7581900276299998
ACH-000588,-1.3357906770499999
ACH-000589,-1.3965152243
ACH-000591,-1.47044044893
ACH-000593,-1.53053074903
ACH-000600,-1.6425656339599999
ACH-000601,-1.62292451364
ACH-000604,-1.7880258583400002
ACH-000605,-1.69890142705
ACH-000606,-1.55402497169
ACH-000608,-1.8983679736
ACH-000614,-1.08639138847
ACH-000616,-1.52952988845
ACH-000618,-1.75514490425
ACH-000619,-1.6846476962399999
ACH-000620,-1.54310779164
ACH-000621,-1.5999899112399998
ACH-000622,-2.0572092196900003
ACH-000623,-1.5194349828100002
ACH-000624,-1.85215491279
ACH-000627,-1.53356180743
ACH-000630,-1.49433309062
ACH-000632,-1.77503367817
ACH-000633,-1.74268645318
ACH-000637,-1.92496770305
ACH-000638,-1.66966231666
ACH-000646,-1.8040703226900003
ACH-000647,-1.6223710314
ACH-000648,-1.5089021452000002
ACH-000649,-1.43770312727
ACH-000651,-1.72447369962
ACH-000652,-1.92230161591
ACH-000653,-1.79476060245
ACH-000657,-1.82096815393
ACH-000658,-1.97509233762
ACH-000661,-2.16724795959
ACH-000662,-1.74399705042
ACH-000663,-1.4335753178200001
ACH-000665,-1.4484465441299998
ACH-000671,-1.7224003184999999
ACH-000673,-1.5310537904700001
ACH-000676,-1.5255517305200001
ACH-000677,-1.90358385602
ACH-000681,-1.8490314151400002
ACH-000682,-1.64420413067
ACH-000683,-1.5100120628799998
ACH-000684,-1.46569959254
ACH-000688,-1.7939886379900003
ACH-000693,-1.6692458625600002
ACH-000694,-1.55998240695
ACH-000695,-1.66728774742
ACH-000696,-1.6655840318000001
ACH-000697,-1.7086776374500001
ACH-000699,-1.9188745002599998
ACH-000701,-1.32824005844
ACH-000706,-1.7105089919499998
ACH-000711,-1.5639569013899999
ACH-000713,-1.62593740214
ACH-000714,-1.68798141079
ACH-000718,-1.84166897282
ACH-000720,-1.70486818023
ACH-000721,-1.89543747227
ACH-000724,-1.9517948467500001
ACH-000725,-2.6987527102099995
ACH-000732,-1.76552104975
ACH-000734,-1.7120887618
ACH-000735,-1.56456724669
ACH-000736,-1.8165417120400003
ACH-000738,-1.70970318697
ACH-000746,-1.80574743646
ACH-000747,-1.53343526224
ACH-000748,-1.4121099044
ACH-000753,-1.72235519414
ACH-000756,-1.6532699966100002
ACH-000757,-1.69018311678
ACH-000758,-1.7312893116299999
ACH-000760,-1.55423144658
ACH-000763,-2.1674529326
ACH-000764,-1.41950227148
ACH-000765,-1.5658930473
ACH-000766,-1.55666571205
ACH-000767,-1.74564172482
ACH-000768,-1.3405645822299999
ACH-000769,-1.55858009879
ACH-000770,-1.9374216450200001
ACH-000771,-1.64522088379
ACH-000773,-1.7821088219299999
ACH-000776,-1.4438956093200002
ACH-000777,-1.5056894924200002
ACH-000778,-2.24152142345
ACH-000781,-1.53375231665
ACH-000782,-2.12784610832
ACH-000783,-1.8355110214700001
ACH-000784,-1.69646180829
ACH-000785,-2.01932456526
ACH-000787,-1.82954976775
ACH-000788,-1.4868842795500001
ACH-000791,-1.6259142937
ACH-000792,-1.6374449787399998
ACH-000794,-1.4032782296899997
ACH-000796,-1.7321380240400002
ACH-000799,-1.5384329774599999
ACH-000800,-1.81120995982
ACH-000802,-1.5996360200400002
ACH-000804,-1.5637612200400002
ACH-000805,-1.48990388356
ACH-000809,-1.94810332652
ACH-000810,-2.08292719829
ACH-000811,-1.77414035742
ACH-000817,-1.1956326662899999
ACH-000819,-1.76574428268
ACH-000820,-1.31950704903
ACH-000821,-1.8313385684999999
ACH-000822,-2.0327910196200003
ACH-000823,-1.64709280007
ACH-000824,-2.0082204117400004
ACH-000827,-1.5415138917500002
ACH-000829,-1.7770292494599997
ACH-000831,-1.7361738653799998
ACH-000832,-1.85797866376
ACH-000833,-2.1203214616799997
ACH-000834,-1.73231851528
ACH-000835,-1.53179278179
ACH-000836,-1.3915479385499998
ACH-000837,-1.44252695503
ACH-000838,-1.83491279615
ACH-000839,-1.6292610907799998
ACH-000840,-1.71950464447
ACH-000841,-1.3148636118700001
ACH-000843,-1.7660750316099998
ACH-000846,-1.3119578495200002
ACH-000847,-1.44893556838
ACH-000848,-1.53470744773
ACH-000849,-1.60288136704
ACH-000851,-1.2814915244
ACH-000855,-1.8265206458
ACH-000856,-1.85170784475
ACH-000858,-1.52046469505
ACH-000859,-1.33773537619
ACH-000861,-1.9092111492800001
ACH-000862,-1.4319628045
ACH-000865,-1.7000950040399998
ACH-000866,-1.7298737307599998
ACH-000867,-1.69700850869
ACH-000869,-2.00025777537
ACH-000872,-1.59633085428
ACH-000873,-1.08730743423
ACH-000876,-1.86715554218
ACH-000878,-1.5621512528900001
ACH-000880,-1.81208540055
ACH-000881,-1.89205742787
ACH-000882,-1.8480321707599998
ACH-000884,-1.53644604116
ACH-000885,-1.7807865245400003
ACH-000887,-1.42540264111
ACH-000888,-1.7233326908099997
ACH-000889,-1.9184979377900002
ACH-000890,-1.5828347221799999
ACH-000896,-1.6330779221599998
ACH-000898,-1.9179803401099997
ACH-000900,-1.66789075021
ACH-000901,-1.82391051115
ACH-000905,-1.75961780277
ACH-000906,-1.8107076745400004
ACH-000907,-1.5204278384399998
ACH-000910,-1.65912643949
ACH-000911,-1.6424762074700001
ACH-000912,-1.5161874674899998
ACH-000913,-1.6857907131799998
ACH-000915,-1.36467480588
ACH-000916,-1.40639379868
ACH-000917,-1.5589025144100002
ACH-000921,-1.69924316794
ACH-000924,-1.8064493227
ACH-000926,-1.5408397716799997
ACH-000928,-1.16384327236
ACH-000929,-1.68334929026
ACH-000932,-1.7444327567
ACH-000935,-1.7210224827
ACH-000936,-1.5580032915000002
ACH-000937,-1.9952411404
ACH-000938,-2.0191955611099996
ACH-000939,-1.43931975054
ACH-000941,-2.18432946409
ACH-000943,-1.82629455621
ACH-000946,-1.68027657411
ACH-000947,-1.64000629373
ACH-000948,-1.8348453116599999
ACH-000950,-1.77781248492
ACH-000953,-2.0534743698400004
ACH-000957,-1.47109978257
ACH-000958,-1.9001211155000002
ACH-000960,-2.0776990391799997
ACH-000963,-2.09282630973
ACH-000968,-1.68602375914
ACH-000969,-1.65736842148
ACH-000973,-1.58441777538
ACH-000974,-1.6576696367299997
ACH-000975,-1.52903036178
ACH-000976,-1.68498691152
ACH-000978,-1.21966816796
ACH-000980,-1.80756992055
ACH-000984,-1.42277850143
ACH-000986,-1.53578773526
ACH-000988,-1.6571395737399999
ACH-000993,-1.7665342783000002
ACH-000994,-2.0000915909400003
ACH-000996,-1.6390253091999998
ACH-001001,-1.75256200699
ACH-001020,-1.3562563929499998
ACH-001028,-1.64137743537
ACH-001031,-1.29919057201
ACH-001038,-1.73873544622
ACH-001048,-1.59089139976
ACH-001050,-1.7189230672799998
ACH-001053,-1.2299584373399999
ACH-001054,-1.67426826808
ACH-001061,-1.36691530493
ACH-001067,-1.40913118069
ACH-001075,-1.3753719398500002
ACH-001096,-1.17478464857
ACH-001128,-0.84327117013
ACH-001134,-1.53616983854
ACH-001151,-1.61607631713
ACH-001163,-1.65027787819
ACH-001164,-1.6940550062200002
ACH-001173,-1.62497598604
ACH-001183,-1.4925462893700001
ACH-001184,-1.8113744970200003
ACH-001190,-1.6750443074099999
ACH-001192,-1.66357586326
ACH-001193,-1.5491991249700001
ACH-001196,-1.58089659704
ACH-001197,-1.5934919559799998
ACH-001205,-1.31458165514
ACH-001211,-1.4138777791600001
ACH-001212,-1.5394043268200002
ACH-001228,-1.8369487622299998
ACH-001232,-1.5805242879199999
ACH-001239,-1.71220215706
ACH-001274,-1.52610453768
ACH-001275,-1.66324688803
ACH-001277,-1.14064078513
ACH-001278,-1.54054191675
ACH-001280,-1.89844190303
ACH-001283,-1.63841176984
ACH-001289,-1.64910021926
ACH-001295,-1.84590335689
ACH-001300,-1.9763650858000001
ACH-001301,-1.50908986626
ACH-001302,-1.93494669415
ACH-001303,-1.78219251018
ACH-001306,-1.41201589055
ACH-001318,-1.80726587123
ACH-001322,-1.80508360857
ACH-001328,-1.50524716662
ACH-001332,-1.4202502905599999
ACH-001333,-1.55514783588
ACH-001336,-1.5690728062000001
ACH-001340,-1.57054851296
ACH-001346,-1.5114436920899998
ACH-001353,-1.54691102792
ACH-001354,-2.03719460248
ACH-001367,-1.5660980001
ACH-001368,-1.82753711528
ACH-001374,-1.3431918351299998
ACH-001375,-1.4332610970200002
ACH-001377,-1.64723023412
ACH-001380,-1.4962173815200002
ACH-001391,-1.79166984893
ACH-001407,-1.63262688049
ACH-001408,-1.67445369283
ACH-001413,-1.56897303502
ACH-001430,-1.34814034567
ACH-001431,-1.65581007718
ACH-001450,-1.6652446736000002
ACH-001496,-1.4620648911899998
ACH-001500,-1.35402080537
ACH-001521,-1.9436727901299997
ACH-001523,-1.59358762586
ACH-001532,-1.54538180194
ACH-001536,-1.10086188497
ACH-001550,-1.4144801783399998
ACH-001552,-1.9179440075299998
ACH-001554,-1.71300627819
ACH-001645,-1.37068428678
ACH-001654,-1.6536724247499999
ACH-001715,-1.2056698474
ACH-001735,-1.8523261602400003
ACH-001736,-1.79464486192
ACH-001737,-2.20011523325
ACH-001740,-1.76058776001
ACH-001745,-1.57652687424
ACH-001750,-1.6214106158200001
ACH-001765,-1.68988764755
ACH-001956,-1.85085904431
ACH-001957,-1.5057442460600001
