,LYRM4 (57128)
ACH-000769,-1.46722149208
ACH-000770,-1.4368713608500001
ACH-000771,-1.2414874371100002
ACH-000773,-1.43445822815
ACH-000776,-1.5160685251600001
ACH-000777,-1.69136577569
ACH-000778,-1.09463356177
ACH-000781,-1.64239431431
ACH-000782,-1.70074546704
ACH-000783,-1.0768705605600002
ACH-000784,-1.5327386575600002
ACH-000785,-1.2703021007700002
ACH-000787,-1.63203451234
ACH-000788,-1.57063547542
ACH-000791,-1.3309872359700001
ACH-000792,-1.52018463084
ACH-000794,-1.34758780379
ACH-000796,-1.34405271583
ACH-000799,-1.4575210683500002
ACH-000800,-1.6461295311700002
ACH-000802,-1.55424351484
ACH-000804,-1.6067658394100002
ACH-000805,-1.53873909656
ACH-000809,-1.66321075334
ACH-000810,-1.7915991790599999
ACH-000811,-1.52902417139
ACH-000817,-1.27411497032
ACH-000819,-1.66187653361
ACH-000820,-1.6831638452700002
ACH-000821,-1.73979817376
ACH-000822,-1.33299015171
ACH-000823,-1.60854653372
ACH-000824,-1.27741612045
ACH-000827,-1.37032608683
ACH-000829,-1.18220778016
ACH-000831,-1.4117837249399998
ACH-000832,-1.2209551633700002
ACH-000833,-1.5815979351700002
ACH-000834,-1.35343257901
ACH-000835,-1.4060241519999999
ACH-000836,-1.7752869741900004
ACH-000837,-1.42481293845
ACH-000838,-1.59469062141
ACH-000839,-1.5782020472100002
ACH-000840,-1.4189692851499998
ACH-000841,-1.5295865927599999
ACH-000843,-1.3190873738700002
ACH-000846,-1.33440385582
ACH-000847,-1.5129109335600002
ACH-000848,-1.5842737265600002
ACH-000849,-1.55669770941
ACH-000851,-1.30605662434
ACH-000855,-1.17804094201
ACH-000856,-1.5358656567700002
ACH-000858,-1.5330544741799998
ACH-000859,-1.3496111231299999
ACH-000861,-1.3425444404299998
ACH-000862,-1.6676616333399998
ACH-000865,-1.44614139115
ACH-000866,-1.46332243832
ACH-000867,-1.41740721643
ACH-000869,-1.79685606727
ACH-000872,-1.49085354783
ACH-000873,-1.6232333947100002
ACH-000876,-1.2609705518799998
ACH-000878,-1.7251027613900003
ACH-000880,-1.33916291074
ACH-000881,-1.6167445035699999
ACH-000882,-1.15736453796
ACH-000884,-1.48438063243
ACH-000885,-1.5158044593900002
ACH-000887,-1.3951000404
ACH-000888,-1.5558274825799998
ACH-000889,-1.71040554307
ACH-000890,-1.75988008009
ACH-000896,-1.23261844961
ACH-000898,-1.07363892618
ACH-000900,-1.3721381653100002
ACH-000901,-1.85519335533
ACH-000905,-1.63126221681
ACH-000906,-1.5143489914300001
ACH-000907,-1.90363777463
ACH-000910,-1.8021441367900002
ACH-000911,-1.32318596494
ACH-000912,-1.54832607963
ACH-000913,-1.5184529438499998
ACH-000915,-1.48811150139
ACH-000916,-1.1233828620100001
ACH-000917,-1.61101696444
ACH-000921,-1.1651734198700001
ACH-000924,-1.32073886491
ACH-000926,-1.2624043161399998
ACH-000928,-1.30301310027
ACH-000929,-1.3578247077799999
ACH-000932,-1.34836095842
ACH-000935,-1.61295988906
ACH-000936,-1.45481618868
ACH-000937,-1.63801187847
ACH-000938,-1.60165922395
ACH-000939,-1.31046981363
ACH-000941,-1.45182127849
ACH-000943,-1.46578823769
ACH-000946,-1.42578070002
ACH-000947,-1.58458440592
ACH-000948,-1.3942938117299999
ACH-000950,-1.7300760875799999
ACH-000953,-1.58868871208
ACH-000957,-1.54236881324
ACH-000958,-1.70090465534
ACH-000960,-1.66481916606
ACH-000963,-1.22810145272
ACH-000968,-1.49609932409
ACH-000969,-1.23660969645
ACH-000973,-1.57947823054
ACH-000974,-1.8810134061000001
ACH-000975,-1.5040027851299997
ACH-000976,-1.79967594507
ACH-000978,-1.32867824377
ACH-000980,-1.6092366609
ACH-000984,-1.44590817403
ACH-000986,-1.44762787789
ACH-000988,-1.6358363450100002
ACH-000993,-1.2807347969299998
ACH-000994,-1.40745551029
ACH-000996,-1.47855672633
ACH-001001,-1.5106404118399999
ACH-001020,-1.42121085354
ACH-001028,-1.82195355467
ACH-001031,-1.38349761442
ACH-001038,-1.61991671434
ACH-001048,-1.61805825387
ACH-001050,-1.4976478690600001
ACH-001053,-1.44211372546
ACH-001054,-1.4537322021599999
ACH-001061,-1.45263666277
ACH-001067,-1.5035022071000002
ACH-001075,-1.54966508618
ACH-001096,-1.65825422234
ACH-001128,-1.52118464709
ACH-001134,-1.21889325331
ACH-001151,-1.3342554748
ACH-001163,-1.46363444247
ACH-001164,-1.3310116291
ACH-001173,-1.37225369072
ACH-001183,-1.4669172748700001
ACH-001184,-1.9151249263799999
ACH-001190,-1.7807804175400002
ACH-001192,-1.68430328787
ACH-001193,-1.53795956738
ACH-001196,-1.59848021746
ACH-001197,-1.5916630309900002
ACH-001205,-1.61580941208
ACH-001211,-1.30944504653
ACH-001212,-1.1771653231499999
ACH-001228,-1.4579146862999999
ACH-001232,-1.6629544434399999
ACH-001239,-1.6736922241299999
ACH-001274,-1.2530626260200002
ACH-001275,-1.6708232450999998
ACH-001277,-1.65804236368
ACH-001278,-1.23291787448
ACH-001280,-1.96239022878
ACH-001283,-1.70810599303
ACH-001289,-1.56586637308
ACH-001295,-1.72467133718
ACH-001300,-1.8171112538299998
ACH-001301,-1.8085296695400002
ACH-001302,-1.7775333185900002
ACH-001303,-1.8535088900599999
ACH-001306,-1.85228638271
ACH-001318,-1.25251048744
ACH-001322,-1.4732001483300001
ACH-001328,-1.37102994095
ACH-001332,-1.37179063275
ACH-001333,-1.52614502338
ACH-001336,-1.61630478247
ACH-001340,-1.2297916852600002
ACH-001346,-1.17271878264
ACH-001353,-1.60078675144
ACH-001354,-1.7704861668599998
ACH-001367,-1.5843065326399999
ACH-001368,-1.34159752285
ACH-001374,-1.4428768656
ACH-001375,-1.38531973957
ACH-001377,-1.43278163215
ACH-001380,-1.4034301758899999
ACH-001391,-1.2731070858
ACH-001407,-1.66911655025
ACH-001408,-1.1313791121899999
ACH-001413,-1.2486321969399998
ACH-001430,-1.82201884435
ACH-001431,-1.60003117018
ACH-001450,-1.54061181178
ACH-001496,-1.52735863058
ACH-001500,-1.5885363557700003
ACH-001521,-1.11616385086
ACH-001523,-1.48718727706
ACH-001532,-1.5702017579799998
ACH-001536,-1.12388483427
ACH-001550,-1.4151067407700002
ACH-001552,-1.7297208697
ACH-001554,-1.51522971204
ACH-001645,-1.13301580048
ACH-001654,-1.76217993975
ACH-001715,-1.7355055820900003
ACH-001735,-1.36743723694
ACH-001736,-1.4805715018
ACH-001737,-1.8049832986400003
ACH-001740,-1.73267905055
ACH-001745,-1.86482404716
ACH-001750,-1.3824259871
ACH-001765,-1.65326630307
ACH-001956,-1.7164118483500002
ACH-001957,-1.53951155034
