,CDKN2AIP (55602)
ACH-000777,-0.19500160514000003
ACH-000778,-0.257173994063
ACH-000781,-0.338439998591
ACH-000782,-0.015963220771700003
ACH-000783,-0.273787504427
ACH-000784,-0.498890373141
ACH-000785,0.000562947115614
ACH-000787,-0.291126866935
ACH-000788,-0.240337182526
ACH-000791,-0.212284603801
ACH-000792,-0.09589524389080001
ACH-000794,-0.350731182889
ACH-000796,-0.29101909828
ACH-000799,-0.460849516882
ACH-000800,-0.35624331856799996
ACH-000802,-0.176206686415
ACH-000804,-0.28964464519099997
ACH-000805,-0.356704490241
ACH-000809,-0.149905081478
ACH-000810,-0.202534981755
ACH-000811,-0.24095533380399997
ACH-000817,-0.214946722959
ACH-000819,-0.269875445561
ACH-000820,-0.0791371672028
ACH-000821,-0.149292802404
ACH-000822,-0.150743815234
ACH-000823,-0.173241319912
ACH-000824,-0.33707355997
ACH-000827,-0.193172134424
ACH-000829,-0.470887711038
ACH-000831,-0.242449548154
ACH-000832,-0.09846637652689999
ACH-000833,-0.403916123872
ACH-000834,-0.0612405798634
ACH-000835,-0.324242568725
ACH-000836,-0.100793310154
ACH-000837,-0.182005362224
ACH-000838,-0.481369701687
ACH-000839,-0.456999960854
ACH-000840,-0.256162869308
ACH-000841,-0.11844318228499999
ACH-000843,-0.512406244836
ACH-000846,0.048097080406400004
ACH-000847,0.0883196003847
ACH-000848,-0.09747827319380001
ACH-000849,-0.23483645794799998
ACH-000851,-0.10001704753799999
ACH-000855,-0.43800812596699995
ACH-000856,-0.1064868678
ACH-000858,-0.0573761479976
ACH-000859,-0.317288545266
ACH-000861,-0.14634493263
ACH-000862,-0.050487548428199996
ACH-000865,-0.286670126191
ACH-000866,-0.311338173541
ACH-000867,-0.192896418766
ACH-000869,-0.26255035463799997
ACH-000872,-0.148403675456
ACH-000873,-0.23579563167
ACH-000876,-0.35668700629199995
ACH-000878,-0.25795867897
ACH-000880,0.012835385786299999
ACH-000881,-0.486735953644
ACH-000882,-0.038069290944300005
ACH-000884,0.00469446697905
ACH-000885,-0.35149022313100003
ACH-000887,-0.152584274189
ACH-000888,-0.09180449314089999
ACH-000889,0.06406738656779999
ACH-000890,-0.078318865494
ACH-000896,-0.196179678763
ACH-000898,-0.217194493431
ACH-000900,-0.126480460618
ACH-000901,-0.361201132724
ACH-000905,-0.22427045703600001
ACH-000906,-0.17132087433200002
ACH-000907,-0.13417735345100001
ACH-000910,-0.308368858791
ACH-000911,-0.160972435702
ACH-000912,-0.269616346531
ACH-000913,-0.370127685066
ACH-000915,-0.252391419385
ACH-000916,0.547555099846
ACH-000917,-0.250291489391
ACH-000921,-0.14095708537999999
ACH-000924,-0.310774368835
ACH-000926,-0.200777915416
ACH-000928,-0.11004521820999999
ACH-000929,-0.08410795544019999
ACH-000932,-0.470191927636
ACH-000935,-0.345431682136
ACH-000936,-0.328108034588
ACH-000937,-0.160256950887
ACH-000938,-0.13111187540799998
ACH-000939,-0.206423925061
ACH-000941,-0.30115229202300003
ACH-000943,-0.0831716770233
ACH-000946,-0.194170744845
ACH-000947,-0.0772661134722
ACH-000948,-0.143489879765
ACH-000950,-0.19117364320099997
ACH-000953,-0.19279936844700002
ACH-000957,-0.03760145098769999
ACH-000958,0.00481804101616
ACH-000960,-0.198931859397
ACH-000963,-0.224838007678
ACH-000968,-0.1951248694
ACH-000969,-0.259799105802
ACH-000973,-0.10797006965
ACH-000974,-0.18653338923300003
ACH-000975,-0.15953897405200002
ACH-000976,-0.0208633182832
ACH-000978,-0.061740867058699994
ACH-000980,-0.324434060501
ACH-000984,-0.0841371345415
ACH-000986,-0.17503124235800002
ACH-000988,-0.279820092906
ACH-000993,-0.322160678719
ACH-000994,-0.00244804047113
ACH-000996,-0.36113033115599996
ACH-001001,-0.235236512982
ACH-001020,-0.453387941302
ACH-001028,-0.119631646038
ACH-001031,-0.47882385796899996
ACH-001038,-0.5524535473709999
ACH-001048,-0.22226096324900002
ACH-001050,-0.22420019399399999
ACH-001053,-0.402441788771
ACH-001054,-0.17057652786400002
ACH-001061,-0.247731645458
ACH-001067,-0.234839353258
ACH-001075,-0.553336595203
ACH-001096,-0.504440615229
ACH-001128,-0.284914106891
ACH-001134,-0.0501408435818
ACH-001151,-0.144971890662
ACH-001163,-0.35123764916699995
ACH-001164,-0.165526748782
ACH-001173,-0.27527201296799997
ACH-001183,-0.272281478712
ACH-001184,-0.46628140534699997
ACH-001190,-0.31956102398
ACH-001192,-0.40140893511
ACH-001193,0.338685278682
ACH-001196,-0.680174724136
ACH-001197,-0.17235841671100002
ACH-001205,-0.34271837995300003
ACH-001211,-0.17039602650400001
ACH-001212,-0.0140090156813
ACH-001228,-0.852724517437
ACH-001232,-0.122473419046
ACH-001239,-0.154015940648
ACH-001274,-0.386270952631
ACH-001275,-0.273538400381
ACH-001277,-0.16787803074700003
ACH-001278,-0.32936377697700003
ACH-001280,-0.73344701132
ACH-001283,-0.26882062936
ACH-001289,-0.380236106616
ACH-001295,-0.281934638322
ACH-001300,-0.173759909469
ACH-001301,-0.309917685798
ACH-001302,-0.14539998518
ACH-001303,-0.241438394928
ACH-001306,-0.12360748121
ACH-001318,-0.395889511765
ACH-001322,-0.514663593689
ACH-001328,-0.27399663276700004
ACH-001332,0.0125873018571
ACH-001333,-0.0422740476145
ACH-001336,-0.162863039495
ACH-001340,-0.236620171608
ACH-001346,-0.316646909323
ACH-001353,-0.0920837468189
ACH-001354,-0.15607427970499999
ACH-001367,0.029178301958599998
ACH-001368,-0.246754933996
ACH-001374,-0.37014789097499995
ACH-001375,-0.21345417317499998
ACH-001377,0.0257057434517
ACH-001380,-0.05461717360169999
ACH-001391,-0.23037310853700002
ACH-001407,-0.19878120857999998
ACH-001408,-0.22228688519
ACH-001413,-0.25466903709100003
ACH-001430,-0.286707363401
ACH-001431,-0.34891917747400003
ACH-001450,-0.126628050115
ACH-001496,-0.280720818387
ACH-001500,-0.08797425889499999
ACH-001521,-0.615815357784
ACH-001523,-0.0443508194109
ACH-001532,-0.298795019126
ACH-001536,-0.137236674542
ACH-001550,-0.248842209786
ACH-001552,-0.46586949525
ACH-001554,-0.388843941921
ACH-001645,-0.08865723456170001
ACH-001654,-0.419605770519
ACH-001715,-0.057187903489499994
ACH-001735,-0.060115875479499994
ACH-001736,-0.392683030393
ACH-001737,-0.666789773354
ACH-001740,-0.33583653924999995
ACH-001745,-0.306036072854
ACH-001750,-0.22926309754299998
ACH-001765,-0.0533123822408
ACH-001956,-0.773454636294
ACH-001957,-0.151914280407
