,LIN7C (55327)
ACH-000537,-0.609524107818
ACH-000541,-0.48407924243699996
ACH-000542,-0.300692024871
ACH-000544,-0.330882689209
ACH-000545,-0.33473378954
ACH-000547,-0.835518932508
ACH-000548,-0.0371123680351
ACH-000549,-0.350578162292
ACH-000550,-0.167813525455
ACH-000552,-0.196423767931
ACH-000556,-0.432460850911
ACH-000557,-0.007122975743250001
ACH-000570,-0.312655544711
ACH-000571,-0.366523119172
ACH-000573,-0.22972616065200002
ACH-000576,-0.222314459489
ACH-000580,-0.36546935281900006
ACH-000584,-0.14579403945299999
ACH-000585,-0.42106370819600003
ACH-000588,-0.255995392599
ACH-000589,-0.344842327311
ACH-000591,-0.26726164609999997
ACH-000593,-0.41223986243199995
ACH-000600,-0.572680147082
ACH-000601,-0.235429895645
ACH-000604,-0.4655692401
ACH-000605,-0.17749216866099998
ACH-000606,-0.188820155388
ACH-000608,-0.255173680175
ACH-000614,-0.15141476288300001
ACH-000616,-0.36095740528399994
ACH-000618,-0.145005757937
ACH-000619,-0.233337098221
ACH-000620,-0.272759509593
ACH-000621,-0.41485116432499997
ACH-000622,0.0020907838338699997
ACH-000623,-0.256562339881
ACH-000624,-0.332843749493
ACH-000627,-0.295278339798
ACH-000630,-0.26758376811900003
ACH-000632,-0.43982724328199996
ACH-000633,-0.38065895154299995
ACH-000637,0.142813063169
ACH-000638,-0.20759415666099998
ACH-000646,-0.07759861846310001
ACH-000647,-0.261715774552
ACH-000648,-0.267959477723
ACH-000649,-0.0984004995613
ACH-000651,-0.09404320753170001
ACH-000652,-0.421386824767
ACH-000653,-0.16241163197
ACH-000657,-0.27317187661
ACH-000658,-0.175443493218
ACH-000661,-0.347100997807
ACH-000662,-0.128986259921
ACH-000663,-0.390600689282
ACH-000665,-0.280695692874
ACH-000671,-0.29732997553199997
ACH-000673,-0.39804358105300003
ACH-000676,-0.0870515688252
ACH-000677,-0.0644860333852
ACH-000681,-0.28031606090100003
ACH-000682,-0.237888559853
ACH-000683,-0.13250065361500002
ACH-000684,-0.544140750094
ACH-000688,-0.321262558142
ACH-000693,-0.160402080582
ACH-000694,-0.218681167095
ACH-000695,-0.16961953939399999
ACH-000696,-0.242112728457
ACH-000697,-0.128710313458
ACH-000699,-0.320958518833
ACH-000701,-0.17260109156800002
ACH-000706,-0.138062187459
ACH-000711,-0.5367193635999999
ACH-000713,-0.605998516766
ACH-000714,-0.15436970714099998
ACH-000718,-0.288412244662
ACH-000720,-0.331329132665
ACH-000721,-0.235137897691
ACH-000724,-0.27897516226700003
ACH-000725,-0.194990512375
ACH-000732,0.036542469685199995
ACH-000734,-0.255862435886
ACH-000735,-0.264856379528
ACH-000736,-0.2617199489
ACH-000738,-0.384304646439
ACH-000746,-0.19043387295800002
ACH-000747,-0.222523804939
ACH-000748,-0.0996388308953
ACH-000753,-0.227760047275
ACH-000756,-0.643193896495
ACH-000757,-0.222043156682
ACH-000758,-0.0403387198235
ACH-000760,-0.381728028724
ACH-000763,-0.213474240728
ACH-000764,0.0311505570229
ACH-000765,-0.0943682578788
ACH-000766,-0.354234854756
ACH-000767,-0.32766472814500003
ACH-000768,-0.34015020973899995
ACH-000769,-0.453077023891
ACH-000770,-0.34931612587099997
ACH-000771,-0.475079727755
ACH-000773,-0.154581778212
ACH-000776,-0.16385241169099998
ACH-000777,-0.406084216925
ACH-000778,-0.195803748438
ACH-000781,-0.192466099884
ACH-000782,-0.19023539356
ACH-000783,-0.19963160403299998
ACH-000784,-0.370237859937
ACH-000785,-0.45568324684100003
ACH-000787,-0.251944899127
ACH-000788,-0.314445547947
ACH-000791,-0.195957479051
ACH-000792,-0.40560803800399997
ACH-000794,-0.123635177899
ACH-000796,-0.2173276153
ACH-000799,-0.404428920982
ACH-000800,-0.16245923231599999
ACH-000802,-0.41911386448
ACH-000804,-0.20404336442200002
ACH-000805,0.035885876949300004
ACH-000809,-0.48569092567100003
ACH-000810,-0.757363995305
ACH-000811,-0.18356675258299998
ACH-000817,-0.00834144903984
ACH-000819,-0.379713893837
ACH-000820,-0.061150355628
ACH-000821,0.19801877097399997
ACH-000822,-0.277880136025
ACH-000823,-0.309340082651
ACH-000824,-0.202992883356
ACH-000827,-0.276565371357
ACH-000829,-0.176750045648
ACH-000831,-0.09710760876800001
ACH-000832,-0.40912978921800003
ACH-000833,0.0861476393655
ACH-000834,-0.326597275435
ACH-000835,-0.243971372249
ACH-000836,-0.48556900311800005
ACH-000837,-0.105757830053
ACH-000838,-0.264740394488
ACH-000839,-0.25700134915899997
ACH-000840,-0.235633067228
ACH-000841,-0.00217678589413
ACH-000843,-0.14683969903
ACH-000846,-0.369696874964
ACH-000847,-0.316086140977
ACH-000848,-0.0313123904549
ACH-000849,-0.174573670496
ACH-000851,-0.267313053048
ACH-000855,-0.311575034074
ACH-000856,-0.491240377674
ACH-000858,-0.376142811007
ACH-000859,-0.0802376659369
ACH-000861,-0.19197087942899999
ACH-000862,0.040581609990300006
ACH-000865,-0.128158894094
ACH-000866,-0.274621595084
ACH-000867,-0.38440632942599995
ACH-000869,-0.262075118841
ACH-000872,-0.339575618184
ACH-000873,-0.438924099304
ACH-000876,-0.255098389224
ACH-000878,-0.0102191916686
ACH-000880,-0.30660070906500003
ACH-000881,-0.301102216679
ACH-000882,-0.228716307753
ACH-000884,-0.39345665511999994
ACH-000885,-0.431052887298
ACH-000887,-0.14371001435900002
ACH-000888,-0.464046239268
ACH-000889,-0.20204998596999998
ACH-000890,-0.380559525207
ACH-000896,-0.38416902857600005
ACH-000898,-0.533921634339
ACH-000900,-0.284027455357
ACH-000901,-0.111726065912
ACH-000905,-0.170259279978
ACH-000906,-0.318413143214
ACH-000907,-0.445207586121
ACH-000910,-0.345307551373
ACH-000911,-0.263205423246
ACH-000912,-0.171011364281
ACH-000913,-0.06891954790789999
ACH-000915,-0.389906675228
ACH-000916,-0.506451790375
ACH-000917,-0.190688152137
ACH-000921,-0.32581237967099996
ACH-000924,-0.301984595315
ACH-000926,-0.059084463509400005
ACH-000928,-0.0833029130165
ACH-000929,-0.35526827632700003
ACH-000932,-0.560483014649
ACH-000935,-0.253872153027
ACH-000936,-0.188277371186
ACH-000937,-0.28693660912700003
ACH-000938,-0.400374577759
ACH-000939,-0.23407002377799999
ACH-000941,-0.286796250071
ACH-000943,-0.240133916694
ACH-000946,-0.311396909879
ACH-000947,-0.309084597115
ACH-000948,-0.479728286394
ACH-000950,-0.553552838531
ACH-000953,-0.219760532291
ACH-000957,-0.327016023512
ACH-000958,-0.27602055820300003
ACH-000960,-0.437885399536
ACH-000963,-0.0556256939744
ACH-000968,-0.401254328401
ACH-000969,-0.34945936364200003
ACH-000973,-0.289572024539
ACH-000974,-0.181564488289
ACH-000975,-0.23344498153299997
ACH-000976,-0.293892971981
ACH-000978,-0.935381169747
ACH-000980,-0.251654819807
ACH-000984,-0.310006756093
ACH-000986,-0.376756930578
ACH-000988,-0.27929957711
ACH-000993,-0.221596478712
ACH-000994,-0.35107464808600003
ACH-000996,-0.19444655164799998
ACH-001001,-0.128950650284
ACH-001020,-0.46129593091300003
ACH-001028,-0.23711681389199998
ACH-001031,-0.0907140737435
ACH-001038,-0.25108409793
ACH-001048,-0.343589094308
ACH-001050,-0.367505685176
ACH-001053,-0.22010744157900003
ACH-001054,-0.41841625100100005
ACH-001061,-0.21738839894
ACH-001067,-0.325179961681
ACH-001075,-0.333941052442
ACH-001096,-0.329943929109
ACH-001128,-0.69494128825
ACH-001134,-0.153290567296
ACH-001151,-0.328187870745
ACH-001163,-0.131844670235
ACH-001164,-0.125490755471
ACH-001173,-0.315643780305
ACH-001183,-0.282706656411
ACH-001184,-0.319040935282
ACH-001190,-0.515291384037
ACH-001192,-0.320233771962
ACH-001193,0.192357755153
ACH-001196,-0.194314597595
ACH-001197,-0.048228425632800005
ACH-001205,-0.455244217776
ACH-001211,-0.30260929054499996
ACH-001212,-0.403638568856
ACH-001228,-0.358124843762
ACH-001232,-0.46984509174999994
ACH-001239,-0.05505573621669999
ACH-001274,-0.38465989037
ACH-001275,-0.260321619414
ACH-001277,-0.139521672549
ACH-001278,-0.221842542826
ACH-001280,-0.6120177549
ACH-001283,-0.37302871732
ACH-001289,-0.18349140659200003
ACH-001295,-0.346597597702
ACH-001300,-0.0409139905623
ACH-001301,-0.214430870967
ACH-001302,-0.05094286324490001
ACH-001303,-0.391861531602
ACH-001306,-0.295643887784
ACH-001318,-0.30343723996800004
ACH-001322,-0.158531542283
ACH-001328,-0.38833300746699995
ACH-001332,-0.710444460606
ACH-001333,-0.223786704404
ACH-001336,-0.114072623575
ACH-001340,-0.360902100459
ACH-001346,-0.171218964379
ACH-001353,-0.127847984022
ACH-001354,-0.17494300153099998
ACH-001367,-0.266813939605
ACH-001368,-0.177075665557
ACH-001374,-0.321518026743
ACH-001375,-0.32849463535900003
ACH-001377,-0.191701763493
ACH-001380,-0.09142971071589999
ACH-001391,-0.280863037124
ACH-001407,-0.270155089786
ACH-001408,-0.129106713627
ACH-001413,-0.09673482746249999
ACH-001430,-0.0783754599836
ACH-001431,-0.348404045324
ACH-001450,-0.133032159714
ACH-001496,-0.17680931126
ACH-001500,-0.125777878546
ACH-001521,-0.259308781317
ACH-001523,-0.12371514348200001
ACH-001532,-0.20510420934999998
ACH-001536,-0.46252052226400003
ACH-001550,-0.23514536566799998
ACH-001552,-0.499100853888
ACH-001554,-0.166302777139
ACH-001645,-0.302271930364
ACH-001654,-0.396575548707
ACH-001715,-0.013932886945700001
ACH-001735,-0.084387133286
ACH-001736,-0.135412620298
ACH-001737,-0.238516291963
ACH-001740,-0.293731457186
ACH-001745,-0.20446703608300001
ACH-001750,-0.157410777905
ACH-001765,-0.124683508392
ACH-001956,-0.22305055786
ACH-001957,-0.22206265966400002
