,ZNF33B (7582)
ACH-000658,-0.499123569366
ACH-000661,-0.178250904486
ACH-000662,-0.0907799287028
ACH-000663,-0.237783076576
ACH-000665,-0.334318762372
ACH-000671,-0.26659901363099997
ACH-000673,-0.382907281102
ACH-000676,-0.295056223355
ACH-000677,-0.514845904745
ACH-000681,-0.333230134852
ACH-000682,-0.39861931984800003
ACH-000683,-0.450584782388
ACH-000684,-0.586475957126
ACH-000688,-0.633947135387
ACH-000693,-0.363982409039
ACH-000694,-0.418883588997
ACH-000695,-0.0242911344265
ACH-000696,-0.45837296452799997
ACH-000697,-0.34572223213299996
ACH-000699,-0.427116464744
ACH-000701,-0.442499332522
ACH-000706,-0.329114202428
ACH-000711,-0.41226327854500006
ACH-000713,-0.293750505078
ACH-000714,-0.350331827349
ACH-000718,-0.482866369397
ACH-000720,-0.337820757927
ACH-000721,-0.433561157737
ACH-000724,-0.389084738285
ACH-000725,-0.536797587599
ACH-000732,-0.49820469471
ACH-000734,-0.27169024383900003
ACH-000735,-0.374260631705
ACH-000736,-0.304562768965
ACH-000738,-0.428486279515
ACH-000746,-0.369156739047
ACH-000747,-0.488034107904
ACH-000748,-0.320005341845
ACH-000753,-0.42467493486100005
ACH-000756,-0.042163673818899995
ACH-000757,-0.370277379992
ACH-000758,-0.391032795869
ACH-000760,-0.291847100359
ACH-000763,-0.408742479926
ACH-000764,-0.46248924110100004
ACH-000765,-0.39054855156499996
ACH-000766,-0.288064044013
ACH-000767,-0.454061291077
ACH-000768,-0.446805307772
ACH-000769,-0.378685599859
ACH-000770,-0.554616271654
ACH-000771,-0.236025975548
ACH-000773,-0.461749971434
ACH-000776,-0.24526936746
ACH-000777,-0.294175379838
ACH-000778,-0.451843366458
ACH-000781,-0.283717078019
ACH-000782,-0.326480636421
ACH-000783,-0.452235087942
ACH-000784,-0.297125962471
ACH-000785,-0.401656700995
ACH-000787,-0.502853444832
ACH-000788,-0.35755459289
ACH-000791,-0.285407760013
ACH-000792,-0.09804514711889999
ACH-000794,-0.432716535977
ACH-000796,-0.566054969575
ACH-000799,-0.23700199600900002
ACH-000800,-0.38122542604000004
ACH-000802,-0.318288055939
ACH-000804,-0.868336291401
ACH-000805,-0.459991090991
ACH-000809,-0.415511898769
ACH-000810,-0.25381549398000003
ACH-000811,-0.27311534522500003
ACH-000817,-0.136151843427
ACH-000819,-0.409414080397
ACH-000820,-0.47334840765
ACH-000821,-0.39929220508100005
ACH-000822,-0.556233206764
ACH-000823,-0.253770206067
ACH-000824,-0.41504307389399997
ACH-000827,-0.42336105468699997
ACH-000829,-0.299334887585
ACH-000831,-0.28821256327
ACH-000832,-0.44575798833
ACH-000833,-0.23672460246500002
ACH-000834,-0.37850339366400004
ACH-000835,-0.416869332976
ACH-000836,-0.321309518502
ACH-000837,-0.492094812202
ACH-000838,-0.661325089474
ACH-000839,-0.169977393693
ACH-000840,-0.367215654978
ACH-000841,-0.23852008146200002
ACH-000843,-0.36289904041500004
ACH-000846,-0.498744844793
ACH-000847,-0.34256675646799994
ACH-000848,-0.48416354389300004
ACH-000849,-0.494874258055
ACH-000851,-0.513038907778
ACH-000855,-0.29925887006499996
ACH-000856,-0.46142129695399997
ACH-000858,-0.24503995378199997
ACH-000859,-0.479403759497
ACH-000861,-0.729751583738
ACH-000862,-0.623114170471
ACH-000865,-0.41599799890600003
ACH-000866,-0.316477144435
ACH-000867,-0.41276056948299994
ACH-000869,-0.40352980000200006
ACH-000872,-0.392613135353
ACH-000873,-0.31132079028299997
ACH-000876,-0.5842981798210001
ACH-000878,-0.524057239788
ACH-000880,-0.335335841663
ACH-000881,-0.40418832916999997
ACH-000882,-0.311595065093
ACH-000884,-0.234901521439
ACH-000885,-0.5867543975
ACH-000887,-0.343157670395
ACH-000888,-0.399001432364
ACH-000889,-0.362303478445
ACH-000890,-0.495423568325
ACH-000896,-0.299448450683
ACH-000898,-0.574820261221
ACH-000900,-0.490227738246
ACH-000901,-0.579064158798
ACH-000905,-0.421421998151
ACH-000906,-0.258425789606
ACH-000907,-0.6152379037910001
ACH-000910,-0.210742327212
ACH-000911,-0.35407086376999997
ACH-000912,-0.192473801761
ACH-000913,-0.275562968235
ACH-000915,-0.48550299376100003
ACH-000916,-0.683474390627
ACH-000917,-0.213640195283
ACH-000921,-0.31780596288199997
ACH-000924,-0.425257948525
ACH-000926,-0.294500544385
ACH-000928,-0.310724491306
ACH-000929,-0.34210556904
ACH-000932,-0.317265466439
ACH-000935,-0.30687439000100003
ACH-000936,-0.451030885875
ACH-000937,-0.252363643785
ACH-000938,-0.243868319613
ACH-000939,-0.46412447628
ACH-000941,-0.282169177568
ACH-000943,-0.351728577256
ACH-000946,-0.551670695235
ACH-000947,-0.45500878785800003
ACH-000948,-0.474835112356
ACH-000950,-0.44081823491300004
ACH-000953,-0.209947310319
ACH-000957,-0.7367720447939999
ACH-000958,-0.44803840187700006
ACH-000960,-0.10432689556199999
ACH-000963,-0.29266012486299997
ACH-000968,-0.508644501761
ACH-000969,-0.598045652685
ACH-000973,-0.269218644151
ACH-000974,-0.428983007407
ACH-000975,-0.45831131643999995
ACH-000976,-0.45036268850199995
ACH-000978,-0.3039493726
ACH-000980,-0.311175775561
ACH-000984,-0.485871444841
ACH-000986,-0.401908892385
ACH-000988,-0.383399144279
ACH-000993,-0.1767360952
ACH-000994,-0.43758391062
ACH-000996,-0.435094382698
ACH-001001,-0.271627053788
ACH-001020,-0.15607549364
ACH-001028,-0.5243622065429999
ACH-001031,-0.349331008412
ACH-001038,-0.381811698168
ACH-001048,-0.342170440659
ACH-001050,-0.266092928779
ACH-001053,-0.301043160618
ACH-001054,-0.33125282774099996
ACH-001061,-0.386345939891
ACH-001067,-0.45295004461800004
ACH-001075,-0.73912672065
ACH-001096,-0.126601823603
ACH-001128,-0.20149764277600002
ACH-001134,-0.303804587044
ACH-001151,-0.288971587782
ACH-001163,-0.240064324917
ACH-001164,-0.6067713310499999
ACH-001173,-0.46903246986599995
ACH-001183,-0.342303046167
ACH-001184,-0.119701802687
ACH-001190,-0.261919671503
ACH-001192,-0.36230969802699997
ACH-001193,-0.34360589203
ACH-001196,-0.23605528713000004
ACH-001197,-0.306596778061
ACH-001205,-0.5728920243519999
ACH-001211,-0.404698666347
ACH-001212,0.0623026370906
ACH-001228,-0.260828624369
ACH-001232,-0.451600989748
ACH-001239,-0.298581865865
ACH-001274,-0.45848521969800005
ACH-001275,-0.198216706221
ACH-001277,-0.26339781886
ACH-001278,-0.5428378859790001
ACH-001280,-0.26202011571600003
ACH-001283,-0.301654130677
ACH-001289,-0.518073630297
ACH-001295,-0.48209756147
ACH-001300,-0.334128391728
ACH-001301,-0.37758290235200004
ACH-001302,-0.24125364254099999
ACH-001303,0.195707927265
ACH-001306,-0.448729254393
ACH-001318,-0.182173207115
ACH-001322,-0.262124285207
ACH-001328,-0.299207690161
ACH-001332,-0.306632578223
ACH-001333,-0.452742282702
ACH-001336,-0.517420349351
ACH-001340,-0.341514025641
ACH-001346,-0.397833750188
ACH-001353,-0.329979990332
ACH-001354,-0.41862700326499996
ACH-001367,-0.407359119802
ACH-001368,-0.36439096861599996
ACH-001374,-0.39471208980800004
ACH-001375,-0.231346585163
ACH-001377,-0.329142806038
ACH-001380,-0.489540993873
ACH-001391,-0.267061103203
ACH-001407,-0.399434446291
ACH-001408,-0.130328869353
ACH-001413,-0.595300112497
ACH-001430,-0.161104624043
ACH-001431,-0.38296607689400003
ACH-001450,-0.255760008264
ACH-001496,-0.28734845694
ACH-001500,-0.373384956188
ACH-001521,-0.216109230092
ACH-001523,-0.285052619493
ACH-001532,-0.446383263236
ACH-001536,-0.418846796345
ACH-001550,-0.39170549770999996
ACH-001552,-0.21695356626200002
ACH-001554,-0.466141157997
ACH-001645,-0.30968776678800003
ACH-001654,-0.216822342324
ACH-001715,-0.252551099103
ACH-001735,-0.285988807718
ACH-001736,-0.294051235664
ACH-001737,-0.08782158449100001
ACH-001740,-0.22712083926399998
ACH-001745,-0.11994563027499999
ACH-001750,-0.412590866848
ACH-001765,-0.444223468218
ACH-001956,-0.36246788700800003
ACH-001957,-0.45534206983900005
