,MTG1 (92170)
ACH-000318,-0.439506150052
ACH-000319,-0.28015091732700004
ACH-000320,-0.448373423913
ACH-000322,-0.49695005122599994
ACH-000323,-0.504184161987
ACH-000324,-0.206196944995
ACH-000329,-0.453658251895
ACH-000330,-0.603108466649
ACH-000331,-0.131804341667
ACH-000332,-0.207437912264
ACH-000334,-0.487228895153
ACH-000335,-0.42481718203
ACH-000336,-0.558586514517
ACH-000337,-0.503438967513
ACH-000339,-0.310150047119
ACH-000341,-0.06979104814749999
ACH-000348,-0.251989659453
ACH-000350,-0.48333282625
ACH-000352,-0.120001727279
ACH-000356,-0.284840624754
ACH-000361,-0.291434652448
ACH-000362,-0.0911843021715
ACH-000363,-0.371238385644
ACH-000364,-0.476131678402
ACH-000365,-0.547578600451
ACH-000366,-0.22448394553000003
ACH-000368,-0.627875423912
ACH-000374,-0.662588412944
ACH-000375,-0.5643317967279999
ACH-000376,-0.7319460533550001
ACH-000381,-0.60981066274
ACH-000383,-0.42948422092
ACH-000387,-0.397311954841
ACH-000389,-0.0826838000765
ACH-000390,-0.354244652848
ACH-000393,-0.372499715384
ACH-000395,-0.0788681939937
ACH-000397,-0.171073189872
ACH-000401,-0.0420675158664
ACH-000402,-0.252979443408
ACH-000403,-0.252478480647
ACH-000404,-1.00831715957
ACH-000406,-0.695987658143
ACH-000407,-0.17813915245
ACH-000408,-0.395005381923
ACH-000410,-0.259433524594
ACH-000411,-0.20009635016199998
ACH-000414,-0.23527938793900002
ACH-000415,-0.271115744231
ACH-000416,-0.109439869902
ACH-000420,-0.40471483340000003
ACH-000421,-0.186307366122
ACH-000424,-0.407298627521
ACH-000425,-0.30970156405
ACH-000426,-0.272043669599
ACH-000427,-0.6415093864320001
ACH-000433,-0.443275295588
ACH-000436,-0.0961697102916
ACH-000444,-0.15085495863700002
ACH-000445,-0.175855656208
ACH-000448,-0.23477349936500003
ACH-000450,-0.6490746573139999
ACH-000452,-0.305651059718
ACH-000454,-0.606799195947
ACH-000458,-0.562121312685
ACH-000459,-1.4287145977700002
ACH-000460,-0.230182169549
ACH-000461,-0.50727379812
ACH-000463,-0.35271913312700004
ACH-000464,-0.36506270553000003
ACH-000466,-0.44797073444799995
ACH-000467,-0.500354106641
ACH-000468,-0.510294927959
ACH-000469,-0.981877289403
ACH-000470,-0.306338683048
ACH-000471,-0.221043318603
ACH-000472,-0.381443259356
ACH-000473,-0.523958211228
ACH-000475,-0.49896764399300003
ACH-000476,-0.547951037329
ACH-000477,-0.466867357178
ACH-000480,-0.384988205723
ACH-000481,-0.177996266179
ACH-000483,-0.390746937278
ACH-000484,-0.616763422838
ACH-000485,-0.262861338029
ACH-000486,-0.29449623372
ACH-000487,-0.6714393913560001
ACH-000488,-0.645807505832
ACH-000490,-0.47620692438999995
ACH-000491,-0.517721455874
ACH-000495,-0.308077134842
ACH-000496,-0.164728996422
ACH-000499,-0.8580875151180001
ACH-000500,-0.204246141406
ACH-000502,-0.239949117953
ACH-000503,-0.662216671441
ACH-000505,-0.282238947691
ACH-000507,-0.767042942313
ACH-000510,-0.415900229775
ACH-000511,-0.227373108492
ACH-000512,-0.95392137094
ACH-000516,-0.163343108121
ACH-000517,-0.196341471332
ACH-000518,-0.37341078935000005
ACH-000520,-0.316448291561
ACH-000521,-0.27111126340799996
ACH-000522,-0.385754947408
ACH-000524,-0.183084531981
ACH-000527,-0.310520578494
ACH-000528,-0.360799260277
ACH-000537,-0.618692859336
ACH-000541,-0.175581994342
ACH-000542,-0.15074229612099999
ACH-000544,-0.644156503217
ACH-000545,-0.464343371725
ACH-000547,-0.510198943853
ACH-000548,-0.233169142684
ACH-000549,-0.316883714953
ACH-000550,-0.46603889229999995
ACH-000552,-0.584317398044
ACH-000556,-0.195664030853
ACH-000557,-0.30581776257800003
ACH-000570,-0.639969142381
ACH-000571,-0.347449720322
ACH-000573,-0.47893467308999993
ACH-000576,-0.16365897012800001
ACH-000580,-0.441189563723
ACH-000584,-0.458827496594
ACH-000585,-0.279262830603
ACH-000588,-0.652585863072
ACH-000589,-0.548876672956
ACH-000591,-0.40536759567100006
ACH-000593,-0.606564174362
ACH-000600,-0.293549376422
ACH-000601,-0.428052757618
ACH-000604,-0.805976543471
ACH-000605,-0.517190212388
ACH-000606,-0.301855350252
ACH-000608,-0.359025291197
ACH-000614,-0.474426543327
ACH-000616,-0.24838815787500002
ACH-000618,-0.772397879139
ACH-000619,-0.343486540088
ACH-000620,-0.263684869589
ACH-000621,-0.423611668538
ACH-000622,-0.38257714976199997
ACH-000623,-0.43623430106100003
ACH-000624,-0.0141056278724
ACH-000627,-0.45759723214500003
ACH-000630,-0.504630206736
ACH-000632,-0.46236500588999996
ACH-000633,-0.84867812456
ACH-000637,-0.561172703522
ACH-000638,-0.18088021497200002
ACH-000646,-0.461267896409
ACH-000647,-0.732292321337
ACH-000648,-0.444691555837
ACH-000649,-0.191689127138
ACH-000651,-1.2020953051799999
ACH-000652,-0.44239786367399997
ACH-000653,-0.273152745889
ACH-000657,-0.497174586574
ACH-000658,-0.43958927659999997
ACH-000661,-0.23360237611600002
ACH-000662,-0.16566145114
ACH-000663,-0.361868681811
ACH-000665,-0.18261423553800002
ACH-000671,-0.740571189781
ACH-000673,-0.0809145260817
ACH-000676,-0.8637473939460001
ACH-000677,-0.591185099514
ACH-000681,-0.422473517155
ACH-000682,-0.33187761567699997
ACH-000683,-0.43617520284100003
ACH-000684,-0.29496624134300004
ACH-000688,-0.561281028602
ACH-000693,-0.619129430211
ACH-000694,-0.662246397209
ACH-000695,-0.295092840257
ACH-000696,-0.571226440019
ACH-000697,-0.8733798236489999
ACH-000699,-0.464915883145
ACH-000701,-0.404965671749
ACH-000706,-0.584524195847
ACH-000711,-0.242898343327
ACH-000713,-0.234223133827
ACH-000714,-0.261857616285
ACH-000718,-0.261686022317
ACH-000720,-0.546560230934
ACH-000721,-0.478709814299
ACH-000724,-0.6865445431749999
ACH-000725,-0.36039247308899997
ACH-000732,-0.256946043578
ACH-000734,-0.725113280711
ACH-000735,-0.194488858444
ACH-000736,-0.38407904394299996
ACH-000738,-0.7851584285519999
ACH-000746,-0.434544869058
ACH-000747,-0.830454553217
ACH-000748,-0.26689351470600003
ACH-000753,-0.487711072783
ACH-000756,-0.27081852703299997
ACH-000757,-0.712963402597
ACH-000758,-0.669555113592
ACH-000760,-0.42051498413500005
ACH-000763,0.18154109672200003
ACH-000764,-0.39144339253300003
ACH-000765,-0.517055961266
ACH-000766,-0.170432703464
ACH-000767,-0.41085719142300003
ACH-000768,-0.260898255362
ACH-000769,-0.52339246175
ACH-000770,-0.35804873766500006
ACH-000771,-0.46973462182
ACH-000773,0.00172936980038
ACH-000776,-0.289563293166
ACH-000777,-0.41842377492399996
ACH-000778,-0.388465035875
ACH-000781,-0.395817604251
ACH-000782,-0.7534995515199999
ACH-000783,-0.30319582255399996
ACH-000784,-0.9047509201809999
ACH-000785,-0.247826189989
ACH-000787,-0.632274693118
ACH-000788,-0.323346467134
ACH-000791,-0.28824528112
ACH-000792,-0.416169272472
ACH-000794,-0.33759389952200003
ACH-000796,-0.302357978889
ACH-000799,-0.155001629303
ACH-000800,-0.469432928851
ACH-000802,-0.487465967499
ACH-000804,-0.442946349277
ACH-000805,-0.39038987545000003
ACH-000809,-0.646633488015
ACH-000810,-0.555084847019
ACH-000811,-0.32201259582499997
ACH-000817,-0.542805471444
ACH-000819,-0.29019737988600003
ACH-000820,-0.822637339753
ACH-000821,-0.473471083918
ACH-000822,-0.289501101875
ACH-000823,-0.532561436549
ACH-000824,-0.126339861795
ACH-000827,-0.0784153365829
ACH-000829,-0.40576474326800005
ACH-000831,-1.1761469895
ACH-000832,-0.60185827273
ACH-000833,-0.498909662315
ACH-000834,-0.538963062428
ACH-000835,-0.347627614952
ACH-000836,-0.19250721228599998
ACH-000837,-0.400094744736
ACH-000838,-0.279228214299
ACH-000839,-0.392761656625
ACH-000840,-0.435797490269
ACH-000841,-0.23782229673799998
ACH-000843,-0.626169335232
ACH-000846,-0.179165995778
ACH-000847,-1.01362233889
ACH-000848,-0.655685582415
ACH-000849,-0.47722315910400004
ACH-000851,-0.378722244669
ACH-000855,-0.717865369681
ACH-000856,-0.717714284134
ACH-000858,-0.7000455828669999
ACH-000859,-0.253971729732
ACH-000861,-0.379940048671
ACH-000862,-0.414200301367
ACH-000865,-0.631658617592
ACH-000866,-0.540982454564
ACH-000867,-0.285081364721
ACH-000869,-0.315345465209
ACH-000872,-0.512107788477
ACH-000873,-0.5975107164410001
ACH-000876,-0.5313865414810001
ACH-000878,-0.637955099505
ACH-000880,-0.19469553022
ACH-000881,-0.23192931039700002
ACH-000882,-0.621814419758
ACH-000884,-0.508696909237
ACH-000885,-0.5236206392
ACH-000887,-0.502018783037
ACH-000888,-0.7891189634469999
ACH-000889,-0.626030088073
ACH-000890,-0.211505732495
ACH-000896,-0.375051100837
ACH-000898,-0.42469233756499997
ACH-000900,-0.64625549557
ACH-000901,-0.248871404044
ACH-000905,-0.441295447333
ACH-000906,-0.29084555261100004
ACH-000907,-0.563297173783
ACH-000910,-0.804510362855
ACH-000911,-0.6067516485600001
ACH-000912,-0.317141383077
ACH-000913,-0.732436867951
ACH-000915,-0.638426212984
ACH-000916,-0.797905722273
ACH-000917,-0.410543309467
ACH-000921,-0.37015272215800005
ACH-000924,-0.893622459236
ACH-000926,-0.33427156306
ACH-000928,-0.37498795674
ACH-000929,-0.47054576857
ACH-000932,-0.694577351806
ACH-000935,-0.558386084377
ACH-000936,-0.546008002403
ACH-000937,-0.484087409833
ACH-000938,-0.580750606956
ACH-000939,-0.528126646645
ACH-000941,-0.461408596876
ACH-000943,-0.762232101917
ACH-000946,-0.32884192215999997
ACH-000947,-0.69349076206
ACH-000948,-0.258225009151
ACH-000950,-0.39417436577
ACH-000953,-0.0796849802939
ACH-000957,-0.464901267036
ACH-000958,-0.37210805577699996
ACH-000960,-0.276188246707
ACH-000963,-0.46590375083999996
ACH-000968,-0.7067993396310001
ACH-000969,-0.634265588468
ACH-000973,-0.593640263844
ACH-000974,-0.273900888684
ACH-000975,-0.576028645678
ACH-000976,-0.123428859233
ACH-000978,-0.551939751032
ACH-000980,-0.634182621106
ACH-000984,-0.472764942948
ACH-000986,-0.25647368144099997
ACH-000988,-0.223195755747
ACH-000993,-0.277434231115
ACH-000994,-0.560507972944
ACH-000996,-0.083320925313
ACH-001001,-0.742262556063
ACH-001020,-0.247157078521
ACH-001028,-0.756180727027
ACH-001031,-0.38336139794299995
ACH-001038,-0.672920559456
ACH-001048,-0.325313053549
ACH-001050,-0.207885581625
ACH-001053,-0.619229156322
ACH-001054,-0.506517629639
ACH-001061,-0.602309426556
ACH-001067,-0.540436562044
ACH-001075,-0.33080620730300003
ACH-001096,-0.37545536338299995
ACH-001128,-0.580785809852
ACH-001134,-0.561428219295
ACH-001151,-0.11143307311100001
ACH-001163,-0.648370329458
ACH-001164,-0.483675522835
ACH-001173,-0.892056437078
ACH-001183,-0.240058226131
ACH-001184,-0.349946833997
ACH-001190,-0.30081516371800004
ACH-001192,-0.213372391617
ACH-001193,-0.407308594247
ACH-001196,-0.400633909869
ACH-001197,-0.42595297348899996
ACH-001205,-0.229202793351
ACH-001211,-0.149795300143
ACH-001212,-0.315305202359
ACH-001228,-0.255901362683
ACH-001232,-0.23009811796500002
ACH-001239,-0.606506863929
ACH-001274,-0.265821871727
ACH-001275,-0.79565040772
ACH-001277,-0.471727378423
ACH-001278,-0.8870239826909999
ACH-001280,-0.719427470714
ACH-001283,-0.471323564691
ACH-001289,-0.18764817755199997
ACH-001295,-0.0416110829245
ACH-001300,-0.703431732558
ACH-001301,-0.315498307463
ACH-001302,-0.555185407165
ACH-001303,0.0860160720558
ACH-001306,-0.328645520046
ACH-001318,-0.7041195616670001
ACH-001322,-0.6191437654
ACH-001328,-0.183729923134
ACH-001332,-0.821043663493
ACH-001333,-0.510566097913
ACH-001336,-0.49357997348800003
ACH-001340,-0.14126886324899998
ACH-001346,-0.339554366749
ACH-001353,-0.063860187815
ACH-001354,-0.0225033229409
ACH-001367,-1.02569438246
ACH-001368,-0.39964012353100004
ACH-001374,0.242264532615
ACH-001375,-0.349836395728
ACH-001377,-0.468796645899
ACH-001380,-0.5941255309929999
ACH-001391,-0.139766300188
ACH-001407,-0.41591321738799997
ACH-001408,-0.0949269970665
ACH-001413,-0.19501694796799998
ACH-001430,-0.449384898398
ACH-001431,-0.300847562733
ACH-001450,-0.475118665708
ACH-001496,-0.640131967739
ACH-001500,-0.871597793166
ACH-001521,-0.504406416434
ACH-001523,-0.5942446596909999
ACH-001532,-0.294729583092
ACH-001536,-0.522057045038
ACH-001550,-0.666946893217
ACH-001552,-0.423924907775
ACH-001554,-0.47030516842
ACH-001645,-0.342252970132
ACH-001654,-0.25363251861200004
ACH-001715,-0.122188882941
ACH-001735,-0.17253797151
ACH-001736,-0.5651450216749999
ACH-001737,-0.459698175019
ACH-001740,-0.452730145396
ACH-001745,-0.21952226188700003
ACH-001750,-0.220077401816
ACH-001765,-0.40951195549900005
ACH-001956,-0.0298415033886
ACH-001957,-0.152217828669
