,CSPG4 (1464)
ACH-000463,-0.294826915016
ACH-000464,-0.44283277648900005
ACH-000466,-0.347654332893
ACH-000467,-0.32372565483800003
ACH-000468,-0.28499208298
ACH-000469,-0.35575447871
ACH-000470,-0.350068718127
ACH-000471,-0.34964634353699997
ACH-000472,-0.327762070151
ACH-000473,-0.369757495206
ACH-000475,-0.176169006448
ACH-000476,-0.305401502311
ACH-000477,-0.261957619347
ACH-000480,-0.380212977821
ACH-000481,-0.311396190999
ACH-000483,-0.500343513819
ACH-000484,-0.493692430822
ACH-000485,-0.289326095003
ACH-000486,-0.2718203188
ACH-000487,-0.21012103558200002
ACH-000488,-0.407309871516
ACH-000490,-0.12656388832999999
ACH-000491,-0.218240944303
ACH-000495,-0.46004433165700004
ACH-000496,-0.30108839821100003
ACH-000499,-0.364860246877
ACH-000500,-0.297188831376
ACH-000502,-0.33986091074600006
ACH-000503,-0.283185017127
ACH-000505,-0.210397734348
ACH-000507,-0.40866347702399997
ACH-000510,-0.17461702261
ACH-000511,-0.261193426914
ACH-000512,-0.10131564392999999
ACH-000516,-0.251883219731
ACH-000517,-0.385982281285
ACH-000518,-0.214491548946
ACH-000520,-0.37294817344000003
ACH-000521,-0.24840089108199997
ACH-000522,-0.20843802091400002
ACH-000524,-0.32446734363699997
ACH-000527,-0.39881199938199996
ACH-000528,-0.335052400305
ACH-000537,-0.0317680206546
ACH-000541,-0.028722237990700002
ACH-000542,-0.150625693573
ACH-000544,-0.2190237272
ACH-000545,-0.19986550722899998
ACH-000547,-0.29217750684599997
ACH-000548,-0.238315858935
ACH-000549,-0.30470610404
ACH-000550,-0.314922906621
ACH-000552,-0.26011939039
ACH-000556,-0.33758095566299995
ACH-000557,-0.235410582504
ACH-000570,-0.18681635786200002
ACH-000571,-0.16864967836800002
ACH-000573,-0.244771906081
ACH-000576,-0.21656095323000002
ACH-000580,-0.0375300497929
ACH-000584,-0.10388022819399999
ACH-000585,-0.147459085227
ACH-000588,-0.310570600615
ACH-000589,-0.307287961803
ACH-000591,-0.535204535817
ACH-000593,-0.506375788881
ACH-000600,-0.5506462565
ACH-000601,-0.389201185689
ACH-000604,-0.118880927848
ACH-000605,-0.356344923926
ACH-000606,-0.284755255562
ACH-000608,-0.315159167045
ACH-000614,0.0414260636467
ACH-000616,-0.13227611190400002
ACH-000618,-0.116196674576
ACH-000619,-0.38686338221199995
ACH-000620,-0.40036997174500005
ACH-000621,-0.416003242846
ACH-000622,-0.512588028159
ACH-000623,-0.40395213037199995
ACH-000624,-0.320089717469
ACH-000627,-0.389122212277
ACH-000630,-0.46234333671300004
ACH-000632,-0.283095024655
ACH-000633,-0.316557476106
ACH-000637,-0.468589020674
ACH-000638,-0.51938020392
ACH-000646,-0.10518480907299999
ACH-000647,-0.13744031817900002
ACH-000648,-0.261876057091
ACH-000649,-0.277291258175
ACH-000651,-0.17624415270799998
ACH-000652,-0.346433461955
ACH-000653,-0.37154429423600005
ACH-000657,-0.245531150918
ACH-000658,-0.112552330007
ACH-000661,-0.00910420807495
ACH-000662,-0.62548298385
ACH-000663,-0.35292321847900004
ACH-000665,-0.24963244721099997
ACH-000671,-0.317942863785
ACH-000673,-0.200340224492
ACH-000676,-0.08954182686319999
ACH-000677,-0.107985669738
ACH-000681,-0.40895383281
ACH-000682,-0.27285010154899997
ACH-000683,-0.36767280488000004
ACH-000684,-0.610087526
ACH-000688,-0.11447807300599999
ACH-000693,-0.470148422626
ACH-000694,-0.291383687736
ACH-000695,-0.518860345426
ACH-000696,-0.168203805309
ACH-000697,-0.450620203947
ACH-000699,-0.11314666939200001
ACH-000701,-0.569881524974
ACH-000706,-0.24069627921700001
ACH-000711,-0.215353663499
ACH-000713,-0.23448092249299998
ACH-000714,-0.22655517950100001
ACH-000718,-0.43672724279700004
ACH-000720,-0.254918151991
ACH-000721,-0.324775125723
ACH-000724,-0.20202535528299997
ACH-000725,-0.214826279185
ACH-000732,-0.13709984200300002
ACH-000734,-0.250437624898
ACH-000735,-0.411497460813
ACH-000736,-0.563112256773
ACH-000738,-0.165672470516
ACH-000746,-0.28634737147100003
ACH-000747,-0.23967889452
ACH-000748,-0.339924478954
ACH-000753,-0.434897219967
ACH-000756,-0.191359536025
ACH-000757,-0.547552784614
ACH-000758,-0.16242403862
ACH-000760,-0.19839877024900002
ACH-000763,-0.268263887159
ACH-000764,-0.44909392640600004
ACH-000765,-0.16827636662300002
ACH-000766,-0.249633484459
ACH-000767,-0.187664097333
ACH-000768,-0.191417076837
ACH-000769,-0.33472914373
ACH-000770,-0.307074232722
ACH-000771,-0.259420583751
ACH-000773,-0.459777936289
ACH-000776,-0.364671382202
ACH-000777,-0.41425968725100004
ACH-000778,-0.291155930879
ACH-000781,-0.364025987373
ACH-000782,-0.260146642973
ACH-000783,-0.25121131114
ACH-000784,-0.531981625128
ACH-000785,-0.45002510425700004
ACH-000787,-0.321227726245
ACH-000788,-0.23964666875100002
ACH-000791,-0.213123059313
ACH-000792,-0.295037949924
ACH-000794,-0.41594380154
ACH-000796,-0.359974889162
ACH-000799,-0.31011399373599996
ACH-000800,-0.287587860309
ACH-000802,-0.200810872218
ACH-000804,-0.243364780898
ACH-000805,-0.296591761186
ACH-000809,-0.283594008846
ACH-000810,-0.586729676386
ACH-000811,-0.40179513121
ACH-000817,-0.407154393037
ACH-000819,-0.425403844957
ACH-000820,-0.36530210280000003
ACH-000821,-0.680651254551
ACH-000822,-0.158687181915
ACH-000823,-0.395162026351
ACH-000824,-0.172764958365
ACH-000827,-0.261295048154
ACH-000829,-0.285240902626
ACH-000831,-0.193645852209
ACH-000832,-0.334413160664
ACH-000833,-0.125367922673
ACH-000834,-0.22791187581300001
ACH-000835,-0.28108957557799996
ACH-000836,-0.459955227204
ACH-000837,-0.495018206446
ACH-000838,-0.228735125353
ACH-000839,-0.41982200857699997
ACH-000840,-0.10649584585699999
ACH-000841,-0.224703325726
ACH-000843,-0.13177048717599998
ACH-000846,-0.42484725856
ACH-000847,-0.203468775452
ACH-000848,-0.353502288181
ACH-000849,-0.333799895641
ACH-000851,-0.249500023056
ACH-000855,-0.270792829954
ACH-000856,-0.259648733979
ACH-000858,-0.288596981799
ACH-000859,-0.129210228133
ACH-000861,-0.216788387181
ACH-000862,-0.483825775179
ACH-000865,-0.20298485408
ACH-000866,-0.241052045754
ACH-000867,-0.455520592036
ACH-000869,-0.396156511977
ACH-000872,-0.282433306166
ACH-000873,-0.43608981104500005
ACH-000876,-0.276365779735
ACH-000878,-0.41802339087800006
ACH-000880,-0.60053234421
ACH-000881,-0.24786623588799997
ACH-000882,-0.215871625022
ACH-000884,-0.239074267973
ACH-000885,-0.27264073351999996
ACH-000887,-0.221416239521
ACH-000888,-0.256702485745
ACH-000889,-0.37062424795599996
ACH-000890,-0.012298436115600001
ACH-000896,-0.341743311405
ACH-000898,-0.38566771665399996
ACH-000900,-0.207160836533
ACH-000901,-0.24600522906
ACH-000905,-0.654986029996
ACH-000906,-0.216869584814
ACH-000907,-0.5446144241709999
ACH-000910,-0.404704529318
ACH-000911,-0.34311087138
ACH-000912,-0.23554965088000004
ACH-000913,-0.146677779125
ACH-000915,-0.402488211919
ACH-000916,-0.767767677429
ACH-000917,-0.169619716058
ACH-000921,-0.36710794948299996
ACH-000924,-0.0673242041747
ACH-000926,-0.637710774856
ACH-000928,-0.40132783259099997
ACH-000929,-0.343413254384
ACH-000932,-0.341804579405
ACH-000935,-0.231072548287
ACH-000936,-0.19698429483600002
ACH-000937,-0.12245553515100001
ACH-000938,-0.35360523284400003
ACH-000939,-0.09392805589
ACH-000941,-0.15359825607799998
ACH-000943,-0.20687620541299998
ACH-000946,-0.17313827559999997
ACH-000947,-0.329281485541
ACH-000948,-0.252998427135
ACH-000950,-0.212660775617
ACH-000953,-0.269875728994
ACH-000957,-0.136439893438
ACH-000958,0.06851221757180001
ACH-000960,-0.0292239156006
ACH-000963,0.0106038172009
ACH-000968,-0.220007556097
ACH-000969,0.0462451685662
ACH-000973,-0.281096358687
ACH-000974,-0.20870203513799998
ACH-000975,-0.148532807111
ACH-000976,-0.381710129169
ACH-000978,-0.5241988101089999
ACH-000980,-0.195840688072
ACH-000984,-0.357383234048
ACH-000986,-0.447491391699
ACH-000988,-0.423724006477
ACH-000993,-0.473652626545
ACH-000994,-0.267093047141
ACH-000996,-0.26542808385600003
ACH-001001,-0.258005068098
ACH-001020,-0.239009173173
ACH-001028,-0.309469384174
ACH-001031,-0.399149944076
ACH-001038,-0.262709585677
ACH-001048,-0.14836648812
ACH-001050,-0.19129746132300002
ACH-001053,-0.21831951911400002
ACH-001054,-0.233172445354
ACH-001061,-0.233606941064
ACH-001067,-0.16132038393200002
ACH-001075,-0.158839164981
ACH-001096,-0.137636989947
ACH-001128,-0.0656139616105
ACH-001134,-0.34584863824600004
ACH-001151,-0.29191689771699997
ACH-001163,-0.630586217314
ACH-001164,-0.231793341836
ACH-001173,-0.243772898955
ACH-001183,-0.312333170299
ACH-001184,-0.339593330605
ACH-001190,-0.36002340498499996
ACH-001192,-0.313402558847
ACH-001193,-0.101480464531
ACH-001196,-0.133429617754
ACH-001197,-0.457385601268
ACH-001205,-0.156699979672
ACH-001211,-0.22411807483899998
ACH-001212,-0.348110877747
ACH-001228,-0.541719482831
ACH-001232,-0.24987960725900002
ACH-001239,-0.341207041693
ACH-001274,-0.00512120116037
ACH-001275,-0.294367099308
ACH-001277,-0.345535233372
ACH-001278,-0.20690624520300002
ACH-001280,-0.17098224794
ACH-001283,-0.20552701419599997
ACH-001289,-0.45168722135399997
ACH-001295,-0.147189922186
ACH-001300,-0.178825463106
ACH-001301,-0.0369552888254
ACH-001302,-0.304813091226
ACH-001303,-0.611618839932
ACH-001306,-0.187246999489
ACH-001318,-0.168169699199
ACH-001322,-0.0580158286314
ACH-001328,-0.427829388596
ACH-001332,-0.330879787814
ACH-001333,-0.0208096366558
ACH-001336,-0.36552535607299996
ACH-001340,-0.264311978242
ACH-001346,-0.349189277163
ACH-001353,-0.164566989648
ACH-001354,-0.431751278826
ACH-001367,-0.341596682605
ACH-001368,-0.237105690487
ACH-001374,-0.09386141727460001
ACH-001375,-0.265202854175
ACH-001377,-0.172701062345
ACH-001380,-0.25756061865200003
ACH-001391,-0.33907946712700004
ACH-001407,-0.502696232808
ACH-001408,-0.34908172691699996
ACH-001413,-0.316336557698
ACH-001430,0.059007144881
ACH-001431,-0.427061053232
ACH-001450,-0.127339898168
ACH-001496,-0.246121469585
ACH-001500,-0.0903097425421
ACH-001521,-0.11493887850199999
ACH-001523,-0.0691302099523
ACH-001532,-0.363418530885
ACH-001536,-0.38271968401999995
ACH-001550,-0.21703876967500002
ACH-001552,-0.316551364093
ACH-001554,-0.238148230989
ACH-001645,-0.614016260515
ACH-001654,-0.23136556197299998
ACH-001715,-0.415630582571
ACH-001735,-0.0656500786161
ACH-001736,-0.19939512306499999
ACH-001737,-0.560280715975
ACH-001740,-0.089260729663
ACH-001745,-0.284147577109
ACH-001750,-0.40379191153099997
ACH-001765,-0.22377136295400002
ACH-001956,-0.491734550359
ACH-001957,-0.287896721957
