,AMD1 (262)
ACH-000652,-0.626695083847
ACH-000653,-0.46430626172399997
ACH-000657,-0.122452611076
ACH-000658,-0.0684783132744
ACH-000661,-1.02315133497
ACH-000662,-0.613692236825
ACH-000663,-1.32100191396
ACH-000665,-0.20780234110399998
ACH-000671,-0.324273594372
ACH-000673,0.150805923265
ACH-000676,-1.12617348104
ACH-000677,-0.485051743372
ACH-000681,-0.132570343633
ACH-000682,-0.298338479895
ACH-000683,-0.284893612648
ACH-000684,-0.464619154583
ACH-000688,-0.22431391039999998
ACH-000693,-0.32277187424000003
ACH-000694,-0.14887073991900002
ACH-000695,-0.296830581393
ACH-000696,-0.278474691152
ACH-000697,-0.443475767908
ACH-000699,-0.260907274207
ACH-000701,-0.599536410493
ACH-000706,-0.17708531623799997
ACH-000711,-0.552355841791
ACH-000713,-0.628977500067
ACH-000714,-0.374011546234
ACH-000718,-0.44914604520199997
ACH-000720,-0.188330128355
ACH-000721,-0.08298656283769999
ACH-000724,-0.168566073026
ACH-000725,-0.35934877897399997
ACH-000732,-0.512273350467
ACH-000734,-0.343690572703
ACH-000735,-0.253719056725
ACH-000736,-0.0664686731631
ACH-000738,-0.13741431782
ACH-000746,-0.34366560436399995
ACH-000747,-0.503661418359
ACH-000748,-0.15913253351
ACH-000753,-0.602218981404
ACH-000756,0.09560090831189999
ACH-000757,0.133527631332
ACH-000758,-0.11663599347999999
ACH-000760,-0.46745444355300003
ACH-000763,-0.212954271253
ACH-000764,-1.08722286738
ACH-000765,-0.548657076043
ACH-000766,-0.0468956162461
ACH-000767,-0.31196659227400003
ACH-000768,-0.504966332716
ACH-000769,-0.294101940308
ACH-000770,-0.262267005587
ACH-000771,-0.215392673146
ACH-000773,-0.414755884089
ACH-000776,-0.216576449331
ACH-000777,-0.237057768314
ACH-000778,-0.278759441784
ACH-000781,-0.069976453604
ACH-000782,-0.531265195005
ACH-000783,-0.0459604202472
ACH-000784,-0.514461826475
ACH-000785,-0.23327055551800002
ACH-000787,-0.45050627014
ACH-000788,-0.30074159504799997
ACH-000791,-0.473814916464
ACH-000792,0.150134750447
ACH-000794,-0.709297267515
ACH-000796,-0.224029222159
ACH-000799,-0.472133032251
ACH-000800,-0.559527043868
ACH-000802,-0.2659402278
ACH-000804,-0.669855916988
ACH-000805,-0.541876953198
ACH-000809,-0.08328882069360001
ACH-000810,-0.583368612137
ACH-000811,-0.285507133288
ACH-000817,-0.8557966579780001
ACH-000819,-0.23193269586399998
ACH-000820,-0.306556024989
ACH-000821,-0.533242482461
ACH-000822,-0.784410265914
ACH-000823,-0.46390048296400005
ACH-000824,-0.033932301241799995
ACH-000827,-0.461641046597
ACH-000829,-0.5529107264750001
ACH-000831,-0.0428981705459
ACH-000832,-0.706095676909
ACH-000833,-0.564865204991
ACH-000834,-0.0905932355235
ACH-000835,-0.621728446221
ACH-000836,-0.5661026854
ACH-000837,-0.800087805818
ACH-000838,-0.29864168141999997
ACH-000839,-0.145798326896
ACH-000840,-0.260301814854
ACH-000841,-0.15998382982200002
ACH-000843,-0.628174969479
ACH-000846,-0.16997987070099999
ACH-000847,-0.416257596605
ACH-000848,-0.338470175779
ACH-000849,-0.839550452335
ACH-000851,-0.799328524228
ACH-000855,-0.7175006420710001
ACH-000856,-0.9678264465270001
ACH-000858,-0.0262924495106
ACH-000859,-0.8881194018340001
ACH-000861,-0.18322174044300002
ACH-000862,-0.20552214937199997
ACH-000865,-0.24983370206799999
ACH-000866,-0.286546680007
ACH-000867,-0.359968462608
ACH-000869,-0.352831629493
ACH-000872,-0.410904080813
ACH-000873,-0.741778046928
ACH-000876,-0.308346454651
ACH-000878,-0.291799883553
ACH-000880,-0.27147005374600003
ACH-000881,-0.630149714285
ACH-000882,-0.966397438029
ACH-000884,-0.60153669193
ACH-000885,-0.21307112879700002
ACH-000887,-0.552646450262
ACH-000888,-0.7915220168989999
ACH-000889,-0.7705045107340001
ACH-000890,-0.38503203388
ACH-000896,-0.41171266276199997
ACH-000898,-0.616403005307
ACH-000900,-0.353403038998
ACH-000901,-0.0831584248892
ACH-000905,-0.297967303087
ACH-000906,-0.456805876884
ACH-000907,-0.22461211895799998
ACH-000910,-0.355580462658
ACH-000911,-0.620794448068
ACH-000912,-0.9019259083
ACH-000913,-0.441189619174
ACH-000915,-0.57381317281
ACH-000916,-0.47656539748099996
ACH-000917,-0.331786859917
ACH-000921,-0.441610020687
ACH-000924,-0.557446817927
ACH-000926,-0.23840732507399998
ACH-000928,-0.648558471857
ACH-000929,-0.43940119168700004
ACH-000932,-0.25691359119
ACH-000935,-0.381801060387
ACH-000936,-0.781882382259
ACH-000937,0.11192109615800001
ACH-000938,-0.455544050483
ACH-000939,-0.19889280370499998
ACH-000941,-0.155012769049
ACH-000943,-0.729507976154
ACH-000946,-0.693400627531
ACH-000947,-0.177368847357
ACH-000948,-0.407913926022
ACH-000950,-0.54360411765
ACH-000953,-0.18800569479600002
ACH-000957,-0.487180622063
ACH-000958,-0.09288301018200001
ACH-000960,-0.26754332877099996
ACH-000963,-0.446480007263
ACH-000968,-1.0340417502600001
ACH-000969,-0.409964223104
ACH-000973,-0.38821657068800003
ACH-000974,-0.858456449777
ACH-000975,-0.544533085187
ACH-000976,-0.837768105902
ACH-000978,-0.729371826886
ACH-000980,-0.365929424392
ACH-000984,-0.433635403145
ACH-000986,-0.8821224144390001
ACH-000988,-0.198830048633
ACH-000993,-0.701610350863
ACH-000994,-0.15288799338700002
ACH-000996,-0.19400479790999997
ACH-001001,0.161013798406
ACH-001020,-0.324346259643
ACH-001028,-0.023006705840599998
ACH-001031,-0.0901558501086
ACH-001038,-0.3132864309
ACH-001048,-0.430119097184
ACH-001050,-0.33907315911700003
ACH-001053,-0.36673086491800005
ACH-001054,-0.496267728771
ACH-001061,-0.510037401255
ACH-001067,-0.228970109602
ACH-001075,-0.157429581757
ACH-001096,-0.366671158746
ACH-001128,-0.58496379438
ACH-001134,-0.881444819614
ACH-001151,-0.473395432797
ACH-001163,-0.473238244033
ACH-001164,-0.34219068312
ACH-001173,-0.19786397949099999
ACH-001183,-0.139409305162
ACH-001184,-0.796563701469
ACH-001190,-0.448237978173
ACH-001192,0.03844820539
ACH-001193,-0.23297705061299998
ACH-001196,-0.6539373649970001
ACH-001197,-0.442567642822
ACH-001205,-0.410614587798
ACH-001211,-1.0215619219399998
ACH-001212,-0.12621448785199998
ACH-001228,-0.243121634494
ACH-001232,-0.18918567305999998
ACH-001239,-0.65211550158
ACH-001274,-1.23354275102
ACH-001275,-0.401144622163
ACH-001277,-0.299542225392
ACH-001278,-0.39310919411899997
ACH-001280,-0.293640707462
ACH-001283,-0.156457698158
ACH-001289,-0.545536449688
ACH-001295,-0.12897140394
ACH-001300,-0.292617222317
ACH-001301,-0.0292956932368
ACH-001302,-0.305504947531
ACH-001303,-0.147338604485
ACH-001306,-0.41507942675399995
ACH-001318,-0.47879630870300005
ACH-001322,-0.07508970867489999
ACH-001328,-0.29316048463000005
ACH-001332,-0.181102849155
ACH-001333,-0.17608045313200002
ACH-001336,-0.507344309736
ACH-001340,-0.41553588347099996
ACH-001346,-0.377982099586
ACH-001353,-0.666390388156
ACH-001354,-0.27860708547699997
ACH-001367,-0.448337471589
ACH-001368,-0.427502485612
ACH-001374,-0.209911509353
ACH-001375,0.0480171340489
ACH-001377,-0.163932023374
ACH-001380,-0.6306181347609999
ACH-001391,-0.152924090928
ACH-001407,-0.685656658285
ACH-001408,-0.022220840838200005
ACH-001413,-0.0144576965659
ACH-001430,-0.154171929516
ACH-001431,-0.0622568486632
ACH-001450,-0.8218296861390001
ACH-001496,-0.7285261404800001
ACH-001500,-0.6791140005060001
ACH-001521,0.07036236300460001
ACH-001523,-0.152928989273
ACH-001532,-0.194460292172
ACH-001536,0.19529241219500001
ACH-001550,-0.19462606289099998
ACH-001552,-0.18472907761
ACH-001554,-0.712038999069
ACH-001645,-0.64963212373
ACH-001654,0.0255477569863
ACH-001715,-0.22843226286499999
ACH-001735,-0.440192386827
ACH-001736,-0.7628049717450001
ACH-001737,-0.21571786375100002
ACH-001740,-0.485494136919
ACH-001745,-0.41333060585000003
ACH-001750,0.032540834525200006
ACH-001765,-0.427241073891
ACH-001956,-0.232304084727
ACH-001957,-0.66153054302
