,ADAP1 (11033)
ACH-000890,-0.07164944683419999
ACH-000896,-0.13893115765
ACH-000898,-0.259398959393
ACH-000900,-0.259617531762
ACH-000901,-0.197428246376
ACH-000905,-0.0838615535901
ACH-000906,-0.0982774375807
ACH-000907,-0.08501867931700001
ACH-000910,-0.196853739909
ACH-000911,-0.21663635469300002
ACH-000912,-0.127446091298
ACH-000913,-0.20464256192299998
ACH-000915,-0.0684308795124
ACH-000916,-0.119996884958
ACH-000917,-0.031140855303299998
ACH-000921,-0.238357343414
ACH-000924,-0.116208548748
ACH-000926,-0.282101455581
ACH-000928,-0.201996050218
ACH-000929,-0.39892957631
ACH-000932,-0.214691516447
ACH-000935,-0.337126426734
ACH-000936,-0.38221841314099997
ACH-000937,-0.16386295841499998
ACH-000938,0.108762636294
ACH-000939,0.0734505829583
ACH-000941,0.046467525926599994
ACH-000943,-0.11292313660999999
ACH-000946,0.031506064750299996
ACH-000947,-0.319109146996
ACH-000948,-0.12632094297000002
ACH-000950,-0.35684486531599996
ACH-000953,-0.100720620562
ACH-000957,0.11483262725
ACH-000958,0.0952909165192
ACH-000960,-0.0452299657058
ACH-000963,-0.52163564814
ACH-000968,-0.121710515177
ACH-000969,0.00993073769031
ACH-000973,-0.101005886017
ACH-000974,-0.14669542608799999
ACH-000975,0.0314502111695
ACH-000976,-0.181278321814
ACH-000978,-0.0292892872969
ACH-000980,-0.17443690258400002
ACH-000984,-0.145025824388
ACH-000986,-0.147192649077
ACH-000988,-0.428807126883
ACH-000993,-0.17936317698600002
ACH-000994,-0.34645664316
ACH-000996,-0.0259677724998
ACH-001001,-0.138930625567
ACH-001020,-0.24741636124000002
ACH-001028,-0.08095977798080001
ACH-001031,-0.20178379680599998
ACH-001038,-0.105506077531
ACH-001048,-0.1411176479
ACH-001050,-0.226355728366
ACH-001053,0.18010279126899997
ACH-001054,-0.07012400246389999
ACH-001061,-0.182199237849
ACH-001067,-0.30787615964299997
ACH-001075,-0.319677489305
ACH-001096,-0.285308332081
ACH-001128,-0.456369340483
ACH-001134,-0.0254176024453
ACH-001151,-0.19235413456300002
ACH-001163,-0.180893272896
ACH-001164,-0.19269341801800002
ACH-001173,-0.230518312072
ACH-001183,-0.20790637889199998
ACH-001184,-0.280368625557
ACH-001190,-0.0412213679486
ACH-001192,-0.197202763871
ACH-001193,-0.00836262736092
ACH-001196,-0.0840399956933
ACH-001197,-0.172176513843
ACH-001205,-0.13913818379100001
ACH-001211,-0.205978125061
ACH-001212,-0.372514313679
ACH-001228,0.007041429845649999
ACH-001232,0.047601093886099996
ACH-001239,-0.230983265886
ACH-001274,-0.21208441488899998
ACH-001275,-0.11368066914200001
ACH-001277,-0.0920238001901
ACH-001278,0.004574954265260001
ACH-001280,-0.436711141581
ACH-001283,-0.168764797278
ACH-001289,-0.20274072577500002
ACH-001295,-0.146389740207
ACH-001300,-0.304611386308
ACH-001301,-0.494591986685
ACH-001302,-0.282445991753
ACH-001303,0.16396557273
ACH-001306,-0.0927686492251
ACH-001318,-0.0177803872003
ACH-001322,-0.029488573836599998
ACH-001328,-0.25262710422
ACH-001332,-0.057196309457700004
ACH-001333,0.0390433759133
ACH-001336,-0.212643172001
ACH-001340,-0.21549117397700002
ACH-001346,-0.228967258659
ACH-001353,-0.1918877971
ACH-001354,0.288366883836
ACH-001367,0.0568985514886
ACH-001368,-0.141961722598
ACH-001374,-0.27818749363899997
ACH-001375,-0.109267112038
ACH-001377,-0.26493963750300004
ACH-001380,-0.13817987534600001
ACH-001391,-0.5228453065559999
ACH-001407,-0.0209361668717
ACH-001408,-0.11919532028799999
ACH-001413,-0.0289255100692
ACH-001430,-0.305334798923
ACH-001431,-0.0970256125447
ACH-001450,-0.282150571372
ACH-001496,-0.32878076066100004
ACH-001500,-0.127064746546
ACH-001521,-0.517301213977
ACH-001523,-0.165001912115
ACH-001532,-0.116024402259
ACH-001536,-0.0252304257069
ACH-001550,-0.264158291633
ACH-001552,-0.26201990900899996
ACH-001554,-0.257831458774
ACH-001645,-0.177370020157
ACH-001654,-0.268644979535
ACH-001715,-0.031766957090099995
ACH-001735,-0.144159433978
ACH-001736,-0.154568532907
ACH-001737,-0.315360149609
ACH-001740,-0.0463999535846
ACH-001745,-0.22121657481899998
ACH-001750,-0.135851647377
ACH-001765,-0.156891063706
ACH-001956,-0.098082967634
ACH-001957,-0.35479111736900004
