,EXO5 (64789)
ACH-000291,-0.104555612237
ACH-000293,-0.146787274845
ACH-000294,0.047149588404400006
ACH-000295,-0.107404859241
ACH-000296,-0.23495918377099997
ACH-000302,-0.150089468836
ACH-000304,-0.0625130833096
ACH-000307,-0.000527577243208
ACH-000308,-0.0381498715563
ACH-000310,-0.18531749920899998
ACH-000311,-0.0722587542738
ACH-000312,-0.265406503092
ACH-000315,-0.108775336702
ACH-000316,-0.05358696173619999
ACH-000317,-0.23943959295699999
ACH-000318,-0.12301717091499999
ACH-000319,-0.36482879470299995
ACH-000320,-0.200061438339
ACH-000322,-0.456040407962
ACH-000323,-0.378671131676
ACH-000324,-0.017208542759
ACH-000329,-0.196011925463
ACH-000330,-0.0200445500808
ACH-000331,-0.18931646631700003
ACH-000332,-0.142773947746
ACH-000334,-0.196370720773
ACH-000335,-0.12753570699300001
ACH-000336,-0.0207108842936
ACH-000337,0.039630494766
ACH-000339,-0.09350827995960001
ACH-000341,-0.121895074222
ACH-000348,-0.129195016753
ACH-000350,-0.0984582168969
ACH-000352,-0.152481763637
ACH-000356,-0.27354128348400003
ACH-000361,-0.163212747749
ACH-000362,-0.11796611595
ACH-000363,-0.209215185059
ACH-000364,-0.38885340553900005
ACH-000365,-0.0375644988599
ACH-000366,-0.105938572332
ACH-000368,-0.24255255001899997
ACH-000374,-0.161218512293
ACH-000375,-0.097546627904
ACH-000376,-0.157533290813
ACH-000381,-0.13220732089
ACH-000383,-0.0749557906953
ACH-000387,0.0263073984303
ACH-000389,-0.271542532841
ACH-000390,-0.00602533860258
ACH-000393,-0.29445240266999995
ACH-000395,0.144800884577
ACH-000397,-0.0985302825993
ACH-000401,-0.166800828117
ACH-000402,0.174743047512
ACH-000403,-0.164010075261
ACH-000404,-0.18612735749200002
ACH-000406,-0.0385851371995
ACH-000407,-0.08273696219019999
ACH-000408,-0.342158200373
ACH-000410,-0.09138888017110001
ACH-000411,-0.357968636963
ACH-000414,-0.15766686345699998
ACH-000415,-0.157596006484
ACH-000416,-0.108992638646
ACH-000420,-0.21359790727400002
ACH-000421,-0.06459110699580001
ACH-000424,-0.126756869686
ACH-000425,-0.07762534847310001
ACH-000426,-0.181548864832
ACH-000427,-0.174835576571
ACH-000433,-0.157782719471
ACH-000436,-0.053729017794900004
ACH-000444,-0.100023216635
ACH-000445,0.0394464356355
ACH-000448,-0.223110118885
ACH-000450,-0.25619708697099997
ACH-000452,-0.0530240325117
ACH-000454,-0.240155447496
ACH-000458,-0.232820636604
ACH-000459,-0.0701359988506
ACH-000460,0.0784523487172
ACH-000461,-0.226879209876
ACH-000463,-0.13741482519099998
ACH-000464,-0.299551742307
ACH-000466,-0.105624783393
ACH-000467,-0.153380290503
ACH-000468,-0.0739851785902
ACH-000469,-0.115976552367
ACH-000470,0.005568740298040001
ACH-000471,-0.163597638773
ACH-000472,-0.11270784195
ACH-000473,-0.0118046825578
ACH-000475,-0.20461021466499998
ACH-000476,0.0110052362244
ACH-000477,-0.0321781469432
ACH-000480,-0.168295090909
ACH-000481,-0.1629261632
ACH-000483,-0.0785825663277
ACH-000484,-0.109680795276
ACH-000485,-0.137501937324
ACH-000486,0.0032539951698
ACH-000487,-0.20534300484
ACH-000488,-0.155186702086
ACH-000490,-0.118267829876
ACH-000491,-0.15582389792600002
ACH-000495,-0.286100651113
ACH-000496,-0.07302356235480001
ACH-000499,-0.0170092148443
ACH-000500,-0.186361989403
ACH-000502,-0.114219416798
ACH-000503,-0.1710672711
ACH-000505,-0.106448834472
ACH-000507,-0.0376785661372
ACH-000510,0.0037824009098600003
ACH-000511,-0.279934578585
ACH-000512,-0.0941542144287
ACH-000516,-0.115311647395
ACH-000517,-0.017312434515
ACH-000518,-0.00985690096621
ACH-000520,-0.388661013678
ACH-000521,-0.210432695763
ACH-000522,-0.183958905738
ACH-000524,-0.050137363714500005
ACH-000527,-0.08489429254210001
ACH-000528,-0.18417894344
ACH-000537,-0.034846405418
ACH-000541,-0.3209662605
ACH-000542,-0.19768429629999998
ACH-000544,-0.196784292089
ACH-000545,-0.300428945316
ACH-000547,0.00190169430276
ACH-000548,-0.176671010309
ACH-000549,0.011139917568999999
ACH-000550,-0.432762602383
ACH-000552,-0.142902915473
ACH-000556,-0.125901491459
ACH-000557,0.011390301566
ACH-000570,-0.11745348089000002
ACH-000571,-0.10838821132899999
ACH-000573,-0.169908570245
ACH-000576,-0.23787968249299998
ACH-000580,0.04288051901769999
ACH-000584,-0.026844357421499997
ACH-000585,-0.36599702571500004
ACH-000588,-0.015600650619000001
ACH-000589,-0.16425166591499998
ACH-000591,-0.045118041148
ACH-000593,-0.19179434037700002
ACH-000600,-0.230913855331
ACH-000601,-0.136636255887
ACH-000604,-0.0994143196255
ACH-000605,-0.138871040407
ACH-000606,-0.19864111934300002
ACH-000608,-0.16961647436000002
ACH-000614,-0.0926283757388
ACH-000616,-0.0587089833352
ACH-000618,-0.10196546875700001
ACH-000619,-0.225252117476
ACH-000620,-0.27717695678000004
ACH-000621,-0.173225985489
ACH-000622,-0.134843259221
ACH-000623,-0.093834640936
ACH-000624,-0.117940046584
ACH-000627,-0.260072041913
ACH-000630,-0.508818583853
ACH-000632,-0.196681967086
ACH-000633,-0.351673186154
ACH-000637,-0.140796663917
ACH-000638,-0.152926027749
ACH-000646,-0.432774590226
ACH-000647,-0.112996311812
ACH-000648,0.0611775029408
ACH-000649,-0.0665875501762
ACH-000651,-0.0319550163397
ACH-000652,-0.20006947330299998
ACH-000653,-0.134499868361
ACH-000657,-0.142022364185
ACH-000658,0.0125446267277
ACH-000661,-0.10075517589400002
ACH-000662,0.061701439386800006
ACH-000663,0.029358568513099998
ACH-000665,-0.17612816169300002
ACH-000671,-0.140226621617
ACH-000673,-0.254003517543
ACH-000676,-0.16495177026900001
ACH-000677,-0.11412560137399999
ACH-000681,-0.175325518347
ACH-000682,-0.115829165418
ACH-000683,-0.270119949362
ACH-000684,-0.08702767243930001
ACH-000688,-0.37387090766500003
ACH-000693,-0.246500039365
ACH-000694,-0.12276015342299999
ACH-000695,-0.322296482141
ACH-000696,-0.151444526832
ACH-000697,-0.446204777712
ACH-000699,-0.295355450528
ACH-000701,-0.357716553905
ACH-000706,-0.18353980355500002
ACH-000711,-0.10572281269400001
ACH-000713,-0.22534481254099997
ACH-000714,-0.22713045686
ACH-000718,-0.0524583320427
ACH-000720,-0.12613847158
ACH-000721,-0.157926806563
ACH-000724,-0.432771943603
ACH-000725,-0.021859682231099995
ACH-000732,-0.333548694808
ACH-000734,-0.186152617183
ACH-000735,-0.233457121658
ACH-000736,-0.19039473697
ACH-000738,-0.0801376532328
ACH-000746,-0.169124834763
ACH-000747,-0.250656556862
ACH-000748,-0.0778082565428
ACH-000753,-0.11956987123
ACH-000756,-0.149275738584
ACH-000757,-0.101157222704
ACH-000758,-0.140473213265
ACH-000760,-0.225461662009
ACH-000763,-0.0579397735244
ACH-000764,-0.13737624845899998
ACH-000765,0.0115230880378
ACH-000766,-0.136971392138
ACH-000767,-0.199971545107
ACH-000768,-0.026934891608099996
ACH-000769,-0.0140237714878
ACH-000770,-0.03495161740219999
ACH-000771,-0.19086065721599998
ACH-000773,0.0272972461717
ACH-000776,0.0033558799429499997
ACH-000777,-0.184399581482
ACH-000778,-0.11892505407199999
ACH-000781,-0.168796810865
ACH-000782,-0.20845751909200003
ACH-000783,-0.14366732158700002
ACH-000784,-0.189184102123
ACH-000785,-0.37689365940999997
ACH-000787,-0.0404794449992
ACH-000788,-0.154702299917
ACH-000791,-0.269710200527
ACH-000792,-0.217034047547
ACH-000794,-0.323596681692
ACH-000796,-0.118536199625
ACH-000799,-0.351980791371
ACH-000800,-0.0430684318004
ACH-000802,0.0474907129732
ACH-000804,0.027435178446299998
ACH-000805,-0.0882679020913
ACH-000809,-0.0019305327803299998
ACH-000810,0.118480068685
ACH-000811,-0.154745801849
ACH-000817,-0.179222487539
ACH-000819,-0.0783720120454
ACH-000820,-0.181310648296
ACH-000821,-0.10122198558
ACH-000822,-0.0673643467198
ACH-000823,-0.16046861789
ACH-000824,-0.061206882106400004
ACH-000827,-0.13275166408
ACH-000829,-0.277913236474
ACH-000831,-0.323035384127
ACH-000832,-0.120664139561
ACH-000833,-0.269157270882
ACH-000834,-0.177176466441
ACH-000835,-0.106881089627
ACH-000836,-0.113376651918
ACH-000837,-0.0893901519661
ACH-000838,-0.10027195562899999
ACH-000839,-0.36054284334200004
ACH-000840,-0.01407591699
ACH-000841,-0.122364919004
ACH-000843,-0.183397200853
ACH-000846,-0.304098186868
ACH-000847,-0.32419088790100004
ACH-000848,-0.0795431028935
ACH-000849,-0.154848696469
ACH-000851,-0.23608851305599998
ACH-000855,-0.177509688915
ACH-000856,-0.21747925238000002
ACH-000858,-0.136678713664
ACH-000859,0.0111250695263
ACH-000861,-0.205820437159
ACH-000862,-0.259030039971
ACH-000865,-0.07911362455580001
ACH-000866,-0.20809366579799998
ACH-000867,-0.187604528368
ACH-000869,-0.258039936636
ACH-000872,-0.13253333170499998
ACH-000873,-0.109313983926
ACH-000876,-0.105004269355
ACH-000878,0.21523029476599997
ACH-000880,0.0169984338222
ACH-000881,-0.114811202403
ACH-000882,-0.0839852473212
ACH-000884,-0.0180154891127
ACH-000885,-0.0383767957561
ACH-000887,-0.22570601443100002
ACH-000888,-0.09068554142640001
ACH-000889,-0.228902248732
ACH-000890,0.0232634204782
ACH-000896,-0.11553322592399999
ACH-000898,-0.109422895271
ACH-000900,-0.0719130582479
ACH-000901,-0.197624201483
ACH-000905,-0.08057070081069999
ACH-000906,-0.154926186379
ACH-000907,-0.21355838795899998
ACH-000910,-0.102775278404
ACH-000911,-0.0257108525102
ACH-000912,-0.122320379997
ACH-000913,-0.04008382830169999
ACH-000915,-0.154671598619
ACH-000916,-0.400094743837
ACH-000917,0.0565836534745
ACH-000921,-0.0777239980071
ACH-000924,-0.13709345377
ACH-000926,-0.291382812955
ACH-000928,0.004415599679289999
ACH-000929,0.0184617558025
ACH-000932,-0.18638054867400003
ACH-000935,-0.12509238886600002
ACH-000936,-0.230337656535
ACH-000937,-0.046969521365199995
ACH-000938,-0.08688219908910001
ACH-000939,-0.007050791863939999
ACH-000941,-0.18776287694200003
ACH-000943,-0.147617915056
ACH-000946,-0.250597654376
ACH-000947,-0.16144208581299999
ACH-000948,-0.28059573543
ACH-000950,-0.06125450459890001
ACH-000953,-0.240303649408
ACH-000957,-0.089965617925
ACH-000958,0.19375867293
ACH-000960,-0.143747027729
ACH-000963,-0.0161659193099
ACH-000968,-0.09914562602719999
ACH-000969,0.061726249072099997
ACH-000973,-0.198742199998
ACH-000974,-0.144387828613
ACH-000975,-0.261439285064
ACH-000976,-0.11349282185699999
ACH-000978,-0.36147532263899995
ACH-000980,-0.0884283995427
ACH-000984,-0.06914820883230001
ACH-000986,0.0500372588738
ACH-000988,-0.12333754171900001
ACH-000993,-0.13602491778200002
ACH-000994,-0.249267189386
ACH-000996,-0.21260190638300003
ACH-001001,-0.222574993639
ACH-001020,-0.25488538506999997
ACH-001028,-0.0516585516839
ACH-001031,-0.116356496482
ACH-001038,-0.09512404811689999
ACH-001048,-0.00440977070093
ACH-001050,-0.23834567049400002
ACH-001053,-0.106249510702
ACH-001054,0.0263686342605
ACH-001061,-0.140148383678
ACH-001067,-0.125868087511
ACH-001075,-0.344676675008
ACH-001096,-0.0408109743639
ACH-001128,-0.471352188586
ACH-001134,-0.198661832339
ACH-001151,-0.19948026268199998
ACH-001163,-0.0408579110932
ACH-001164,-0.0336299722875
ACH-001173,-0.10114909260600001
ACH-001183,-0.19536456475800001
ACH-001184,-0.231655390361
ACH-001190,-0.267390952433
ACH-001192,-0.131676434845
ACH-001193,0.0480069495218
ACH-001196,-0.432525300804
ACH-001197,-0.121817092956
ACH-001205,-0.139431809643
ACH-001211,-0.0744339863365
ACH-001212,-0.333979515685
ACH-001228,-0.138178151414
ACH-001232,-0.328912214925
ACH-001239,-0.09709950458969999
ACH-001274,-0.031167021365499998
ACH-001275,-0.18658159268399999
ACH-001277,-0.19920842780099998
ACH-001278,-0.22922203192499999
ACH-001280,-0.041912177168400004
ACH-001283,-0.029514180772599995
ACH-001289,-0.0863997672403
ACH-001295,-0.0672423561888
ACH-001300,-0.14363525392100002
ACH-001301,0.0763564542699
ACH-001302,0.232988896571
ACH-001303,-0.10669943397600001
ACH-001306,-0.0825967453395
ACH-001318,-0.088986918947
ACH-001322,-0.18429906677700003
ACH-001328,-0.21165687937
ACH-001332,-0.277840017753
ACH-001333,-0.19905447812399998
ACH-001336,-0.104889501781
ACH-001340,-0.170304333422
ACH-001346,-0.14814921701199998
ACH-001353,-0.0955705826373
ACH-001354,0.0249473343352
ACH-001367,-0.333499018384
ACH-001368,-0.20721791791299998
ACH-001374,-0.35451689904
ACH-001375,-0.23581866181699998
ACH-001377,-0.0128226285944
ACH-001380,-0.233957485628
ACH-001391,-0.106916671687
ACH-001407,0.0675365281787
ACH-001408,-0.21087860593600002
ACH-001413,-0.19618965850200001
ACH-001430,-0.11809656730799999
ACH-001431,-0.0665585158076
ACH-001450,-0.166096167602
ACH-001496,-0.165071328105
ACH-001500,-0.23965669175999998
ACH-001521,-0.0872480715969
ACH-001523,-0.16762340491900002
ACH-001532,-0.208114825079
ACH-001536,-0.259741568182
ACH-001550,-0.0899698149998
ACH-001552,-0.173593033335
ACH-001554,-0.219333073801
ACH-001645,-0.105146163334
ACH-001654,-0.06743187971350001
ACH-001715,-0.16536894225600002
ACH-001735,-0.109596879561
ACH-001736,-0.149693899973
ACH-001737,0.0915398942555
ACH-001740,-0.102574321448
ACH-001745,-0.027827475726099997
ACH-001750,-0.230345507013
ACH-001765,-0.230483674913
ACH-001956,-0.126643581314
ACH-001957,-0.167477667715
