,TACC3 (10460)
ACH-001346,-0.633681647363
ACH-001353,-0.580461502525
ACH-001354,-0.257126874617
ACH-001367,-0.51071427373
ACH-001368,-0.397093910324
ACH-001374,-0.600449082342
ACH-001375,-0.786831863716
ACH-001377,-0.600807173364
ACH-001380,-0.38955378199100005
ACH-001391,-0.0297640873582
ACH-001407,-0.582502875057
ACH-001408,-0.508400219442
ACH-001413,-0.973605071745
ACH-001430,-0.450216931909
ACH-001431,-0.507538737158
ACH-001450,-0.560627693667
ACH-001496,-0.52613338907
ACH-001500,-0.41896658011
ACH-001521,-0.943685442128
ACH-001523,-0.573389410812
ACH-001532,-0.731467879808
ACH-001536,-1.16261613403
ACH-001550,-0.9427435143619999
ACH-001552,-0.6118511853490001
ACH-001554,-0.5601303522309999
ACH-001645,-0.599143685839
ACH-001654,-0.9478674196250001
ACH-001715,-0.600224943583
ACH-001735,-0.670634230909
ACH-001736,-0.772447089438
ACH-001737,-0.58163217428
ACH-001740,-0.538426651762
ACH-001745,-0.42345161240900003
ACH-001750,-0.628445585714
ACH-001765,-0.48885399411799996
ACH-001956,-0.30092014518800003
ACH-001957,-0.39589433559799997
