,UQCRQ (27089)
ACH-000411,-0.501432580076
ACH-000414,-0.45368902309500003
ACH-000415,-0.434149341998
ACH-000416,-0.501718797208
ACH-000420,-0.519337547965
ACH-000421,-0.383436658591
ACH-000424,-0.22975840724899999
ACH-000425,-0.683749120805
ACH-000426,-0.610488704598
ACH-000427,-0.9288057764159999
ACH-000433,-0.661978931472
ACH-000436,-0.299857545761
ACH-000444,-0.45822322606399996
ACH-000445,-0.563918364885
ACH-000448,-0.324146520692
ACH-000450,-0.663024161914
ACH-000452,-0.536537449988
ACH-000454,-0.6642021723120001
ACH-000458,-0.392712701663
ACH-000459,-0.835261500271
ACH-000460,-0.6014510419770001
ACH-000461,-0.739777596991
ACH-000463,-0.349759596171
ACH-000464,-0.347076137641
ACH-000466,-0.606227029283
ACH-000467,-0.87973996266
ACH-000468,-0.5792285824669999
ACH-000469,-0.703269511817
ACH-000470,-0.326306596798
ACH-000471,-0.48114702941799997
ACH-000472,-0.52532104973
ACH-000473,-0.518755085185
ACH-000475,-0.532944433726
ACH-000476,-0.584709856067
ACH-000477,-0.661807770911
ACH-000480,-0.657504313994
ACH-000481,-0.517266016316
ACH-000483,-0.6960105252609999
ACH-000484,-0.536265977215
ACH-000485,-0.7518989451520001
ACH-000486,-0.6096663170350001
ACH-000487,-0.709531512273
ACH-000488,-0.876156067981
ACH-000490,-0.38786931989600004
ACH-000491,-0.7859544173690001
ACH-000495,-0.473793968603
ACH-000496,-0.282713672027
ACH-000499,-0.7204308840800001
ACH-000500,-1.19809388264
ACH-000502,-0.419992723952
ACH-000503,-0.462359540804
ACH-000505,-0.605020630054
ACH-000507,-0.7562575477339999
ACH-000510,-0.48011211207099996
ACH-000511,-0.523255177351
ACH-000512,-0.819892817353
ACH-000516,-0.41019834438600006
ACH-000517,-0.461148966348
ACH-000518,-0.464883487509
ACH-000520,-0.36660481867600003
ACH-000521,-0.450320252094
ACH-000522,-0.431452249221
ACH-000524,-0.292365988202
ACH-000527,-0.5865483455430001
ACH-000528,-0.912685967327
ACH-000537,-0.735901417041
ACH-000541,-0.299230429381
ACH-000542,-0.40530305688699997
ACH-000544,-0.773146192124
ACH-000545,-0.7680604509219999
ACH-000547,-0.5536131940910001
ACH-000548,-0.34500332155999996
ACH-000549,-0.742274143313
ACH-000550,-0.431013333127
ACH-000552,-0.6720025025130001
ACH-000556,-0.551096774303
ACH-000557,-0.529634013421
ACH-000570,-0.591565849448
ACH-000571,-0.6586440831979999
ACH-000573,-0.680592385041
ACH-000576,-0.232226620947
ACH-000580,-0.41185800740999995
ACH-000584,-0.575918426376
ACH-000585,-0.57092492522
ACH-000588,-0.7376987787260001
ACH-000589,-0.6325585850100001
ACH-000591,-0.464865167102
ACH-000593,-0.707109311762
ACH-000600,-0.456338401102
ACH-000601,-0.621499642742
ACH-000604,-0.475964681035
ACH-000605,-0.5415930501030001
ACH-000606,-0.7048718219210001
ACH-000608,-0.45149842428900006
ACH-000614,-0.809782435674
ACH-000616,-0.41085352878
ACH-000618,-1.12519920947
ACH-000619,-0.5930340158199999
ACH-000620,-0.888120254772
ACH-000621,-0.47397612421499996
ACH-000622,-0.6178852764280001
ACH-000623,-0.57431436093
ACH-000624,-0.6933724631129999
ACH-000627,-0.745680194157
ACH-000630,-0.658797691636
ACH-000632,-0.379126930154
ACH-000633,-0.46803673607100005
ACH-000637,-0.667795195806
ACH-000638,-0.845823142589
ACH-000646,-1.06786924734
ACH-000647,-0.635172252394
ACH-000648,-0.419930761281
ACH-000649,-0.383055977948
ACH-000651,-0.8100378956350001
ACH-000652,-0.356919774182
ACH-000653,-0.488425847428
ACH-000657,-0.620692279801
ACH-000658,-0.545445373836
ACH-000661,-0.623474496646
ACH-000662,-0.690853025067
ACH-000663,-0.578764401318
ACH-000665,-0.458609141976
ACH-000671,-0.633036946629
ACH-000673,-0.497893563852
ACH-000676,-0.7137917839769999
ACH-000677,-0.745026448564
ACH-000681,-0.454826971421
ACH-000682,-0.534061738538
ACH-000683,-0.580720210526
ACH-000684,-0.672511314742
ACH-000688,-0.387928335122
ACH-000693,-0.725770725731
ACH-000694,-0.591635118542
ACH-000695,-0.46370926286700004
ACH-000696,-0.391850711377
ACH-000697,-0.80296796343
ACH-000699,-0.8424950785269999
ACH-000701,-0.46260056748499995
ACH-000706,-0.834438804304
ACH-000711,-0.523436452632
ACH-000713,-0.579173564956
ACH-000714,-0.40282237433799994
ACH-000718,-0.749166730686
ACH-000720,-0.347882609127
ACH-000721,-0.49997768079599997
ACH-000724,-0.526091295075
ACH-000725,-1.03432420455
ACH-000732,-0.5720944155359999
ACH-000734,-0.492357000094
ACH-000735,-0.548665708371
ACH-000736,-0.499044539167
ACH-000738,-0.919187208655
ACH-000746,-1.00856117653
ACH-000747,-0.558543817438
ACH-000748,-0.300749512732
ACH-000753,-0.691514547313
ACH-000756,-0.384705652386
ACH-000757,-0.388998774389
ACH-000758,-0.6539961151120001
ACH-000760,-0.499929590148
ACH-000763,-0.734899520072
ACH-000764,-0.401754047764
ACH-000765,-0.564277803369
ACH-000766,-0.463826877178
ACH-000767,-0.837735504336
ACH-000768,-0.731923568176
ACH-000769,-0.671110238763
ACH-000770,-0.556011529053
ACH-000771,-0.479786495665
ACH-000773,-0.48970669863399996
ACH-000776,-0.43800178204499995
ACH-000777,-0.314836871151
ACH-000778,-0.380747693502
ACH-000781,-0.5587749992319999
ACH-000782,-0.5181380297689999
ACH-000783,-0.471614674792
ACH-000784,-0.65875323213
ACH-000785,-0.701231154016
ACH-000787,-0.73323128983
ACH-000788,-0.411396101951
ACH-000791,-0.605736354191
ACH-000792,-0.471557135208
ACH-000794,-0.56958620235
ACH-000796,-0.63058276862
ACH-000799,-0.547087434258
ACH-000800,-0.7189338274420001
ACH-000802,-0.558585043669
ACH-000804,-0.516893961286
ACH-000805,-0.683674145035
ACH-000809,-0.527562057683
ACH-000810,-0.402553778042
ACH-000811,-0.43489971117799997
ACH-000817,-0.787406051383
ACH-000819,-0.351490255863
ACH-000820,-0.683160368361
ACH-000821,-0.580327675138
ACH-000822,-0.793409305783
ACH-000823,-0.605233503873
ACH-000824,-0.49189745243
ACH-000827,-0.45601996938199996
ACH-000829,-0.622714093726
ACH-000831,-0.784799452662
ACH-000832,-0.633662866774
ACH-000833,-0.540745127729
ACH-000834,-0.6178923667790001
ACH-000835,-0.440822015146
ACH-000836,-0.37707468991899995
ACH-000837,-0.5076997721100001
ACH-000838,-0.677266065329
ACH-000839,-0.559361078899
ACH-000840,-0.558717043749
ACH-000841,-0.35453798463200004
ACH-000843,-0.7292370382879999
ACH-000846,-0.572147145596
ACH-000847,-0.453310479548
ACH-000848,-0.771046088028
ACH-000849,-0.70085758266
ACH-000851,-0.764651699298
ACH-000855,-0.627963037036
ACH-000856,-0.704347887747
ACH-000858,-0.9868516196379999
ACH-000859,-0.573383621599
ACH-000861,-0.555769313643
ACH-000862,-1.06492940541
ACH-000865,-0.60000297171
ACH-000866,-0.6812987752930001
ACH-000867,-0.605703346067
ACH-000869,-0.436874948192
ACH-000872,-0.740217843076
ACH-000873,-0.705076793964
ACH-000876,-0.744421048221
ACH-000878,-0.547012531577
ACH-000880,-0.637750376598
ACH-000881,-0.592536565527
ACH-000882,-0.477765478922
ACH-000884,-0.712086710812
ACH-000885,-0.837361248845
ACH-000887,-0.559141205647
ACH-000888,-0.566690749367
ACH-000889,-0.786623160053
ACH-000890,-0.5768648615199999
ACH-000896,-0.530973701681
ACH-000898,-0.878832975448
ACH-000900,-0.497780968898
ACH-000901,-0.650747322063
ACH-000905,-0.567508789075
ACH-000906,-0.6238905523430001
ACH-000907,-0.750500618094
ACH-000910,-0.887956661492
ACH-000911,-0.658742177631
ACH-000912,-0.504214156493
ACH-000913,-0.5918058358330001
ACH-000915,-0.969599245319
ACH-000916,-0.582818617374
ACH-000917,-0.700706465508
ACH-000921,-0.582163096171
ACH-000924,-0.888115085004
ACH-000926,-0.401759124305
ACH-000928,-0.430485435626
ACH-000929,-0.466619957497
ACH-000932,-0.731056322641
ACH-000935,-0.84147692216
ACH-000936,-0.828122477728
ACH-000937,-0.538038351612
ACH-000938,-0.5868790868379999
ACH-000939,-0.533437650176
ACH-000941,-0.639348956851
ACH-000943,-0.7379024331990001
ACH-000946,-0.708890845469
ACH-000947,-0.7735414468549999
ACH-000948,-0.735854377642
ACH-000950,-0.521756843203
ACH-000953,-0.41157326545999995
ACH-000957,-0.7423835889020001
ACH-000958,-0.641240824535
ACH-000960,-0.49790280169100004
ACH-000963,-0.802450009427
ACH-000968,-0.9476268731899999
ACH-000969,-0.856193578369
ACH-000973,-0.676360629754
ACH-000974,-0.555447250545
ACH-000975,-0.844315920661
ACH-000976,-0.42498283181100005
ACH-000978,-0.42920978037
ACH-000980,-0.727969605748
ACH-000984,-0.733167055524
ACH-000986,-0.670126582397
ACH-000988,-0.6202805584709999
ACH-000993,-0.490096867793
ACH-000994,-0.9194198870710001
ACH-000996,-0.780156489948
ACH-001001,-0.861860725354
ACH-001020,-0.540132566705
ACH-001028,-0.691246363706
ACH-001031,-0.505254368876
ACH-001038,-0.860763230274
ACH-001048,-0.44697667105800004
ACH-001050,-0.4595535887899999
ACH-001053,-0.43330693982100005
ACH-001054,-0.5308526656279999
ACH-001061,-0.619904440827
ACH-001067,-0.407175209463
ACH-001075,-0.648645853199
ACH-001096,-0.562921355681
ACH-001128,-0.647663906642
ACH-001134,-0.582463736903
ACH-001151,-0.45723658256099997
ACH-001163,-0.515991361977
ACH-001164,-0.41436255608000006
ACH-001173,-0.446911504038
ACH-001183,-0.430347297388
ACH-001184,-0.627869063881
ACH-001190,-0.799787948102
ACH-001192,-0.535739454135
ACH-001193,-0.569489908071
ACH-001196,-0.605213923562
ACH-001197,-0.43492464690099997
ACH-001205,-0.539273031321
ACH-001211,-0.408275027193
ACH-001212,-0.782728867844
ACH-001228,-0.770908427419
ACH-001232,-0.241438571712
ACH-001239,-0.7049306879639999
ACH-001274,-0.5680694788
ACH-001275,-0.628023191005
ACH-001277,-0.558755073865
ACH-001278,-0.66522458256
ACH-001280,-0.600224081818
ACH-001283,-0.42803629117299996
ACH-001289,-0.39643839873099995
ACH-001295,-0.197795693699
ACH-001300,-0.765549186177
ACH-001301,-0.602311869439
ACH-001302,-0.48019538049500005
ACH-001303,-0.551934297072
ACH-001306,-0.416779567636
ACH-001318,-0.588232755437
ACH-001322,-0.7488148275450001
ACH-001328,-0.574817459869
ACH-001332,-0.38869795857
ACH-001333,-0.44319954829400005
ACH-001336,-0.593790052502
ACH-001340,-0.43324602500500003
ACH-001346,-0.537407665704
ACH-001353,-0.343067612897
ACH-001354,-0.313188436769
ACH-001367,-0.731426615101
ACH-001368,-0.542852416259
ACH-001374,-0.26326087207800003
ACH-001375,-0.545907400181
ACH-001377,-0.599595159055
ACH-001380,-0.698188078322
ACH-001391,-0.419423443194
ACH-001407,-0.597537898204
ACH-001408,-0.249404551396
ACH-001413,-0.656111151739
ACH-001430,-0.575546435724
ACH-001431,-0.332972698864
ACH-001450,-0.512210960206
ACH-001496,-0.9426656450450001
ACH-001500,-0.7320582581239999
ACH-001521,-0.46695800541599997
ACH-001523,-0.759051287677
ACH-001532,-0.612304430432
ACH-001536,-0.494300307511
ACH-001550,-0.627649378462
ACH-001552,-0.680698300868
ACH-001554,-0.7145983204299999
ACH-001645,-0.557746494441
ACH-001654,-0.4614962747
ACH-001715,-0.5119094787740001
ACH-001735,-0.617799203312
ACH-001736,-0.553374868926
ACH-001737,-0.314029179889
ACH-001740,-0.640641547511
ACH-001745,-0.422514613627
ACH-001750,-0.581193985324
ACH-001765,-0.42088526472599996
ACH-001956,-0.32305996106199997
ACH-001957,-0.322399153784
