,CMC1 (152100)
ACH-000969,-0.153519390713
ACH-000973,-0.165091370679
ACH-000974,0.0501691160871
ACH-000975,-0.20890570191399999
ACH-000976,-0.257385229679
ACH-000978,-0.0456140103376
ACH-000980,-0.13445633281400002
ACH-000984,-0.0246647516021
ACH-000986,-0.314167071976
ACH-000988,-0.15295030010299998
ACH-000993,-0.292564001898
ACH-000994,-0.117914487569
ACH-000996,-0.260342855049
ACH-001001,-0.30854609324
ACH-001020,-0.054184255368099996
ACH-001028,-0.281578438163
ACH-001031,0.08654061881410001
ACH-001038,-0.159997117962
ACH-001048,-0.195138122907
ACH-001050,-0.17550567256400001
ACH-001053,-0.0968694595228
ACH-001054,-0.34280548490199997
ACH-001061,-0.156262706553
ACH-001067,-0.278789828374
ACH-001075,-0.278613095638
ACH-001096,-0.08693309463549999
ACH-001128,-0.137229482007
ACH-001134,-0.0426350298245
ACH-001151,-0.0838802342034
ACH-001163,-0.392553446021
ACH-001164,0.20701674842599999
ACH-001173,-0.131197179726
ACH-001183,-0.160500849539
ACH-001184,-0.12089311068
ACH-001190,-0.18375478176600002
ACH-001192,-0.0369163714731
ACH-001193,-0.34720266271300004
ACH-001196,-0.0886315497504
ACH-001197,-0.11938951984099999
ACH-001205,-0.430006994208
ACH-001211,-0.0415435945481
ACH-001212,-0.35362015522600004
ACH-001228,-0.241598309082
ACH-001232,-0.328644511025
ACH-001239,-0.249616299182
ACH-001274,-0.344018897885
ACH-001275,-0.37687597239
ACH-001277,0.09837038662630002
ACH-001278,-0.00201738483197
ACH-001280,-0.19872590501600002
ACH-001283,-0.0865155429754
ACH-001289,-0.281977604814
ACH-001295,-0.153999509404
ACH-001300,-0.0751891655577
ACH-001301,-0.18630384048300003
ACH-001302,-0.381293949284
ACH-001303,0.05610027351269999
ACH-001306,0.0796061255313
ACH-001318,-0.10720164828199999
ACH-001322,-0.239816128905
ACH-001328,-0.335114327709
ACH-001332,-0.40085165432899994
ACH-001333,-0.09154402909800001
ACH-001336,-0.2210325013
ACH-001340,-0.19222981700199998
ACH-001346,-0.191863878325
ACH-001353,-0.163927837421
ACH-001354,-0.0184547335383
ACH-001367,0.000286228169197
ACH-001368,-0.210897406895
ACH-001374,-0.22943786301999997
ACH-001375,-0.124787428634
ACH-001377,0.03715950226280001
ACH-001380,-0.21203316198600003
ACH-001391,0.053946818066
ACH-001407,-0.09848401876160001
ACH-001408,-0.097250373563
ACH-001413,-0.135431497954
ACH-001430,0.0219827675364
ACH-001431,-0.024992111472099995
ACH-001450,0.0530199751566
ACH-001496,-0.115153726428
ACH-001500,-0.45288030098800003
ACH-001521,-0.409580622362
ACH-001523,-0.10593973726099999
ACH-001532,-0.181571166686
ACH-001536,0.0682686513361
ACH-001550,-0.162013117453
ACH-001552,-0.0765437659035
ACH-001554,0.110700418221
ACH-001645,-0.297537735591
ACH-001654,-0.00386417307644
ACH-001715,-0.383321902932
ACH-001735,0.0261078180266
ACH-001736,-0.159108265136
ACH-001737,-0.6768526314290001
ACH-001740,0.0253824824364
ACH-001745,-0.009472429555209999
ACH-001750,-0.22793788882399998
ACH-001765,0.202557677365
ACH-001956,-0.14812084986500001
ACH-001957,-0.120751094682
