,COX6B1 (1340)
ACH-000541,-0.6877262620800001
ACH-000542,-0.17631877036200003
ACH-000544,-0.266768177771
ACH-000545,-0.169714983152
ACH-000547,-0.24861333734299998
ACH-000548,-0.11826667430500001
ACH-000549,-0.493723064142
ACH-000550,-0.188676982584
ACH-000552,-0.435045975186
ACH-000556,-0.45374095755800004
ACH-000557,-0.30709656983000005
ACH-000570,-0.173418856135
ACH-000571,-0.55400512401
ACH-000573,-0.282438555493
ACH-000576,0.0506112346426
ACH-000580,-0.31028328878899997
ACH-000584,-0.504229451472
ACH-000585,-0.23506132458
ACH-000588,-0.23704260327100002
ACH-000589,-0.530884464375
ACH-000591,-0.051960327091699995
ACH-000593,-0.38527601934
ACH-000600,-0.11182778844900002
ACH-000601,-0.48103137884400005
ACH-000604,-0.5932119713790001
ACH-000605,-0.030203905528
ACH-000606,-0.254566353519
ACH-000608,-0.409552855331
ACH-000614,-0.617768956563
ACH-000616,-0.20417312460200002
ACH-000618,-0.408723544066
ACH-000619,0.00518991357492
ACH-000620,-0.454694882276
ACH-000621,-0.288019566706
ACH-000622,-0.16339537964700002
ACH-000623,-0.0957114197402
ACH-000624,-0.0476549302695
ACH-000627,-0.358763966333
ACH-000630,-0.232086129336
ACH-000632,-0.375113891077
ACH-000633,-0.811441509977
ACH-000637,-0.5088509619120001
ACH-000638,-0.45178464572899996
ACH-000646,-0.627729450636
ACH-000647,-0.23059144496999998
ACH-000648,-0.239535864531
ACH-000649,-0.07489619285
ACH-000651,-0.7421348457729999
ACH-000652,-0.315179947045
ACH-000653,-0.571186001775
ACH-000657,-0.249560912972
ACH-000658,-0.308132226327
ACH-000661,-0.517583493197
ACH-000662,-0.8099320167309999
ACH-000663,-0.32113146111699997
ACH-000665,0.0361939564743
ACH-000671,-0.35868314840000004
ACH-000673,-0.0882606505349
ACH-000676,-0.8049374935279999
ACH-000677,-1.0948140954999999
ACH-000681,-0.468059474094
ACH-000682,-0.309038703541
ACH-000683,-0.17750518440699997
ACH-000684,0.140940074563
ACH-000688,-0.267721514222
ACH-000693,-0.685961778344
ACH-000694,-0.478024915735
ACH-000695,-0.34500911356799996
ACH-000696,-0.42515851556999995
ACH-000697,-0.0864683495744
ACH-000699,-0.598778608784
ACH-000701,-0.59581755884
ACH-000706,-0.5847386042080001
ACH-000711,-0.36493523744199996
ACH-000713,-0.353506951729
ACH-000714,-0.133734561315
ACH-000718,-0.407866696659
ACH-000720,-0.228457113922
ACH-000721,-0.46473250611100003
ACH-000724,-0.581749217305
ACH-000725,-0.51991822787
ACH-000732,-0.087103268005
ACH-000734,-0.491105166409
ACH-000735,-0.11418963057499999
ACH-000736,-0.15084140774
ACH-000738,-0.7026910909990001
ACH-000746,-0.6115707661500001
ACH-000747,-0.6678633025540001
ACH-000748,-0.09820562984030001
ACH-000753,-0.53201834531
ACH-000756,-0.0113257260525
ACH-000757,-0.6199926406580001
ACH-000758,-0.308289294505
ACH-000760,-0.366401040472
ACH-000763,-0.363416601259
ACH-000764,-0.121778961868
ACH-000765,-0.542125202564
ACH-000766,-0.16029113145999999
ACH-000767,-0.32423341883900003
ACH-000768,-0.28458241966200004
ACH-000769,-0.505662787206
ACH-000770,-0.256141394179
ACH-000771,-0.07291642728639999
ACH-000773,-0.34944933310599996
ACH-000776,-0.11846645442600001
ACH-000777,-0.241293320827
ACH-000778,-0.296520055562
ACH-000781,-0.293820213724
ACH-000782,-0.25908491796
ACH-000783,-0.158012071289
ACH-000784,-0.317942203341
ACH-000785,-0.306228169491
ACH-000787,-0.37384553382200003
ACH-000788,-0.15025650318199998
ACH-000791,-0.106383683821
ACH-000792,-0.190977734266
ACH-000794,0.0666095297734
ACH-000796,-0.314467683036
ACH-000799,-0.22319750550700002
ACH-000800,-0.12507201089000003
ACH-000802,-0.211863741912
ACH-000804,-0.287353169233
ACH-000805,-0.36378897592799997
ACH-000809,-0.264937907117
ACH-000810,-0.275645460305
ACH-000811,-0.234982082091
ACH-000817,-0.614453053406
ACH-000819,-0.338783884248
ACH-000820,-0.0717064518128
ACH-000821,-0.552011450816
ACH-000822,-0.7709703473559999
ACH-000823,-0.227050093158
ACH-000824,-0.483637216236
ACH-000827,-0.08985411369799999
ACH-000829,0.0758265281365
ACH-000831,-0.696962587948
ACH-000832,0.0618304322481
ACH-000833,-0.291348231143
ACH-000834,-0.442187491426
ACH-000835,-0.253655521408
ACH-000836,-0.29039640289
ACH-000837,-0.568301349741
ACH-000838,-0.40741128578100005
ACH-000839,0.0699064379657
ACH-000840,-0.500164765563
ACH-000841,-0.11918499493899999
ACH-000843,-0.41291737742
ACH-000846,-0.19864345669199998
ACH-000847,-0.361719398543
ACH-000848,-0.602540126998
ACH-000849,-0.243260741472
ACH-000851,-0.476334084989
ACH-000855,-0.310034178461
ACH-000856,-0.667892017993
ACH-000858,-0.8151985911920001
ACH-000859,-0.217308203659
ACH-000861,-0.47958038563
ACH-000862,-0.6186970561899999
ACH-000865,-0.422924000771
ACH-000866,-0.581292003483
ACH-000867,0.0264259549595
ACH-000869,-0.19057471681
ACH-000872,-0.46691874827
ACH-000873,-0.42856979208499996
ACH-000876,-0.7448865635449999
ACH-000878,-0.110986594542
ACH-000880,-0.24897183736900003
ACH-000881,-0.17382336740200002
ACH-000882,-0.636399303281
ACH-000884,-0.43383177418499996
ACH-000885,-0.595516574078
ACH-000887,-0.319813254512
ACH-000888,-0.44621017014799996
ACH-000889,-0.694451553569
ACH-000890,-0.19560766359999998
ACH-000896,-0.18073928865299999
ACH-000898,-0.654219825921
ACH-000900,-0.687963207685
ACH-000901,-0.268471057027
ACH-000905,-0.0864805265629
ACH-000906,-0.597507328072
ACH-000907,-0.162759913029
ACH-000910,-0.802740624341
ACH-000911,-0.553891302604
ACH-000912,-0.38141634771399996
ACH-000913,-0.259044808545
ACH-000915,-0.609334728244
ACH-000916,-0.159753985766
ACH-000917,-0.31050370268399996
ACH-000921,-0.441541294516
ACH-000924,-0.534083840604
ACH-000926,-0.21451464529300002
ACH-000928,-0.5778130321130001
ACH-000929,-0.409541853493
ACH-000932,-0.7522595858069999
ACH-000935,-0.53107060633
ACH-000936,-0.399083670793
ACH-000937,-0.675804312615
ACH-000938,-0.744240756162
ACH-000939,-0.460891508846
ACH-000941,-0.624650462402
ACH-000943,-0.37025121598300004
ACH-000946,-0.399469979739
ACH-000947,-0.459573742316
ACH-000948,-0.326650456813
ACH-000950,-0.403337566017
ACH-000953,-0.280720116053
ACH-000957,-0.6968502370399999
ACH-000958,-0.240063322789
ACH-000960,-0.41818569766099994
ACH-000963,-0.673948111748
ACH-000968,-0.583841926742
ACH-000969,-0.784618670812
ACH-000973,-0.062900618625
ACH-000974,-0.352417615079
ACH-000975,-0.54044218845
ACH-000976,0.0143923036287
ACH-000978,-0.381922950783
ACH-000980,-0.49042559986699996
ACH-000984,-0.405623409756
ACH-000986,-0.548584643954
ACH-000988,-0.445553424741
ACH-000993,-0.08830686944430001
ACH-000994,-0.526007742213
ACH-000996,-0.011118559195700001
ACH-001001,-0.7997764665
ACH-001020,0.00576408803645
ACH-001028,-0.303866684567
ACH-001031,-0.43313908713
ACH-001038,-0.35527577205300004
ACH-001048,-0.285118539479
ACH-001050,-0.12480833544299999
ACH-001053,-0.21898467312800002
ACH-001054,-0.49615485245700003
ACH-001061,-0.479302763869
ACH-001067,-0.5221344297230001
ACH-001075,0.12150822670099999
ACH-001096,-0.242431397247
ACH-001128,-0.366054068437
ACH-001134,-0.232606632478
ACH-001151,-0.138856764707
ACH-001163,-0.42529796542900006
ACH-001164,-0.33364669354800003
ACH-001173,-0.480937130537
ACH-001183,0.0563015690431
ACH-001184,-0.0373987960028
ACH-001190,-0.573253673101
ACH-001192,-0.286509819936
ACH-001193,0.10950955222999999
ACH-001196,-0.18504284850699998
ACH-001197,-0.09771129983310001
ACH-001205,-0.101220778689
ACH-001211,-0.289433982355
ACH-001212,-0.418727919503
ACH-001228,-0.22562785038400002
ACH-001232,-0.0392767115339
ACH-001239,-0.29648891325800003
ACH-001274,-0.481735063716
ACH-001275,-0.172330337236
ACH-001277,-0.165899917871
ACH-001278,-0.505844435294
ACH-001280,-0.307580673582
ACH-001283,-0.273244872112
ACH-001289,-0.583556550563
ACH-001295,0.0866344939038
ACH-001300,-0.21816793207199997
ACH-001301,-0.23077159084
ACH-001302,-0.45497057804200003
ACH-001303,-0.30042569101
ACH-001306,-0.101586762983
ACH-001318,-0.299449469947
ACH-001322,-0.17163316860599998
ACH-001328,-0.269851172098
ACH-001332,-0.551989409097
ACH-001333,-0.555438326618
ACH-001336,-0.247531613459
ACH-001340,0.04304580979019999
ACH-001346,-0.205576750137
ACH-001353,-0.09764170653939999
ACH-001354,-0.102286971592
ACH-001367,-0.577522478894
ACH-001368,-0.790411122152
ACH-001374,0.43794006053199996
ACH-001375,-0.017595615825099997
ACH-001377,-0.314634207209
ACH-001380,-0.366272913715
ACH-001391,-0.386317176565
ACH-001407,-0.41667088912100003
ACH-001408,-0.0428291509076
ACH-001413,-0.401342780242
ACH-001430,-0.050206982296699995
ACH-001431,-0.19317625707400002
ACH-001450,-0.457336850494
ACH-001496,-0.6063359486559999
ACH-001500,-0.7521604046860001
ACH-001521,-0.0670871123355
ACH-001523,-0.20359054834100002
ACH-001532,-0.36045952719700003
ACH-001536,-0.0921764754623
ACH-001550,-0.509727876638
ACH-001552,-0.28680605265000003
ACH-001554,-0.5294937562340001
ACH-001645,-0.211341111246
ACH-001654,-0.0237853618452
ACH-001715,-0.152392605026
ACH-001735,-0.36388217327100003
ACH-001736,-0.515694465935
ACH-001737,-0.0362850979069
ACH-001740,-0.323204067208
ACH-001745,-0.293435018498
ACH-001750,-0.2256236502
ACH-001765,-0.044307302039
ACH-001956,-0.0208597467388
ACH-001957,0.06883274437760001
