,MANBA (4126)
ACH-000820,0.0417771994269
ACH-000821,-0.19841822899300002
ACH-000822,0.214370502617
ACH-000823,0.0775096444388
ACH-000824,-0.195023663821
ACH-000827,-0.056677738064400005
ACH-000829,-0.0194693659837
ACH-000831,-0.0044326226428999995
ACH-000832,-0.15355307044299998
ACH-000833,-0.010265481201499999
ACH-000834,-0.074184982476
ACH-000835,-0.118160958343
ACH-000836,-0.10927466272
ACH-000837,0.047254123590599995
ACH-000838,0.0383406762036
ACH-000839,-0.0062655002620700005
ACH-000840,-0.0721946671945
ACH-000841,-0.0324370351647
ACH-000843,0.014899850433399999
ACH-000846,-0.057858022018499995
ACH-000847,0.004350829168489999
ACH-000848,-0.0148586867416
ACH-000849,-0.0958040450528
ACH-000851,0.031435685596
ACH-000855,0.09301046401869999
ACH-000856,-0.0782431586917
ACH-000858,0.021424468352700003
ACH-000859,-0.184417640787
ACH-000861,-0.110923700877
ACH-000862,0.000742519103777
ACH-000865,0.12570738709
ACH-000866,0.140945553044
ACH-000867,0.08458624067430001
ACH-000869,-0.124106702876
ACH-000872,0.110685715239
ACH-000873,-0.058766940183899996
ACH-000876,-0.182165353958
ACH-000878,-0.007080701469449999
ACH-000880,0.0302887523459
ACH-000881,-0.22826226514400003
ACH-000882,-0.0564406873948
ACH-000884,-0.0336834781964
ACH-000885,-0.146450438977
ACH-000887,-0.110474728632
ACH-000888,0.0295782351942
ACH-000889,-0.0018111130065699998
ACH-000890,0.00458478784511
ACH-000896,0.0563961901876
ACH-000898,-0.0729807173555
ACH-000900,0.0789586733038
ACH-000901,-0.0468081611309
ACH-000905,-0.009592483099239999
ACH-000906,0.0181015628678
ACH-000907,0.029389372598200004
ACH-000910,0.07446985256019999
ACH-000911,0.0111421399299
ACH-000912,-0.0307887375831
ACH-000913,-0.06740129530280001
ACH-000915,-0.191543531835
ACH-000916,-0.10753850334699999
ACH-000917,0.0626948578414
ACH-000921,-0.0677537429703
ACH-000924,-0.0277059056636
ACH-000926,-0.12057166260800001
ACH-000928,-0.103810265573
ACH-000929,-0.128558158414
ACH-000932,0.040998228809199996
ACH-000935,0.0998629289467
ACH-000936,0.034772062875599995
ACH-000937,-0.0259434020268
ACH-000938,-0.007000128250899999
ACH-000939,0.06974189153739999
ACH-000941,0.009918100214440001
ACH-000943,-0.031753679895200004
ACH-000946,0.0812360621845
ACH-000947,0.00747260983719
ACH-000948,0.060685942927900006
ACH-000950,-0.460392670734
ACH-000953,-0.056869417756900006
ACH-000957,0.192466063647
ACH-000958,0.102856974668
ACH-000960,0.0233562103384
ACH-000963,-0.18469999076
ACH-000968,-0.055356482253700004
ACH-000969,0.0400427503518
ACH-000973,-0.09744348597560001
ACH-000974,0.185567322185
ACH-000975,0.043672656172900004
ACH-000976,-0.011394994351299998
ACH-000978,-0.019966426885200003
ACH-000980,0.0100263804931
ACH-000984,0.122437037683
ACH-000986,0.027878345769099998
ACH-000988,-0.139092055777
ACH-000993,0.287226930753
ACH-000994,-0.284654541538
ACH-000996,0.146389531985
ACH-001001,-0.08479472797139999
ACH-001020,0.0947375583018
ACH-001028,0.135700522746
ACH-001031,-0.047050181226099996
ACH-001038,0.06189296107990001
ACH-001048,-0.015663206112799997
ACH-001050,-0.00550616636743
ACH-001053,0.178695665463
ACH-001054,-0.012135824943600002
ACH-001061,-0.109885949459
ACH-001067,0.166553415767
ACH-001075,-0.241810779305
ACH-001096,0.07693400654610001
ACH-001128,0.014720175866499999
ACH-001134,-0.11378080439200002
ACH-001151,-0.07142127343669999
ACH-001163,0.0786111159506
ACH-001164,-0.06275923033599999
ACH-001173,0.0575770104621
ACH-001183,0.322260528326
ACH-001184,0.0338746973976
ACH-001190,-0.0128454084583
ACH-001192,-0.0824817887121
ACH-001193,0.320386617797
ACH-001196,0.013381155338600001
ACH-001197,-0.200881020088
ACH-001205,-0.24741880570900002
ACH-001211,0.278312738545
ACH-001212,0.0417989120913
ACH-001228,0.0484843894378
ACH-001232,-0.0138624661345
ACH-001239,-0.0627924168096
ACH-001274,-0.192350511361
ACH-001275,0.144117658345
ACH-001277,0.107208615747
ACH-001278,0.0110176817335
ACH-001280,0.164836347734
ACH-001283,0.118149295806
ACH-001289,-0.0372711326433
ACH-001295,-0.0696804450533
ACH-001300,0.150293267086
ACH-001301,0.155655413328
ACH-001302,0.03618263437869999
ACH-001303,-0.0374744663471
ACH-001306,-0.0181875686642
ACH-001318,-0.0863995066229
ACH-001322,-0.0489932972451
ACH-001328,-0.102895205172
ACH-001332,0.109197294986
ACH-001333,0.026601064216400003
ACH-001336,0.0048623345676899994
ACH-001340,-0.019710712841900003
ACH-001346,-0.14059336761900001
ACH-001353,-0.0397206767542
ACH-001354,0.328751851294
ACH-001367,0.153164754094
ACH-001368,-0.0340566544119
ACH-001374,-0.317859615536
ACH-001375,0.14007927790400002
ACH-001377,0.137448689866
ACH-001380,0.059489568051399995
ACH-001391,-0.484687319592
ACH-001407,-0.150146831088
ACH-001408,-0.0366386936798
ACH-001413,0.07185540607860001
ACH-001430,-0.334377736456
ACH-001431,-0.0336638661822
ACH-001450,-0.0644108585499
ACH-001496,0.036666701886400005
ACH-001500,-0.124585348999
ACH-001521,0.0573966763228
ACH-001523,0.08477359685769999
ACH-001532,-0.10036004322599999
ACH-001536,-0.0023529498691999997
ACH-001550,-0.105635409165
ACH-001552,0.0887756458472
ACH-001554,-0.011033345224799998
ACH-001645,-0.0878760013123
ACH-001654,-0.0006844780066699999
ACH-001715,0.214927731389
ACH-001735,0.0657829046583
ACH-001736,-0.029563246776
ACH-001737,-0.319767046109
ACH-001740,0.058143288093400004
ACH-001745,-0.0150658298264
ACH-001750,0.0317171244197
ACH-001765,-0.010558363121799998
ACH-001956,-0.104366688255
ACH-001957,-0.060036083147400006
