,DEXI (28955)
ACH-000782,-0.255706459492
ACH-000783,-0.136526651651
ACH-000784,-0.397257839403
ACH-000785,-0.286819448936
ACH-000787,-0.383813914909
ACH-000788,-0.255650500377
ACH-000791,-0.284326435333
ACH-000792,-0.104014501546
ACH-000794,-0.08871004392830001
ACH-000796,-0.212265061952
ACH-000799,-0.409891351078
ACH-000800,-0.157370124415
ACH-000802,-0.287732903341
ACH-000804,-0.6146714886810001
ACH-000805,-0.280852083324
ACH-000809,-0.238611592482
ACH-000810,-0.529648763973
ACH-000811,-0.33193087882
ACH-000817,-0.37747573782899996
ACH-000819,-0.226692219928
ACH-000820,0.09850026217010001
ACH-000821,-0.21326513842999997
ACH-000822,0.106816065548
ACH-000823,-0.197357850825
ACH-000824,0.04968236529159999
ACH-000827,-0.254354720929
ACH-000829,-0.403910596337
ACH-000831,-0.325990493693
ACH-000832,-0.48528275854599995
ACH-000833,-0.0679309147318
ACH-000834,-0.362880692843
ACH-000835,-0.18836289039999998
ACH-000836,-0.218864670916
ACH-000837,-0.216938483483
ACH-000838,-0.24582514031199998
ACH-000839,-0.24610823168499998
ACH-000840,-0.384725587301
ACH-000841,-0.497874590892
ACH-000843,-0.232501738149
ACH-000846,-0.43300513718500006
ACH-000847,-0.152030533474
ACH-000848,-0.263990529208
ACH-000849,-0.253726269023
ACH-000851,-0.286077610027
ACH-000855,-0.451652577103
ACH-000856,-0.384503663888
ACH-000858,-0.14234176624000003
ACH-000859,0.0477980096323
ACH-000861,-0.507542319674
ACH-000862,-0.0902160467215
ACH-000865,-0.24479218409899997
ACH-000866,-0.19782150843600002
ACH-000867,-0.38155969638099996
ACH-000869,-0.41385305678499995
ACH-000872,-0.302996079951
ACH-000873,0.0200758776497
ACH-000876,-0.23524881735999997
ACH-000878,-0.228519895695
ACH-000880,-0.277216832529
ACH-000881,-0.299948181224
ACH-000882,-0.316717873431
ACH-000884,-0.381316453992
ACH-000885,-0.5469651985149999
ACH-000887,-0.15584281378599998
ACH-000888,-0.29431923146899996
ACH-000889,-0.108526574926
ACH-000890,-0.37253650128399995
ACH-000896,-0.225667118785
ACH-000898,-0.32853545476999996
ACH-000900,-0.35737467734300005
ACH-000901,-0.471205534677
ACH-000905,-0.311057278635
ACH-000906,-0.373759274751
ACH-000907,-0.376215029832
ACH-000910,-0.17795856185400002
ACH-000911,-0.364727949831
ACH-000912,-0.334021943108
ACH-000913,-0.194688286355
ACH-000915,-0.323204644148
ACH-000916,-0.23566909843699999
ACH-000917,-0.30899620250300003
ACH-000921,-0.18022406402399999
ACH-000924,-0.267506925914
ACH-000926,-0.22851909494800002
ACH-000928,-0.23229306049100001
ACH-000929,-0.10063180457399999
ACH-000932,-0.25614384977800003
ACH-000935,-0.45439940454800004
ACH-000936,-0.435277401874
ACH-000937,-0.2133605646
ACH-000938,-0.36140564916
ACH-000939,-0.435535833614
ACH-000941,-0.39241857119199997
ACH-000943,-0.173306010455
ACH-000946,-0.291183975543
ACH-000947,-0.288988989243
ACH-000948,-0.155266000888
ACH-000950,-0.12672558361199998
ACH-000953,-0.203074375626
ACH-000957,-0.366045208065
ACH-000958,-0.145555329133
ACH-000960,-0.225398223955
ACH-000963,-0.0694529150579
ACH-000968,-0.322702281793
ACH-000969,-0.443589637165
ACH-000973,-0.452149028389
ACH-000974,-0.0469937902116
ACH-000975,-0.45424463901699996
ACH-000976,-0.234922728044
ACH-000978,0.035658600919699995
ACH-000980,-0.261041451333
ACH-000984,-0.464965364243
ACH-000986,-0.574411748204
ACH-000988,-0.38120403259400004
ACH-000993,-0.53182663336
ACH-000994,-0.339130688341
ACH-000996,-0.453036258769
ACH-001001,-0.187563968588
ACH-001020,-0.208673125547
ACH-001028,-0.207314017271
ACH-001031,-0.44014313111299996
ACH-001038,-0.388478121398
ACH-001048,-0.195052874747
ACH-001050,-0.41089894786
ACH-001053,-0.45149530133500004
ACH-001054,-0.354647427239
ACH-001061,-0.252744935961
ACH-001067,-0.36972844505099994
ACH-001075,-0.20784664613200002
ACH-001096,-0.205190801555
ACH-001128,-0.248098360246
ACH-001134,-0.360246560004
ACH-001151,-0.230873355274
ACH-001163,-0.361241639397
ACH-001164,-0.54384101532
ACH-001173,-0.271565197589
ACH-001183,-0.292824022822
ACH-001184,-0.543719984732
ACH-001190,-0.192389101305
ACH-001192,-0.351011765278
ACH-001193,-0.510035645958
ACH-001196,-0.339838226303
ACH-001197,-0.251613797081
ACH-001205,-0.430045860903
ACH-001211,-0.28395565711599996
ACH-001212,-0.0326749652864
ACH-001228,-0.190076764644
ACH-001232,-0.41072423194799995
ACH-001239,-0.0904984276346
ACH-001274,-0.134599160902
ACH-001275,-0.268362456777
ACH-001277,-0.5485292073610001
ACH-001278,-0.29092889563700003
ACH-001280,-0.445987333678
ACH-001283,-0.230390518917
ACH-001289,-0.293852479199
ACH-001295,-0.11705423780999999
ACH-001300,-0.10588091237500001
ACH-001301,-0.354881922311
ACH-001302,-0.520049636563
ACH-001303,-0.0999155895457
ACH-001306,-0.340115488974
ACH-001318,-0.172098441288
ACH-001322,-0.167332019778
ACH-001328,-0.16066141238
ACH-001332,-0.124769660242
ACH-001333,-0.340954611863
ACH-001336,-0.33797014578100004
ACH-001340,-0.300916720553
ACH-001346,-0.228628875132
ACH-001353,-0.274191447549
ACH-001354,-0.528151835894
ACH-001367,-0.348344382035
ACH-001368,-0.341152293186
ACH-001374,-0.530637541671
ACH-001375,-0.0789796742441
ACH-001377,-0.28168156319800003
ACH-001380,-0.293996420921
ACH-001391,0.049016642836600004
ACH-001407,-0.316578237359
ACH-001408,-0.458452359569
ACH-001413,-0.330063925731
ACH-001430,-0.252419287022
ACH-001431,-0.384622374235
ACH-001450,-0.221920071766
ACH-001496,-0.353499534732
ACH-001500,-0.283562583174
ACH-001521,-0.218529984513
ACH-001523,-0.22200335574000002
ACH-001532,-0.308615339428
ACH-001536,-0.295093096969
ACH-001550,-0.048562443682
ACH-001552,-0.13895523269
ACH-001554,-0.083197261885
ACH-001645,-0.140608222837
ACH-001654,-0.332383973301
ACH-001715,-0.528869315233
ACH-001735,-0.158905445507
ACH-001736,-0.303424316435
ACH-001737,-0.7699021430449999
ACH-001740,-0.260447009458
ACH-001745,-0.415763657808
ACH-001750,-0.264103695407
ACH-001765,-0.46362581391900004
ACH-001956,-0.529917985513
ACH-001957,-0.617545929269
