,COX6A1 (1337)
ACH-000882,-0.49827937651199994
ACH-000884,-0.427347584705
ACH-000885,-0.796420066997
ACH-000887,-0.41418510223099997
ACH-000888,-0.514300441127
ACH-000889,-0.9207913458470001
ACH-000890,-0.421728049912
ACH-000896,-0.397310757848
ACH-000898,-0.455978440428
ACH-000900,-0.46437902860799996
ACH-000901,-0.521887894238
ACH-000905,-0.456061466633
ACH-000906,-0.627327721254
ACH-000907,-0.23326185128000002
ACH-000910,-0.314352766501
ACH-000911,-0.656954139904
ACH-000912,-0.405375661706
ACH-000913,-0.795418548644
ACH-000915,-0.303730374727
ACH-000916,0.09691685200570001
ACH-000917,-0.257868020571
ACH-000921,-0.320130938284
ACH-000924,-0.696911946111
ACH-000926,-0.360695156765
ACH-000928,-0.315872180332
ACH-000929,-0.23379263779399997
ACH-000932,-0.535474833865
ACH-000935,-0.176123599479
ACH-000936,-0.35667852165700004
ACH-000937,-0.433481947045
ACH-000938,-0.7138891210230001
ACH-000939,-0.727327376858
ACH-000941,-0.512143081885
ACH-000943,-0.6088764702139999
ACH-000946,-0.40573611508699997
ACH-000947,-0.519232296701
ACH-000948,-0.492981681488
ACH-000950,-0.334764779414
ACH-000953,-0.302211948707
ACH-000957,-0.503077502689
ACH-000958,-0.365314011572
ACH-000960,-0.219937345107
ACH-000963,-1.01735779967
ACH-000968,-0.145889436303
ACH-000969,-0.7607641459360001
ACH-000973,-0.342780961065
ACH-000974,-0.432161099633
ACH-000975,-0.686336909375
ACH-000976,-0.414681321869
ACH-000978,-0.651970344997
ACH-000980,-0.36161636502300004
ACH-000984,-0.401224488865
ACH-000986,-0.49233987642899996
ACH-000988,-0.32006132381200003
ACH-000993,-0.24359846720199999
ACH-000994,-0.625853302792
ACH-000996,-0.35735173367299994
ACH-001001,-0.714053055903
ACH-001020,-0.576547172328
ACH-001028,-0.581849079738
ACH-001031,-0.42324534574699996
ACH-001038,-0.697915355944
ACH-001048,-0.505933889808
ACH-001050,-0.353763903358
ACH-001053,-0.624881021348
ACH-001054,-0.492008339665
ACH-001061,-0.23591244569000003
ACH-001067,-0.28932540971299997
ACH-001075,-0.137745327977
ACH-001096,-0.38193233471
ACH-001128,-0.424375313927
ACH-001134,-0.573555020468
ACH-001151,-0.373686367979
ACH-001163,-0.495148339742
ACH-001164,-0.7401274998090001
ACH-001173,-0.500269307148
ACH-001183,-0.365657319832
ACH-001184,-0.305117251712
ACH-001190,-0.509281083298
ACH-001192,-0.36037381599299995
ACH-001193,-0.457015122928
ACH-001196,-0.0357197643394
ACH-001197,-0.476677094354
ACH-001205,0.0798916931064
ACH-001211,-0.161040515668
ACH-001212,-0.148393230454
ACH-001228,-0.377852861165
ACH-001232,-0.28645814065499997
ACH-001239,-0.392321524214
ACH-001274,-0.34023415400799994
ACH-001275,-0.37824771203900004
ACH-001277,-0.446207319014
ACH-001278,-0.826954334813
ACH-001280,-0.470929010882
ACH-001283,-0.18791151413600002
ACH-001289,-0.333529418105
ACH-001295,-0.324749319744
ACH-001300,-0.478467755574
ACH-001301,-0.37581297846600004
ACH-001302,-0.491247437263
ACH-001303,-0.33604486778399995
ACH-001306,-0.496962980281
ACH-001318,-0.5709114084870001
ACH-001322,-0.259558214091
ACH-001328,-0.374362638125
ACH-001332,-0.498105674183
ACH-001333,-0.515603689958
ACH-001336,-0.5346638337240001
ACH-001340,-0.430874489075
ACH-001346,-0.45801221438199996
ACH-001353,-0.362888033187
ACH-001354,-0.652791557448
ACH-001367,-0.6156267981600001
ACH-001368,-1.10925552473
ACH-001374,0.110720070929
ACH-001375,-0.419068358957
ACH-001377,-0.319045378636
ACH-001380,-0.560492810134
ACH-001391,-0.55077582857
ACH-001407,-0.68207348148
ACH-001408,-0.213058089603
ACH-001413,-0.192969081136
ACH-001430,-0.0428748639607
ACH-001431,-0.417070574691
ACH-001450,-0.25258016495499996
ACH-001496,-0.531954322836
ACH-001500,-0.42830677598399997
ACH-001521,-0.345060746929
ACH-001523,-0.331149922728
ACH-001532,-0.5647536062830001
ACH-001536,-0.49213879713799996
ACH-001550,-0.486983253971
ACH-001552,-0.383676913893
ACH-001554,-0.42253898166000003
ACH-001645,-0.426150782227
ACH-001654,-0.493540689361
ACH-001715,-0.649229987241
ACH-001735,-0.476633931967
ACH-001736,-0.320926752062
ACH-001737,-1.28367508627
ACH-001740,-0.43637158249200003
ACH-001745,-0.489925494859
ACH-001750,-0.394286768269
ACH-001765,-0.521469862331
ACH-001956,-0.300012659834
ACH-001957,-0.33377127846
