,AARSD1 (80755)
ACH-000994,-0.112213580955
ACH-000996,-0.40137153607799997
ACH-001001,-0.228127261953
ACH-001020,-0.290467629393
ACH-001028,-0.18743758200599997
ACH-001031,-0.344495165099
ACH-001038,-0.171915038253
ACH-001048,-0.184301838429
ACH-001050,-0.428018696167
ACH-001053,-0.12011752103599999
ACH-001054,-0.36494192441100004
ACH-001061,-0.112769159276
ACH-001067,-0.250633114608
ACH-001075,0.007491611983729999
ACH-001096,-0.014135642265899999
ACH-001128,-0.356655153952
ACH-001134,-0.277231219222
ACH-001151,-0.23548161297800002
ACH-001163,-0.39601454108499995
ACH-001164,0.020774818550099997
ACH-001173,-0.229578637058
ACH-001183,-0.17745300740699999
ACH-001184,-0.11362805377
ACH-001190,-0.238671182353
ACH-001192,-0.205408018365
ACH-001193,-0.375845346847
ACH-001196,-0.1693870503
ACH-001197,-0.62046312969
ACH-001205,-0.0693472591157
ACH-001211,0.12312572053200001
ACH-001212,-0.38332819694200004
ACH-001228,-0.12198169443199999
ACH-001232,-0.420769811097
ACH-001239,-0.313261661996
ACH-001274,-0.24647756529800002
ACH-001275,-0.277577418945
ACH-001277,-0.130357430386
ACH-001278,-0.316934698864
ACH-001280,0.022033351455799998
ACH-001283,-0.24752222191999998
ACH-001289,-0.267506427329
ACH-001295,-0.315780991912
ACH-001300,-0.491177476487
ACH-001301,-0.43714133009499995
ACH-001302,-0.147767410079
ACH-001303,-0.158888482697
ACH-001306,-0.22634442431899998
ACH-001318,-0.159819820777
ACH-001322,-0.358538469335
ACH-001328,-0.316901425013
ACH-001332,-0.386117875323
ACH-001333,-0.366721842271
ACH-001336,-0.21732110828
ACH-001340,-0.247874478906
ACH-001346,-0.252834480869
ACH-001353,-0.33717385331
ACH-001354,-0.26142432338599997
ACH-001367,-0.216151441745
ACH-001368,-0.393320195731
ACH-001374,-0.00652164597742
ACH-001375,-0.353637337666
ACH-001377,-0.197722699494
ACH-001380,-0.334756301886
ACH-001391,-0.102492252829
ACH-001407,-0.273564506851
ACH-001408,-0.36126070596
ACH-001413,-0.402569856086
ACH-001430,-0.0816722550024
ACH-001431,-0.147792582294
ACH-001450,0.026031097111299997
ACH-001496,-0.2063282954
ACH-001500,-0.5463598710149999
ACH-001521,-0.38485733281900003
ACH-001523,-0.337234485955
ACH-001532,-0.269612384579
ACH-001536,-0.279644976897
ACH-001550,-0.184770886749
ACH-001552,-0.22904540566599998
ACH-001554,-0.31772603167
ACH-001645,-0.318625228966
ACH-001654,-0.180908351937
ACH-001715,-0.186086583696
ACH-001735,-0.204414935646
ACH-001736,-0.13255983601399998
ACH-001737,-0.19114374212699997
ACH-001740,-0.150226474132
ACH-001745,-0.161009728202
ACH-001750,-0.271575126717
ACH-001765,-0.177110460084
ACH-001956,-0.19097133576699998
ACH-001957,-0.32244592399300004
