,PRCC (5546)
ACH-000339,-0.382477446115
ACH-000341,-0.31883792409600004
ACH-000348,-0.626175468142
ACH-000350,-0.208432653089
ACH-000352,-0.46247754978699995
ACH-000356,-0.433565712861
ACH-000361,-0.416582697738
ACH-000362,-0.39729981929700003
ACH-000363,-0.42575580534100005
ACH-000364,-0.413386533811
ACH-000365,-0.37882792750100003
ACH-000366,-0.306715014522
ACH-000368,-0.220096328801
ACH-000374,-0.34219091448
ACH-000375,-0.18038023176399998
ACH-000376,-0.426375515896
ACH-000381,-0.47856895168700003
ACH-000383,-0.36302382610399997
ACH-000387,-0.436880788706
ACH-000389,-0.323891329049
ACH-000390,-0.2466922938
ACH-000393,-0.383809839952
ACH-000395,-0.20054147105200001
ACH-000397,-0.334338972342
ACH-000401,-0.596379610467
ACH-000402,-0.750429825869
ACH-000403,-0.377188008255
ACH-000404,-0.36273204686399996
ACH-000406,-0.441588157522
ACH-000407,-0.319528045951
ACH-000408,-0.49674207480599997
ACH-000410,-0.624961002164
ACH-000411,-0.680938031157
ACH-000414,-0.241179093978
ACH-000415,-0.414568269529
ACH-000416,-0.324043033232
ACH-000420,-0.39878951192100004
ACH-000421,-0.5476728325720001
ACH-000424,-0.18288152254700002
ACH-000425,-0.331624985665
ACH-000426,-0.115721314157
ACH-000427,-0.0844651454497
ACH-000433,-0.189664245861
ACH-000436,-0.53136114265
ACH-000444,-0.34998398674500003
ACH-000445,-0.107389269062
ACH-000448,-0.172638712423
ACH-000450,-0.254427174169
ACH-000452,-0.290798267979
ACH-000454,-0.44097979681
ACH-000458,-0.718431556617
ACH-000459,-0.400867683137
ACH-000460,-0.25509971635400003
ACH-000461,-0.200467154405
ACH-000463,-0.267618901536
ACH-000464,-0.32123417558899997
ACH-000466,-0.33836813610600003
ACH-000467,-0.536798569565
ACH-000468,-0.191035498058
ACH-000469,-0.34310585749300004
ACH-000470,-0.43204155045500003
ACH-000471,-0.390727223274
ACH-000472,-0.27409213520500003
ACH-000473,-0.593901073204
ACH-000475,-0.343674754561
ACH-000476,-0.318656559548
ACH-000477,-0.49892845514
ACH-000480,-0.20295743437600003
ACH-000481,-0.176652597236
ACH-000483,-0.41929774479000004
ACH-000484,-0.789798131678
ACH-000485,-0.42071888133
ACH-000486,-0.32161833116
ACH-000487,-0.336821402023
ACH-000488,-0.282583355462
ACH-000490,-0.45798877407399996
ACH-000491,-0.414055140313
ACH-000495,-0.439033748631
ACH-000496,-0.125677093324
ACH-000499,-0.017883863323299998
ACH-000500,-0.23007158298799998
ACH-000502,-0.322330933118
ACH-000503,-0.567806144628
ACH-000505,-0.40855150534900003
ACH-000507,-0.47346116865099996
ACH-000510,-0.338653990589
ACH-000511,-0.5446698423449999
ACH-000512,-0.0466941203254
ACH-000516,-0.6240449023100001
ACH-000517,-0.32274244867699997
ACH-000518,-0.34590430998000005
ACH-000520,-0.23692017165999998
ACH-000521,0.010350538867299999
ACH-000522,-0.26945256236
ACH-000524,-0.10629703459100001
ACH-000527,-0.373992505079
ACH-000528,-0.318627113059
ACH-000537,-0.35231905825599996
ACH-000541,-0.04260801445830001
ACH-000542,-0.286348206202
ACH-000544,-0.37000126967600006
ACH-000545,-0.208474379553
ACH-000547,-0.48091475555600005
ACH-000548,-0.49877586645099997
ACH-000549,-0.495670373025
ACH-000550,-0.26300837300999996
ACH-000552,-0.417301787336
ACH-000556,-0.452531979268
ACH-000557,-0.259310407273
ACH-000570,-0.18999583553899999
ACH-000571,-0.372665996985
ACH-000573,-0.476657292299
ACH-000576,-0.41439213544
ACH-000580,-0.279832042135
ACH-000584,-0.516856736207
ACH-000585,-0.510455288147
ACH-000588,-0.449930550528
ACH-000589,-0.40998165723499996
ACH-000591,-0.264697680412
ACH-000593,-0.288778165473
ACH-000600,-0.664735033434
ACH-000601,-0.236190497922
ACH-000604,-0.253747482277
ACH-000605,-0.448307155034
ACH-000606,-0.274905248155
ACH-000608,-0.22601863466699998
ACH-000614,-0.48934285253999993
ACH-000616,-0.607708831004
ACH-000618,-0.362302300472
ACH-000619,-0.227819085368
ACH-000620,-0.432222994186
ACH-000621,-0.22121816789299997
ACH-000622,-0.0711567812677
ACH-000623,-0.43345637909900003
ACH-000624,-0.365836275305
ACH-000627,-0.22519870363400002
ACH-000630,-0.370964403992
ACH-000632,-0.32261454920899996
ACH-000633,-0.10414239339400001
ACH-000637,-0.392844634691
ACH-000638,-0.528698193052
ACH-000646,-0.578269153218
ACH-000647,-0.38054611915299996
ACH-000648,-0.48211725471100003
ACH-000649,-0.232311528897
ACH-000651,-0.37210445598499997
ACH-000652,-0.39621188304
ACH-000653,-0.313600566646
ACH-000657,-0.444137886464
ACH-000658,-0.528609978967
ACH-000661,-0.491952752958
ACH-000662,0.44748294301700003
ACH-000663,-0.352310229612
ACH-000665,-0.46443670251999997
ACH-000671,-0.19734904152199997
ACH-000673,-0.35410847044
ACH-000676,-0.494486647629
ACH-000677,-0.46889703431699997
ACH-000681,-0.398898552223
ACH-000682,-0.45788336089500004
ACH-000683,-0.338244482281
ACH-000684,-0.413952473401
ACH-000688,-0.497943899071
ACH-000693,-0.320319239032
ACH-000694,-0.22990769745700002
ACH-000695,0.191177259296
ACH-000696,-0.552472252984
ACH-000697,-0.394373970378
ACH-000699,-0.7617399739759999
ACH-000701,-0.40841157247000004
ACH-000706,-0.280509093852
ACH-000711,-0.390525902582
ACH-000713,-0.5051153438
ACH-000714,-0.268550068924
ACH-000718,-0.44623976427900003
ACH-000720,-0.44475753013499997
ACH-000721,-0.251827748209
ACH-000724,-0.484209866017
ACH-000725,-0.502069639837
ACH-000732,-0.31308055728
ACH-000734,-0.229870457498
ACH-000735,-0.403477598733
ACH-000736,-0.291604654424
ACH-000738,-0.48151477892899996
ACH-000746,-0.438326466611
ACH-000747,-0.40945958442
ACH-000748,-0.559924574254
ACH-000753,-0.239936992238
ACH-000756,-0.248500512585
ACH-000757,-0.351498594269
ACH-000758,-0.409195023499
ACH-000760,-0.431433451344
ACH-000763,-0.482200991641
ACH-000764,-0.34335323228799997
ACH-000765,-0.392766130889
ACH-000766,-0.30865412852400004
ACH-000767,-0.424508402979
ACH-000768,-0.39906260366999996
ACH-000769,-0.46721232828500003
ACH-000770,-0.36231444152500003
ACH-000771,-0.480252741899
ACH-000773,-0.39715926452699996
ACH-000776,-0.465429887315
ACH-000777,-0.19401629557100003
ACH-000778,-0.421211093388
ACH-000781,-0.29365804079999996
ACH-000782,-0.624119223839
ACH-000783,-0.308645148682
ACH-000784,-0.401158904409
ACH-000785,-0.506133775255
ACH-000787,-0.514076673415
ACH-000788,-0.32166310844900003
ACH-000791,-0.25263633837
ACH-000792,-0.592740213753
ACH-000794,-0.236123305004
ACH-000796,-0.278393327777
ACH-000799,-0.286413187843
ACH-000800,-0.615849683089
ACH-000802,-0.311933153639
ACH-000804,-0.086159663957
ACH-000805,-0.540224069426
ACH-000809,-0.0794113425578
ACH-000810,-0.157052944397
ACH-000811,-0.40628763312
ACH-000817,-0.253743075522
ACH-000819,-0.393710069727
ACH-000820,-0.373743423315
ACH-000821,-0.487382577133
ACH-000822,-0.571933127839
ACH-000823,-0.440878397422
ACH-000824,-0.29651158468899996
ACH-000827,-0.331458643092
ACH-000829,-0.588465244382
ACH-000831,-0.292080629987
ACH-000832,-0.511048162809
ACH-000833,-0.370654839582
ACH-000834,-0.37341590806599995
ACH-000835,-0.37970359435
ACH-000836,-0.292967500223
ACH-000837,-0.36973902804
ACH-000838,-0.25344852265
ACH-000839,-0.259181056945
ACH-000840,-0.369086344982
ACH-000841,-0.173143648033
ACH-000843,-0.573137190754
ACH-000846,-0.637428256414
ACH-000847,-0.123981606095
ACH-000848,-0.33445780179699997
ACH-000849,-0.106000175549
ACH-000851,-0.259728390949
ACH-000855,-0.16247918370300002
ACH-000856,-0.396253183174
ACH-000858,-0.32214554241500004
ACH-000859,-0.217954435381
ACH-000861,-0.405975979579
ACH-000862,-0.560358143365
ACH-000865,-0.447637497989
ACH-000866,-0.31058199215300003
ACH-000867,-0.213012108231
ACH-000869,-0.5127334984790001
ACH-000872,-0.309193205044
ACH-000873,-0.0455659779074
ACH-000876,-0.402837583963
ACH-000878,-0.395260223478
ACH-000880,-0.296658345009
ACH-000881,-0.341247373235
ACH-000882,-0.57802628782
ACH-000884,-0.371122070444
ACH-000885,-0.20544131647799999
ACH-000887,-0.289873100419
ACH-000888,-0.309172835009
ACH-000889,-0.274621500792
ACH-000890,-0.445839869317
ACH-000896,-0.309504108299
ACH-000898,-0.295372341198
ACH-000900,-0.290330273591
ACH-000901,-0.359288869806
ACH-000905,-0.48586174944300003
ACH-000906,-0.34144650968
ACH-000907,-0.472872112199
ACH-000910,-0.208800667579
ACH-000911,-0.265874180164
ACH-000912,-0.243141731706
ACH-000913,-0.37094743606700004
ACH-000915,-0.351952699137
ACH-000916,-0.0968792513205
ACH-000917,-0.391373564463
ACH-000921,-0.37029417601
ACH-000924,-0.548812672157
ACH-000926,-0.13055418490700002
ACH-000928,-0.275329526114
ACH-000929,-0.558684496979
ACH-000932,-0.278194077171
ACH-000935,-0.245477793418
ACH-000936,-0.37793605475500003
ACH-000937,-0.44344843704899994
ACH-000938,-0.454951945022
ACH-000939,-0.566866409434
ACH-000941,-0.573242586407
ACH-000943,-0.49432752725100004
ACH-000946,-0.514716308092
ACH-000947,-0.261165797851
ACH-000948,-0.598007467183
ACH-000950,-0.00862505770917
ACH-000953,-0.460249182966
ACH-000957,-0.291561933186
ACH-000958,-0.506598442607
ACH-000960,-0.39825901701099997
ACH-000963,-0.8480317383179999
ACH-000968,-0.381600801693
ACH-000969,-0.573399731482
ACH-000973,-0.397954132786
ACH-000974,-0.35817249610699997
ACH-000975,-0.33418773584600003
ACH-000976,-0.110789504093
ACH-000978,-0.0508599179434
ACH-000980,-0.462942727618
ACH-000984,-0.47145056135499996
ACH-000986,-0.542340238402
ACH-000988,-0.379931652871
ACH-000993,-0.273956063363
ACH-000994,-0.43424945525499997
ACH-000996,-0.545280115866
ACH-001001,-0.325895139874
ACH-001020,-0.419228104673
ACH-001028,-0.23852163266999998
ACH-001031,-0.625883772254
ACH-001038,-0.22617249743
ACH-001048,-0.348722390936
ACH-001050,-0.28968293122
ACH-001053,-0.18714946908500002
ACH-001054,-0.339694637482
ACH-001061,-0.2922980651
ACH-001067,-0.416484157279
ACH-001075,-0.478477414472
ACH-001096,-0.475212368456
ACH-001128,-0.855795304639
ACH-001134,-0.404950360555
ACH-001151,-0.314741268431
ACH-001163,-0.490874191284
ACH-001164,-0.379074362103
ACH-001173,-0.22748960519900002
ACH-001183,-0.501462403327
ACH-001184,-0.24254359395
ACH-001190,-0.390189722799
ACH-001192,-0.545292902162
ACH-001193,-0.144070912248
ACH-001196,-0.432404078156
ACH-001197,-0.266546678039
ACH-001205,-0.282559493079
ACH-001211,-0.16618072076999998
ACH-001212,-0.261410184355
ACH-001228,-0.334364304076
ACH-001232,-0.30196671528499996
ACH-001239,-0.490077554605
ACH-001274,-0.482040126061
ACH-001275,-0.60240084669
ACH-001277,-0.540196469982
ACH-001278,-0.47522558708499996
ACH-001280,-0.283211066354
ACH-001283,-0.5047018193280001
ACH-001289,-0.52274876766
ACH-001295,-0.290052477826
ACH-001300,-0.617419752805
ACH-001301,-0.143224619185
ACH-001302,-0.257699130988
ACH-001303,-0.190632368145
ACH-001306,-0.32422049002
ACH-001318,-0.49869698619900005
ACH-001322,-0.36140300927100005
ACH-001328,-0.253137424629
ACH-001332,-0.596988605971
ACH-001333,-0.309538218099
ACH-001336,-0.37905048996600005
ACH-001340,-0.361295032678
ACH-001346,-0.398532099234
ACH-001353,-0.548675858902
ACH-001354,-0.08830682687960001
ACH-001367,-0.12218842961100002
ACH-001368,-0.38831078094800003
ACH-001374,-0.3806703782
ACH-001375,-0.376179759061
ACH-001377,-0.33519935471
ACH-001380,-0.184987567967
ACH-001391,-0.058415232507999994
ACH-001407,-0.275574569827
ACH-001408,-0.441351479692
ACH-001413,-0.640560480623
ACH-001430,-0.306351576869
ACH-001431,-0.72120920288
ACH-001450,-0.794223036758
ACH-001496,-0.510626213914
ACH-001500,-0.11038034639000001
ACH-001521,-0.44812907669200003
ACH-001523,-0.317780385806
ACH-001532,-0.40165881313900004
ACH-001536,-0.295029432979
ACH-001550,-0.333956423638
ACH-001552,-0.0726439419598
ACH-001554,-0.365783872927
ACH-001645,-0.399634282667
ACH-001654,-0.311454472353
ACH-001715,-0.38994983172
ACH-001735,-0.41109241955799997
ACH-001736,-0.6137936493230001
ACH-001737,-0.830845270983
ACH-001740,-0.36791796189000003
ACH-001745,-0.33179558261500003
ACH-001750,-0.382106315223
ACH-001765,-0.290085448596
ACH-001956,-0.375034720519
ACH-001957,-0.391899787377
