,GPBP1 (65056)
ACH-000406,-0.03611859033440001
ACH-000407,-0.126603780014
ACH-000408,-0.399292402995
ACH-000410,-0.14027854208499999
ACH-000411,-0.250362848834
ACH-000414,-0.131295211045
ACH-000415,-0.220578623037
ACH-000416,-0.31170600651999997
ACH-000420,-0.39149856563100005
ACH-000421,-0.0993018886018
ACH-000424,-0.16454476481799998
ACH-000425,-0.143988532243
ACH-000426,-0.00408593336908
ACH-000427,-0.100342913342
ACH-000433,0.027990973887
ACH-000436,-0.00366468650765
ACH-000444,-0.319094245274
ACH-000445,-0.587083598309
ACH-000448,-0.052852362901999995
ACH-000450,-0.34354679271099997
ACH-000452,0.047226851084900004
ACH-000454,-0.17396414947099997
ACH-000458,-0.126238371381
ACH-000459,-0.191110356461
ACH-000460,-0.11045726110700001
ACH-000461,-0.382012707409
ACH-000463,-0.165453779966
ACH-000464,-0.198107259525
ACH-000466,-0.114125571184
ACH-000467,-0.21589228996399998
ACH-000468,-0.282391665632
ACH-000469,-0.159174845987
ACH-000470,-0.0567101989375
ACH-000471,0.000352110495754
ACH-000472,-0.0338019233743
ACH-000473,-0.0130955981759
ACH-000475,-0.0549320370498
ACH-000476,-0.0991635663812
ACH-000477,-0.145845829103
ACH-000480,-0.0845641774968
ACH-000481,-0.20304093593699998
ACH-000483,-0.141238434955
ACH-000484,-0.223924621835
ACH-000485,-0.118668866104
ACH-000486,-0.17471953518
ACH-000487,-0.16087824056299999
ACH-000488,-0.266445196181
ACH-000490,-0.14108582587500001
ACH-000491,-0.150315946285
ACH-000495,-0.162544405323
ACH-000496,-0.146435569135
ACH-000499,-0.410919659054
ACH-000500,-0.0446601861493
ACH-000502,-0.365008643246
ACH-000503,-0.165012931522
ACH-000505,-0.163859142036
ACH-000507,-0.0471554927199
ACH-000510,-0.0608522053212
ACH-000511,-0.16392715548599998
ACH-000512,-0.172913066314
ACH-000516,-0.27075504619699997
ACH-000517,-0.00517478111717
ACH-000518,-0.0540927347222
ACH-000520,-0.279356740955
ACH-000521,-0.207825704475
ACH-000522,-0.12736075620200002
ACH-000524,-0.0163238022295
ACH-000527,-0.019846780230900002
ACH-000528,-0.14823595365599998
ACH-000537,-0.14248159522
ACH-000541,-0.301379377369
ACH-000542,-0.20216865275600002
ACH-000544,-0.155678732652
ACH-000545,-0.26469262165
ACH-000547,0.012589492869
ACH-000548,-0.00442247776179
ACH-000549,-0.279578886562
ACH-000550,-0.10107061467299999
ACH-000552,-0.281500390761
ACH-000556,-0.150950925371
ACH-000557,-0.0224485823258
ACH-000570,-0.22276720920200002
ACH-000571,-0.188142712447
ACH-000573,-0.136441424537
ACH-000576,0.09120557258760001
ACH-000580,-0.102461046051
ACH-000584,-0.0168104937187
ACH-000585,-0.100076133164
ACH-000588,-0.19812417211199998
ACH-000589,-0.331250493292
ACH-000591,-0.12853013939400001
ACH-000593,-0.258854457135
ACH-000600,0.0031720306990300003
ACH-000601,-0.228241966302
ACH-000604,-0.18364494004299997
ACH-000605,-0.10796938466700001
ACH-000606,-0.354664077841
ACH-000608,-0.2134574204
ACH-000614,-0.247572977975
ACH-000616,-0.17623177147900002
ACH-000618,-0.0326637055859
ACH-000619,-0.10358054085799999
ACH-000620,-0.457554412277
ACH-000621,-0.227804550592
ACH-000622,-0.727563879803
ACH-000623,-0.09479522927230001
ACH-000624,-0.125407253019
ACH-000627,-0.17551629438299998
ACH-000630,-0.527338414681
ACH-000632,-0.25973898108300003
ACH-000633,-0.128301774296
ACH-000637,-0.0671242965676
ACH-000638,-0.250603628697
ACH-000646,0.183662343279
ACH-000647,-0.0928307619713
ACH-000648,-0.33720617257
ACH-000649,-0.153247960308
ACH-000651,-0.13275781271
ACH-000652,-0.064274209227
ACH-000653,-0.061101940994899996
ACH-000657,-0.149249065641
ACH-000658,-0.062421805575900005
ACH-000661,-0.18165747539299998
ACH-000662,-0.190614023901
ACH-000663,-0.305823980115
ACH-000665,-0.50860515217
ACH-000671,-0.152827176211
ACH-000673,-0.24607140972
ACH-000676,-0.24998549750399998
ACH-000677,0.0548554686058
ACH-000681,-0.24065767763300003
ACH-000682,-0.296969565039
ACH-000683,-0.17954751147
ACH-000684,-0.24799935599300002
ACH-000688,-0.0448403158471
ACH-000693,-0.15484299916
ACH-000694,-0.031125415230900004
ACH-000695,-0.22113263930500002
ACH-000696,-0.156203875434
ACH-000697,-0.06987429594389999
ACH-000699,-0.38082654901
ACH-000701,-0.04465873518630001
ACH-000706,-0.141743780445
ACH-000711,-0.44370764130900003
ACH-000713,-0.291150745772
ACH-000714,-0.0916926431069
ACH-000718,-0.286372252482
ACH-000720,-0.06302948411960001
ACH-000721,-0.219197060716
ACH-000724,-0.07651555627239999
ACH-000725,-0.0864043156772
ACH-000732,0.0910371792608
ACH-000734,-0.244444712375
ACH-000735,-0.136103919682
ACH-000736,-0.192881076466
ACH-000738,-0.169490590332
ACH-000746,-0.0194961797787
ACH-000747,-0.187995782873
ACH-000748,-0.244045732481
ACH-000753,-0.009049315181520001
ACH-000756,-0.139866174451
ACH-000757,-0.171385922548
ACH-000758,-0.09370212347319999
ACH-000760,-0.17758344548399999
ACH-000763,-0.221997664167
ACH-000764,-0.183871936206
ACH-000765,-0.282327162313
ACH-000766,-0.108651985134
ACH-000767,-0.13233851677300001
ACH-000768,-0.246137158477
ACH-000769,-0.15284223630000002
ACH-000770,-0.137526928284
ACH-000771,-0.0705337747513
ACH-000773,-0.391471188457
ACH-000776,-0.285533673167
ACH-000777,-0.15461596532400002
ACH-000778,0.0100835393115
ACH-000781,-0.0425221310815
ACH-000782,-0.332518448298
ACH-000783,-0.20130746532699997
ACH-000784,-0.10492654363199999
ACH-000785,-0.168985358697
ACH-000787,-0.0719484651479
ACH-000788,-0.212895214206
ACH-000791,-0.116847423169
ACH-000792,0.042500365119599995
ACH-000794,-0.24165219718400002
ACH-000796,-0.289791966659
ACH-000799,-0.173274354188
ACH-000800,-0.10289711143
ACH-000802,-0.16808816024
ACH-000804,-0.167414100678
ACH-000805,-0.497215601937
ACH-000809,0.052191272581
ACH-000810,-0.023169015583900002
ACH-000811,-0.23400351059799998
ACH-000817,-0.398230197799
ACH-000819,-0.20173544783599998
ACH-000820,-0.314728249685
ACH-000821,-0.09411786347680001
ACH-000822,-0.150241391292
ACH-000823,-0.10200601237700001
ACH-000824,-0.0336879457301
ACH-000827,-0.154345663449
ACH-000829,0.150610535528
ACH-000831,-0.165276176502
ACH-000832,-0.255524803039
ACH-000833,-0.015556495720600002
ACH-000834,-0.20395018889400002
ACH-000835,-0.14177047350400002
ACH-000836,-0.121749088661
ACH-000837,-0.257319182845
ACH-000838,-0.10300760023700001
ACH-000839,-0.21234318366799998
ACH-000840,0.013826049490200002
ACH-000841,-0.09709911670219999
ACH-000843,-0.13762635307499999
ACH-000846,0.0176979166346
ACH-000847,-0.24531683499899998
ACH-000848,-0.0220034124802
ACH-000849,-0.156680866337
ACH-000851,-0.239414983598
ACH-000855,-0.256124104016
ACH-000856,-0.338714475282
ACH-000858,-0.128532096722
ACH-000859,-0.0296716630224
ACH-000861,-0.171357789066
ACH-000862,-0.120599253196
ACH-000865,-0.259722503298
ACH-000866,-0.168799305816
ACH-000867,-0.103419277347
ACH-000869,0.188193766544
ACH-000872,-0.030475177248299998
ACH-000873,-0.14168868172000001
ACH-000876,-0.11624570923699999
ACH-000878,0.10318710790100001
ACH-000880,-0.37978006844000006
ACH-000881,-0.129974725911
ACH-000882,-0.414537945559
ACH-000884,-0.192403587169
ACH-000885,-0.123848316216
ACH-000887,-0.146299103792
ACH-000888,-0.08862083103839999
ACH-000889,0.0037262331721000003
ACH-000890,-0.306177202722
ACH-000896,-0.23067808792599998
ACH-000898,-0.29957539714000003
ACH-000900,-0.189632517315
ACH-000901,-0.08447715236549999
ACH-000905,-0.158123352137
ACH-000906,-0.299247556179
ACH-000907,-0.159980464646
ACH-000910,-0.297916471735
ACH-000911,-0.270326826658
ACH-000912,-0.29825775040999997
ACH-000913,-0.141137423747
ACH-000915,-0.321539323978
ACH-000916,0.033292726081099996
ACH-000917,-0.08636456512080001
ACH-000921,-0.10579440202299999
ACH-000924,-0.22339714626899998
ACH-000926,-0.312519750614
ACH-000928,-0.140199213398
ACH-000929,-0.458897775072
ACH-000932,-0.252471687873
ACH-000935,-0.139135354276
ACH-000936,-0.31873878897
ACH-000937,-0.0867622836369
ACH-000938,-0.08600261271050001
ACH-000939,-0.206779672479
ACH-000941,-0.040570835941
ACH-000943,-0.0425497183541
ACH-000946,-0.22740223757599998
ACH-000947,-0.150398033431
ACH-000948,-0.36405037564000003
ACH-000950,-0.028362113038400003
ACH-000953,-0.173170787808
ACH-000957,-0.37005711008599995
ACH-000958,-0.189783070801
ACH-000960,-0.118317310598
ACH-000963,-0.325910357317
ACH-000968,-0.47077456182800004
ACH-000969,-0.0823007800837
ACH-000973,-0.148764902418
ACH-000974,-0.202062709488
ACH-000975,-0.33149713524700003
ACH-000976,-0.288255271649
ACH-000978,-0.14917797726
ACH-000980,-0.24941559494899998
ACH-000984,-0.38102836492700004
ACH-000986,-0.0299331558924
ACH-000988,-0.212224707148
ACH-000993,-0.0752226174378
ACH-000994,-0.29387346425
ACH-000996,-0.132504096046
ACH-001001,-0.11940374281999999
ACH-001020,0.020012337695099996
ACH-001028,-0.291670702795
ACH-001031,-0.06970327416500001
ACH-001038,-0.319843307772
ACH-001048,-0.103483266653
ACH-001050,-0.21957851948600002
ACH-001053,0.028010865216000002
ACH-001054,0.08012052054560001
ACH-001061,-0.10428271851
ACH-001067,-0.16968629588599998
ACH-001075,-0.226025806633
ACH-001096,0.031014909863499997
ACH-001128,-0.06177068947509999
ACH-001134,-0.263854772982
ACH-001151,-0.0919043103566
ACH-001163,-0.166860881733
ACH-001164,-0.196761700888
ACH-001173,-0.220791778902
ACH-001183,-0.0691128133725
ACH-001184,-0.49679516794600004
ACH-001190,-0.33355833878400004
ACH-001192,-0.0404252256853
ACH-001193,0.057897803798599996
ACH-001196,-0.258294681799
ACH-001197,-0.009108007278299999
ACH-001205,-0.254010532578
ACH-001211,-0.29984892890000003
ACH-001212,-0.30898561531
ACH-001228,0.0229222539121
ACH-001232,-0.35413723269599995
ACH-001239,-0.220970833818
ACH-001274,-0.34164853046099997
ACH-001275,-0.103722624453
ACH-001277,-0.138101536466
ACH-001278,-0.320293201859
ACH-001280,-0.23650870876
ACH-001283,-0.20404762424000003
ACH-001289,-0.0621648380995
ACH-001295,-0.105521008528
ACH-001300,-0.175400486294
ACH-001301,-0.278226638096
ACH-001302,0.0982362069709
ACH-001303,-0.0726506553757
ACH-001306,-0.23887677307500002
ACH-001318,-0.23482087499200002
ACH-001322,-0.141878813912
ACH-001328,-0.25305337234499997
ACH-001332,-0.141580348993
ACH-001333,0.0985475433454
ACH-001336,-0.41729674466
ACH-001340,-0.36803900563
ACH-001346,-0.054619181657600005
ACH-001353,-0.105434511117
ACH-001354,-0.327542271481
ACH-001367,-0.0859049145365
ACH-001368,-0.500632069759
ACH-001374,-0.364180558448
ACH-001375,-0.0866689334972
ACH-001377,-0.361239646689
ACH-001380,-0.212662763648
ACH-001391,-0.15505488924
ACH-001407,-0.257677670619
ACH-001408,0.06970919100930001
ACH-001413,-0.357620391928
ACH-001430,-0.43583975413099996
ACH-001431,0.023161252214599998
ACH-001450,0.120501749496
ACH-001496,-0.0811351595689
ACH-001500,0.0033924955839
ACH-001521,-0.0785787509663
ACH-001523,-0.127699671918
ACH-001532,-0.22997227087400002
ACH-001536,0.0598053624059
ACH-001550,-0.0738376671826
ACH-001552,-0.371288756406
ACH-001554,-0.230523684985
ACH-001645,-0.35944663915799996
ACH-001654,-0.207636780062
ACH-001715,-0.222738642742
ACH-001735,-0.166661217829
ACH-001736,-0.209477693246
ACH-001737,-0.261671283424
ACH-001740,-0.28087960905000003
ACH-001745,-0.11429823884500001
ACH-001750,-0.023106854530199998
ACH-001765,-0.134238391836
ACH-001956,-0.0642105615877
ACH-001957,-0.162378418839
