,AGFG2 (3268)
ACH-000846,-0.148896206447
ACH-000847,-0.192872588865
ACH-000848,-0.281434606235
ACH-000849,-0.266371391334
ACH-000851,-0.539649928321
ACH-000855,-0.11392422182
ACH-000856,-0.294475296604
ACH-000858,-0.264335614827
ACH-000859,0.0522711311446
ACH-000861,-0.26890981435600003
ACH-000862,-0.234405409346
ACH-000865,-0.190447194449
ACH-000866,-0.29858796184999997
ACH-000867,-0.39283874952500003
ACH-000869,-0.34537779582500006
ACH-000872,-0.141196078202
ACH-000873,-0.237966692247
ACH-000876,-0.156608950347
ACH-000878,-0.212276092898
ACH-000880,-0.0175876716718
ACH-000881,-0.0257611313259
ACH-000882,-0.247533642678
ACH-000884,-0.34676739896700004
ACH-000885,-0.298114980447
ACH-000887,-0.166060964166
ACH-000888,-0.188274096402
ACH-000889,-0.267725624497
ACH-000890,-0.44465623581999997
ACH-000896,-0.292775886773
ACH-000898,-0.433776192156
ACH-000900,-0.262702112319
ACH-000901,-0.32165059253199996
ACH-000905,-0.174941374062
ACH-000906,-0.282828960719
ACH-000907,-0.265433669794
ACH-000910,-0.213631261593
ACH-000911,-0.15313337616800002
ACH-000912,-0.24970802441
ACH-000913,-0.242063076235
ACH-000915,-0.247732917276
ACH-000916,-0.21526840148600002
ACH-000917,-0.39413560332500003
ACH-000921,-0.25348450901700004
ACH-000924,0.0111374569963
ACH-000926,-0.289854730387
ACH-000928,-0.14357033511199999
ACH-000929,0.0456513213991
ACH-000932,-0.40237834558700003
ACH-000935,-0.323309530064
ACH-000936,-0.206729160641
ACH-000937,-0.215386016001
ACH-000938,-0.16511288335899998
ACH-000939,-0.280172032064
ACH-000941,0.0107695961204
ACH-000943,-0.4098616792
ACH-000946,-0.388624764626
ACH-000947,-0.31934913360399997
ACH-000948,-0.304073702387
ACH-000950,-0.379511268952
ACH-000953,-0.186919963173
ACH-000957,-0.35885531053
ACH-000958,-0.372115690206
ACH-000960,-0.24851653869000004
ACH-000963,-0.39875245840400003
ACH-000968,0.0051052733935
ACH-000969,-0.208311398112
ACH-000973,-0.34211433336400005
ACH-000974,-0.234021848452
ACH-000975,-0.123106455967
ACH-000976,-0.146781803856
ACH-000978,-0.17899293167199998
ACH-000980,-0.257875836615
ACH-000984,-0.257888364187
ACH-000986,-0.19240764033399999
ACH-000988,-0.317298252764
ACH-000993,-0.348533929041
ACH-000994,-0.22378982823000002
ACH-000996,-0.208882383876
ACH-001001,-0.264146264573
ACH-001020,-0.0985978832326
ACH-001028,-0.274917978873
ACH-001031,-0.107438762354
ACH-001038,-0.17617780969900002
ACH-001048,-0.15233788117
ACH-001050,-0.360526131881
ACH-001053,-0.09400867146610001
ACH-001054,-0.12188211501599999
ACH-001061,-0.24090673715500002
ACH-001067,-0.213199149908
ACH-001075,-0.46131209043899996
ACH-001096,-0.162970162945
ACH-001128,-0.28760977445700003
ACH-001134,-0.156700233916
ACH-001151,-0.20073200967399998
ACH-001163,-0.153219715759
ACH-001164,-0.248836662139
ACH-001173,-0.19987183257599997
ACH-001183,-0.194940578963
ACH-001184,-0.040247936301500004
ACH-001190,-0.11510196375600001
ACH-001192,-0.30286306471200003
ACH-001193,-0.334016561531
ACH-001196,-0.221999883903
ACH-001197,-0.292437344549
ACH-001205,-0.171277671961
ACH-001211,-0.13670313657
ACH-001212,-0.0458636395999
ACH-001228,-0.244418074075
ACH-001232,-0.17856535317000002
ACH-001239,-0.21942676558000002
ACH-001274,-0.30126166986999997
ACH-001275,-0.447186802552
ACH-001277,-0.133998194377
ACH-001278,-0.114102408401
ACH-001280,-0.292143212486
ACH-001283,-0.44454442424900004
ACH-001289,-0.23599113419
ACH-001295,-0.0402057008766
ACH-001300,-0.259891342124
ACH-001301,-0.262041875129
ACH-001302,-0.31841285298300004
ACH-001303,-0.05444976945880001
ACH-001306,-0.330758422808
ACH-001318,-0.0504714129784
ACH-001322,-0.325631637738
ACH-001328,-0.25656666776299997
ACH-001332,-0.43058851604599996
ACH-001333,-0.23632442852
ACH-001336,-0.193455598101
ACH-001340,-0.279600196547
ACH-001346,-0.0492439741462
ACH-001353,-0.10552631131899999
ACH-001354,0.371634866371
ACH-001367,-0.170983652393
ACH-001368,-0.274994369058
ACH-001374,-0.545055523952
ACH-001375,-0.220349991396
ACH-001377,-0.235140379113
ACH-001380,-0.232464546662
ACH-001391,-0.322123703177
ACH-001407,-0.40135212188
ACH-001408,-0.12096867433599999
ACH-001413,-0.291736269567
ACH-001430,-0.367078473773
ACH-001431,-0.163451987829
ACH-001450,-0.261473489084
ACH-001496,-0.129049389363
ACH-001500,-0.132599765515
ACH-001521,-0.11846892713
ACH-001523,-0.0934234889523
ACH-001532,-0.312448317742
ACH-001536,-0.194757105384
ACH-001550,-0.465097129054
ACH-001552,-0.188249457485
ACH-001554,-0.231559788487
ACH-001645,-0.33317508081
ACH-001654,-0.16372499762700002
ACH-001715,-0.325245440478
ACH-001735,-0.285790463916
ACH-001736,-0.0635894300188
ACH-001737,0.18024126683699998
ACH-001740,-0.152915649616
ACH-001745,-0.161635740775
ACH-001750,-0.09735065844450001
ACH-001765,-0.356561770962
ACH-001956,-0.134815523084
ACH-001957,-0.246051327324
