,RPL37A (6168)
ACH-000782,-0.9183568341889999
ACH-000783,-1.0648296206999999
ACH-000784,-1.17538854375
ACH-000785,-0.997383998281
ACH-000787,-1.1359383411
ACH-000788,-1.17758908125
ACH-000791,-0.996651474983
ACH-000792,-1.35182329287
ACH-000794,-0.972369409015
ACH-000796,-1.1190287037200002
ACH-000799,-1.5506640185
ACH-000800,-0.737012258072
ACH-000802,-0.954028084524
ACH-000804,-1.05573504334
ACH-000805,-1.16491661094
ACH-000809,-1.4472185648500002
ACH-000810,-0.547426687758
ACH-000811,-1.4253861432799997
ACH-000817,-1.24817263153
ACH-000819,-1.4143548649700002
ACH-000820,-1.03286975908
ACH-000821,-1.0947913252500001
ACH-000822,-1.13487692846
ACH-000823,-1.53979645537
ACH-000824,-1.0839898968000001
ACH-000827,-1.09082894563
ACH-000829,-1.15015623848
ACH-000831,-1.0390203889299998
ACH-000832,-1.0635805285200002
ACH-000833,-1.25394725323
ACH-000834,-1.30530533756
ACH-000835,-0.657849710197
ACH-000836,-1.0908111929100002
ACH-000837,-1.0830347602700001
ACH-000838,-0.982961892278
ACH-000839,-1.22517474901
ACH-000840,-1.28355341639
ACH-000841,-0.7624149155419999
ACH-000843,-1.19334198663
ACH-000846,-1.13134315039
ACH-000847,-1.23867965967
ACH-000848,-1.34180312494
ACH-000849,-1.32102074625
ACH-000851,-1.1321697536
ACH-000855,-0.9425633271320001
ACH-000856,-1.24771961182
ACH-000858,-1.2960051938600001
ACH-000859,-0.8699036105910001
ACH-000861,-1.07835344584
ACH-000862,-1.3080411648
ACH-000865,-1.26001670425
ACH-000866,-1.18716036545
ACH-000867,-1.10889282759
ACH-000869,-1.31169018913
ACH-000872,-1.16318716407
ACH-000873,-1.22841713875
ACH-000876,-0.786370751115
ACH-000878,-1.0009789145999999
ACH-000880,-1.12858491975
ACH-000881,-1.2002203874600001
ACH-000882,-1.1044304152700002
ACH-000884,-1.1887434615799999
ACH-000885,-1.2681067426000001
ACH-000887,-1.25150322636
ACH-000888,-1.09132276106
ACH-000889,-1.0755481852200002
ACH-000890,-1.1972464496600002
ACH-000896,-0.992805703732
ACH-000898,-1.4936464689700002
ACH-000900,-1.22712942852
ACH-000901,-1.12865676268
ACH-000905,-1.26112220672
ACH-000906,-0.896456634372
ACH-000907,-1.32199209686
ACH-000910,-1.06808812994
ACH-000911,-1.14009409205
ACH-000912,-1.07535435963
ACH-000913,-1.20226895394
ACH-000915,-1.1124893316700002
ACH-000916,-1.11681448711
ACH-000917,-1.12904931476
ACH-000921,-1.208834803
ACH-000924,-1.5165985734399998
ACH-000926,-1.4999110220700003
ACH-000928,-1.13310189771
ACH-000929,-1.37648870167
ACH-000932,-1.21800265266
ACH-000935,-1.20173040718
ACH-000936,-1.36773607924
ACH-000937,-1.1338630057799999
ACH-000938,-1.3959711063299998
ACH-000939,-0.917856425801
ACH-000941,-1.4430778529100001
ACH-000943,-0.9507502760609999
ACH-000946,-1.38892409206
ACH-000947,-1.35439533746
ACH-000948,-1.08070471233
ACH-000950,-0.854279407724
ACH-000953,-1.12501103572
ACH-000957,-0.8356080001739999
ACH-000958,-1.10482755611
ACH-000960,-1.41134449328
ACH-000963,-1.2895932916500001
ACH-000968,-0.655580481185
ACH-000969,-1.0262074242499999
ACH-000973,-1.16442061515
ACH-000974,-1.5404976190200002
ACH-000975,-1.3453954325100002
ACH-000976,-0.948485639601
ACH-000978,-1.01141180011
ACH-000980,-1.30857039377
ACH-000984,-1.4688617084600002
ACH-000986,-1.18277571817
ACH-000988,-0.7998415284999999
ACH-000993,-1.1458989026100002
ACH-000994,-0.954929145112
ACH-000996,-1.68225104249
ACH-001001,-1.01206680214
ACH-001020,-1.14404743584
ACH-001028,-1.2055555932700002
ACH-001031,-1.22406681535
ACH-001038,-1.06993497336
ACH-001048,-1.18965740188
ACH-001050,-1.55418490729
ACH-001053,-1.2597038772
ACH-001054,-1.20938164033
ACH-001061,-1.18666426066
ACH-001067,-0.916959366917
ACH-001075,-1.07609046778
ACH-001096,-0.958213017213
ACH-001128,-1.79888754146
ACH-001134,-1.10744234993
ACH-001151,-1.1685036774200002
ACH-001163,-1.1379683547700001
ACH-001164,-1.33608462862
ACH-001173,-1.17027241713
ACH-001183,-0.922623789409
ACH-001184,-1.29596876116
ACH-001190,-1.449414076
ACH-001192,-1.40044625855
ACH-001193,-1.41701297665
ACH-001196,-1.2308595317
ACH-001197,-1.00119390377
ACH-001205,-1.1400248458
ACH-001211,-1.3349249661799998
ACH-001212,-1.32518202117
ACH-001228,-1.3762645570200003
ACH-001232,-1.2598048808
ACH-001239,-1.28862685749
ACH-001274,-1.61144047106
ACH-001275,-1.28781065833
ACH-001277,-1.2265823257200001
ACH-001278,-1.37276313808
ACH-001280,-1.62256326613
ACH-001283,-1.03198461514
ACH-001289,-1.08561185309
ACH-001295,-1.32627843412
ACH-001300,-1.2509259458600002
ACH-001301,-1.33352555966
ACH-001302,-1.4061261868200001
ACH-001303,-0.915366911571
ACH-001306,-1.4025000575
ACH-001318,-0.8789733282850001
ACH-001322,-1.02917177213
ACH-001328,-0.9920306100280001
ACH-001332,-1.4898404969499999
ACH-001333,-0.945179733415
ACH-001336,-1.32319350518
ACH-001340,-1.2234420338299998
ACH-001346,-0.941825275388
ACH-001353,-1.3106227027200001
ACH-001354,-1.05736407671
ACH-001367,-1.20764619298
ACH-001368,-1.0764406737299999
ACH-001374,-1.01698234309
ACH-001375,-1.1460668663299998
ACH-001377,-0.9526286182160001
ACH-001380,-1.18159643759
ACH-001391,-1.41433323563
ACH-001407,-1.3849925313100002
ACH-001408,-0.991646887457
ACH-001413,-1.19311237987
ACH-001430,-1.50699083306
ACH-001431,-1.5240131616100001
ACH-001450,-1.42928600103
ACH-001496,-0.957002180278
ACH-001500,-1.2963160276999999
ACH-001521,-0.8082230379530001
ACH-001523,-1.24607831381
ACH-001532,-1.3177997754100002
ACH-001536,-1.63686236437
ACH-001550,-1.0888175229600001
ACH-001552,-1.23192971901
ACH-001554,-1.2305493898200002
ACH-001645,-1.41289931642
ACH-001654,-1.31959905985
ACH-001715,-1.2939340243000002
ACH-001735,-1.16358998571
ACH-001736,-1.28464820175
ACH-001737,-1.4997663124899998
ACH-001740,-1.07885488881
ACH-001745,-1.11506240439
ACH-001750,-1.0857380452
ACH-001765,-1.38307024143
ACH-001956,-0.985548354368
ACH-001957,-1.04085166531
