,BDP1 (55814)
ACH-000805,-0.7021707011920001
ACH-000809,-0.43183239769599996
ACH-000810,-0.838222911545
ACH-000811,-1.10903728427
ACH-000817,-0.665099451512
ACH-000819,-0.819849990021
ACH-000820,-1.05307084452
ACH-000821,-1.2577584303799998
ACH-000822,-0.855572093436
ACH-000823,-0.868991851282
ACH-000824,-0.638413817137
ACH-000827,-0.726188918115
ACH-000829,-1.14872219625
ACH-000831,-0.6710694747070001
ACH-000832,-0.507225760585
ACH-000833,-0.794113413209
ACH-000834,-0.869397205479
ACH-000835,-0.8237256719499999
ACH-000836,-0.256066567161
ACH-000837,-0.9725091581190001
ACH-000838,-0.304079857001
ACH-000839,-1.17015412022
ACH-000840,-0.7870902732870001
ACH-000841,-0.9117973552609999
ACH-000843,-0.734850702189
ACH-000846,-0.933946449479
ACH-000847,-0.697143399842
ACH-000848,-0.49052159937600004
ACH-000849,-0.599061517795
ACH-000851,-0.776077570754
ACH-000855,-0.874455987128
ACH-000856,-1.17446326501
ACH-000858,-0.705901937757
ACH-000859,-0.818499527864
ACH-000861,-0.577012066898
ACH-000862,-0.6246429682060001
ACH-000865,-0.765964117702
ACH-000866,-0.896067198206
ACH-000867,-0.824766201547
ACH-000869,-0.692790380288
ACH-000872,-0.863028378853
ACH-000873,-1.1293289944299998
ACH-000876,-0.42252632674
ACH-000878,-0.546559418601
ACH-000880,-0.590102666651
ACH-000881,-0.661635403819
ACH-000882,-0.6989113173549999
ACH-000884,-1.0464912972
ACH-000885,-0.906427857032
ACH-000887,-0.92064978813
ACH-000888,-0.442723417805
ACH-000889,-0.7077416943970001
ACH-000890,-0.514916934261
ACH-000896,-0.7411041009370001
ACH-000898,-0.681678883753
ACH-000900,-0.768653012747
ACH-000901,-1.01027933472
ACH-000905,-0.49081227276600004
ACH-000906,-0.921783274432
ACH-000907,-0.8105047041140001
ACH-000910,-0.573484522245
ACH-000911,-0.813843913822
ACH-000912,-0.982478216579
ACH-000913,-0.483084609442
ACH-000915,-0.85951663469
ACH-000916,-0.15472920885
ACH-000917,-0.861253175517
ACH-000921,-1.0563596539
ACH-000924,-0.7342823479739999
ACH-000926,-0.624147807451
ACH-000928,-1.1998093565999999
ACH-000929,-0.514338265136
ACH-000932,-0.807719122136
ACH-000935,-1.3367272741299998
ACH-000936,-0.707029003533
ACH-000937,-0.6678057741610001
ACH-000938,-0.821211979977
ACH-000939,-0.167474608449
ACH-000941,-0.982104477255
ACH-000943,-1.0029238071700002
ACH-000946,-0.965577240112
ACH-000947,-0.800889776304
ACH-000948,-0.617865533202
ACH-000950,-0.8335104021449999
ACH-000953,-0.548099250154
ACH-000957,-0.935292473393
ACH-000958,-0.671038760133
ACH-000960,-0.557174942347
ACH-000963,-0.417549128488
ACH-000968,-0.671201848826
ACH-000969,-1.1527890627500001
ACH-000973,-0.703817280156
ACH-000974,-1.0295606543200002
ACH-000975,-0.9689004683490001
ACH-000976,-0.475200629295
ACH-000978,-1.4165711514700001
ACH-000980,-0.54527804923
ACH-000984,-1.13089165567
ACH-000986,-0.680150633636
ACH-000988,-1.1018979061399998
ACH-000993,-1.03517888785
ACH-000994,-0.445603731687
ACH-000996,-1.05231858376
ACH-001001,-0.566356572821
ACH-001020,-0.479756803133
ACH-001028,-0.892595183734
ACH-001031,-0.882730269768
ACH-001038,-0.807155315526
ACH-001048,-0.665540286364
ACH-001050,-0.908733096199
ACH-001053,-1.14249164528
ACH-001054,-0.79957594051
ACH-001061,-0.876654517471
ACH-001067,-0.84912847174
ACH-001075,-0.59325798738
ACH-001096,-0.959548603969
ACH-001128,0.495484964004
ACH-001134,-0.7381960257260001
ACH-001151,-0.747696264277
ACH-001163,-0.6062502000469999
ACH-001164,-0.328010881415
ACH-001173,-0.630736592115
ACH-001183,-0.917292382829
ACH-001184,-0.709604365848
ACH-001190,-0.949605008465
ACH-001192,-0.6712412270520001
ACH-001193,-0.9298899087450001
ACH-001196,-0.94095004611
ACH-001197,-0.898808429385
ACH-001205,-0.83813371699
ACH-001211,-0.773752536907
ACH-001212,-0.914310134713
ACH-001228,-0.9023847808299998
ACH-001232,-0.5417817852179999
ACH-001239,-0.931635380423
ACH-001274,-0.595690159241
ACH-001275,-1.0258086907600001
ACH-001277,-0.9974767372650001
ACH-001278,-0.8872870463310001
ACH-001280,-0.8575017385220001
ACH-001283,-0.395273663023
ACH-001289,-0.565732520031
ACH-001295,-0.6885130135959999
ACH-001300,-0.9498082130399998
ACH-001301,-0.8282237507600001
ACH-001302,-0.7845246118420001
ACH-001303,-0.820794378129
ACH-001306,-0.8523650068359999
ACH-001318,-0.948056311205
ACH-001322,-0.915028628523
ACH-001328,-0.9722486579440001
ACH-001332,-0.5843027737650001
ACH-001333,-1.1702427614700002
ACH-001336,-0.768830849691
ACH-001340,-0.666424584644
ACH-001346,-0.857371932851
ACH-001353,-0.597396036714
ACH-001354,-0.8432774470909999
ACH-001367,-0.8267104074789999
ACH-001368,-0.819472559586
ACH-001374,-0.627033463204
ACH-001375,-0.5603935476399999
ACH-001377,-0.715352216927
ACH-001380,-0.663613790262
ACH-001391,-0.600650189193
ACH-001407,-0.987541555085
ACH-001408,-0.907814793509
ACH-001413,-0.919229242108
ACH-001430,-0.74501886697
ACH-001431,-0.5627031851340001
ACH-001450,-0.638581030715
ACH-001496,-0.570904143112
ACH-001500,-0.7969659992460001
ACH-001521,-1.06083754759
ACH-001523,-0.860409602762
ACH-001532,-1.00862879199
ACH-001536,-0.803591795218
ACH-001550,-0.23625512952799999
ACH-001552,-0.78135241233
ACH-001554,-0.713874607774
ACH-001645,-0.6919997590160001
ACH-001654,-0.913778311199
ACH-001715,-0.840985751881
ACH-001735,-0.757079367282
ACH-001736,-0.8475053660199999
ACH-001737,-0.9440313635400001
ACH-001740,-0.659037778179
ACH-001745,-0.563750785891
ACH-001750,-0.761043612629
ACH-001765,-0.628516923968
ACH-001956,-1.08613437803
ACH-001957,-1.06900183848
