,SEC22A (26984)
ACH-000527,-0.143121928852
ACH-000528,-0.313392310407
ACH-000537,-0.165740927068
ACH-000541,-0.19406256949499998
ACH-000542,-0.134174184587
ACH-000544,-0.021412893298499998
ACH-000545,-0.177208714463
ACH-000547,-0.159562576799
ACH-000548,-0.144179011248
ACH-000549,-0.042016215544499996
ACH-000550,-0.489343007832
ACH-000552,-0.22197593508400001
ACH-000556,-0.162713112363
ACH-000557,-0.05770518738390001
ACH-000570,-0.318760042898
ACH-000571,-0.277545025714
ACH-000573,-0.253210588775
ACH-000576,-0.357997688571
ACH-000580,-0.09057129331139999
ACH-000584,-0.06744279021869999
ACH-000585,-0.210816233894
ACH-000588,-0.145761000124
ACH-000589,-0.0928817767521
ACH-000591,-0.19765454495700002
ACH-000593,-0.123084083226
ACH-000600,-0.276139678809
ACH-000601,-0.263556824445
ACH-000604,-0.38265337416699996
ACH-000605,-0.26594986113
ACH-000606,0.0162598743673
ACH-000608,-0.283971169938
ACH-000614,-0.46782828920100006
ACH-000616,-0.18249245897799998
ACH-000618,-0.23380256034400002
ACH-000619,-0.16273168122099999
ACH-000620,-0.29619429743000003
ACH-000621,-0.161721858991
ACH-000622,-0.132318440236
ACH-000623,0.176375424984
ACH-000624,-0.242696124985
ACH-000627,-0.280253290729
ACH-000630,-0.490038521751
ACH-000632,-0.138934977906
ACH-000633,-0.352043941889
ACH-000637,-0.158073372863
ACH-000638,-0.295227866034
ACH-000646,-0.148779002514
ACH-000647,-0.249864111432
ACH-000648,0.0146754477239
ACH-000649,-0.20583606115800002
ACH-000651,-0.208572569034
ACH-000652,-0.342448760538
ACH-000653,-0.223038431815
ACH-000657,-0.207343302999
ACH-000658,-0.368295818975
ACH-000661,-0.214334922408
ACH-000662,-0.484650290819
ACH-000663,-0.462011245083
ACH-000665,-0.120462227222
ACH-000671,-0.18908994666999998
ACH-000673,-0.24753869579799997
ACH-000676,-0.284934509952
ACH-000677,-0.245353711746
ACH-000681,-0.09602762871439999
ACH-000682,-0.196490996778
ACH-000683,-0.10664272502000001
ACH-000684,-0.19849748683899998
ACH-000688,-0.11371090114900001
ACH-000693,-0.195852796063
ACH-000694,-0.171303596976
ACH-000695,-0.0897483446174
ACH-000696,-0.34107509519900003
ACH-000697,-0.164759626949
ACH-000699,-0.29693150487
ACH-000701,-0.256685040855
ACH-000706,-0.0965735770479
ACH-000711,-0.19978522521400002
ACH-000713,-0.10082148331
ACH-000714,-0.123764789709
ACH-000718,-0.0816929018649
ACH-000720,-0.136133286695
ACH-000721,-0.18384266164000002
ACH-000724,-0.156916446815
ACH-000725,-0.141169986991
ACH-000732,-0.16921693898899998
ACH-000734,-0.13139872172800002
ACH-000735,-0.316591505581
ACH-000736,-0.21942854992199998
ACH-000738,-0.199224835277
ACH-000746,-0.0860571456719
ACH-000747,-0.156711532348
ACH-000748,-0.146737030469
ACH-000753,-0.05385890211759999
ACH-000756,-0.11078641125800001
ACH-000757,-0.22150243058699998
ACH-000758,-0.126531135347
ACH-000760,-0.17569280326499997
ACH-000763,-0.158632250621
ACH-000764,-0.510341076628
ACH-000765,-0.152708450783
ACH-000766,0.014357288120299998
ACH-000767,-0.222632505896
ACH-000768,-0.32987434419
ACH-000769,-0.469280356708
ACH-000770,-0.198894905319
ACH-000771,-0.0314739166343
ACH-000773,-0.126269395163
ACH-000776,0.0486220223767
ACH-000777,-0.19220572388300003
ACH-000778,-0.23457126393599997
ACH-000781,-0.190431078237
ACH-000782,-0.107017473395
ACH-000783,-0.184445263346
ACH-000784,-0.17516915205400002
ACH-000785,-0.39948878501
ACH-000787,-0.227512478321
ACH-000788,-0.252752678337
ACH-000791,-0.251075794403
ACH-000792,-0.23881959920600002
ACH-000794,-0.217268121289
ACH-000796,-0.348425874233
ACH-000799,-0.21672756452599998
ACH-000800,-0.0657005466861
ACH-000802,-0.056194914587
ACH-000804,-0.224896972357
ACH-000805,-0.321444367844
ACH-000809,-0.230085971137
ACH-000810,-0.0533593511316
ACH-000811,-0.261757059216
ACH-000817,-0.334950928572
ACH-000819,-0.012356701941200001
ACH-000820,-0.159044873671
ACH-000821,-0.314324123924
ACH-000822,-0.106269680573
ACH-000823,-0.0683244888865
ACH-000824,-0.17862778823199998
ACH-000827,-0.132185291476
ACH-000829,-0.163001747642
ACH-000831,-0.256497253426
ACH-000832,-0.30932704145999995
ACH-000833,0.0857663503472
ACH-000834,-0.25431682962900004
ACH-000835,-0.323303247883
ACH-000836,-0.236397475461
ACH-000837,-0.253368651562
ACH-000838,-0.287760333635
ACH-000839,-0.0492449068166
ACH-000840,-0.168640348248
ACH-000841,-0.13145999824899998
ACH-000843,-0.193720162148
ACH-000846,-0.316629309008
ACH-000847,-0.23994230026299998
ACH-000848,0.0169817207267
ACH-000849,0.0288420041734
ACH-000851,-0.283241541892
ACH-000855,-0.10233181873500001
ACH-000856,-0.215383873733
ACH-000858,-0.329026075339
ACH-000859,-0.12597450182
ACH-000861,-0.26318784463000006
ACH-000862,-0.187222672898
ACH-000865,-0.100845003632
ACH-000866,-0.15034028026
ACH-000867,-0.155811717734
ACH-000869,-0.26825323194899997
ACH-000872,0.0174390269593
ACH-000873,-0.22502098161200002
ACH-000876,-0.22649715510899998
ACH-000878,-0.216093146873
ACH-000880,-0.337671142385
ACH-000881,-0.27685327167
ACH-000882,-0.0764033948609
ACH-000884,-0.136129161778
ACH-000885,-0.305977249139
ACH-000887,-0.10019929557
ACH-000888,-0.05705942544980001
ACH-000889,-0.218318482014
ACH-000890,-0.123986290344
ACH-000896,-0.100216764551
ACH-000898,-0.27655218127799996
ACH-000900,-0.204167359947
ACH-000901,-0.22338230356400002
ACH-000905,-0.256336142991
ACH-000906,-0.288300964029
ACH-000907,-0.209212560812
ACH-000910,-0.163897660614
ACH-000911,-0.17756838899799998
ACH-000912,-0.102528426633
ACH-000913,0.00950269709712
ACH-000915,-0.153917783126
ACH-000916,0.209024415308
ACH-000917,-0.29628496646499997
ACH-000921,-0.14092359233899998
ACH-000924,-0.277461654405
ACH-000926,-0.28759618923
ACH-000928,-0.361417484741
ACH-000929,-0.10200091929999999
ACH-000932,-0.15263900034800001
ACH-000935,-0.279405552345
ACH-000936,-0.20995617633900002
ACH-000937,-0.14181658881200002
ACH-000938,-0.250149037525
ACH-000939,0.251880475941
ACH-000941,-0.224935746335
ACH-000943,-0.212686628691
ACH-000946,-0.23687202087099998
ACH-000947,-0.0971892049309
ACH-000948,-0.227874654773
ACH-000950,-0.231632046536
ACH-000953,-0.131371861937
ACH-000957,-0.218384549842
ACH-000958,-0.260837043271
ACH-000960,-0.0368617961759
ACH-000963,-0.153283805744
ACH-000968,-0.100116114708
ACH-000969,-0.319229481821
ACH-000973,-0.159608082953
ACH-000974,-0.285337982801
ACH-000975,-0.246014994883
ACH-000976,-0.315226263905
ACH-000978,0.0210775686333
ACH-000980,-0.173464965482
ACH-000984,-0.376189803245
ACH-000986,-0.39185214581999994
ACH-000988,-0.169885809157
ACH-000993,-0.307308888398
ACH-000994,-0.351777081944
ACH-000996,-0.348775735924
ACH-001001,-0.211408014809
ACH-001020,-0.160054975566
ACH-001028,-0.220377037313
ACH-001031,-0.0803964640867
ACH-001038,-0.288821189559
ACH-001048,-0.087439382277
ACH-001050,-0.28895304275600003
ACH-001053,-0.254227204885
ACH-001054,-0.20550043489199998
ACH-001061,-0.139574082372
ACH-001067,-0.11970679330299999
ACH-001075,-0.41920364585600006
ACH-001096,-0.12103822500299999
ACH-001128,-0.0463592449705
ACH-001134,-0.103038666605
ACH-001151,-0.153600761262
ACH-001163,-0.311303005643
ACH-001164,-0.275468279231
ACH-001173,-0.22272903085700002
ACH-001183,-0.271807918785
ACH-001184,-0.314794320901
ACH-001190,-0.42257690797700004
ACH-001192,-0.22856914539
ACH-001193,-0.319276869359
ACH-001196,-0.04366080928669999
ACH-001197,-0.27535323683699997
ACH-001205,-0.210925365845
ACH-001211,-0.344748048645
ACH-001212,-0.309188034895
ACH-001228,-0.24983002018199998
ACH-001232,-0.136984541512
ACH-001239,-0.0928012575801
ACH-001274,-0.138297890809
ACH-001275,-0.22059171042
ACH-001277,0.12354586585899999
ACH-001278,-0.25483181213100004
ACH-001280,-0.131524714175
ACH-001283,-0.19072676919
ACH-001289,0.0493275309391
ACH-001295,-0.148176394257
ACH-001300,-0.15492021637800002
ACH-001301,-0.537457286209
ACH-001302,-0.161031501021
ACH-001303,-0.133389991579
ACH-001306,-0.48373030693400004
ACH-001318,-0.0112105094958
ACH-001322,-0.246843019077
ACH-001328,-0.10991018799699999
ACH-001332,0.037462128759699995
ACH-001333,-0.186368249249
ACH-001336,-0.23138578533000004
ACH-001340,-0.236302363077
ACH-001346,-0.249221633415
ACH-001353,-0.08944915907630001
ACH-001354,-0.193673991638
ACH-001367,0.055709065823599996
ACH-001368,-0.18304886878899998
ACH-001374,-0.026418674369900003
ACH-001375,-0.07355516195669999
ACH-001377,-0.143689790099
ACH-001380,-0.20961747167
ACH-001391,-0.228901891184
ACH-001407,-0.142053448355
ACH-001408,-0.22172410707899998
ACH-001413,-0.272268087027
ACH-001430,-0.42962867536399996
ACH-001431,-0.24124083490200002
ACH-001450,0.0537071845185
ACH-001496,-0.24230623874600002
ACH-001500,-0.187678791632
ACH-001521,-0.137193826116
ACH-001523,-0.0671974379427
ACH-001532,-0.0344216869144
ACH-001536,-0.236317804457
ACH-001550,-0.122256680639
ACH-001552,-0.228407799465
ACH-001554,-0.167283357991
ACH-001645,-0.09821981065580002
ACH-001654,-0.14269295861
ACH-001715,-0.24754743188900002
ACH-001735,-0.16043246570800002
ACH-001736,-0.08071848917110001
ACH-001737,-0.136461959178
ACH-001740,-0.150588031518
ACH-001745,-0.272443956025
ACH-001750,-0.15793217765599998
ACH-001765,-0.0569109770159
ACH-001956,-0.144772858374
ACH-001957,-0.228735065944
