,FXN (2395)
ACH-000256,-1.1956939253899999
ACH-000257,-1.0733446256899999
ACH-000258,0.278662982638
ACH-000259,-1.03237823162
ACH-000260,-0.642130222171
ACH-000261,-0.812542892344
ACH-000262,-0.91479981607
ACH-000263,-0.0167383745962
ACH-000264,-0.50226248236
ACH-000265,-0.9330926434739999
ACH-000266,-0.227825363941
ACH-000272,-0.865640526973
ACH-000273,-0.581093057326
ACH-000274,-0.620540042428
ACH-000277,-0.655666490502
ACH-000278,-1.09814784841
ACH-000279,-0.770259497597
ACH-000280,-1.0084320733
ACH-000281,-0.272438772289
ACH-000288,-0.9461711646170001
ACH-000291,-0.8428992609839999
ACH-000293,-1.13468756801
ACH-000294,-0.941699853838
ACH-000295,-0.10405706827099999
ACH-000296,-0.788744563431
ACH-000302,-1.33945668535
ACH-000304,-1.63880127194
ACH-000307,-1.0578030604700002
ACH-000308,-0.332146687601
ACH-000310,-0.3250637754
ACH-000311,-0.364437603148
ACH-000312,-0.53782725293
ACH-000315,-0.7314021217610001
ACH-000316,-1.24187485581
ACH-000317,-0.73940657301
ACH-000318,-1.05400314899
ACH-000319,-0.9162830880580001
ACH-000320,-0.34576359425700004
ACH-000322,-0.512481453205
ACH-000323,-0.682312225846
ACH-000324,-0.576329364585
ACH-000329,-1.09811959449
ACH-000330,-0.991292921413
ACH-000331,-0.715155815426
ACH-000332,-0.520842678229
ACH-000334,-0.267928535887
ACH-000335,-0.726669557828
ACH-000336,-0.7564812720190001
ACH-000337,-0.602296554529
ACH-000339,-0.961291782632
ACH-000341,-1.14853297511
ACH-000348,-1.3050742392
ACH-000350,-0.53447180573
ACH-000352,-1.12136365979
ACH-000356,-1.2797361489
ACH-000361,-0.466684771686
ACH-000362,-0.36885770320100003
ACH-000363,-0.42302983806999994
ACH-000364,-0.760132600478
ACH-000365,-0.9306309951360001
ACH-000366,-1.08277158743
ACH-000368,-1.09701241483
ACH-000374,-0.6825697267
ACH-000375,-0.635803730657
ACH-000376,-0.83043940559
ACH-000381,-0.0844448812188
ACH-000383,-0.44763324897699996
ACH-000387,-0.464168552209
ACH-000389,-0.963295620053
ACH-000390,-0.57461348591
ACH-000393,-1.1460548500799999
ACH-000395,-0.8178597513500001
ACH-000397,-0.461065511825
ACH-000401,-1.10121491338
ACH-000402,-1.1295386308600002
ACH-000403,-0.401837626427
ACH-000404,-0.902553646638
ACH-000406,-0.683059624728
ACH-000407,-0.8790395192329999
ACH-000408,-1.23087143614
ACH-000410,-0.7664218123790001
ACH-000411,-0.568982657849
ACH-000414,-0.17627956300500003
ACH-000415,-0.990660362167
ACH-000416,-0.71654623481
ACH-000420,-0.40823883899700003
ACH-000421,-0.7498258447939999
ACH-000424,-0.819164631824
ACH-000425,-0.608939634248
ACH-000426,-0.378169112443
ACH-000427,0.0851265336715
ACH-000433,-0.8184994692800001
ACH-000436,-0.356426752273
ACH-000444,-0.9016165389749999
ACH-000445,-1.20327678809
ACH-000448,-0.755889184289
ACH-000450,-0.938627192988
ACH-000452,-1.00853083781
ACH-000454,-1.1147693054799999
ACH-000458,-1.04489248313
ACH-000459,-1.5937484379299998
ACH-000460,-0.775462362344
ACH-000461,-0.38166786255
ACH-000463,-0.9965716239740001
ACH-000464,-1.0323357179700001
ACH-000466,-1.09891085882
ACH-000467,-0.43257771080300006
ACH-000468,-0.676284342041
ACH-000469,-0.863454652113
ACH-000470,-0.972537658988
ACH-000471,-0.597678146926
ACH-000472,-0.612043007999
ACH-000473,-0.7933277118050001
ACH-000475,-0.33344821854400003
ACH-000476,-0.6971434180699999
ACH-000477,-0.991753785502
ACH-000480,-0.794328454739
ACH-000481,-0.7663679170550001
ACH-000483,-1.42309170521
ACH-000484,-0.421128673263
ACH-000485,-0.683487729346
ACH-000486,-0.8651558273379999
ACH-000487,-0.72982461598
ACH-000488,-0.7947647162710001
ACH-000490,-0.6811850904960001
ACH-000491,-0.5894765105259999
ACH-000495,-0.9988317587000001
ACH-000496,-0.773418703233
ACH-000499,-0.7797637557629999
ACH-000500,-0.552249784877
ACH-000502,-0.9737323438429999
ACH-000503,-1.1442831954500001
ACH-000505,-0.9071210784720001
ACH-000507,-0.744850369971
ACH-000510,-0.5687083923749999
ACH-000511,-0.7646982426610001
ACH-000512,-0.8217795159260001
ACH-000516,-0.798774311473
ACH-000517,-0.533146450718
ACH-000518,-0.978658670482
ACH-000520,-0.7816863877600001
ACH-000521,-1.11135317553
ACH-000522,-0.936998119528
ACH-000524,-0.63927629253
ACH-000527,-0.465123877059
ACH-000528,-0.812180619682
ACH-000537,-0.757612200884
ACH-000541,-0.7227939601360001
ACH-000542,-0.832407191574
ACH-000544,-0.615310933881
ACH-000545,-0.806018583697
ACH-000547,-0.8177245858859999
ACH-000548,-1.07502738323
ACH-000549,-0.919036256558
ACH-000550,-0.7511044557109999
ACH-000552,-0.792647174103
ACH-000556,-0.622006587102
ACH-000557,-0.6207574510980001
ACH-000570,-0.675413429473
ACH-000571,-0.49183370365900003
ACH-000573,-0.7083705034710001
ACH-000576,-0.9169548759909999
ACH-000580,-0.645942331658
ACH-000584,-1.1865242484899998
ACH-000585,-0.842842625714
ACH-000588,-0.837809485491
ACH-000589,-0.864593608504
ACH-000591,-1.0323418023200002
ACH-000593,-0.741222394446
ACH-000600,-0.5789961945840001
ACH-000601,-0.605961999788
ACH-000604,-0.205235452159
ACH-000605,-0.8052829870379999
ACH-000606,-0.936267270643
ACH-000608,-0.5822415735800001
ACH-000614,-0.8892288460359999
ACH-000616,-0.868202620609
ACH-000618,-0.721898279518
ACH-000619,-0.7206443585
ACH-000620,-0.8413644363670001
ACH-000621,-1.1168439751700001
ACH-000622,-0.283336385199
ACH-000623,-0.554591134055
ACH-000624,-0.667651015036
ACH-000627,-0.43624750937299994
ACH-000630,-0.8113574472499999
ACH-000632,-0.786028222043
ACH-000633,-0.543427851784
ACH-000637,-1.62939531133
ACH-000638,-0.952761122126
ACH-000646,-0.170201157327
ACH-000647,-0.616251942751
ACH-000648,-0.9861711762469999
ACH-000649,-0.9445493762170001
ACH-000651,-0.9272182484460001
ACH-000652,-0.892828260535
ACH-000653,-0.581571392546
ACH-000657,-0.8937162234909999
ACH-000658,-0.277906826589
ACH-000661,-1.1784070148899999
ACH-000662,-0.693263553093
ACH-000663,-1.1687986986299999
ACH-000665,-0.6511612348820001
ACH-000671,-1.00444369963
ACH-000673,-0.7929336141
ACH-000676,-0.759889066964
ACH-000677,-0.473530364166
ACH-000681,-0.7371911372750001
ACH-000682,-0.485330431468
ACH-000683,-1.19614387586
ACH-000684,-1.29206250612
ACH-000688,-0.7314141219600001
ACH-000693,-0.749939686073
ACH-000694,-0.794394741699
ACH-000695,-0.7993381584550001
ACH-000696,-0.7781809897249999
ACH-000697,-0.351244129875
ACH-000699,-0.39324873189099996
ACH-000701,-0.498926287732
ACH-000706,-0.910306458954
ACH-000711,-0.771110659306
ACH-000713,-1.0
ACH-000714,-0.9632535273430001
ACH-000718,-0.648106610996
ACH-000720,-0.871995530513
ACH-000721,-0.310029505372
ACH-000724,0.12196208269200001
ACH-000725,-0.46210364291699996
ACH-000732,-0.926998767407
ACH-000734,-0.37764468615
ACH-000735,-0.721511794839
ACH-000736,-0.8261758974879999
ACH-000738,-0.7492063208290001
ACH-000746,-0.276095240857
ACH-000747,-0.6991333590369999
ACH-000748,-0.889143091615
ACH-000753,-1.01981002787
ACH-000756,-0.7851754148379999
ACH-000757,-0.653949701207
ACH-000758,-0.814295908099
ACH-000760,-0.721492340509
ACH-000763,-0.550732897829
ACH-000764,-1.01711518293
ACH-000765,-0.9611344033120001
ACH-000766,-0.55304602946
ACH-000767,-0.451154490804
ACH-000768,-0.9220838918709999
ACH-000769,-0.685804072841
ACH-000770,-0.745880280659
ACH-000771,-1.09271578814
ACH-000773,-0.8100468201540001
ACH-000776,-0.876211658495
ACH-000777,-1.07617304838
ACH-000778,0.0758814844836
ACH-000781,-0.860107415847
ACH-000782,-1.06045073309
ACH-000783,-0.461452961278
ACH-000784,-0.702341585723
ACH-000785,-0.543700363998
ACH-000787,-0.930344557536
ACH-000788,-0.851402809886
ACH-000791,-0.36216486325
ACH-000792,-0.938281136758
ACH-000794,-0.550923364208
ACH-000796,-0.472544260379
ACH-000799,-0.734330626875
ACH-000800,-1.52234339323
ACH-000802,-0.781426457556
ACH-000804,-1.1302979981
ACH-000805,-0.814087022398
ACH-000809,-0.76824091842
ACH-000810,-0.6942336684489999
ACH-000811,-0.879536135017
ACH-000817,-0.527979980458
ACH-000819,-0.928801887377
ACH-000820,-0.7815365285349999
ACH-000821,-0.657797665366
ACH-000822,-0.528012044946
ACH-000823,-1.04055442439
ACH-000824,-0.512063204392
ACH-000827,-0.595260079958
ACH-000829,-0.5719300847959999
ACH-000831,-0.999836287122
ACH-000832,-0.616189949382
ACH-000833,-1.3470643287200001
ACH-000834,-0.537581549683
ACH-000835,-0.822818031735
ACH-000836,-0.8908989272700001
ACH-000837,-0.7296025298209999
ACH-000838,-0.310423876324
ACH-000839,-0.8851520471269999
ACH-000840,-0.48719102719499996
ACH-000841,-0.6440533602049999
ACH-000843,-0.7968013389540001
ACH-000846,-0.6832043135979999
ACH-000847,-0.601412696106
ACH-000848,-0.518767965966
ACH-000849,-0.904149143418
ACH-000851,-0.694937586582
ACH-000855,-0.8589432682879999
ACH-000856,-0.985859305303
ACH-000858,-1.04084606588
ACH-000859,-1.0
ACH-000861,-1.39114297099
ACH-000862,-0.6178930896989999
ACH-000865,-0.9510874024789999
ACH-000866,-0.6378312965730001
ACH-000867,-0.796520546066
ACH-000869,-1.14460498622
ACH-000872,-1.15315741621
ACH-000873,-0.649073726407
ACH-000876,-0.8217692948980001
ACH-000878,-0.87886752349
ACH-000880,-1.00962743418
ACH-000881,-1.0144484393200002
ACH-000882,-1.06189470844
ACH-000884,-0.8481786170379999
ACH-000885,-0.755764722488
ACH-000887,-0.7826335587350001
ACH-000888,-0.389636656689
ACH-000889,-0.702246852164
ACH-000890,-0.902522437201
ACH-000896,-0.615933485525
ACH-000898,-0.407903101878
ACH-000900,-0.851254029946
ACH-000901,-0.990034112851
ACH-000905,-0.681377358265
ACH-000906,-0.960913530524
ACH-000907,-1.1728980177200001
ACH-000910,-1.25634654146
ACH-000911,-0.649502001134
ACH-000912,-1.0108322947700001
ACH-000913,-1.08945962101
ACH-000915,-0.864591888652
ACH-000916,-0.554897407307
ACH-000917,-0.9326460576090001
ACH-000921,-0.9891906916959999
ACH-000924,-0.56351980874
ACH-000926,-0.05712232038869999
ACH-000928,-0.491894175879
ACH-000929,-0.48365281838
ACH-000932,-0.648684580319
ACH-000935,-0.960826783408
ACH-000936,-0.879903066854
ACH-000937,-0.8500151970290001
ACH-000938,-0.8272565333390001
ACH-000939,-1.16442855434
ACH-000941,-0.44209226220799996
ACH-000943,-1.08762130395
ACH-000946,-0.969905239675
ACH-000947,-1.09623476141
ACH-000948,-0.5014263159560001
ACH-000950,-0.968820859478
ACH-000953,-0.850697645864
ACH-000957,-0.7337314674429999
ACH-000958,-0.39994073689000004
ACH-000960,-0.687532223922
ACH-000963,0.121455317783
ACH-000968,-0.821938103998
ACH-000969,-0.402180129171
ACH-000973,-0.65013157956
ACH-000974,-0.95820135511
ACH-000975,-0.337338580943
ACH-000976,-0.9281443458480001
ACH-000978,-1.4896473972100002
ACH-000980,-0.756603493248
ACH-000984,-0.20318810899999998
ACH-000986,-0.45604604581299996
ACH-000988,-0.874201670564
ACH-000993,-0.627797124395
ACH-000994,-0.353089474225
ACH-000996,-0.7445833590690001
ACH-001001,-0.603268895849
ACH-001020,-0.7925910595829999
ACH-001028,-0.83698097488
ACH-001031,-0.668367249541
ACH-001038,-0.592988127104
ACH-001048,-0.889194610589
ACH-001050,-0.64185595466
ACH-001053,-0.7252079767790001
ACH-001054,-0.957611530437
ACH-001061,-0.666878805109
ACH-001067,-0.356487977928
ACH-001075,-0.838711616925
ACH-001096,-1.1689151708399999
ACH-001128,-0.589892060291
ACH-001134,-0.367688264261
ACH-001151,-0.754085929664
ACH-001163,-0.8142437313650001
ACH-001164,-0.720276417182
ACH-001173,-0.890186809622
ACH-001183,-1.01827144344
ACH-001184,-1.01314569243
ACH-001190,-0.748231474145
ACH-001192,-1.05862988092
ACH-001193,-0.9680303334100001
ACH-001196,-1.0939069541500002
ACH-001197,-1.02487282309
ACH-001205,-0.7747569146109999
ACH-001211,-0.683852827074
ACH-001212,-0.923269986857
ACH-001228,-0.41511149589
ACH-001232,-1.23142180406
ACH-001239,-0.786128381013
ACH-001274,-0.731327867736
ACH-001275,-0.994466576937
ACH-001277,-1.20396392455
ACH-001278,-1.2403439846100002
ACH-001280,-0.7817071026000001
ACH-001283,-1.3896516996200001
ACH-001289,-0.934089198461
ACH-001295,-1.0978140023
ACH-001300,-1.0602633733
ACH-001301,-1.2121036307
ACH-001302,-0.40453768086900005
ACH-001303,-0.875646651365
ACH-001306,-0.762977686722
ACH-001318,-1.0146784349200002
ACH-001322,-0.8910168781190001
ACH-001328,-0.8852912631569999
ACH-001332,-0.92020902801
ACH-001333,-0.9255764529009999
ACH-001336,-1.09741647514
ACH-001340,-0.779862578254
ACH-001346,-0.9971061797130001
ACH-001353,-1.1133338429700002
ACH-001354,-1.40601960128
ACH-001367,-0.9555538044140001
ACH-001368,-0.599942881794
ACH-001374,-1.4558330129100001
ACH-001375,-0.787820182728
ACH-001377,-0.848621837313
ACH-001380,-0.8048272742460001
ACH-001391,-0.16856110758099999
ACH-001407,-1.05528440569
ACH-001408,-1.28882227173
ACH-001413,-0.574804927523
ACH-001430,-1.09048273193
ACH-001431,-0.601713498229
ACH-001450,-0.599762679606
ACH-001496,-0.458511884682
ACH-001500,-0.878135680293
ACH-001521,-0.3470561533
ACH-001523,-0.587072152243
ACH-001532,-0.70697583859
ACH-001536,-0.9407724163600001
ACH-001550,-0.709361884839
ACH-001552,-0.9179920958750001
ACH-001554,-1.03248642374
ACH-001645,-0.475302354658
ACH-001654,-1.02299279042
ACH-001715,-1.21737406707
ACH-001735,-0.533034127298
ACH-001736,-0.507156548472
ACH-001737,-0.891020486269
ACH-001740,-1.37227930889
ACH-001745,-1.11186888293
ACH-001750,-0.567742353878
ACH-001765,-0.7270212598019999
ACH-001956,-1.0241393959799998
ACH-001957,-0.821406115088
