,ELMSAN1 (91748)
ACH-000416,-0.060435202560099995
ACH-000420,-0.124605381265
ACH-000421,-0.323983840498
ACH-000424,-0.039713570209300005
ACH-000425,-0.279052741493
ACH-000426,-0.505284077857
ACH-000427,-0.266624377297
ACH-000433,0.20570585378400003
ACH-000436,0.116405091513
ACH-000444,-0.169699509359
ACH-000445,-0.321413304794
ACH-000448,-0.31011576769
ACH-000450,-0.220355418226
ACH-000452,-0.37417089205799997
ACH-000454,-0.0226052544308
ACH-000458,-0.0714086687343
ACH-000459,-0.0432996250282
ACH-000460,-0.174814097848
ACH-000461,-0.116696577964
ACH-000463,0.050090429746199996
ACH-000464,0.0565088939226
ACH-000466,-0.13100492667400002
ACH-000467,0.068048555656
ACH-000468,0.0466805647932
ACH-000469,-0.161033176414
ACH-000470,-0.182032895262
ACH-000471,-0.11155895019999999
ACH-000472,0.00406867611562
ACH-000473,-0.071349207142
ACH-000475,-0.048859535963900004
ACH-000476,0.022414447331
ACH-000477,-0.165145417672
ACH-000480,-0.11490604534299999
ACH-000481,-0.14505813974
ACH-000483,-0.255073475259
ACH-000484,-0.19782074035799999
ACH-000485,-0.110420532114
ACH-000486,-0.0442613334404
ACH-000487,0.17150840024500003
ACH-000488,-0.0187989567402
ACH-000490,-0.006936491769469999
ACH-000491,-0.0374495227895
ACH-000495,-0.26566740962900004
ACH-000496,-0.223472558865
ACH-000499,0.134873046748
ACH-000500,-0.181631892179
ACH-000502,-0.294910844652
ACH-000503,0.393355299029
ACH-000505,-0.0983746321662
ACH-000507,0.044032621133300004
ACH-000510,-0.0236028283455
ACH-000511,-0.193007715374
ACH-000512,-0.802377695218
ACH-000516,0.102758933814
ACH-000517,-0.0475730844654
ACH-000518,-0.10986326254899999
ACH-000520,-0.137059619128
ACH-000521,-0.036341684616099997
ACH-000522,-0.352805500815
ACH-000524,-0.011956093526700002
ACH-000527,-0.305763615861
ACH-000528,0.10103197058800001
ACH-000537,-0.139159128016
ACH-000541,-0.346267040973
ACH-000542,-0.266319215909
ACH-000544,0.362439368582
ACH-000545,0.051895285345099997
ACH-000547,-0.5903845407989999
ACH-000548,-0.08832964807739999
ACH-000549,-0.06783071043319999
ACH-000550,0.017186773815099997
ACH-000552,-0.34527721498400005
ACH-000556,0.110084637297
ACH-000557,-0.0314678827686
ACH-000570,-0.305125846821
ACH-000571,-0.12619132322
ACH-000573,-0.11808252941899999
ACH-000576,0.09987255222339998
ACH-000580,-0.427790503582
ACH-000584,-0.103301083692
ACH-000585,-0.07422697312780001
ACH-000588,0.215522610363
ACH-000589,-0.0027344181727399996
ACH-000591,-0.2364270063
ACH-000593,0.00393958516138
ACH-000600,-0.21542419429200002
ACH-000601,-0.319536242615
ACH-000604,-0.472118502824
ACH-000605,-0.28760905374400003
ACH-000606,-0.199466962276
ACH-000608,0.0505744936025
ACH-000614,0.0160867439214
ACH-000616,0.0944087529552
ACH-000618,-0.184788027214
ACH-000619,0.0364346314554
ACH-000620,-0.7783395852220001
ACH-000621,-0.0375202522616
ACH-000622,-0.0724828411314
ACH-000623,-0.25848397269
ACH-000624,-0.00790517463338
ACH-000627,-0.265105396703
ACH-000630,-0.33762228664899996
ACH-000632,-0.29280483740400004
ACH-000633,-0.0375603875097
ACH-000637,-0.054837480012499995
ACH-000638,-0.0828840004121
ACH-000646,-0.482841494385
ACH-000647,-0.19836730989100002
ACH-000648,-0.305885860625
ACH-000649,-0.185546908684
ACH-000651,-0.145994248517
ACH-000652,-0.16070595891
ACH-000653,-0.179521372619
ACH-000657,-0.00987903746359
ACH-000658,0.11389174792199999
ACH-000661,-0.127913321709
ACH-000662,-0.227180454456
ACH-000663,-0.312369020211
ACH-000665,-0.18002150404199999
ACH-000671,0.059480268552599996
ACH-000673,0.0760134831848
ACH-000676,-0.024056630691999998
ACH-000677,-0.123796969587
ACH-000681,-0.0788722556657
ACH-000682,-0.18999157637699998
ACH-000683,0.00453027043175
ACH-000684,-0.467719306848
ACH-000688,-0.0255161854385
ACH-000693,-0.054915674194599993
ACH-000694,-0.00869490804581
ACH-000695,0.085404657869
ACH-000696,-0.262916699476
ACH-000697,-0.374534827222
ACH-000699,-0.0175381522172
ACH-000701,0.05548834487840001
ACH-000706,-0.0149089481093
ACH-000711,-0.0494936867662
ACH-000713,0.202458380071
ACH-000714,-0.0976718534276
ACH-000718,-0.187036395502
ACH-000720,-0.09324801206569999
ACH-000721,-0.18316237108800001
ACH-000724,0.0247571628216
ACH-000725,0.00383506879802
ACH-000732,-0.251768112554
ACH-000734,0.06219941977440001
ACH-000735,0.0322119842743
ACH-000736,-0.314016909139
ACH-000738,-0.0581857333037
ACH-000746,-0.09012606771389998
ACH-000747,-0.212761894002
ACH-000748,-0.191114392373
ACH-000753,-0.267485562786
ACH-000756,-0.108250513979
ACH-000757,0.18368756693399999
ACH-000758,-0.0716171668729
ACH-000760,-0.165032243498
ACH-000763,0.113373201592
ACH-000764,-0.13141494932
ACH-000765,-0.257438356651
ACH-000766,0.0190295788748
ACH-000767,-0.17540601338300002
ACH-000768,-0.0212379524458
ACH-000769,-0.173590276152
ACH-000770,-0.17149932140000002
ACH-000771,-0.24499585375900002
ACH-000773,0.31417365478500003
ACH-000776,-0.107673845094
ACH-000777,-0.114570326367
ACH-000778,0.22638057855000002
ACH-000781,-0.0646726498071
ACH-000782,0.107965161649
ACH-000783,0.10482954332399999
ACH-000784,-0.18586114739
ACH-000785,-0.111639834925
ACH-000787,-0.25679757981999995
ACH-000788,-0.0519442637945
ACH-000791,-0.168944723669
ACH-000792,-0.260281710081
ACH-000794,-0.178951052776
ACH-000796,-0.324503595381
ACH-000799,-0.06683894848159999
ACH-000800,-0.131688396461
ACH-000802,-0.246388486983
ACH-000804,-0.0029505055022500002
ACH-000805,-0.580281510701
ACH-000809,0.0788208908816
ACH-000810,-0.0107144128186
ACH-000811,-0.306853344894
ACH-000817,0.25428100766899997
ACH-000819,-0.147051066978
ACH-000820,0.10474067195299999
ACH-000821,-0.0207456755429
ACH-000822,-0.00144173817171
ACH-000823,-0.129346031558
ACH-000824,-0.390410710607
ACH-000827,-0.257845617227
ACH-000829,-0.143304223749
ACH-000831,-0.152117233786
ACH-000832,-0.161439655081
ACH-000833,0.00700051770574
ACH-000834,0.188803159462
ACH-000835,-0.49535679589599996
ACH-000836,-0.08864296229980001
ACH-000837,0.276148684896
ACH-000838,-0.330177203638
ACH-000839,-0.160444054793
ACH-000840,0.139498643181
ACH-000841,-0.30867179111
ACH-000843,-0.0483038544697
ACH-000846,0.016742470224799997
ACH-000847,-0.156287312662
ACH-000848,-0.22608175781
ACH-000849,-0.15938328190099998
ACH-000851,-0.18253869730900002
ACH-000855,-0.0681302960218
ACH-000856,-0.18307163178
ACH-000858,-0.158985834011
ACH-000859,-0.10045479367599999
ACH-000861,-0.149173650857
ACH-000862,0.0957032837053
ACH-000865,-0.169887557031
ACH-000866,-0.054983618031800005
ACH-000867,-0.107772646412
ACH-000869,0.157014542697
ACH-000872,0.0881431236971
ACH-000873,-0.17074321429900002
ACH-000876,0.11132389947799999
ACH-000878,0.027802045709000002
ACH-000880,-0.31840552823199997
ACH-000881,-0.291991364131
ACH-000882,-0.330264059825
ACH-000884,-0.261446830275
ACH-000885,-0.05076800919649999
ACH-000887,-0.0625495451841
ACH-000888,0.12270298125700001
ACH-000889,-0.0666577182392
ACH-000890,-0.43327623361999995
ACH-000896,-0.32669628402
ACH-000898,-0.209714997859
ACH-000900,0.192156479721
ACH-000901,-0.0860949530864
ACH-000905,0.000123840432224
ACH-000906,0.0277124940256
ACH-000907,-0.467226966141
ACH-000910,-0.044799222665099996
ACH-000911,-0.172565527447
ACH-000912,-0.010050417682700001
ACH-000913,-0.119304348016
ACH-000915,-0.0532936509134
ACH-000916,0.151182352598
ACH-000917,0.12852978144000002
ACH-000921,-0.294218850182
ACH-000924,0.045889531853599994
ACH-000926,0.165860514533
ACH-000928,-0.0362241451614
ACH-000929,-0.514701726388
ACH-000932,-0.16288452435999998
ACH-000935,0.006821426508890001
ACH-000936,-0.118151379352
ACH-000937,-0.121198206778
ACH-000938,-0.179502774328
ACH-000939,-0.39014275786499997
ACH-000941,-0.10144990239499999
ACH-000943,-0.265635320673
ACH-000946,0.096816761076
ACH-000947,0.08876884679460001
ACH-000948,-0.055792328082499995
ACH-000950,-0.405952779639
ACH-000953,-0.298114348114
ACH-000957,-0.0334872743741
ACH-000958,-0.07062783043010001
ACH-000960,-0.09734194281610001
ACH-000963,-0.219509348838
ACH-000968,0.184224712119
ACH-000969,0.108957318239
ACH-000973,0.0771254087575
ACH-000974,-0.150859026315
ACH-000975,-0.168260379644
ACH-000976,-0.0877792080051
ACH-000978,-0.11034880949
ACH-000980,-0.16810071159099998
ACH-000984,0.0956999376286
ACH-000986,-0.41990714656499994
ACH-000988,0.0601409376429
ACH-000993,-0.25806923612
ACH-000994,0.11986120060999998
ACH-000996,-0.23232791132599998
ACH-001001,0.06976740903689999
ACH-001020,-0.224722222626
ACH-001028,0.013712450677
ACH-001031,-0.222585224017
ACH-001038,-0.114896005584
ACH-001048,-0.168966326126
ACH-001050,-0.64063365706
ACH-001053,0.0583742302656
ACH-001054,-0.0927745323982
ACH-001061,-0.185281885991
ACH-001067,-0.0327241535577
ACH-001075,-0.022436077611700002
ACH-001096,-0.22803500124
ACH-001128,0.00529957805452
ACH-001134,-0.265310125876
ACH-001151,-0.228716189366
ACH-001163,0.19446853792500002
ACH-001164,-0.09614254252049999
ACH-001173,-0.25274881420699996
ACH-001183,-0.0920669720853
ACH-001184,0.223362618156
ACH-001190,-0.09000067639329999
ACH-001192,-0.107839338183
ACH-001193,-0.20221714573
ACH-001196,-0.109983848828
ACH-001197,-0.22033665803000002
ACH-001205,-0.141943772447
ACH-001211,-0.0555612131141
ACH-001212,-0.37304697463500003
ACH-001228,-0.043704210817300006
ACH-001232,-0.365102436092
ACH-001239,-0.128427531821
ACH-001274,-0.374667567303
ACH-001275,-0.205040628402
ACH-001277,0.029174170156900003
ACH-001278,0.17909695050000002
ACH-001280,-0.148149257899
ACH-001283,-0.04973593156140001
ACH-001289,0.1905592221
ACH-001295,0.11779100090299999
ACH-001300,-0.0401444542554
ACH-001301,-0.125888983833
ACH-001302,0.0105718988094
ACH-001303,-0.0742405287832
ACH-001306,-0.0782307809648
ACH-001318,-0.0121928765998
ACH-001322,-0.0329625546614
ACH-001328,-0.12433573025900001
ACH-001332,-0.0973732244735
ACH-001333,0.00361437312179
ACH-001336,-0.08228113690569999
ACH-001340,0.00760094095799
ACH-001346,0.149431740175
ACH-001353,-0.20578469792100001
ACH-001354,-0.20197699402600003
ACH-001367,-0.0403298317361
ACH-001368,-0.182461656169
ACH-001374,0.37846781903899995
ACH-001375,-0.0766442051137
ACH-001377,0.101079217197
ACH-001380,-0.249342356904
ACH-001391,-0.273011103697
ACH-001407,-0.00896309064766
ACH-001408,-0.16581457480200001
ACH-001413,0.153233462939
ACH-001430,-0.0390001513785
ACH-001431,-0.202816108548
ACH-001450,-0.128597413349
ACH-001496,-0.235412893144
ACH-001500,-0.36193167003300003
ACH-001521,-0.132554025121
ACH-001523,-0.20670756638300003
ACH-001532,-0.0947312751144
ACH-001536,0.12075392988299999
ACH-001550,-0.17842854207800002
ACH-001552,-0.291293110427
ACH-001554,-0.10405744075
ACH-001645,-0.128923289679
ACH-001654,-0.09661083553060001
ACH-001715,-0.0919239289494
ACH-001735,-0.0590479716368
ACH-001736,-0.229975161411
ACH-001737,-0.468089750555
ACH-001740,0.06434078291159999
ACH-001745,-0.198040734752
ACH-001750,-0.115674897381
ACH-001765,-0.08022393704469999
ACH-001956,-0.10095032850400001
ACH-001957,-0.522930648038
