,SERP1 (27230)
ACH-000748,-0.25440764353
ACH-000753,-0.038480935208699996
ACH-000756,0.0556606803108
ACH-000757,-0.286716815237
ACH-000758,0.009870140190729999
ACH-000760,-0.014739059784
ACH-000763,-0.179930045548
ACH-000764,-0.141885146618
ACH-000765,0.028617844521400003
ACH-000766,-0.24701299988400002
ACH-000767,0.148609270367
ACH-000768,0.0116171684227
ACH-000769,-0.20563780502999998
ACH-000770,-0.0883158457637
ACH-000771,-0.293511485846
ACH-000773,-0.17260989331300003
ACH-000776,-0.23620357438099998
ACH-000777,-0.0935309892013
ACH-000778,-0.150264796349
ACH-000781,-0.0976399249106
ACH-000782,-0.104014179785
ACH-000783,-0.09695688479560001
ACH-000784,-0.170091767185
ACH-000785,-0.310983776971
ACH-000787,-0.138008612015
ACH-000788,-0.143883357737
ACH-000791,0.08217868572369999
ACH-000792,-0.039363152873
ACH-000794,-0.232407234728
ACH-000796,-0.046371472509000006
ACH-000799,-0.125924470948
ACH-000800,-0.04545017929859999
ACH-000802,-0.00221342093312
ACH-000804,0.15819769807700002
ACH-000805,-0.14670719296499998
ACH-000809,0.07683012801269999
ACH-000810,0.08326921843989998
ACH-000811,-0.078608085583
ACH-000817,-0.354437672373
ACH-000819,0.0465095886493
ACH-000820,0.173415509024
ACH-000821,-0.303218378704
ACH-000822,-0.044477233953999995
ACH-000823,-0.0894977691869
ACH-000824,-0.172315042057
ACH-000827,0.0552925582658
ACH-000829,0.230806078109
ACH-000831,-0.0329221575131
ACH-000832,-0.211364192988
ACH-000833,-0.34387959257600004
ACH-000834,0.0770201082465
ACH-000835,-0.109314904623
ACH-000836,-0.20089708268800002
ACH-000837,-0.09374517371230001
ACH-000838,-0.0831040647734
ACH-000839,-0.26739433523
ACH-000840,0.217656482686
ACH-000841,-0.104896331358
ACH-000843,-0.0099149697117
ACH-000846,-0.0551985191457
ACH-000847,0.0168968038012
ACH-000848,-0.262310657973
ACH-000849,-0.15585506971899998
ACH-000851,-0.174644576767
ACH-000855,0.0624079341257
ACH-000856,0.0618155383367
ACH-000858,-0.153297042583
ACH-000859,0.04420557248030001
ACH-000861,-0.11277187344699999
ACH-000862,-0.23585422454399999
ACH-000865,-0.034921684736699994
ACH-000866,-0.030753924314099998
ACH-000867,-0.09111465412860001
ACH-000869,-0.0957250865213
ACH-000872,-0.298968393863
ACH-000873,0.0526303491788
ACH-000876,-0.193413308151
ACH-000878,0.07188201831230001
ACH-000880,-0.11882287126800001
ACH-000881,-0.10368751009199999
ACH-000882,-0.051257865879
ACH-000884,-0.39101254866999996
ACH-000885,-0.287072270857
ACH-000887,-0.0426879474333
ACH-000888,-0.0520304395342
ACH-000889,-0.015469719688299998
ACH-000890,0.203363842844
ACH-000896,-0.232860095319
ACH-000898,-0.20883528888500003
ACH-000900,-0.0818025336787
ACH-000901,-0.13859599775999998
ACH-000905,-0.0258989203216
ACH-000906,-0.261943514825
ACH-000907,0.121681747811
ACH-000910,-0.022842200965299996
ACH-000911,-0.051857975817999995
ACH-000912,-0.0168392155488
ACH-000913,-0.13559728535
ACH-000915,-0.00128011949096
ACH-000916,-0.26003708982900003
ACH-000917,-0.112994731301
ACH-000921,-0.0510622472881
ACH-000924,-0.214826470671
ACH-000926,-0.253270655823
ACH-000928,-0.105674231339
ACH-000929,0.261550822588
ACH-000932,-0.0805002474187
ACH-000935,-0.187224654419
ACH-000936,-0.118113420079
ACH-000937,-0.120498876295
ACH-000938,0.0973137476382
ACH-000939,-0.146187927699
ACH-000941,-0.122274096323
ACH-000943,0.010889160598600001
ACH-000946,-0.06308199787589999
ACH-000947,-0.0950546373071
ACH-000948,-0.06821717608450001
ACH-000950,-0.108948349909
ACH-000953,-0.053765360992700004
ACH-000957,0.168026154573
ACH-000958,-0.09208266241260002
ACH-000960,0.122629761771
ACH-000963,-0.398803207549
ACH-000968,0.024860207605
ACH-000969,-0.21118513908199998
ACH-000973,-0.155555033479
ACH-000974,-0.0993690071211
ACH-000975,-0.148328094956
ACH-000976,-0.309998592703
ACH-000978,0.539080701969
ACH-000980,-0.012961764465000001
ACH-000984,0.0775607895234
ACH-000986,-0.194774272282
ACH-000988,-0.134626217224
ACH-000993,-0.029215893579599996
ACH-000994,-0.0789211544516
ACH-000996,-0.170184988719
ACH-001001,-0.022452845511099998
ACH-001020,0.151023942941
ACH-001028,-0.0425520831561
ACH-001031,-0.0756129346468
ACH-001038,-0.0360094484785
ACH-001048,-0.036525427711300004
ACH-001050,-0.131023665074
ACH-001053,-0.10971752937899999
ACH-001054,0.084975818201
ACH-001061,-0.0025535183414699997
ACH-001067,0.264312494505
ACH-001075,-0.0721578203644
ACH-001096,-0.291850928488
ACH-001128,-0.325265436486
ACH-001134,-0.08305535357160002
ACH-001151,-0.005502418392350001
ACH-001163,0.165078070949
ACH-001164,0.0747949552407
ACH-001173,-0.0240776568205
ACH-001183,-0.0337996501805
ACH-001184,-0.24616092907099998
ACH-001190,-0.0483986725761
ACH-001192,-0.30872130550500004
ACH-001193,-0.185751704932
ACH-001196,-0.0371082303396
ACH-001197,0.0645077948939
ACH-001205,-0.40015063043000004
ACH-001211,0.0482110755851
ACH-001212,-0.241387380401
ACH-001228,-0.0888858183723
ACH-001232,-0.0722971505286
ACH-001239,-0.0809729702222
ACH-001274,-0.05844061662359999
ACH-001275,-0.0593859685061
ACH-001277,-0.19834296127700002
ACH-001278,0.0758091189867
ACH-001280,-0.109945341794
ACH-001283,-0.19203660155000002
ACH-001289,-0.0942539767531
ACH-001295,-0.011035951911
ACH-001300,0.103414357141
ACH-001301,-0.25264325590799996
ACH-001302,0.23353390758499998
ACH-001303,-0.184077714518
ACH-001306,-0.061973317457699996
ACH-001318,-0.0272967651174
ACH-001322,-0.122628679286
ACH-001328,-0.304910155432
ACH-001332,-0.186465341166
ACH-001333,-0.00966626554569
ACH-001336,-0.07535077573910001
ACH-001340,-0.128075778548
ACH-001346,-0.10135480056700001
ACH-001353,-0.15499640293
ACH-001354,0.069047971109
ACH-001367,-0.309457760102
ACH-001368,-0.09427719478260001
ACH-001374,-0.0194588521465
ACH-001375,0.101060868246
ACH-001377,0.033669888870200004
ACH-001380,0.0515757489616
ACH-001391,0.257870020726
ACH-001407,-0.123587595399
ACH-001408,-0.129229044339
ACH-001413,-0.205231228695
ACH-001430,-0.250937459027
ACH-001431,-0.30855573983
ACH-001450,0.024332739418
ACH-001496,-0.051948098497199995
ACH-001500,0.0638758558326
ACH-001521,-0.0346998070251
ACH-001523,-0.224166371639
ACH-001532,-0.24011488258400002
ACH-001536,0.021255897665300002
ACH-001550,-0.203551189571
ACH-001552,0.0347211948259
ACH-001554,-0.0534531665176
ACH-001645,0.150486356053
ACH-001654,-0.10316121835599999
ACH-001715,-0.198273205235
ACH-001735,0.0731344055515
ACH-001736,-0.261944053775
ACH-001737,0.00356258257137
ACH-001740,-0.023878316871700004
ACH-001745,-0.146541980547
ACH-001750,-0.192031613116
ACH-001765,-0.131357339536
ACH-001956,-0.401094248429
ACH-001957,-0.24281272578699997
