,NELFCD (51497)
ACH-000791,-0.143207046487
ACH-000792,-0.42157035467
ACH-000794,-0.6057629457270001
ACH-000796,-0.48506011908999996
ACH-000799,-0.39006351764499997
ACH-000800,-0.531855230549
ACH-000802,-0.5116848160849999
ACH-000804,-0.521885867731
ACH-000805,-0.8441955943330001
ACH-000809,-0.624538082889
ACH-000810,-0.7508970495209999
ACH-000811,-0.35648939068
ACH-000817,-1.02960784972
ACH-000819,-0.657361248176
ACH-000820,-0.337336578125
ACH-000821,-0.364664202209
ACH-000822,-0.998154230464
ACH-000823,-0.645756065999
ACH-000824,-0.581571160166
ACH-000827,-0.588976281306
ACH-000829,-0.5816984222330001
ACH-000831,-0.355690111613
ACH-000832,-0.5130371712830001
ACH-000833,-0.549644701235
ACH-000834,-0.583429043206
ACH-000835,-0.5525325508460001
ACH-000836,-0.277005953354
ACH-000837,-0.34649029599299996
ACH-000838,-0.690304546946
ACH-000839,-0.896630010827
ACH-000840,-0.378361360644
ACH-000841,-0.353284053461
ACH-000843,-0.605462477528
ACH-000846,-0.844507359648
ACH-000847,-0.561413091163
ACH-000848,-0.630861442258
ACH-000849,-1.04913234903
ACH-000851,-0.659010226685
ACH-000855,-0.555894918407
ACH-000856,-0.483326973611
ACH-000858,-0.596818448416
ACH-000859,-0.583413568936
ACH-000861,-0.515739363252
ACH-000862,-0.284186079117
ACH-000865,-0.657300962576
ACH-000866,-0.632756048029
ACH-000867,-0.14869482405200002
ACH-000869,-0.275057212232
ACH-000872,-0.649568341013
ACH-000873,-0.502352583986
ACH-000876,-0.008137069287609999
ACH-000878,-0.676269157921
ACH-000880,-0.458318260183
ACH-000881,-0.43401083202
ACH-000882,-0.7156112749250001
ACH-000884,-0.735301378257
ACH-000885,-0.500049605716
ACH-000887,-0.48446503104500005
ACH-000888,-0.467027022759
ACH-000889,-0.27722669504999997
ACH-000890,-0.687722242525
ACH-000896,-0.488001610082
ACH-000898,-0.450826797191
ACH-000900,-0.29439066925900004
ACH-000901,-0.477415233298
ACH-000905,-0.65736793978
ACH-000906,-0.5624827710729999
ACH-000907,-0.6863288065019999
ACH-000910,-0.286460921481
ACH-000911,-0.39075538277800004
ACH-000912,-0.739117349878
ACH-000913,-0.466098399166
ACH-000915,-0.8207192472570001
ACH-000916,-0.864820293316
ACH-000917,-0.7292480380040001
ACH-000921,-0.624223634907
ACH-000924,-0.195186910596
ACH-000926,-0.8721497295819999
ACH-000928,-0.572021649037
ACH-000929,-0.617593602066
ACH-000932,-0.54379530935
ACH-000935,-0.45194309552199996
ACH-000936,-0.546526758941
ACH-000937,-0.521183445562
ACH-000938,-0.740524754365
ACH-000939,-0.437794378858
ACH-000941,-0.673397109541
ACH-000943,-0.37593008887900004
ACH-000946,-0.67759882244
ACH-000947,-0.70265572175
ACH-000948,-0.18641674856499998
ACH-000950,-0.481744138187
ACH-000953,-0.865551225969
ACH-000957,-0.8954313465260001
ACH-000958,-0.765418101893
ACH-000960,-0.53985200446
ACH-000963,-0.892338798627
ACH-000968,-0.46513559036799995
ACH-000969,-0.368513171167
ACH-000973,-0.887192813716
ACH-000974,-0.608872743693
ACH-000975,-0.5942949056419999
ACH-000976,-0.7632775751980001
ACH-000978,-0.725428849473
ACH-000980,-0.541877065492
ACH-000984,-0.814641865061
ACH-000986,-0.593570672252
ACH-000988,-0.5708020032769999
ACH-000993,-0.605541985918
ACH-000994,-0.48768194483599997
ACH-000996,-0.68078064704
ACH-001001,-0.590200321238
ACH-001020,-0.590888438992
ACH-001028,-0.561592701658
ACH-001031,-0.44335008796
ACH-001038,-0.6126685108340001
ACH-001048,-0.619054425312
ACH-001050,-0.489642791007
ACH-001053,-0.47091495307899994
ACH-001054,-0.614377059249
ACH-001061,-0.735172423555
ACH-001067,-0.7537491694570001
ACH-001075,-0.43419872277599997
ACH-001096,-0.55314062055
ACH-001128,0.251397272061
ACH-001134,-0.742325487149
ACH-001151,-0.7618408065440001
ACH-001163,-0.680433047871
ACH-001164,-0.29285569294
ACH-001173,-0.719502885034
ACH-001183,-0.477981906365
ACH-001184,-0.562904725106
ACH-001190,-0.911280702729
ACH-001192,-0.6630809593829999
ACH-001193,-0.410130825508
ACH-001196,-0.5859947806710001
ACH-001197,-0.806075987749
ACH-001205,-0.541447719093
ACH-001211,-0.5701901732419999
ACH-001212,-0.700049794557
ACH-001228,-0.416507262778
ACH-001232,-0.760173073766
ACH-001239,-0.608054234532
ACH-001274,-0.626875128291
ACH-001275,-0.5878870244569999
ACH-001277,-0.528030365807
ACH-001278,-0.493417337051
ACH-001280,-0.7685609716940001
ACH-001283,-0.682898969789
ACH-001289,-0.6817465869249999
ACH-001295,-0.560404211078
ACH-001300,-0.516876369538
ACH-001301,-0.413270083314
ACH-001302,-0.656084134782
ACH-001303,-0.73845274944
ACH-001306,-0.8429106596379999
ACH-001318,-0.519541969855
ACH-001322,-0.554833766944
ACH-001328,-0.573964410492
ACH-001332,-0.856657808055
ACH-001333,-0.365867299001
ACH-001336,-0.832863661024
ACH-001340,-0.326501918146
ACH-001346,-0.547193376363
ACH-001353,-0.40217664279700005
ACH-001354,-0.706919534979
ACH-001367,-0.250277086443
ACH-001368,-0.568953389972
ACH-001374,-0.8571644010799999
ACH-001375,-0.295853943124
ACH-001377,-0.41293330846
ACH-001380,-0.503843979193
ACH-001391,-0.897186097715
ACH-001407,-0.64629407034
ACH-001408,-0.581251679662
ACH-001413,-0.49864516503899997
ACH-001430,-0.8855251673710001
ACH-001431,-0.482526603917
ACH-001450,-0.750896813564
ACH-001496,-0.37078533275799996
ACH-001500,-0.480742898733
ACH-001521,-0.345113371743
ACH-001523,-0.450991601013
ACH-001532,-0.657404957843
ACH-001536,-0.48355169111699997
ACH-001550,-0.330264962111
ACH-001552,-0.618483448016
ACH-001554,-0.593729200314
ACH-001645,-0.46487011001999995
ACH-001654,-0.610229614897
ACH-001715,-0.8217132653010001
ACH-001735,-0.671865384123
ACH-001736,-0.5630749459800001
ACH-001737,-0.474553255745
ACH-001740,-0.540645953155
ACH-001745,-0.610661724281
ACH-001750,-0.664881736162
ACH-001765,-0.783488992041
ACH-001956,-0.43494289466499997
ACH-001957,-0.500605351029
