,CCT6B (10693)
ACH-000662,-0.318821727065
ACH-000663,-0.25253289673
ACH-000665,0.10108748512700001
ACH-000671,0.0424975382587
ACH-000673,-0.10798887475400001
ACH-000676,-0.193493835716
ACH-000677,-0.23998577118099998
ACH-000681,-0.17997683467599998
ACH-000682,-0.00328071607257
ACH-000683,-0.104612474367
ACH-000684,-0.302162978869
ACH-000688,-0.176929513948
ACH-000693,-0.24607177123000004
ACH-000694,-0.057218009997199996
ACH-000695,0.0029962702584099997
ACH-000696,-0.230641120713
ACH-000697,-0.23892903891399997
ACH-000699,-0.0766653168288
ACH-000701,-0.0441352721402
ACH-000706,-0.233636841395
ACH-000711,-0.148168482642
ACH-000713,-0.148582258567
ACH-000714,-0.169476722039
ACH-000718,-0.069836485017
ACH-000720,-0.0690564978406
ACH-000721,-0.0710429210646
ACH-000724,0.139060673242
ACH-000725,0.039468439797
ACH-000732,-0.144447510281
ACH-000734,0.0748200159672
ACH-000735,-0.154433041268
ACH-000736,-0.166481140096
ACH-000738,-0.0029465320612399996
ACH-000746,-0.023969261770900002
ACH-000747,-0.296678017315
ACH-000748,-0.17851177440699997
ACH-000753,-0.020800728926099996
ACH-000756,-0.050292764025099995
ACH-000757,0.124251517316
ACH-000758,-0.0813962718228
ACH-000760,0.0024719792569699995
ACH-000763,-0.24735821183
ACH-000764,-0.132294235463
ACH-000765,0.037409197701800005
ACH-000766,-0.0783870796117
ACH-000767,0.0421819202772
ACH-000768,-0.12595088265
ACH-000769,-0.154702004798
ACH-000770,0.0498249973752
ACH-000771,-0.147266191716
ACH-000773,-0.08527920824969999
ACH-000776,-0.195254272788
ACH-000777,-0.0614683315186
ACH-000778,-0.05457698721030001
ACH-000781,-0.0483415633061
ACH-000782,0.054276349369800005
ACH-000783,0.08804504889669999
ACH-000784,-0.031078239945999998
ACH-000785,-0.228513761877
ACH-000787,-0.0220729635322
ACH-000788,-0.122607633555
ACH-000791,-0.287095982182
ACH-000792,0.0128833552703
ACH-000794,-0.271247260193
ACH-000796,-0.08124622816589999
ACH-000799,-0.09442006365250001
ACH-000800,-0.006130289304640001
ACH-000802,-0.0186633474435
ACH-000804,-0.28081770727600003
ACH-000805,-0.054894207532
ACH-000809,-0.0517633952669
ACH-000810,-0.36355951695699995
ACH-000811,-0.135712318772
ACH-000817,-0.31711331766199996
ACH-000819,-0.0992886638646
ACH-000820,-0.18050411990899998
ACH-000821,-0.283203600223
ACH-000822,-0.208493806981
ACH-000823,0.0112401799605
ACH-000824,-0.17039673634799998
ACH-000827,-0.0267822714363
ACH-000829,-0.106506281504
ACH-000831,-0.0276890613619
ACH-000832,-0.140643425978
ACH-000833,0.06409771476290001
ACH-000834,0.165713352935
ACH-000835,-0.10424478328
ACH-000836,-0.17743583503
ACH-000837,-0.143955963894
ACH-000838,0.07858974874319999
ACH-000839,-0.012586813445
ACH-000840,-0.0792831754238
ACH-000841,0.0156264055254
ACH-000843,-0.161187392347
ACH-000846,-0.173209827155
ACH-000847,0.14341320644000002
ACH-000848,-0.231484746192
ACH-000849,-0.17158103003800002
ACH-000851,0.0870409649086
ACH-000855,0.053286580235699994
ACH-000856,-0.0297690017908
ACH-000858,-0.0474169174945
ACH-000859,-0.20534352737999997
ACH-000861,-0.146587444042
ACH-000862,-0.0937208355058
ACH-000865,-0.143230639823
ACH-000866,-0.0775774498783
ACH-000867,-0.167668405303
ACH-000869,-0.07857734644780001
ACH-000872,-0.173664758523
ACH-000873,-0.145215253589
ACH-000876,-0.286437710953
ACH-000878,-0.20628417879299998
ACH-000880,-0.11744878941600001
ACH-000881,0.0125694457732
ACH-000882,0.041291630214300004
ACH-000884,-0.10139830388599999
ACH-000885,0.0789825156035
ACH-000887,-0.220360455772
ACH-000888,-0.086108018973
ACH-000889,-0.13755993794399998
ACH-000890,-0.13577139169000002
ACH-000896,-0.0265716970219
ACH-000898,0.0159506173549
ACH-000900,-0.141376845019
ACH-000901,-0.0776977365999
ACH-000905,-0.033033176604299996
ACH-000906,-0.148585817983
ACH-000907,0.150879716158
ACH-000910,-0.0897761898453
ACH-000911,-0.0616697826342
ACH-000912,-0.175452599685
ACH-000913,-0.266849918195
ACH-000915,-0.00423069808848
ACH-000916,-0.228643893686
ACH-000917,-0.155281316308
ACH-000921,-0.289703561064
ACH-000924,-0.0981655468467
ACH-000926,-0.08607935433939999
ACH-000928,-0.0527565002214
ACH-000929,-0.39672044141199997
ACH-000932,0.029665140291499997
ACH-000935,0.0329480100998
ACH-000936,0.10606526614299999
ACH-000937,-0.130039931443
ACH-000938,-0.055941287396999995
ACH-000939,-0.18867498019
ACH-000941,-0.032758021323
ACH-000943,-0.11058254232999999
ACH-000946,-0.0392496402991
ACH-000947,-0.19728784664500001
ACH-000948,-0.142070158991
ACH-000950,-0.12034585126700001
ACH-000953,-0.12978890858
ACH-000957,-0.20881585924
ACH-000958,0.0679479659468
ACH-000960,-0.12689181598899998
ACH-000963,-0.319954459052
ACH-000968,0.0581174812203
ACH-000969,-0.283509995109
ACH-000973,-0.176292879477
ACH-000974,-0.0790478261677
ACH-000975,-0.11104928792799999
ACH-000976,-0.20902329867699998
ACH-000978,-0.305323098896
ACH-000980,-0.0814584234088
ACH-000984,-0.152655087552
ACH-000986,-0.122710406709
ACH-000988,-0.149738524497
ACH-000993,0.037894996011
ACH-000994,-0.20175656113600002
ACH-000996,-0.07555184115289999
ACH-001001,-0.19598556367699999
ACH-001020,-0.191888057308
ACH-001028,-0.134104247536
ACH-001031,-0.205323129567
ACH-001038,-0.0939458697711
ACH-001048,-0.124260959117
ACH-001050,-0.270023076188
ACH-001053,-0.047908116990800005
ACH-001054,-0.09210063300030001
ACH-001061,-0.10721464100099999
ACH-001067,-0.247403959153
ACH-001075,0.044579678013
ACH-001096,0.0649601564331
ACH-001128,-0.122049437509
ACH-001134,-0.00288293181935
ACH-001151,-0.069015319114
ACH-001163,-0.277337771018
ACH-001164,-0.277439335731
ACH-001173,-0.16661011230999997
ACH-001183,-0.19194018485999997
ACH-001184,-0.23969950608399998
ACH-001190,-0.11359542324500001
ACH-001192,-0.285045520442
ACH-001193,-0.116139897004
ACH-001196,-0.17423702177900002
ACH-001197,-0.0975811073536
ACH-001205,-0.32131472821400003
ACH-001211,0.09494324547
ACH-001212,-0.284277621736
ACH-001228,-0.0419409653418
ACH-001232,-0.018135045174
ACH-001239,-0.30299839473900003
ACH-001274,-0.12105324162100001
ACH-001275,-0.010820474591700002
ACH-001277,-0.205026818101
ACH-001278,-0.119207328061
ACH-001280,-0.20320170997200002
ACH-001283,-0.128273608509
ACH-001289,-0.008730438012830001
ACH-001295,-0.126853832284
ACH-001300,-0.265663291632
ACH-001301,-0.117693283547
ACH-001302,-0.5401438448229999
ACH-001303,-0.0395115206668
ACH-001306,-0.11602769110500001
ACH-001318,-0.12298127141899999
ACH-001322,-0.128034913105
ACH-001328,-0.20534208705499998
ACH-001332,-0.410571846997
ACH-001333,-0.0918693932733
ACH-001336,-0.183767481115
ACH-001340,-0.18367034359700002
ACH-001346,-0.121144190533
ACH-001353,-0.144984339039
ACH-001354,0.0192577233452
ACH-001367,0.282856398344
ACH-001368,-0.23533375298099998
ACH-001374,-0.28405345626
ACH-001375,0.0012179968456400001
ACH-001377,-0.21905442010200002
ACH-001380,-0.121319536246
ACH-001391,-0.0884558734053
ACH-001407,-0.07556363802339999
ACH-001408,-0.0902126263445
ACH-001413,-0.240831040871
ACH-001430,-0.12332050210899999
ACH-001431,-0.199664016335
ACH-001450,-0.12546500281300002
ACH-001496,-0.201604637483
ACH-001500,-0.00439555978952
ACH-001521,-0.094565830178
ACH-001523,-0.0937024576294
ACH-001532,-0.0996918731412
ACH-001536,-0.0491737789618
ACH-001550,0.00906279201609
ACH-001552,-0.013320177429599999
ACH-001554,-0.139758239495
ACH-001645,-0.152627467248
ACH-001654,-0.0587329326896
ACH-001715,-0.168977811874
ACH-001735,-0.023087823179599995
ACH-001736,-0.11804134375999999
ACH-001737,-0.472490918157
ACH-001740,-0.0868496773501
ACH-001745,-0.11901338986
ACH-001750,-0.11111078259500001
ACH-001765,-0.159668759564
ACH-001956,-0.071476111056
ACH-001957,-0.253240422238
