,MTRF1 (9617)
ACH-000822,-0.0920147155978
ACH-000823,-0.224474063639
ACH-000824,-0.144363015553
ACH-000827,-0.14101375820599998
ACH-000829,-0.207832517928
ACH-000831,-0.548794913806
ACH-000832,-0.195723063752
ACH-000833,-0.24706654759100002
ACH-000834,-0.40352402694899997
ACH-000835,-0.0837532029976
ACH-000836,-0.17601556877099997
ACH-000837,-0.30835929498500003
ACH-000838,-0.183970523174
ACH-000839,-0.291975882621
ACH-000840,-0.15128633066199998
ACH-000841,-0.135279492082
ACH-000843,-0.186112135534
ACH-000846,-0.189969866903
ACH-000847,-0.155835891527
ACH-000848,-0.34476554267899995
ACH-000849,-0.224651802559
ACH-000851,-0.148091354346
ACH-000855,-0.315525391835
ACH-000856,-0.138634529173
ACH-000858,-0.214003988772
ACH-000859,-0.118584925785
ACH-000861,-0.178663722227
ACH-000862,-0.339659251813
ACH-000865,-0.287323869232
ACH-000866,-0.21830672094099998
ACH-000867,-0.29999147664000003
ACH-000869,-0.214682226389
ACH-000872,-0.214079504325
ACH-000873,0.022356680368
ACH-000876,-0.180868653303
ACH-000878,-0.184076052122
ACH-000880,-0.215172965048
ACH-000881,-0.36403581750299996
ACH-000882,-0.11404862005699999
ACH-000884,-0.09715289421000001
ACH-000885,-0.319605196368
ACH-000887,-0.22669278380999996
ACH-000888,-0.11942099025800001
ACH-000889,-0.346195436133
ACH-000890,-0.35955429432400005
ACH-000896,-0.0837117129318
ACH-000898,-0.445124207651
ACH-000900,-0.157489119309
ACH-000901,-0.291113428823
ACH-000905,-0.314435439965
ACH-000906,-0.32892484418699997
ACH-000907,-0.20833640803599998
ACH-000910,-0.144109765374
ACH-000911,-0.152897911755
ACH-000912,-0.15026236254
ACH-000913,-0.30758148617
ACH-000915,-0.19794900565499998
ACH-000916,0.145442545063
ACH-000917,-0.174719350434
ACH-000921,-0.317230916709
ACH-000924,-0.179670633337
ACH-000926,-0.176593840088
ACH-000928,-0.295291684424
ACH-000929,-0.447638556736
ACH-000932,-0.331135971774
ACH-000935,-0.24654622850900001
ACH-000936,-0.202366760912
ACH-000937,-0.423287839192
ACH-000938,-0.158933313007
ACH-000939,-0.200741067592
ACH-000941,-0.22419443441700002
ACH-000943,-0.359527223038
ACH-000946,-0.34316041421300003
ACH-000947,-0.23977879369000002
ACH-000948,-0.230328411972
ACH-000950,-0.15730343868
ACH-000953,-0.307868473149
ACH-000957,-0.21011850759
ACH-000958,-0.36666847843500006
ACH-000960,-0.061276158663
ACH-000963,-0.5421583504590001
ACH-000968,-0.19714892055799998
ACH-000969,-0.25204717154
ACH-000973,-0.125333680479
ACH-000974,-0.156345071497
ACH-000975,-0.361450430422
ACH-000976,-0.256481797853
ACH-000978,0.201805752821
ACH-000980,-0.245406626371
ACH-000984,-0.223537547425
ACH-000986,-0.27545892679699996
ACH-000988,-0.198556093059
ACH-000993,-0.211953531354
ACH-000994,-0.20604718903900002
ACH-000996,-0.279023650159
ACH-001001,-0.306703295178
ACH-001020,-0.131259633555
ACH-001028,-0.41048816088600004
ACH-001031,-0.203093417919
ACH-001038,-0.188799194014
ACH-001048,-0.12390420612099999
ACH-001050,-0.15706665936
ACH-001053,-0.006043087473619999
ACH-001054,-0.105990979254
ACH-001061,-0.17823111229400002
ACH-001067,-0.160823218782
ACH-001075,-0.0756346125216
ACH-001096,-0.0737815642731
ACH-001128,-0.129283626829
ACH-001134,-0.037120829731099994
ACH-001151,-0.0837265398833
ACH-001163,-0.24428166205
ACH-001164,-0.329142467761
ACH-001173,-0.394622027972
ACH-001183,-0.279034408679
ACH-001184,-0.29965695912900003
ACH-001190,-0.14308517558800002
ACH-001192,-0.189755011188
ACH-001193,-0.17573295332199998
ACH-001196,-0.20923558995299998
ACH-001197,-0.101381746961
ACH-001205,-0.0894165447913
ACH-001211,-0.305040774377
ACH-001212,-0.251827073917
ACH-001228,-0.355698995069
ACH-001232,-0.238643596564
ACH-001239,-0.159585257435
ACH-001274,-0.265822233257
ACH-001275,-0.197785810359
ACH-001277,-0.195366263294
ACH-001278,-0.254726653386
ACH-001280,-0.365702782423
ACH-001283,0.044082639988
ACH-001289,-0.458354460863
ACH-001295,-0.262458837628
ACH-001300,-0.0692670541014
ACH-001301,-0.27413502348499996
ACH-001302,-0.174662717624
ACH-001303,-0.15887516127499998
ACH-001306,-0.317284627581
ACH-001318,-0.319233107704
ACH-001322,-0.096742652651
ACH-001328,-0.320156178384
ACH-001332,-0.172737824782
ACH-001333,-0.218867405506
ACH-001336,-0.319022564118
ACH-001340,-0.239224373267
ACH-001346,-0.241307680494
ACH-001353,-0.185887226226
ACH-001354,-0.173387218832
ACH-001367,-0.2868170591
ACH-001368,-0.471669347271
ACH-001374,-0.396393286716
ACH-001375,-0.09761234657029999
ACH-001377,-0.174175358012
ACH-001380,-0.446771194708
ACH-001391,-0.16754406225500001
ACH-001407,-0.07724091407389999
ACH-001408,-0.252272951107
ACH-001413,-0.172094173984
ACH-001430,-0.103121975568
ACH-001431,-0.245627658851
ACH-001450,-0.257288786323
ACH-001496,-0.15621869588600001
ACH-001500,-0.383361880784
ACH-001521,-0.34536785643299994
ACH-001523,-0.30008005168499996
ACH-001532,-0.25177281166
ACH-001536,-0.19277688055999997
ACH-001550,-0.387628968529
ACH-001552,0.0955421317678
ACH-001554,-0.194305661362
ACH-001645,-0.160671197623
ACH-001654,-0.30096928277699997
ACH-001715,-0.40955602506399996
ACH-001735,-0.20835189738899998
ACH-001736,-0.27712037844
ACH-001737,-0.270773563103
ACH-001740,-0.277329418662
ACH-001745,-0.167453427448
ACH-001750,-0.384607169985
ACH-001765,-0.197063223763
ACH-001956,-0.26954407297899996
ACH-001957,-0.185935560253
