,PUM1 (9698)
ACH-000499,-0.743644298926
ACH-000500,-0.22166975170000003
ACH-000502,-0.455673150362
ACH-000503,-0.661453504245
ACH-000505,-0.20512605609200002
ACH-000507,-0.544240192514
ACH-000510,-0.327727946127
ACH-000511,-0.30447285280999997
ACH-000512,-0.453541636082
ACH-000516,-0.235417213545
ACH-000517,-0.37377844280699996
ACH-000518,-0.49285194257299997
ACH-000520,-0.39193890234800005
ACH-000521,-0.31518767615
ACH-000522,-0.842314978847
ACH-000524,-0.551480380809
ACH-000527,-0.0930379603762
ACH-000528,-0.0530376357916
ACH-000537,-0.411313597339
ACH-000541,-0.5483452948449999
ACH-000542,-0.490705228239
ACH-000544,-0.6994960820280001
ACH-000545,-0.414552051084
ACH-000547,-0.529541292843
ACH-000548,-0.37671621350199996
ACH-000549,-0.274170547097
ACH-000550,-0.5148928829199999
ACH-000552,-0.37465903265100003
ACH-000556,-0.21782723830400003
ACH-000557,-0.229534368915
ACH-000570,-0.571661094657
ACH-000571,-0.09707787760139999
ACH-000573,-0.21159920791200001
ACH-000576,-0.409364404757
ACH-000580,-0.038782051638000005
ACH-000584,-0.572830830338
ACH-000585,-0.272437840447
ACH-000588,-0.355701307108
ACH-000589,-0.511233692979
ACH-000591,-0.406760970978
ACH-000593,-0.446584573491
ACH-000600,-0.452753753767
ACH-000601,-0.42345973420599997
ACH-000604,-0.556821823791
ACH-000605,-0.431813484792
ACH-000606,-0.559537257497
ACH-000608,-0.375091659373
ACH-000614,-0.353048827772
ACH-000616,-0.39845575612899997
ACH-000618,-0.24478437975200001
ACH-000619,-0.357508472753
ACH-000620,-0.362723066695
ACH-000621,-0.430388493846
ACH-000622,-0.308648847362
ACH-000623,-0.152272902458
ACH-000624,-0.6969865440430001
ACH-000627,-0.39791374035800003
ACH-000630,-0.47961700930600004
ACH-000632,-0.53676192978
ACH-000633,-0.595604350105
ACH-000637,-0.765609225248
ACH-000638,-0.42192778270099995
ACH-000646,-0.510758633788
ACH-000647,-0.194013651153
ACH-000648,-0.6738794207500001
ACH-000649,-0.207605930876
ACH-000651,-0.397084339565
ACH-000652,-0.500424776958
ACH-000653,0.05412732762
ACH-000657,-0.441255842746
ACH-000658,-0.127040490278
ACH-000661,-0.0953902676798
ACH-000662,-0.409245721408
ACH-000663,-0.08067737733080001
ACH-000665,-0.589764269706
ACH-000671,-0.195807394493
ACH-000673,-0.43693998611
ACH-000676,-0.401515854014
ACH-000677,0.009743547998669999
ACH-000681,-0.423846064159
ACH-000682,-0.256619019355
ACH-000683,-0.292535014127
ACH-000684,0.18841351721799998
ACH-000688,-0.153773527569
ACH-000693,-0.298968961065
ACH-000694,-0.627220850658
ACH-000695,-0.385003113856
ACH-000696,-0.26277332485800003
ACH-000697,-0.21472555485199998
ACH-000699,-0.45626645102799995
ACH-000701,-0.400281967897
ACH-000706,-0.39831526355499997
ACH-000711,-0.454203943706
ACH-000713,-0.36049647340499996
ACH-000714,-0.440057984908
ACH-000718,0.09316005031260001
ACH-000720,-0.438030244164
ACH-000721,-0.410512446677
ACH-000724,-0.0156429015628
ACH-000725,-0.212475774002
ACH-000732,-0.655216138428
ACH-000734,-0.452811609816
ACH-000735,-0.45957257825000003
ACH-000736,-0.790033186674
ACH-000738,-0.32378786249
ACH-000746,-0.561923905403
ACH-000747,-0.430933585071
ACH-000748,-0.597432077844
ACH-000753,-0.492597902257
ACH-000756,-0.5436586100890001
ACH-000757,-0.362194516739
ACH-000758,-0.305854330229
ACH-000760,-0.187203994043
ACH-000763,-0.22636931897
ACH-000764,-0.128653568284
ACH-000765,-0.226588334754
ACH-000766,-0.377683515058
ACH-000767,0.07534681232160001
ACH-000768,-0.38503864972900004
ACH-000769,-0.246831042917
ACH-000770,-0.247328732792
ACH-000771,-0.773081150192
ACH-000773,-0.0180078462264
ACH-000776,-0.261693149077
ACH-000777,-0.0695028751925
ACH-000778,-0.465437027722
ACH-000781,-0.610969665602
ACH-000782,-0.25246187410300003
ACH-000783,-0.670695721817
ACH-000784,-0.238922367134
ACH-000785,-0.458660953366
ACH-000787,-0.277564228675
ACH-000788,-0.31551470114999997
ACH-000791,-0.347222521726
ACH-000792,-0.263600546528
ACH-000794,-0.436826081702
ACH-000796,-0.40086091926
ACH-000799,-0.124336472138
ACH-000800,-0.403764479947
ACH-000802,-0.41971548172300005
ACH-000804,-0.08867470697259999
ACH-000805,-0.780733227725
ACH-000809,-0.0125646886536
ACH-000810,-0.117691291271
ACH-000811,-0.985102537975
ACH-000817,-0.14941130976199998
ACH-000819,-0.392559375433
ACH-000820,-0.14676666467900001
ACH-000821,-0.512655583862
ACH-000822,-0.333730651792
ACH-000823,-0.69027086316
ACH-000824,-0.299523553896
ACH-000827,-0.269799413418
ACH-000829,-0.19993549269400002
ACH-000831,-0.774520849212
ACH-000832,-0.399482363033
ACH-000833,-0.101671667371
ACH-000834,-0.316615539326
ACH-000835,-0.279260347608
ACH-000836,-0.060366620969500004
ACH-000837,-0.298767623647
ACH-000838,-0.29787525796000003
ACH-000839,-0.537230990767
ACH-000840,-0.7303682764309999
ACH-000841,-0.38737126319700005
ACH-000843,-0.476015415714
ACH-000846,-0.332617390234
ACH-000847,0.0513024888193
ACH-000848,0.024406268643799998
ACH-000849,-0.19078421359499997
ACH-000851,-0.107152200603
ACH-000855,-0.527828171759
ACH-000856,-0.7110978904
ACH-000858,-0.366227442776
ACH-000859,-0.505867531209
ACH-000861,-0.5040849683240001
ACH-000862,-0.222720515168
ACH-000865,-0.359852944172
ACH-000866,-0.378444179731
ACH-000867,-0.33925240330399997
ACH-000869,-0.309943029109
ACH-000872,-0.406608073829
ACH-000873,-0.0924188521084
ACH-000876,-0.6802828151260001
ACH-000878,-0.574650023674
ACH-000880,-0.6578036711199999
ACH-000881,-0.13369492006300002
ACH-000882,-0.19580149841400002
ACH-000884,-0.323142137131
ACH-000885,-0.434792152295
ACH-000887,-0.510237836983
ACH-000888,-0.518676312898
ACH-000889,-0.364068563103
ACH-000890,-0.442336325936
ACH-000896,-0.38822189951499997
ACH-000898,0.0156237874704
ACH-000900,-0.403408709134
ACH-000901,-0.3791518689
ACH-000905,-0.556712326385
ACH-000906,-0.307001768776
ACH-000907,-0.015870825105
ACH-000910,-0.0296927428933
ACH-000911,-0.452051257792
ACH-000912,-0.589601675748
ACH-000913,-0.6055066703190001
ACH-000915,-0.214593442776
ACH-000916,-1.14116892909
ACH-000917,-0.236740767155
ACH-000921,-0.46093969862499995
ACH-000924,-0.608683964585
ACH-000926,-0.437118845666
ACH-000928,-0.509082618687
ACH-000929,-0.834263384894
ACH-000932,-0.246056847164
ACH-000935,-0.359287335642
ACH-000936,-0.566077796559
ACH-000937,-0.18643220654599998
ACH-000938,-0.035835873702400003
ACH-000939,-0.257955037494
ACH-000941,-0.234944660504
ACH-000943,-0.21113178275
ACH-000946,-0.21234945209800002
ACH-000947,-0.423507730709
ACH-000948,-0.430587982672
ACH-000950,-0.255337341018
ACH-000953,-0.415984796416
ACH-000957,-0.518041665801
ACH-000958,-0.29569098667599997
ACH-000960,-0.290191516347
ACH-000963,-0.553848433125
ACH-000968,-0.206845991175
ACH-000969,-0.24780352391399998
ACH-000973,-0.384344781915
ACH-000974,-0.0480636271564
ACH-000975,-0.493307553107
ACH-000976,-0.266123576123
ACH-000978,-0.640735479094
ACH-000980,-0.255303062985
ACH-000984,-0.13054375088300002
ACH-000986,-0.402941548727
ACH-000988,-0.434823765677
ACH-000993,-0.364850079111
ACH-000994,-0.510340340315
ACH-000996,-0.417603094613
ACH-001001,-0.125359179437
ACH-001020,-0.671569915914
ACH-001028,-0.396957712191
ACH-001031,-0.6270080081130001
ACH-001038,-0.73235791803
ACH-001048,-0.375867010956
ACH-001050,-0.405222815744
ACH-001053,-0.502963167773
ACH-001054,-0.52061342066
ACH-001061,-0.351138971747
ACH-001067,-0.5569468490649999
ACH-001075,-0.221192515347
ACH-001096,-0.6484210612319999
ACH-001128,-0.609132114382
ACH-001134,-0.37738653557999996
ACH-001151,-0.00299829105951
ACH-001163,-0.49254797115800003
ACH-001164,-0.318538704929
ACH-001173,-0.25847843761399997
ACH-001183,-0.44072703430200005
ACH-001184,-0.36589707323799997
ACH-001190,-0.34794523803000005
ACH-001192,-0.495090032877
ACH-001193,-0.165308832801
ACH-001196,-0.45416040923900003
ACH-001197,-0.538937656225
ACH-001205,-0.368528424819
ACH-001211,-0.23845886310699999
ACH-001212,-0.386412429164
ACH-001228,-0.384485606114
ACH-001232,-0.46899208074500004
ACH-001239,-0.42665351432099996
ACH-001274,-0.561193452995
ACH-001275,-0.299777444499
ACH-001277,-0.152364644495
ACH-001278,-0.704297157481
ACH-001280,0.036587210881400004
ACH-001283,-0.595991980302
ACH-001289,-0.833607460352
ACH-001295,-0.31442052827399997
ACH-001300,-0.417460329745
ACH-001301,-0.243886308932
ACH-001302,-0.359308127317
ACH-001303,-0.8118702091779999
ACH-001306,-0.213803076211
ACH-001318,-0.386120112794
ACH-001322,-0.404273149239
ACH-001328,-0.48106315440499997
ACH-001332,-0.256167541464
ACH-001333,-0.30354075218000004
ACH-001336,-0.535106882064
ACH-001340,-0.7116769822600001
ACH-001346,-0.581347168311
ACH-001353,-0.592252961844
ACH-001354,-0.526618386799
ACH-001367,-0.66052406221
ACH-001368,-0.268539907632
ACH-001374,-0.608291675091
ACH-001375,-0.49811153241899997
ACH-001377,-0.35692194804899996
ACH-001380,-0.356050740536
ACH-001391,-0.409739065267
ACH-001407,-0.387845309124
ACH-001408,-0.519121295954
ACH-001413,-0.166492068468
ACH-001430,-0.6067028706840001
ACH-001431,-0.503081766525
ACH-001450,-0.055444236828199996
ACH-001496,-0.5677679820329999
ACH-001500,-0.524956933283
ACH-001521,-0.507463176885
ACH-001523,-0.24467408513799999
ACH-001532,-0.09219708551410001
ACH-001536,-0.10093150813200001
ACH-001550,-0.5325703207320001
ACH-001552,-0.702689219646
ACH-001554,-0.306937184799
ACH-001645,-0.341013135942
ACH-001654,-0.311363895825
ACH-001715,-0.030820298146599995
ACH-001735,-0.229635847721
ACH-001736,-0.402734259002
ACH-001737,-0.246244468139
ACH-001740,-0.807597050715
ACH-001745,-0.512697416329
ACH-001750,-0.624548209992
ACH-001765,-0.693138092321
ACH-001956,-0.24659752794
ACH-001957,-0.09153035856380001
