,HTT (3064)
ACH-001300,-0.291143934377
ACH-001301,-0.154019623095
ACH-001302,-0.244029056828
ACH-001303,-0.285379332265
ACH-001306,0.0617077128409
ACH-001318,-0.113219867584
ACH-001322,-0.228630201843
ACH-001328,-0.38136916020499995
ACH-001332,-0.334681364348
ACH-001333,-0.226631904064
ACH-001336,-0.145609029438
ACH-001340,-0.313379380257
ACH-001346,-0.328028389131
ACH-001353,-0.23162357776599998
ACH-001354,0.0513540200198
ACH-001367,-0.353506058365
ACH-001368,-0.00412767592334
ACH-001374,-0.48806790573200004
ACH-001375,-0.36224956506300005
ACH-001377,-0.0333042872997
ACH-001380,-0.0412198226669
ACH-001391,0.11740050430099999
ACH-001407,0.42065604386
ACH-001408,-0.123000186358
ACH-001413,0.0476984865374
ACH-001430,0.181637862879
ACH-001431,-0.157676541709
ACH-001450,0.0452157804866
ACH-001496,-0.44390147787900003
ACH-001500,-0.334295737704
ACH-001521,-0.0256819837799
ACH-001523,-0.109081498487
ACH-001532,-0.269933478124
ACH-001536,0.164128256892
ACH-001550,-0.0588481652991
ACH-001552,0.111649680135
ACH-001554,-0.28551814167100004
ACH-001645,-0.0396062665839
ACH-001654,-0.318347037373
ACH-001715,0.0705423754599
ACH-001735,-0.167506849133
ACH-001736,-0.043475618971199996
ACH-001737,0.0993131307775
ACH-001740,-0.5154073794290001
ACH-001745,-0.5788034886869999
ACH-001750,0.0577192513395
ACH-001765,0.0207608427328
ACH-001956,-0.380802578587
ACH-001957,0.0761127445063
