,BIRC5 (332)
ACH-000454,-1.32842678882
ACH-000458,-1.33627026639
ACH-000459,-1.1422853291700001
ACH-000460,-1.4543489332700001
ACH-000461,-1.3263386342299999
ACH-000463,-1.4697164338
ACH-000464,-1.5687224435799998
ACH-000466,-1.7391102630900002
ACH-000467,-1.4832729609900002
ACH-000468,-1.4837011982
ACH-000469,-1.7749913319400001
ACH-000470,-1.41331432101
ACH-000471,-1.57965370444
ACH-000472,-1.7315972681799998
ACH-000473,-1.58513453513
ACH-000475,-1.69334149113
ACH-000476,-1.25578384366
ACH-000477,-2.02883310077
ACH-000480,-1.5107748216299999
ACH-000481,-1.56857349643
ACH-000483,-1.32279497819
ACH-000484,-1.56346971975
ACH-000485,-1.54353665489
ACH-000486,-1.45580685394
ACH-000487,-1.5882391148500001
ACH-000488,-1.49193960445
ACH-000490,-1.8155550757099999
ACH-000491,-1.4377584339899998
ACH-000495,-1.28011509042
ACH-000496,-1.2800001509899999
ACH-000499,-1.2906995343
ACH-000500,-1.93516315684
ACH-000502,-1.27306886549
ACH-000503,-1.73574410268
ACH-000505,-1.6713278334200001
ACH-000507,-1.5737266143200002
ACH-000510,-1.72412082527
ACH-000511,-1.34459729741
ACH-000512,-1.87969972908
ACH-000516,-1.8563570383400003
ACH-000517,-1.6714002398299999
ACH-000518,-1.58749532258
ACH-000520,-1.40289321395
ACH-000521,-1.4567345580700002
ACH-000522,-1.44449689294
ACH-000524,-1.3363617649700001
ACH-000527,-1.45436753334
ACH-000528,-1.3792311155799999
ACH-000537,-1.3570249726199999
ACH-000541,-1.6838491571399998
ACH-000542,-1.48107262496
ACH-000544,-1.5794742953299998
ACH-000545,-1.3979498289899999
ACH-000547,-1.09622363502
ACH-000548,-1.47328927063
ACH-000549,-1.74701607629
ACH-000550,-1.6327884298500002
ACH-000552,-1.30466505956
ACH-000556,-1.7686591088599999
ACH-000557,-2.26423979037
ACH-000570,-1.5756137398899999
ACH-000571,-2.01611617425
ACH-000573,-1.27661629851
ACH-000576,-1.66196505831
ACH-000580,-1.38834635426
ACH-000584,-1.54344797069
ACH-000585,-1.58754310204
ACH-000588,-1.59008605718
ACH-000589,-1.36069708111
ACH-000591,-1.78030957904
ACH-000593,-1.62313438278
ACH-000600,-1.65387217383
ACH-000601,-1.3939002789800001
ACH-000604,-1.6839826724399998
ACH-000605,-1.6461007131999998
ACH-000606,-1.46682732902
ACH-000608,-1.3624870093700001
ACH-000614,-1.5558191129700003
ACH-000616,-1.39252612429
ACH-000618,-1.56639198304
ACH-000619,-1.46367591498
ACH-000620,-1.3335487907899999
ACH-000621,-1.37109845347
ACH-000622,-1.77077702063
ACH-000623,-1.7118194277599998
ACH-000624,-1.4449698328
ACH-000627,-1.4561745494
ACH-000630,-1.4504711290099999
ACH-000632,-1.7245027745500001
ACH-000633,-1.3056793962
ACH-000637,-1.5296753307700002
ACH-000638,-1.33510082135
ACH-000646,-0.871517365968
ACH-000647,-1.4876452230300001
ACH-000648,-1.2867983818100002
ACH-000649,-1.40941160516
ACH-000651,-1.30451674037
ACH-000652,-1.42182349972
ACH-000653,-1.65399418448
ACH-000657,-1.5750501686200002
ACH-000658,-1.68384477593
ACH-000661,-1.61992193824
ACH-000662,-1.88886232651
ACH-000663,-1.53252326031
ACH-000665,-1.50500842943
ACH-000671,-1.3470346026700002
ACH-000673,-1.6561446109600002
ACH-000676,-1.6785031138600002
ACH-000677,-1.36914103188
ACH-000681,-1.4822447892700001
ACH-000682,-1.79557281598
ACH-000683,-1.57217373171
ACH-000684,-1.3744204690200001
ACH-000688,-1.0484058207200002
ACH-000693,-1.3386613851
ACH-000694,-1.5267116915099999
ACH-000695,-1.7501131732900002
ACH-000696,-1.46506773187
ACH-000697,-1.65579837687
ACH-000699,-1.19505112805
ACH-000701,-1.3843629815
ACH-000706,-1.55229394677
ACH-000711,-1.45578127132
ACH-000713,-1.44069776942
ACH-000714,-1.7017188076499998
ACH-000718,-1.7391123515
ACH-000720,-1.5684909703100003
ACH-000721,-1.2998910499299998
ACH-000724,-1.8260155215
ACH-000725,-1.19255346537
ACH-000732,-1.4476262372400002
ACH-000734,-1.41895093294
ACH-000735,-1.69850635333
ACH-000736,-1.7242772421
ACH-000738,-1.4087183204700002
ACH-000746,-1.5099082452
ACH-000747,-1.36260885365
ACH-000748,-1.61429146236
ACH-000753,-1.66512055199
ACH-000756,-1.636411584
ACH-000757,-1.46024389814
ACH-000758,-1.3262590065000002
ACH-000760,-1.52520205217
ACH-000763,-1.5614601267100001
ACH-000764,-1.29942082123
ACH-000765,-1.3848023632799997
ACH-000766,-1.3812771454799997
ACH-000767,-1.5620343728
ACH-000768,-1.38327903503
ACH-000769,-1.45146098179
ACH-000770,-1.4511880936300001
ACH-000771,-1.38480717587
ACH-000773,-1.62607324018
ACH-000776,-1.54335891975
ACH-000777,-1.50944128544
ACH-000778,-1.4027736701499998
ACH-000781,-1.5747132850799999
ACH-000782,-1.31521969181
ACH-000783,-1.73196326301
ACH-000784,-1.6232554962399999
ACH-000785,-1.8235326548599997
ACH-000787,-1.3527340938699999
ACH-000788,-1.61423406693
ACH-000791,-1.42829234991
ACH-000792,-1.62044197181
ACH-000794,-1.7033131016299998
ACH-000796,-1.6423974802399999
ACH-000799,-1.46375918846
ACH-000800,-1.4460912993900001
ACH-000802,-1.4270792913199999
ACH-000804,-1.4561501717299998
ACH-000805,-1.1901984574700002
ACH-000809,-1.58049976205
ACH-000810,-1.70182265438
ACH-000811,-1.58348355755
ACH-000817,-1.56423949722
ACH-000819,-1.6026609616999998
ACH-000820,-1.63579446664
ACH-000821,-1.5245617545299999
ACH-000822,-1.52631112543
ACH-000823,-1.61833728722
ACH-000824,-1.88444610324
ACH-000827,-1.50295381706
ACH-000829,-1.65791384354
ACH-000831,-1.48412214502
ACH-000832,-1.53567286596
ACH-000833,-1.4558140495899998
ACH-000834,-1.44258832389
ACH-000835,-1.5536803227
ACH-000836,-1.53604403512
ACH-000837,-1.32212708783
ACH-000838,-1.8761858197799999
ACH-000839,-1.57566817742
ACH-000840,-1.13493451554
ACH-000841,-1.53718942592
ACH-000843,-1.47480484805
ACH-000846,-1.40503089155
ACH-000847,-1.5744986778299999
ACH-000848,-1.58323637842
ACH-000849,-1.4143382335299999
ACH-000851,-1.3813339674399998
ACH-000855,-1.4955732684099998
ACH-000856,-1.32359238186
ACH-000858,-1.43012807476
ACH-000859,-1.4111116812
ACH-000861,-1.47558804408
ACH-000862,-1.6532834009200001
ACH-000865,-1.56567120296
ACH-000866,-1.67747615088
ACH-000867,-1.70473070667
ACH-000869,-1.4027736808899998
ACH-000872,-1.5582050057499999
ACH-000873,-1.4280451733300001
ACH-000876,-1.59656546618
ACH-000878,-1.9093353527799999
ACH-000880,-1.48795999989
ACH-000881,-1.24213950547
ACH-000882,-1.58408552756
ACH-000884,-1.64946868494
ACH-000885,-1.30443186531
ACH-000887,-1.76713487199
ACH-000888,-1.5353380322999999
ACH-000889,-1.5689840402700002
ACH-000890,-1.49780535869
ACH-000896,-1.59010249588
ACH-000898,-1.6236308015600003
ACH-000900,-1.50519749516
ACH-000901,-1.2212253793899999
ACH-000905,-1.45177381116
ACH-000906,-1.5254123578299998
ACH-000907,-1.44471966048
ACH-000910,-2.0336501826099997
ACH-000911,-1.26276595658
ACH-000912,-1.4402370426700002
ACH-000913,-1.51099075971
ACH-000915,-1.42733596614
ACH-000916,-1.91802115616
ACH-000917,-1.34319155896
ACH-000921,-1.7101006724
ACH-000924,-1.32152147804
ACH-000926,-1.76067018018
ACH-000928,-1.6084232624300001
ACH-000929,-1.56300404566
ACH-000932,-1.52206283188
ACH-000935,-1.6253638327700002
ACH-000936,-1.5921283522
ACH-000937,-1.68333735402
ACH-000938,-1.86828330943
ACH-000939,-1.7411986420200003
ACH-000941,-1.57814094439
ACH-000943,-1.4593113326499998
ACH-000946,-1.53610662942
ACH-000947,-1.56592541723
ACH-000948,-1.36476469829
ACH-000950,-1.4570056193099998
ACH-000953,-2.0615141126400003
ACH-000957,-1.5432529192
ACH-000958,-1.25424215623
ACH-000960,-1.6782509987099998
ACH-000963,-1.4132566715500001
ACH-000968,-1.3618924545200002
ACH-000969,-1.46085481331
ACH-000973,-1.80262036944
ACH-000974,-1.23646757745
ACH-000975,-1.3942384257700002
ACH-000976,-1.7287202754900002
ACH-000978,-1.6692857493200002
ACH-000980,-1.61056741716
ACH-000984,-1.59689754959
ACH-000986,-1.6072229900900001
ACH-000988,-1.4778246426800001
ACH-000993,-1.39735537873
ACH-000994,-1.11086236973
ACH-000996,-1.69179449907
ACH-001001,-1.73830123472
ACH-001020,-1.75022852336
ACH-001028,-1.56928144908
ACH-001031,-1.4465502532700003
ACH-001038,-1.6445123295500002
ACH-001048,-1.4463972471200002
ACH-001050,-2.06420649988
ACH-001053,-1.46166725353
ACH-001054,-1.30579131561
ACH-001061,-1.58410104999
ACH-001067,-1.52699679352
ACH-001075,-1.38354231839
ACH-001096,-1.6217726565600001
ACH-001128,-1.84597753426
ACH-001134,-1.30235417073
ACH-001151,-1.2294512990100002
ACH-001163,-1.4222899070800001
ACH-001164,-1.86735867897
ACH-001173,-1.4696127050999999
ACH-001183,-1.5135315009299999
ACH-001184,-1.41710543373
ACH-001190,-1.60490422401
ACH-001192,-1.07740322052
ACH-001193,-1.38957417689
ACH-001196,-1.4756750546899997
ACH-001197,-1.51515053098
ACH-001205,-1.42124733771
ACH-001211,-1.6057888854799998
ACH-001212,-1.2701925031799999
ACH-001228,-1.51829390584
ACH-001232,-1.43165272076
ACH-001239,-1.6252753751700002
ACH-001274,-1.4189970277700001
ACH-001275,-1.56834113025
ACH-001277,-1.70027088099
ACH-001278,-1.55007164655
ACH-001280,-1.79698824678
ACH-001283,-1.21094643672
ACH-001289,-1.2196398851399999
ACH-001295,-1.4422956235100002
ACH-001300,-1.42000826696
ACH-001301,-1.42839159995
ACH-001302,-1.6541769473399999
ACH-001303,-1.53370233915
ACH-001306,-1.4995846906499999
ACH-001318,-1.61205840664
ACH-001322,-1.40223247288
ACH-001328,-1.5221710097299999
ACH-001332,-1.66488699185
ACH-001333,-1.33509183146
ACH-001336,-1.33532448582
ACH-001340,-1.51181062836
ACH-001346,-1.57023054176
ACH-001353,-1.6159694164700003
ACH-001354,-2.02768199086
ACH-001367,-1.3329478479799999
ACH-001368,-1.44348563212
ACH-001374,-1.42300264729
ACH-001375,-1.76289047235
ACH-001377,-1.31792286263
ACH-001380,-1.49560106587
ACH-001391,-1.6433532588100002
ACH-001407,-1.58650331256
ACH-001408,-1.37583678198
ACH-001413,-1.41839381865
ACH-001430,-1.51367073773
ACH-001431,-1.30128726249
ACH-001450,-1.54549521637
ACH-001496,-1.3286398466299998
ACH-001500,-1.4855855909399998
ACH-001521,-1.48271101505
ACH-001523,-1.42522224257
ACH-001532,-1.6074099734099998
ACH-001536,-1.4719945143200002
ACH-001550,-1.60711393783
ACH-001552,-1.71366708921
ACH-001554,-1.4831056868399999
ACH-001645,-1.7329988648199999
ACH-001654,-1.52780888862
ACH-001715,-1.46202810061
ACH-001735,-1.65126544875
ACH-001736,-1.5220221217399998
ACH-001737,-1.5265114928499999
ACH-001740,-1.70235176647
ACH-001745,-1.61606419975
ACH-001750,-1.6416826309900001
ACH-001765,-1.4802198550799999
ACH-001956,-1.3656305961500002
ACH-001957,-1.3257953138
