,AP3M2 (10947)
ACH-000223,-0.23212867436999998
ACH-000226,-0.201771902845
ACH-000227,-0.40203327561700003
ACH-000228,-0.383963715568
ACH-000231,-0.258539037109
ACH-000232,-0.304294534
ACH-000233,-0.161100720191
ACH-000234,-0.314326015029
ACH-000235,-0.24635273949
ACH-000237,-0.226020665773
ACH-000238,-0.015392289640799998
ACH-000243,-0.304919791858
ACH-000244,-0.160933452348
ACH-000246,-0.0801638611252
ACH-000248,-0.18850299162999998
ACH-000250,-0.20967732153000002
ACH-000251,-0.657573098966
ACH-000253,-0.242454094885
ACH-000255,-0.307917538116
ACH-000256,-0.438142985978
ACH-000257,0.112369898138
ACH-000258,-0.272751276341
ACH-000259,-0.148564730583
ACH-000260,-0.130403061429
ACH-000261,-0.290614107569
ACH-000262,-0.35599050166
ACH-000263,-0.017951463077
ACH-000264,-0.213528396897
ACH-000265,-0.284081634456
ACH-000266,-0.218932230908
ACH-000272,-0.0357972460531
ACH-000273,-0.09395851273289998
ACH-000274,-0.191543474747
ACH-000277,-0.346055181757
ACH-000278,-0.25611511461500003
ACH-000279,-0.10025845095899999
ACH-000280,-0.23570369354
ACH-000281,-0.143986864334
ACH-000288,-0.018580800847400002
ACH-000291,-0.196635924371
ACH-000293,-0.238046598354
ACH-000294,-0.13440988330700002
ACH-000295,-0.116041461616
ACH-000296,-0.392256094766
ACH-000302,-0.285058601473
ACH-000304,-0.22421035381999999
ACH-000307,-0.29069800065900003
ACH-000308,-0.253034894223
ACH-000310,-0.489047767329
ACH-000311,-0.405782817786
ACH-000312,-0.30260360240899997
ACH-000315,-0.13068829816400002
ACH-000316,-0.18642183881700003
ACH-000317,-0.19806713979200002
ACH-000318,-0.332301130974
ACH-000319,-0.212993399206
ACH-000320,-0.219817346117
ACH-000322,-0.159321663683
ACH-000323,-0.22686500759599998
ACH-000324,-0.22934592622400002
ACH-000329,-0.298651929595
ACH-000330,-0.176156505301
ACH-000331,-0.3189850053
ACH-000332,-0.310398395971
ACH-000334,-0.186375372981
ACH-000335,-0.121528653982
ACH-000336,-0.355307984147
ACH-000337,-0.09958127800010001
ACH-000339,-0.294603303471
ACH-000341,-0.251009459732
ACH-000348,-0.228103928955
ACH-000350,-0.36044559032799994
ACH-000352,-0.403870590533
ACH-000356,-0.323365383356
ACH-000361,-0.40088239282
ACH-000362,-0.433642644661
ACH-000363,-0.278538354439
ACH-000364,-0.32487899331799996
ACH-000365,-0.278365167587
ACH-000366,-0.132813778401
ACH-000368,-0.15363964209699998
ACH-000374,-0.434654697889
ACH-000375,-0.287131322066
ACH-000376,-0.0785492428168
ACH-000381,-0.368652309168
ACH-000383,-0.214589458368
ACH-000387,-0.325815513166
ACH-000389,-0.136154408512
ACH-000390,-0.416422091951
ACH-000393,-0.24097732037300001
ACH-000395,-0.437710983486
ACH-000397,-0.148846682898
ACH-000401,-0.13987909555400002
ACH-000402,0.09155048677760001
ACH-000403,-0.342743733848
ACH-000404,-0.278502171843
ACH-000406,-0.217252712306
ACH-000407,-0.0387728689249
ACH-000408,-0.287595190136
ACH-000410,-0.308513081978
ACH-000411,-0.266832603924
ACH-000414,-0.304623608027
ACH-000415,-0.49146091486500004
ACH-000416,-0.346948702191
ACH-000420,-0.30821195942699997
ACH-000421,-0.300107703419
ACH-000424,-0.24618513575599998
ACH-000425,-0.0158828625415
ACH-000426,-0.429210354605
ACH-000427,-0.520063521624
ACH-000433,-0.219706192883
ACH-000436,-0.0660138252749
ACH-000444,-0.412171255283
ACH-000445,-0.29302022414900003
ACH-000448,-0.210582400931
ACH-000450,-0.22899299316
ACH-000452,-0.31371699481
ACH-000454,-0.403462881931
ACH-000458,-0.187278063401
ACH-000459,-0.047951809207600005
ACH-000460,-0.142429886012
ACH-000461,-0.512208919705
ACH-000463,-0.27244657277600004
ACH-000464,-0.35109648451700004
ACH-000466,-0.22908536048
ACH-000467,-0.36761101230400006
ACH-000468,-0.17267512024599999
ACH-000469,-0.316267520566
ACH-000470,-0.178236867847
ACH-000471,-0.43027438645300004
ACH-000472,-0.324513787587
ACH-000473,-0.195080615752
ACH-000475,-0.20900720288199998
ACH-000476,-0.272865325139
ACH-000477,-0.00418071622721
ACH-000480,-0.141714755173
ACH-000481,-0.36933532758500004
ACH-000483,-0.291557502024
ACH-000484,-0.15919718652599998
ACH-000485,-0.170364388178
ACH-000486,-0.351738618574
ACH-000487,-0.205708987594
ACH-000488,-0.247872842254
ACH-000490,-0.299855024428
ACH-000491,-0.259001835378
ACH-000495,-0.344730974987
ACH-000496,-0.295334225721
ACH-000499,-0.0502414283321
ACH-000500,0.0131444382659
ACH-000502,-0.247473059485
ACH-000503,-0.133181474481
ACH-000505,-0.37257438183799996
ACH-000507,-0.181070847057
ACH-000510,-0.260070862407
ACH-000511,-0.287338187254
ACH-000512,-0.047411792107
ACH-000516,-0.277181500593
ACH-000517,-0.33380005024099996
ACH-000518,-0.369695256765
ACH-000520,-0.479924814567
ACH-000521,-0.163050427447
ACH-000522,-0.234203229958
ACH-000524,-0.389421688434
ACH-000527,-0.2752555234
ACH-000528,-0.30048887750500003
ACH-000537,-0.337428343522
ACH-000541,0.0025422347864299997
ACH-000542,-0.045870631105399996
ACH-000544,-0.500120488134
ACH-000545,-0.16160502746
ACH-000547,-0.308821733156
ACH-000548,-0.30816565433299997
ACH-000549,-0.17846308066599997
ACH-000550,-0.039992905912800004
ACH-000552,-0.299788338605
ACH-000556,-0.311448653354
ACH-000557,-0.23715234642799998
ACH-000570,-0.169897273407
ACH-000571,-0.183635385075
ACH-000573,-0.235857760092
ACH-000576,-0.182940833962
ACH-000580,-0.160677253549
ACH-000584,-0.20442586947500002
ACH-000585,-0.25116156701
ACH-000588,-0.120286302511
ACH-000589,-0.269455824892
ACH-000591,-0.157685415206
ACH-000593,-0.0471605771093
ACH-000600,-0.160098156522
ACH-000601,-0.272693706725
ACH-000604,0.129482390119
ACH-000605,-0.241654193981
ACH-000606,-0.37026190277500004
ACH-000608,-0.23078296781
ACH-000614,-0.10252657503399999
ACH-000616,-0.5041092211129999
ACH-000618,-0.179426707209
ACH-000619,-0.423113265659
ACH-000620,-0.138050244182
ACH-000621,-0.36426408610699995
ACH-000622,-0.30511489619800003
ACH-000623,-0.24375087442600002
ACH-000624,-0.271102585304
ACH-000627,-0.275406392616
ACH-000630,-0.38290006637699997
ACH-000632,-0.216716407346
ACH-000633,-0.30032373706300003
ACH-000637,-0.31470020840999996
ACH-000638,-0.366671392816
ACH-000646,0.0539374033106
ACH-000647,-0.27550591734900004
ACH-000648,-0.17601737434
ACH-000649,-0.297999092927
ACH-000651,-0.332918448057
ACH-000652,-0.17010010590100003
ACH-000653,-0.37056765487300003
ACH-000657,-0.251593234096
ACH-000658,-0.346636884287
ACH-000661,-0.102602581307
ACH-000662,-0.531475880462
ACH-000663,-0.106038431678
ACH-000665,-0.234892499022
ACH-000671,-0.151944339484
ACH-000673,-0.280343171309
ACH-000676,-0.153041974475
ACH-000677,-0.0323172454279
ACH-000681,-0.24389040483000002
ACH-000682,-0.412187663625
ACH-000683,-0.557191538766
ACH-000684,-0.34871751460600003
ACH-000688,-0.226690455058
ACH-000693,-0.407762037572
ACH-000694,-0.296499689013
ACH-000695,-0.12022620397299999
ACH-000696,-0.27318617901299996
ACH-000697,-0.245474942293
ACH-000699,-0.208204656395
ACH-000701,-0.17984928228799998
ACH-000706,-0.213695716164
ACH-000711,-0.341940293679
ACH-000713,-0.36816536138000006
ACH-000714,-0.322225643557
ACH-000718,-0.193688977226
ACH-000720,-0.0914903002683
ACH-000721,-0.223270910754
ACH-000724,-0.37605149652599995
ACH-000725,-0.39909476419600004
ACH-000732,-0.45238858438699997
ACH-000734,-0.231803533121
ACH-000735,-0.277592280058
ACH-000736,-0.07769091346469999
ACH-000738,-0.212335623091
ACH-000746,-0.21052118880399998
ACH-000747,-0.249382027428
ACH-000748,-0.24382104714699998
ACH-000753,-0.41157298956200006
ACH-000756,-0.022071787850099996
ACH-000757,-0.26264181095100003
ACH-000758,-0.46557282429200003
ACH-000760,-0.339273269586
ACH-000763,-0.385703090069
ACH-000764,-0.385564589999
ACH-000765,0.00103461048868
ACH-000766,-0.53044485957
ACH-000767,-0.17014120118099998
ACH-000768,-0.24790705722399997
ACH-000769,-0.442182657133
ACH-000770,-0.213271050568
ACH-000771,-0.142310245122
ACH-000773,0.0332133911679
ACH-000776,-0.2006064025
ACH-000777,-0.26361075357700003
ACH-000778,-0.232168495836
ACH-000781,-0.20603586662300002
ACH-000782,-0.004621105124050001
ACH-000783,-0.45824968226999996
ACH-000784,-0.316204239337
ACH-000785,-0.49272438454800005
ACH-000787,-0.153065092541
ACH-000788,-0.146659239411
ACH-000791,-0.37820058753200003
ACH-000792,-0.202568601513
ACH-000794,-0.360963956797
ACH-000796,-0.365487991365
ACH-000799,-0.543510960145
ACH-000800,0.192727518949
ACH-000802,-0.287115626861
ACH-000804,-0.26068235725
ACH-000805,-0.1994762464
ACH-000809,-0.236201936468
ACH-000810,0.057797958034899996
ACH-000811,-0.305677302634
ACH-000817,-0.21095842821
ACH-000819,-0.19881848833500002
ACH-000820,-0.022675926925300002
ACH-000821,-0.504918050555
ACH-000822,-0.288290088151
ACH-000823,-0.38584966998400005
ACH-000824,-0.102532017818
ACH-000827,-0.313815090561
ACH-000829,-0.305169073919
ACH-000831,-0.161051430705
ACH-000832,-0.45940691330399996
ACH-000833,-0.240365076008
ACH-000834,-0.292387917871
ACH-000835,-0.148624552049
ACH-000836,-0.32190868941100004
ACH-000837,-0.339994425638
ACH-000838,-0.197177155346
ACH-000839,-0.291476697921
ACH-000840,-0.383605683842
ACH-000841,-0.0951359670384
ACH-000843,-0.161487229804
ACH-000846,-0.517377157834
ACH-000847,-0.23582855274700001
ACH-000848,-0.07765371284
ACH-000849,-0.17229253081
ACH-000851,-0.21003090967000002
ACH-000855,-0.103315778307
ACH-000856,-0.36640956459799995
ACH-000858,-0.190427612962
ACH-000859,-0.424350507248
ACH-000861,-0.301778092603
ACH-000862,-0.207210201632
ACH-000865,-0.340531691492
ACH-000866,-0.27405898765500003
ACH-000867,-0.38670787055399997
ACH-000869,-0.38833067185599995
ACH-000872,-0.533924764861
ACH-000873,-0.08859366917639999
ACH-000876,-0.187799069534
ACH-000878,-0.140924793618
ACH-000880,-0.185015244925
ACH-000881,-0.24229262513500002
ACH-000882,-0.20216758736200002
ACH-000884,-0.20699080898400002
ACH-000885,-0.46493717218
ACH-000887,-0.454124148175
ACH-000888,-0.29283804493500004
ACH-000889,-0.185483125693
ACH-000890,-0.6185623979070001
ACH-000896,-0.32631803500100004
ACH-000898,-0.247414865892
ACH-000900,-0.44530452892
ACH-000901,-0.282837006626
ACH-000905,-0.215510191237
ACH-000906,-0.35026297154799996
ACH-000907,-0.09249665475569999
ACH-000910,-0.178478396292
ACH-000911,-0.36078792987499997
ACH-000912,-0.350396257547
ACH-000913,-0.049683523891199996
ACH-000915,-0.261380979096
ACH-000916,-0.005878288295229999
ACH-000917,-0.336637113042
ACH-000921,-0.1904601275
ACH-000924,-0.265744188683
ACH-000926,-0.21207509608600003
ACH-000928,-0.442243675942
ACH-000929,-0.333859422475
ACH-000932,-0.325839888469
ACH-000935,-0.24390921194499998
ACH-000936,-0.30113321437699997
ACH-000937,-0.253621539024
ACH-000938,-0.0376798271872
ACH-000939,0.03731497393219999
ACH-000941,-0.179510135095
ACH-000943,-0.238526954685
ACH-000946,-0.241727881444
ACH-000947,-0.290013990284
ACH-000948,-0.33206371764000003
ACH-000950,-0.0790217972604
ACH-000953,0.0206407232644
ACH-000957,-0.236498188694
ACH-000958,-0.25804784268000003
ACH-000960,-0.206760871459
ACH-000963,-0.40109505277699997
ACH-000968,-0.061600661603
ACH-000969,-0.28990409951699997
ACH-000973,-0.25296646919
ACH-000974,-0.106134230012
ACH-000975,-0.43144005550399994
ACH-000976,-0.207636831798
ACH-000978,-0.252529716236
ACH-000980,-0.229340605247
ACH-000984,-0.494719304588
ACH-000986,-0.516639277483
ACH-000988,-0.290065762075
ACH-000993,-0.252316936063
ACH-000994,-0.122311560983
ACH-000996,-0.24368505238000002
ACH-001001,-0.21672097966499998
ACH-001020,-0.371174057038
ACH-001028,-0.0988089408374
ACH-001031,-0.250931091119
ACH-001038,-0.288748131333
ACH-001048,-0.325412528655
ACH-001050,-0.20924733150199998
ACH-001053,-0.137830116104
ACH-001054,-0.24057884169100002
ACH-001061,-0.155606393658
ACH-001067,-0.34974860481799996
ACH-001075,-0.047229674201499997
ACH-001096,-0.15823751636800001
ACH-001128,-0.342344940268
ACH-001134,-0.298631265363
ACH-001151,-0.363669267657
ACH-001163,-0.12047740435399999
ACH-001164,-0.32575320443000005
ACH-001173,-0.11976095644500001
ACH-001183,0.0038429275084799997
ACH-001184,-0.126299003224
ACH-001190,-0.265889852441
ACH-001192,-0.176841054399
ACH-001193,-0.193985464013
ACH-001196,-0.307656753454
ACH-001197,-0.141496291776
ACH-001205,-0.38457897172600003
ACH-001211,-0.34153093155299996
ACH-001212,-0.365668834802
ACH-001228,-0.286399774454
ACH-001232,-0.102135462484
ACH-001239,-0.21330683888500002
ACH-001274,-0.33861024766599995
ACH-001275,-0.389719548505
ACH-001277,-0.308996644494
ACH-001278,-0.37746009755500004
ACH-001280,-0.172085665739
ACH-001283,-0.284424938158
ACH-001289,-0.257494342245
ACH-001295,-0.33705405483900003
ACH-001300,-0.243266307583
ACH-001301,-0.427214344768
ACH-001302,-0.392938586478
ACH-001303,-0.267705064492
ACH-001306,-0.439805732397
ACH-001318,-0.505276931975
ACH-001322,-0.35598308362899994
ACH-001328,-0.0008491235676989998
ACH-001332,-0.33557959491800005
ACH-001333,-0.0796865921762
ACH-001336,-0.196843066823
ACH-001340,-0.314209809695
ACH-001346,-0.21076744799400002
ACH-001353,-0.320906279309
ACH-001354,-0.46481956736
ACH-001367,-0.386220397039
ACH-001368,-0.237722391799
ACH-001374,-0.382029816387
ACH-001375,0.00690931867004
ACH-001377,-0.169401917766
ACH-001380,-0.320361863354
ACH-001391,-0.207085290787
ACH-001407,-0.258374179817
ACH-001408,-0.380488907496
ACH-001413,-0.298396324348
ACH-001430,-0.602357300555
ACH-001431,-0.19891964315000002
ACH-001450,-0.278130344388
ACH-001496,-0.205579846774
ACH-001500,-0.0184020739497
ACH-001521,-0.379487347585
ACH-001523,-0.248420498864
ACH-001532,-0.216062513992
ACH-001536,-0.122178960165
ACH-001550,-0.25398947456300003
ACH-001552,-0.150054839178
ACH-001554,-0.162743312252
ACH-001645,-0.219365603395
ACH-001654,-0.244710777581
ACH-001715,-0.565451791124
ACH-001735,-0.253461168414
ACH-001736,-0.138207278344
ACH-001737,-0.15532023125
ACH-001740,-0.187872897428
ACH-001745,-0.23318872318599998
ACH-001750,-0.0108580300429
ACH-001765,-0.16664150821499998
ACH-001956,-0.268472476786
ACH-001957,-0.18034928119399998
