,TEK (7010)
ACH-000676,-0.17655940149399998
ACH-000677,0.0212590755975
ACH-000681,-0.148144347623
ACH-000682,-0.0542057526429
ACH-000683,0.0462320211066
ACH-000684,-0.000643221273688
ACH-000688,-0.369295846913
ACH-000693,-0.0493974157749
ACH-000694,0.035007157304599995
ACH-000695,-0.287094497957
ACH-000696,0.0160936580753
ACH-000697,0.032872931596499996
ACH-000699,-0.0459470035871
ACH-000701,0.15086270907500002
ACH-000706,-0.0220474176139
ACH-000711,0.00961925174636
ACH-000713,0.23875407024700002
ACH-000714,0.0367373667049
ACH-000718,0.10906204180700001
ACH-000720,-0.009078249577
ACH-000721,-0.11530556501599999
ACH-000724,0.235344538411
ACH-000725,-0.00271479070788
ACH-000732,0.153920904088
ACH-000734,0.0220692024115
ACH-000735,0.07288791265530001
ACH-000736,0.17581014534800002
ACH-000738,-0.13674530225
ACH-000746,0.078758454145
ACH-000747,-0.060850104292199995
ACH-000748,-0.0180392808951
ACH-000753,0.08088645676219999
ACH-000756,0.0389529146638
ACH-000757,-0.182088060068
ACH-000758,0.141865427807
ACH-000760,-0.135611000906
ACH-000763,-0.0707281684832
ACH-000764,-0.0363632825605
ACH-000765,-0.207448790368
ACH-000766,0.0945817407396
ACH-000767,0.07897715740349999
ACH-000768,-0.016323658552899998
ACH-000769,-0.0242878893823
ACH-000770,-0.0621851612835
ACH-000771,0.060034777870899995
ACH-000773,-0.228541000539
ACH-000776,0.0795653429813
ACH-000777,0.0671709576231
ACH-000778,0.0826591433917
ACH-000781,-0.154441894664
ACH-000782,-0.0777614166672
ACH-000783,0.0351231200073
ACH-000784,-0.00447599291674
ACH-000785,0.0652283256741
ACH-000787,0.059919461294800004
ACH-000788,-0.0451761892662
ACH-000791,0.0965680628277
ACH-000792,0.0572006658785
ACH-000794,0.0020822478275
ACH-000796,0.008465815347569999
ACH-000799,-0.006861048719680001
ACH-000800,0.166214916071
ACH-000802,0.014974552758500001
ACH-000804,-0.004509645645100001
ACH-000805,0.005727187652029999
ACH-000809,0.10354917523900001
ACH-000810,0.23299895814399998
ACH-000811,-0.16765034848
ACH-000817,0.020370552639799998
ACH-000819,-0.065082532692
ACH-000820,-0.15374883175
ACH-000821,-0.14395164018200002
ACH-000822,-0.142291528636
ACH-000823,0.0255027404151
ACH-000824,0.056336846460000006
ACH-000827,0.0690273795287
ACH-000829,0.027008952102799997
ACH-000831,-0.04831682214269999
ACH-000832,0.203712702549
ACH-000833,-0.00847279156907
ACH-000834,0.0418283402716
ACH-000835,-0.0918441469737
ACH-000836,0.0262054778467
ACH-000837,-0.04524925662169999
ACH-000838,0.08426482339839998
ACH-000839,0.0212534081024
ACH-000840,0.0389827875529
ACH-000841,-0.010025687680700002
ACH-000843,0.00022049238797499998
ACH-000846,-0.151097128842
ACH-000847,-0.145598778871
ACH-000848,0.11903879140000001
ACH-000849,0.148328218768
ACH-000851,-0.10822726868799999
ACH-000855,-0.0102453106583
ACH-000856,-0.11152898612600001
ACH-000858,0.016049745385399997
ACH-000859,0.10120546546
ACH-000861,-0.175619163834
ACH-000862,0.10674960029899999
ACH-000865,0.0229598626821
ACH-000866,0.03993629932730001
ACH-000867,-0.00798924992396
ACH-000869,0.22031779792700001
ACH-000872,-0.19594011769900002
ACH-000873,-0.009351575712450001
ACH-000876,-0.0215984921119
ACH-000878,-0.203421704318
ACH-000880,0.0655993224326
ACH-000881,-0.048143453120800005
ACH-000882,0.0705968469137
ACH-000884,0.09805937035710001
ACH-000885,-0.105561170185
ACH-000887,-0.0820787354621
ACH-000888,0.06117807836730001
ACH-000889,0.12753039640799999
ACH-000890,-0.07798889036960001
ACH-000896,0.055857933477499996
ACH-000898,0.024935995510299996
ACH-000900,-0.00558490149681
ACH-000901,-0.08285869097569999
ACH-000905,0.0401875838925
ACH-000906,0.10692253997500001
ACH-000907,0.15267374087000002
ACH-000910,-0.124297224606
ACH-000911,0.11635379957599999
ACH-000912,0.025572792505200004
ACH-000913,0.025312801200399998
ACH-000915,9.99865686616e-06
ACH-000916,-0.556169380074
ACH-000917,0.111281087979
ACH-000921,0.0108471303515
ACH-000924,0.050002328287000006
ACH-000926,-0.06063053366209999
ACH-000928,0.07568713176280001
ACH-000929,-0.00857237397412
ACH-000932,0.068631784763
ACH-000935,0.118561042346
ACH-000936,-0.0668784300967
ACH-000937,0.0218718224078
ACH-000938,-0.164342616212
ACH-000939,0.139683927668
ACH-000941,0.0445777854286
ACH-000943,0.08204688875189999
ACH-000946,0.025164079583900004
ACH-000947,-0.0560772523807
ACH-000948,-0.044670565310899996
ACH-000950,-0.036889443495
ACH-000953,-0.0030753927296599997
ACH-000957,0.20216829679900003
ACH-000958,-0.0102303564812
ACH-000960,0.0499901203579
ACH-000963,-0.05261008243819999
ACH-000968,0.004857669809729999
ACH-000969,-0.222190503501
ACH-000973,-0.021851952260099998
ACH-000974,0.133350553594
ACH-000975,0.06369252928960001
ACH-000976,0.09300278522910001
ACH-000978,0.482832664909
ACH-000980,-0.021573173961400002
ACH-000984,0.0024335182016300004
ACH-000986,0.148720156429
ACH-000988,0.0214245370646
ACH-000993,-0.155795527405
ACH-000994,0.168260090739
ACH-000996,0.0196332139127
ACH-001001,-0.00834110865033
ACH-001020,-0.09594630491900001
ACH-001028,0.0369385267327
ACH-001031,0.0837653784468
ACH-001038,-0.0468207278496
ACH-001048,-0.0762036557049
ACH-001050,-0.132243901027
ACH-001053,-0.135100739906
ACH-001054,0.0783489737864
ACH-001061,0.0024685794138499997
ACH-001067,-0.0243299318048
ACH-001075,0.05119817352659999
ACH-001096,-0.19490574946400002
ACH-001128,-0.27698860293600003
ACH-001134,0.082124209105
ACH-001151,-0.07400249492910001
ACH-001163,0.10684758679199999
ACH-001164,-0.04876113153969999
ACH-001173,0.05826398414890001
ACH-001183,-0.08945770617180002
ACH-001184,0.0736321872027
ACH-001190,0.08761439647230002
ACH-001192,0.026784997445799996
ACH-001193,0.20137787702100002
ACH-001196,0.250313132667
ACH-001197,0.0604211191061
ACH-001205,-0.004744800485909999
ACH-001211,0.0564643242906
ACH-001212,-0.282961439257
ACH-001228,0.096322918129
ACH-001232,0.0169140757113
ACH-001239,0.00477653062171
ACH-001274,-0.172833639608
ACH-001275,-0.00192348217737
ACH-001277,0.311560024007
ACH-001278,0.0287154021062
ACH-001280,0.242875829847
ACH-001283,0.028328597618599998
ACH-001289,0.122900678433
ACH-001295,-0.0123839344746
ACH-001300,-0.022542579196200004
ACH-001301,-0.0743772612645
ACH-001302,0.144150312181
ACH-001303,0.0063525658294300005
ACH-001306,0.12178801137
ACH-001318,-0.08971487219689998
ACH-001322,-0.114273634799
ACH-001328,0.051503803646200004
ACH-001332,0.33328023781599997
ACH-001333,0.161227314759
ACH-001336,0.057339650296199994
ACH-001340,0.0576942428263
ACH-001346,-0.00608553398506
ACH-001353,-0.0470131197578
ACH-001354,-0.291264666402
ACH-001367,0.08597021642819999
ACH-001368,0.0556261166294
ACH-001374,0.179768015682
ACH-001375,0.0672710974307
ACH-001377,-0.0669099847449
ACH-001380,-0.049707964342
ACH-001391,-0.0067890826283
ACH-001407,-0.054960399266099996
ACH-001408,0.0476866528385
ACH-001413,0.0657064699518
ACH-001430,0.205899433607
ACH-001431,-0.005474066459
ACH-001450,-0.007791858685600001
ACH-001496,0.060255187882500005
ACH-001500,-0.0987777802796
ACH-001521,0.031672853374
ACH-001523,0.100424473045
ACH-001532,0.09701790494069999
ACH-001536,0.103561984936
ACH-001550,0.0512461611165
ACH-001552,0.059720031601
ACH-001554,0.0329470061543
ACH-001645,-0.12444810113299999
ACH-001654,0.048321287856400004
ACH-001715,0.208826819913
ACH-001735,-0.0070182707002
ACH-001736,-0.143240422904
ACH-001737,0.17981344154800002
ACH-001740,0.143654994443
ACH-001745,-0.05674308007809999
ACH-001750,0.10809141136499999
ACH-001765,0.118645426008
ACH-001956,-0.0272250940421
ACH-001957,-0.0058921652906800005
