,FOXO1 (2308)
ACH-000900,-0.271822417235
ACH-000901,-0.0971236534333
ACH-000905,-0.240243825743
ACH-000906,-0.196551667918
ACH-000907,-0.36386030316
ACH-000910,-0.11421064798200001
ACH-000911,-0.106144202038
ACH-000912,-0.11480736837200001
ACH-000913,-0.167619287985
ACH-000915,-0.397742181871
ACH-000916,-0.0998040463097
ACH-000917,-0.1516484648
ACH-000921,-0.0881073499843
ACH-000924,-0.140511592595
ACH-000926,-0.202402926928
ACH-000928,-0.269999948318
ACH-000929,-0.014182359822
ACH-000932,-0.121176319641
ACH-000935,-0.315087307551
ACH-000936,-0.106352982371
ACH-000937,-0.120796060034
ACH-000938,-0.699915668178
ACH-000939,0.0478442423225
ACH-000941,-0.100142608301
ACH-000943,-0.148637743015
ACH-000946,-0.256361329847
ACH-000947,-0.142311766531
ACH-000948,-0.193041041464
ACH-000950,-0.222588030675
ACH-000953,-0.17589073651700002
ACH-000957,-0.298532858626
ACH-000958,-0.331023644789
ACH-000960,-0.23739428653900002
ACH-000963,-0.22834956732099998
ACH-000968,-0.173207406381
ACH-000969,-0.08840830352250001
ACH-000973,-0.27397773646699997
ACH-000974,-0.22727172508299998
ACH-000975,-0.173224943599
ACH-000976,-0.39361668991300003
ACH-000978,-0.315109687901
ACH-000980,-0.248266945783
ACH-000984,-0.152578600097
ACH-000986,-0.241165558523
ACH-000988,-0.15279096306
ACH-000993,0.0906728732514
ACH-000994,-0.426414766043
ACH-000996,-0.23830555203
ACH-001001,-0.0945656473762
ACH-001020,-0.333499700917
ACH-001028,-0.241589871323
ACH-001031,-0.09507905633210001
ACH-001038,-0.0513646555361
ACH-001048,-0.15672827325400002
ACH-001050,-0.783319460995
ACH-001053,-0.00983034825135
ACH-001054,0.013593923228899999
ACH-001061,-0.222201490089
ACH-001067,-0.13568584962000002
ACH-001075,-0.178341776914
ACH-001096,-0.545001619599
ACH-001128,-0.060810885609
ACH-001134,-0.335983060954
ACH-001151,-0.566375560992
ACH-001163,-0.0507397724732
ACH-001164,-0.41832463967600003
ACH-001173,-0.24076662764600001
ACH-001183,-0.126786240542
ACH-001184,-0.620986023804
ACH-001190,-0.39882343261500003
ACH-001192,-0.34845994764399996
ACH-001193,0.18318841717
ACH-001196,-0.15939583619
ACH-001197,-0.26087107378
ACH-001205,-0.036175593009
ACH-001211,-0.35321338661300006
ACH-001212,0.22006836054900003
ACH-001228,-0.113356704785
ACH-001232,-0.23902209073000003
ACH-001239,-0.18216286356400002
ACH-001274,-0.13285095578199999
ACH-001275,-0.13390377256
ACH-001277,-0.36900225854099994
ACH-001278,-0.157105203066
ACH-001280,-0.203002116736
ACH-001283,-0.123181653952
ACH-001289,-0.148837027123
ACH-001295,-0.23845274377099998
ACH-001300,-0.232560989342
ACH-001301,-0.171647817023
ACH-001302,-0.286115868927
ACH-001303,-0.167396681143
ACH-001306,-0.163661825614
ACH-001318,-0.416840991612
ACH-001322,-0.366250555644
ACH-001328,-0.143790344857
ACH-001332,-0.170286925212
ACH-001333,-0.043593375396
ACH-001336,-0.222717087229
ACH-001340,-0.154619579025
ACH-001346,-0.21165552072500002
ACH-001353,-0.201511009592
ACH-001354,0.087611999699
ACH-001367,0.0667614795509
ACH-001368,-0.116138210697
ACH-001374,-0.0863730741518
ACH-001375,-0.10042820213199999
ACH-001377,-0.181287617651
ACH-001380,-0.304885681543
ACH-001391,-0.18368233219900001
ACH-001407,-0.173050334034
ACH-001408,-0.225538977422
ACH-001413,-0.19261682838799998
ACH-001430,-0.0622015918981
ACH-001431,-0.04227627642369999
ACH-001450,-0.684333681355
ACH-001496,-0.168560087881
ACH-001500,-0.270914776446
ACH-001521,-0.25696043157
ACH-001523,-0.153388696838
ACH-001532,-0.0992504990166
ACH-001536,0.27866603468400003
ACH-001550,-0.276205136455
ACH-001552,-0.023230475004599998
ACH-001554,-0.261398731425
ACH-001645,-0.271488665751
ACH-001654,-0.362491856126
ACH-001715,-0.09922205748099999
ACH-001735,-0.173200759549
ACH-001736,-0.11469678226800001
ACH-001737,-0.41610944915700004
ACH-001740,-0.884443140624
ACH-001745,-1.01360273115
ACH-001750,-0.299807170023
ACH-001765,-0.78280026272
ACH-001956,-0.156294633323
ACH-001957,-0.188698952163
