,FAM86C1 (55199)
ACH-000618,-0.198441887742
ACH-000619,-0.49090667933700005
ACH-000620,-0.25945184394000004
ACH-000621,-0.24809932957199998
ACH-000622,-0.14506451230599998
ACH-000623,-0.23115396422499998
ACH-000624,-0.143067619745
ACH-000627,-0.241373086285
ACH-000630,-0.22121267756700003
ACH-000632,-0.306473570443
ACH-000633,-0.125916578135
ACH-000637,-0.19962729409000002
ACH-000638,-0.222573750408
ACH-000646,-0.129680821703
ACH-000647,-0.209368400195
ACH-000648,-0.10209950943499999
ACH-000649,-0.17653638653999998
ACH-000651,0.0156432423651
ACH-000652,-0.225424805676
ACH-000653,-0.302277691048
ACH-000657,-0.211359422348
ACH-000658,0.043222485019899996
ACH-000661,-0.034682486878
ACH-000662,0.17917875285999998
ACH-000663,-0.204686956847
ACH-000665,-0.291272823685
ACH-000671,-0.27556770138799996
ACH-000673,-0.20784224466899998
ACH-000676,-0.120574252236
ACH-000677,-0.055245058720000004
ACH-000681,0.016431702294
ACH-000682,-0.048434366661999996
ACH-000683,-0.17210209409899999
ACH-000684,-0.480845940876
ACH-000688,0.105786481474
ACH-000693,-0.14745377965700002
ACH-000694,-0.183433103666
ACH-000695,-0.21893053588199998
ACH-000696,-0.13394752555199999
ACH-000697,-0.212169049168
ACH-000699,-0.20936899651299998
ACH-000701,-0.159588218267
ACH-000706,-0.33068622659200003
ACH-000711,-0.154565138307
ACH-000713,-0.0461837583926
ACH-000714,-0.223697660411
ACH-000718,-0.162462806939
ACH-000720,-0.19150024685699998
ACH-000721,-0.144635208772
ACH-000724,-0.44195993678
ACH-000725,-0.315248784891
ACH-000732,-0.36375984577200005
ACH-000734,-0.5012593217719999
ACH-000735,-0.224571177791
ACH-000736,-0.186113124135
ACH-000738,-0.314450250337
ACH-000746,-0.138551230838
ACH-000747,-0.187441647201
ACH-000748,-0.284169660749
ACH-000753,-0.19591630589499998
ACH-000756,-0.381409243089
ACH-000757,-0.30237318805700003
ACH-000758,-0.208397355605
ACH-000760,-0.26313523218
ACH-000763,-0.127504231526
ACH-000764,0.122029046865
ACH-000765,-0.208380266007
ACH-000766,0.0914717672962
ACH-000767,0.060914662169900005
ACH-000768,-0.17548720249000002
ACH-000769,0.0847129775824
ACH-000770,-0.221493627434
ACH-000771,-0.28560144426999995
ACH-000773,-0.0604784979513
ACH-000776,-0.262684161636
ACH-000777,-0.290016355445
ACH-000778,-1.02278163719
ACH-000781,-0.146377998178
ACH-000782,-0.215030955539
ACH-000783,-0.247539326133
ACH-000784,-0.18534093724700001
ACH-000785,0.06354563291809999
ACH-000787,-0.020023083447900002
ACH-000788,-0.079409236102
ACH-000791,-0.315819981523
ACH-000792,-0.352267277688
ACH-000794,-0.042587034755199996
ACH-000796,0.0049148179002100004
ACH-000799,0.14131960573
ACH-000800,-0.528893781851
ACH-000802,-0.0842643507913
ACH-000804,-0.24283370689199998
ACH-000805,0.159372211559
ACH-000809,-0.0195095209222
ACH-000810,-0.380534178316
ACH-000811,-0.11638306888000001
ACH-000817,-0.0302708654179
ACH-000819,-0.0923747695166
ACH-000820,0.0390519707612
ACH-000821,0.015187307509899998
ACH-000822,0.0165894179234
ACH-000823,-0.29445214066
ACH-000824,-0.0376798514165
ACH-000827,-0.10713843910599999
ACH-000829,-0.155141089939
ACH-000831,-0.252723914391
ACH-000832,-0.32009056248100004
ACH-000833,-0.13252120499700001
ACH-000834,-0.285518523126
ACH-000835,-0.179016275295
ACH-000836,-0.117802426852
ACH-000837,-0.20129597708099997
ACH-000838,-0.298838648285
ACH-000839,-0.5306736337560001
ACH-000840,-0.05734844035540001
ACH-000841,-0.00597884841279
ACH-000843,-0.0766298435284
ACH-000846,-0.278867709176
ACH-000847,0.0372978073814
ACH-000848,-0.173927792967
ACH-000849,-0.20885547474
ACH-000851,0.00275573551121
ACH-000855,-0.326182059767
ACH-000856,-0.0844393027296
ACH-000858,-0.153292297786
ACH-000859,-0.199062537441
ACH-000861,-0.410584334423
ACH-000862,-0.0805305587559
ACH-000865,-0.28986072297800003
ACH-000866,-0.260610130996
ACH-000867,-0.32061338935600003
ACH-000869,0.0323972994117
ACH-000872,-0.160520589748
ACH-000873,0.0482919525294
ACH-000876,0.0272400672908
ACH-000878,-0.44144170159900004
ACH-000880,-0.323465714259
ACH-000881,-0.0244464320244
ACH-000882,-0.21332898978300002
ACH-000884,-0.142279947384
ACH-000885,-0.058287438290800006
ACH-000887,-0.21133065067200002
ACH-000888,-0.308522997971
ACH-000889,0.00468615625372
ACH-000890,-0.051216389897300006
ACH-000896,-0.133023682369
ACH-000898,-0.12101762648
ACH-000900,-0.376146335909
ACH-000901,-0.38383023146399997
ACH-000905,-0.107445089546
ACH-000906,0.150449535876
ACH-000907,-0.209110137883
ACH-000910,-0.0174589253411
ACH-000911,-0.12427994484799999
ACH-000912,-0.287427780021
ACH-000913,-0.09857972326919999
ACH-000915,-0.165478014493
ACH-000916,-0.726816542718
ACH-000917,-0.43336678601499995
ACH-000921,-0.0164530318987
ACH-000924,-0.128623736808
ACH-000926,-0.140912365446
ACH-000928,-0.00566693808392
ACH-000929,0.0144867249849
ACH-000932,-0.0534466285652
ACH-000935,-0.295357702702
ACH-000936,-0.172240975738
ACH-000937,-0.137622089469
ACH-000938,-0.14764276339500002
ACH-000939,-0.48836377345700005
ACH-000941,-0.283479922355
ACH-000943,-0.203415284128
ACH-000946,-0.12574194365900002
ACH-000947,-0.258275810983
ACH-000948,-0.25788088856400004
ACH-000950,0.270694449032
ACH-000953,-0.38839512880599997
ACH-000957,-0.581339641028
ACH-000958,-0.330805745478
ACH-000960,-0.163139906537
ACH-000963,-0.43410555560599995
ACH-000968,-0.166492158951
ACH-000969,-0.160537025809
ACH-000973,0.0429201473167
ACH-000974,-0.230617651231
ACH-000975,-0.0264237188856
ACH-000976,0.045153140444800004
ACH-000978,-1.02657161104
ACH-000980,-0.21824992709000002
ACH-000984,-0.268026545957
ACH-000986,-0.23392410364799998
ACH-000988,-0.473848575663
ACH-000993,-0.0910277602567
ACH-000994,-0.08489978060080001
ACH-000996,-0.606369706551
ACH-001001,-0.0818847481857
ACH-001020,-0.0232222670452
ACH-001028,-0.228831388568
ACH-001031,-0.205515431525
ACH-001038,-0.133332660249
ACH-001048,-0.281492154052
ACH-001050,-0.211396082472
ACH-001053,0.09449617478160001
ACH-001054,-0.184596686366
ACH-001061,-0.33744523489699996
ACH-001067,-0.0710266861845
ACH-001075,-0.33818118666
ACH-001096,-0.165916589591
ACH-001128,-0.267789321182
ACH-001134,-0.15066382803300002
ACH-001151,-0.11791934334000001
ACH-001163,-0.350807663021
ACH-001164,-0.554674889877
ACH-001173,-0.18116755530900003
ACH-001183,-0.0728289351913
ACH-001184,-0.104637393112
ACH-001190,-0.302735003011
ACH-001192,-0.07578996119239999
ACH-001193,-0.170329488726
ACH-001196,-0.178873560922
ACH-001197,-0.315602814192
ACH-001205,-0.09666286397479999
ACH-001211,-0.262774656396
ACH-001212,-0.36095826033100004
ACH-001228,-0.315671619832
ACH-001232,-0.142715645047
ACH-001239,-0.04587713293819999
ACH-001274,-0.22532242141999997
ACH-001275,-0.230755146556
ACH-001277,-0.0073721048215200004
ACH-001278,-0.0742730522388
ACH-001280,0.23011728246
ACH-001283,-0.03964751392
ACH-001289,-0.176136863294
ACH-001295,-0.11950011986999999
ACH-001300,-0.0969514149381
ACH-001301,-0.46474077393700003
ACH-001302,-0.620312750592
ACH-001303,-0.338222190851
ACH-001306,-0.0141046499866
ACH-001318,-0.28851783449
ACH-001322,-0.0781697587928
ACH-001328,-0.17725480320300002
ACH-001332,-0.10613491220799999
ACH-001333,-0.182512667328
ACH-001336,-0.258411878809
ACH-001340,-0.342039011348
ACH-001346,-0.403791838266
ACH-001353,-0.174761605852
ACH-001354,0.116453851143
ACH-001367,0.0680243868311
ACH-001368,-0.154345610472
ACH-001374,-0.0121680655094
ACH-001375,-0.20398549688099998
ACH-001377,-0.222266993457
ACH-001380,-0.177952160468
ACH-001391,-0.177599529858
ACH-001407,-0.20445188869699998
ACH-001408,-0.28807109870299996
ACH-001413,-0.24632934680799998
ACH-001430,-0.122443198845
ACH-001431,-0.3274773981
ACH-001450,-0.30740165410500003
ACH-001496,-0.31182653925299997
ACH-001500,0.145512687634
ACH-001521,-0.474260601617
ACH-001523,-0.235854600728
ACH-001532,-0.28506035106600003
ACH-001536,-0.0198333813867
ACH-001550,-0.338678453191
ACH-001552,0.20484769787999998
ACH-001554,-0.268840318114
ACH-001645,-0.174265047085
ACH-001654,-0.290596504422
ACH-001715,-0.28960002923300004
ACH-001735,-0.08364010466310001
ACH-001736,0.119972333003
ACH-001737,-0.101293919773
ACH-001740,-0.260912712074
ACH-001745,-0.261766287714
ACH-001750,-0.350944817359
ACH-001765,-0.329511524322
ACH-001956,-0.393173703946
ACH-001957,-0.7179459963779999
