,CATSPERG (57828)
ACH-000950,-0.166801996999
ACH-000953,-0.0162849624847
ACH-000957,-0.261002086654
ACH-000958,-0.27241695415399997
ACH-000960,-0.17376630429099998
ACH-000963,-0.259664283198
ACH-000968,-0.17497661544
ACH-000969,-0.348934154569
ACH-000973,-0.126492356721
ACH-000974,-0.043017493146
ACH-000975,-0.186954297087
ACH-000976,-0.164408547555
ACH-000978,0.10657102719900001
ACH-000980,-0.175124902935
ACH-000984,-0.11772863693600001
ACH-000986,-0.038462540526999996
ACH-000988,-0.264319597229
ACH-000993,-0.14561000890200002
ACH-000994,-0.10343529273
ACH-000996,-0.139267947832
ACH-001001,-0.13661716326099999
ACH-001020,-0.051961735938
ACH-001028,-0.10246532222200001
ACH-001031,-0.220924944079
ACH-001038,-0.105343972967
ACH-001048,-0.27042818373000005
ACH-001050,-0.160397451534
ACH-001053,-0.182874323321
ACH-001054,0.014041668904500001
ACH-001061,-0.167512025467
ACH-001067,-0.19462722608
ACH-001075,-0.310692129451
ACH-001096,-0.139458751691
ACH-001128,-0.292165324687
ACH-001134,-0.131716020617
ACH-001151,-0.22188063198600003
ACH-001163,-0.158745982364
ACH-001164,-0.244462289239
ACH-001173,-0.423747149757
ACH-001183,-0.12860574061799998
ACH-001184,-0.019393174091299998
ACH-001190,-0.16965645752099998
ACH-001192,-0.141197142155
ACH-001193,-0.261326574119
ACH-001196,-0.147191983593
ACH-001197,-0.0358371427079
ACH-001205,-0.024043371400500002
ACH-001211,0.014982250412899998
ACH-001212,-0.166601578242
ACH-001228,-0.321389113032
ACH-001232,-0.254812615249
ACH-001239,0.109458680034
ACH-001274,-0.136737461206
ACH-001275,-0.353712506448
ACH-001277,-0.5113971836600001
ACH-001278,-0.184966626551
ACH-001280,-0.29083303030499996
ACH-001283,-0.086403727985
ACH-001289,-0.08599810264530001
ACH-001295,-0.168169837668
ACH-001300,-0.12930386868
ACH-001301,-0.057716280718199994
ACH-001302,-0.26495276238000004
ACH-001303,-0.16482592973500002
ACH-001306,-0.0684528129559
ACH-001318,-0.0341761567827
ACH-001322,-0.218114620613
ACH-001328,-0.210704585608
ACH-001332,-0.400896323928
ACH-001333,-0.263413403488
ACH-001336,-0.151796095074
ACH-001340,-0.21994698296999998
ACH-001346,-0.150394694042
ACH-001353,-0.26172414147
ACH-001354,-0.142246680144
ACH-001367,-0.0150900946615
ACH-001368,-0.278481087151
ACH-001374,-0.132963106449
ACH-001375,-0.174436756066
ACH-001377,-0.149901701999
ACH-001380,-0.0531888100612
ACH-001391,-0.034613117882
ACH-001407,-0.515812623332
ACH-001408,-0.376460334691
ACH-001413,-0.482734997615
ACH-001430,-0.22770410795200002
ACH-001431,-0.103439802875
ACH-001450,0.0767218284715
ACH-001496,-0.183601030863
ACH-001500,-0.423315071364
ACH-001521,-0.07405006139050001
ACH-001523,-0.11293699434
ACH-001532,-0.0863447864038
ACH-001536,-0.38379950367399995
ACH-001550,-0.186008257805
ACH-001552,-0.146289116854
ACH-001554,-0.161840828096
ACH-001645,-0.18838546436999998
ACH-001654,-0.17823951601100002
ACH-001715,-0.09853987655860001
ACH-001735,-0.13782665600400001
ACH-001736,-0.0355805477925
ACH-001737,-0.22333024261599999
ACH-001740,-0.352994781007
ACH-001745,-0.210633582919
ACH-001750,-0.135215761867
ACH-001765,-0.20978736014899999
ACH-001956,-0.11450523121400001
ACH-001957,-0.0645763341643
