,LACTB (114294)
ACH-000819,-0.15571623490999997
ACH-000820,-0.0754637883889
ACH-000821,-0.602666205901
ACH-000822,-0.22014562809500002
ACH-000823,-0.053688081365300004
ACH-000824,-0.179603770241
ACH-000827,-0.43641149983099997
ACH-000829,0.141302781396
ACH-000831,-0.0871211575331
ACH-000832,-0.238859787172
ACH-000833,0.151339166589
ACH-000834,-0.30505848218000003
ACH-000835,-0.17695059996100002
ACH-000836,-0.262043518209
ACH-000837,-0.0422142695521
ACH-000838,-0.0771466077084
ACH-000839,0.00072579239677
ACH-000840,-0.22484142342500002
ACH-000841,-0.28190204247699996
ACH-000843,-0.0867777160947
ACH-000846,-0.058607451911399995
ACH-000847,-0.295951919014
ACH-000848,0.0783317925941
ACH-000849,-0.12126733682700001
ACH-000851,-0.134421146018
ACH-000855,0.149111485589
ACH-000856,-0.0711356213179
ACH-000858,-0.148912676967
ACH-000859,-0.0273902012388
ACH-000861,-0.0603335470701
ACH-000862,-0.007738257840989999
ACH-000865,-0.07533131580460001
ACH-000866,-0.138904283185
ACH-000867,-0.208250112766
ACH-000869,-0.17676931998300002
ACH-000872,-0.240832008426
ACH-000873,-0.21357254903499998
ACH-000876,-0.501089725252
ACH-000878,-0.0540103637317
ACH-000880,-0.213635399532
ACH-000881,-0.23800017583500002
ACH-000882,-0.0420721251506
ACH-000884,-0.20486871849
ACH-000885,-0.15318514326
ACH-000887,-0.25267628344
ACH-000888,-0.235378933348
ACH-000889,0.0650686247085
ACH-000890,-0.044755786026800005
ACH-000896,-0.315841388474
ACH-000898,-0.278679062016
ACH-000900,-0.332674377206
ACH-000901,-0.157110748316
ACH-000905,-0.25170545066399996
ACH-000906,-0.104761079298
ACH-000907,-0.075692325366
ACH-000910,-0.161328728213
ACH-000911,-0.220441933044
ACH-000912,-0.0922774168026
ACH-000913,-0.216886025227
ACH-000915,-0.192476509582
ACH-000916,-0.39116043789899996
ACH-000917,-0.0590841597262
ACH-000921,-0.185821854007
ACH-000924,-0.168480332333
ACH-000926,-0.12527075529200002
ACH-000928,0.0444188107869
ACH-000929,0.000450232655801
ACH-000932,-0.078803694032
ACH-000935,-0.0985594491575
ACH-000936,-0.0663072870843
ACH-000937,-0.157754410108
ACH-000938,0.053281439784599996
ACH-000939,-0.37122021322400006
ACH-000941,-0.13184078931600002
ACH-000943,-0.109350475
ACH-000946,-0.27242078981999995
ACH-000947,-0.110878574555
ACH-000948,0.020052770858499998
ACH-000950,-0.540855743629
ACH-000953,-0.106816367545
ACH-000957,-0.0818039390338
ACH-000958,-0.12104258187999999
ACH-000960,-0.192957209113
ACH-000963,-0.205741036419
ACH-000968,-0.0677039548162
ACH-000969,-0.25757567336
ACH-000973,-0.166694754869
ACH-000974,-0.289287895411
ACH-000975,-0.210000220849
ACH-000976,-0.186387460946
ACH-000978,-0.784908849438
ACH-000980,-0.351821587703
ACH-000984,-0.0905937555999
ACH-000986,-0.18063507806899998
ACH-000988,-0.38190447552
ACH-000993,-0.312775825158
ACH-000994,0.148364088279
ACH-000996,-0.42380368658900003
ACH-001001,-0.184460600057
ACH-001020,-0.089425123008
ACH-001028,-0.27854514948000003
ACH-001031,-0.18267442221900002
ACH-001038,-0.325016730138
ACH-001048,-0.175483517758
ACH-001050,-0.248018220744
ACH-001053,-0.400158003544
ACH-001054,-0.197726299208
ACH-001061,-0.0186041221473
ACH-001067,-0.19680024452199998
ACH-001075,-0.32725801399099996
ACH-001096,-0.163747595515
ACH-001128,-0.169701311849
ACH-001134,-0.0899711673288
ACH-001151,-0.23777219758499998
ACH-001163,-0.359594613086
ACH-001164,-0.0631900767677
ACH-001173,-0.177129855565
ACH-001183,-0.037783695078500004
ACH-001184,-0.191938517121
ACH-001190,-0.154168114283
ACH-001192,0.0116818115757
ACH-001193,-0.11666306790999999
ACH-001196,-0.11797551192099999
ACH-001197,0.0408664398075
ACH-001205,0.110982852531
ACH-001211,-0.179108004822
ACH-001212,-0.179282344449
ACH-001228,-0.20485525535799998
ACH-001232,-0.271264436738
ACH-001239,-0.11756676215600001
ACH-001274,-0.17593817384399998
ACH-001275,-0.0710809621848
ACH-001277,-0.536814874637
ACH-001278,-0.280909634845
ACH-001280,0.058737502068099995
ACH-001283,-0.3974726986
ACH-001289,-0.129668321156
ACH-001295,-0.106651835708
ACH-001300,-0.251900483676
ACH-001301,0.00261542807344
ACH-001302,-0.196200631311
ACH-001303,-0.31453440630999996
ACH-001306,-0.0727689117352
ACH-001318,-0.130977294616
ACH-001322,-0.253643767917
ACH-001328,-0.14532252924699998
ACH-001332,0.0202302852906
ACH-001333,-0.217669139596
ACH-001336,-0.0234919478445
ACH-001340,-0.19031214493700002
ACH-001346,-0.22410507315900002
ACH-001353,-0.130600261492
ACH-001354,-0.513258841475
ACH-001367,0.08818050468689999
ACH-001368,-0.18520787384100001
ACH-001374,0.0396126651357
ACH-001375,-0.178835679595
ACH-001377,-0.114698859955
ACH-001380,-0.21332511709899998
ACH-001391,-0.351306373134
ACH-001407,-0.136865701463
ACH-001408,-0.138341787382
ACH-001413,-0.31107299188
ACH-001430,-0.0467074662856
ACH-001431,-0.416740625563
ACH-001450,-0.037648085493699995
ACH-001496,-0.0685668403174
ACH-001500,-0.144586446599
ACH-001521,-0.16787985379
ACH-001523,-0.0927151099168
ACH-001532,-0.189653489859
ACH-001536,0.0523180726607
ACH-001550,-0.283475220854
ACH-001552,-0.283986267436
ACH-001554,-0.23213989811299998
ACH-001645,-0.19094618802299998
ACH-001654,-0.17635539790899998
ACH-001715,-0.11572733743
ACH-001735,-0.0196129313811
ACH-001736,-0.101646482588
ACH-001737,-0.8237835151180001
ACH-001740,0.0705270310611
ACH-001745,-0.176147989763
ACH-001750,-0.22148732323399997
ACH-001765,-0.08442279985269999
ACH-001956,-0.152635021288
ACH-001957,-0.16631149535
