,LYL1 (4066)
ACH-000768,-0.28046200746100003
ACH-000769,-0.247445668907
ACH-000770,-0.712272767234
ACH-000771,-0.08870126011700001
ACH-000773,-0.00891788857995
ACH-000776,-0.497182129616
ACH-000777,-0.272086937021
ACH-000778,-0.30413780427
ACH-000781,-0.188317348632
ACH-000782,-0.266462214914
ACH-000783,-0.11305671545999998
ACH-000784,-0.156567402158
ACH-000785,-0.101928215132
ACH-000787,-0.0155396851386
ACH-000788,-0.21871108353500002
ACH-000791,-0.136600873872
ACH-000792,-0.185955530952
ACH-000794,-0.33681097952699995
ACH-000796,-0.193636862885
ACH-000799,-0.09409090245339999
ACH-000800,-0.16324094088
ACH-000802,-0.360633788153
ACH-000804,-0.227758181932
ACH-000805,0.035580310701
ACH-000809,-0.21017818464000002
ACH-000810,0.23628785728799998
ACH-000811,-0.264498472142
ACH-000817,-0.144226613348
ACH-000819,-0.282749876163
ACH-000820,0.0322258245028
ACH-000821,-0.423456770228
ACH-000822,-0.315987312331
ACH-000823,-0.185890385578
ACH-000824,-0.0645948464264
ACH-000827,-0.045550715123600004
ACH-000829,0.020772830474099998
ACH-000831,-0.27061758081099996
ACH-000832,-0.304911584852
ACH-000833,-0.25973759078499997
ACH-000834,-0.126146288604
ACH-000835,-0.07548406416730001
ACH-000836,-0.40277377954599997
ACH-000837,-0.117349913148
ACH-000838,-0.227292790851
ACH-000839,-0.322527143716
ACH-000840,0.055729043784300006
ACH-000841,-0.0177548400627
ACH-000843,-0.0736146438393
ACH-000846,-0.22316832942499998
ACH-000847,-0.0219753039567
ACH-000848,-0.198945601511
ACH-000849,-0.163767257382
ACH-000851,-0.115582296372
ACH-000855,-0.09737368407
ACH-000856,-0.331595177952
ACH-000858,-0.141726035065
ACH-000859,-0.297305307897
ACH-000861,-0.136639261323
ACH-000862,-0.08093695256660001
ACH-000865,-0.13943772301100002
ACH-000866,-0.117302265101
ACH-000867,-0.24385972605599998
ACH-000869,-0.24413574151999998
ACH-000872,-0.298656480605
ACH-000873,-0.270257813359
ACH-000876,-0.155906377225
ACH-000878,0.0118128193511
ACH-000880,-0.0319583203499
ACH-000881,0.024555518469599996
ACH-000882,-0.269340669271
ACH-000884,0.0032270962416999995
ACH-000885,-0.0235240592222
ACH-000887,-0.211136428327
ACH-000888,-0.06820840886
ACH-000889,-0.10552167416300001
ACH-000890,0.0920783786851
ACH-000896,-0.128157023165
ACH-000898,-0.16355902102199998
ACH-000900,-0.318747384408
ACH-000901,-0.236866154265
ACH-000905,-0.167192504761
ACH-000906,-0.051458427944999996
ACH-000907,-0.223856795319
ACH-000910,-0.041042999166
ACH-000911,-0.25959580203899996
ACH-000912,-0.11548847440400001
ACH-000913,0.0819138335536
ACH-000915,-0.119350873788
ACH-000916,-0.021636535233200003
ACH-000917,-0.058765264617099994
ACH-000921,-0.117260503721
ACH-000924,-0.09665646649599999
ACH-000926,0.0757116024078
ACH-000928,-0.166083642646
ACH-000929,-0.234489766777
ACH-000932,-0.09049410453839998
ACH-000935,-0.0247392275094
ACH-000936,-0.278370953345
ACH-000937,-0.111077378101
ACH-000938,-0.222034251875
ACH-000939,-0.21400016354200002
ACH-000941,-0.19758581194699998
ACH-000943,-0.20817794467
ACH-000946,-0.131538696707
ACH-000947,-0.053394472300500005
ACH-000948,-0.08017746828
ACH-000950,-0.102640729722
ACH-000953,-0.20702344553100002
ACH-000957,-0.147096509549
ACH-000958,0.067811966868
ACH-000960,-0.311229210139
ACH-000963,-0.122324698388
ACH-000968,-0.07317556042580001
ACH-000969,-0.144829173667
ACH-000973,-0.0499333630396
ACH-000974,-0.16913423041900003
ACH-000975,-0.219222546045
ACH-000976,-0.06591967485940001
ACH-000978,-0.20424138642099998
ACH-000980,-0.195197826378
ACH-000984,-0.06411457811509999
ACH-000986,-0.08268531860589999
ACH-000988,-0.12712157467000001
ACH-000993,-0.24645517249200002
ACH-000994,-0.223445786056
ACH-000996,-0.0829181178352
ACH-001001,-0.192786614622
ACH-001020,-0.21956827516999997
ACH-001028,-0.228551096013
ACH-001031,-0.059203985300400004
ACH-001038,-0.113223590746
ACH-001048,-0.24181575850499998
ACH-001050,-0.269461863763
ACH-001053,-0.105231178253
ACH-001054,-0.0659630025129
ACH-001061,-0.150628319105
ACH-001067,-0.341922132902
ACH-001075,0.0885658841888
ACH-001096,-0.12546552075
ACH-001128,-0.5351795659740001
ACH-001134,-0.0830572332325
ACH-001151,0.061065240755
ACH-001163,-0.0568812168334
ACH-001164,-0.059574466383499995
ACH-001173,-0.207903475045
ACH-001183,-0.109666503233
ACH-001184,-0.335674028701
ACH-001190,-0.35155832269000004
ACH-001192,0.0474557905368
ACH-001193,-0.261956586776
ACH-001196,-0.08362042747949999
ACH-001197,-0.0137918352501
ACH-001205,0.0933136523566
ACH-001211,-0.293035257215
ACH-001212,-0.19236697335499997
ACH-001228,-0.283103348639
ACH-001232,-0.14151067806700002
ACH-001239,-0.0184554200397
ACH-001274,-0.09611902265080001
ACH-001275,-0.034251163642199996
ACH-001277,0.172867382213
ACH-001278,-0.12693255313
ACH-001280,-0.537282349415
ACH-001283,-0.20563353416299998
ACH-001289,-0.39162936120499997
ACH-001295,-0.110262170843
ACH-001300,-0.265073337364
ACH-001301,-0.195097230625
ACH-001302,-0.47969765689599997
ACH-001303,-0.028940115148400003
ACH-001306,-0.32059135495499996
ACH-001318,-0.198467314277
ACH-001322,-0.329926412883
ACH-001328,-0.232227566276
ACH-001332,-0.136912130661
ACH-001333,-0.36703161023
ACH-001336,-0.18907568972
ACH-001340,-0.09335468311650001
ACH-001346,-0.30954693313299997
ACH-001353,-0.18228422157699997
ACH-001354,-0.11519570047000001
ACH-001367,-0.149496539848
ACH-001368,-0.152759252147
ACH-001374,-0.301969300224
ACH-001375,-0.166585386395
ACH-001377,-0.26116479873599996
ACH-001380,-0.261829129541
ACH-001391,-0.24007761590399998
ACH-001407,-0.247074787633
ACH-001408,-0.118925776667
ACH-001413,-0.0820638427727
ACH-001430,-0.0581951639917
ACH-001431,0.17287651709899998
ACH-001450,-0.26836356091499997
ACH-001496,-0.12974393850500002
ACH-001500,-0.12312810802200001
ACH-001521,-0.19644102490899998
ACH-001523,-0.19164073347199997
ACH-001532,-0.132341615306
ACH-001536,-0.0629803495538
ACH-001550,-0.13264543330999998
ACH-001552,-0.213362610108
ACH-001554,-0.07342669625789999
ACH-001645,-0.08964398614739999
ACH-001654,-0.112729929323
ACH-001715,-0.113769685491
ACH-001735,-0.252951998299
ACH-001736,0.0378709485578
ACH-001737,-0.353837330572
ACH-001740,-0.402853186519
ACH-001745,-0.216936266875
ACH-001750,-0.166158388621
ACH-001765,-0.16864348249299999
ACH-001956,-0.1380639713
ACH-001957,0.0664516768504
