,AP4S1 (11154)
ACH-000794,-0.40800791733999997
ACH-000796,-0.14689767711100002
ACH-000799,-0.25278966327
ACH-000800,-0.630830109116
ACH-000802,-0.296051277613
ACH-000804,-0.45971542649700003
ACH-000805,-0.07399279096139999
ACH-000809,-0.27773847522
ACH-000810,-0.48510669194
ACH-000811,-0.155838881998
ACH-000817,-0.492265301487
ACH-000819,-0.182133773926
ACH-000820,-0.0324931237548
ACH-000821,-0.610421270624
ACH-000822,-0.27970122975
ACH-000823,-0.185662513452
ACH-000824,-0.23130246947900002
ACH-000827,-0.186376201233
ACH-000829,-0.31034313353500004
ACH-000831,-0.330283885246
ACH-000832,-0.416892042353
ACH-000833,-0.38982640596699997
ACH-000834,-0.179633109921
ACH-000835,-0.136368935473
ACH-000836,-0.264668518929
ACH-000837,-0.228103465541
ACH-000838,-0.388017967025
ACH-000839,-0.37316634601599996
ACH-000840,-0.44869066468999996
ACH-000841,-0.497812454424
ACH-000843,-0.0726625040705
ACH-000846,-0.31258025056
ACH-000847,-0.116630649149
ACH-000848,-0.157860465449
ACH-000849,-0.319103471619
ACH-000851,-0.51408449828
ACH-000855,-0.162469145373
ACH-000856,-0.25049888224
ACH-000858,-0.37621437093800003
ACH-000859,-0.5276681231979999
ACH-000861,-0.307490594896
ACH-000862,-0.246244686761
ACH-000865,-0.220398744604
ACH-000866,-0.294887717973
ACH-000867,-0.28494469937899997
ACH-000869,0.034328122891
ACH-000872,-0.364451606831
ACH-000873,-0.21581862380800002
ACH-000876,-0.16049590134299999
ACH-000878,-0.417410750357
ACH-000880,-0.22300731183699998
ACH-000881,-0.332081946172
ACH-000882,-0.0956679596689
ACH-000884,-0.237646674434
ACH-000885,-0.19955191632199998
ACH-000887,-0.26168702921
ACH-000888,-0.18812984449900003
ACH-000889,-0.6956471012469999
ACH-000890,-0.269729302947
ACH-000896,-0.262370489809
ACH-000898,-0.260556015842
ACH-000900,-0.38644708999
ACH-000901,-0.223178918922
ACH-000905,-0.349058451685
ACH-000906,-0.253499430245
ACH-000907,-0.38706529222400005
ACH-000910,0.021723635694499997
ACH-000911,-0.0310788939297
ACH-000912,-0.279124514886
ACH-000913,-0.437749718323
ACH-000915,-0.30437659606899997
ACH-000916,-0.128718651203
ACH-000917,-0.500180648293
ACH-000921,-0.35511946921899995
ACH-000924,-0.21817076453
ACH-000926,-0.0853307313996
ACH-000928,-0.37562728666
ACH-000929,-0.323545993977
ACH-000932,-0.150731871327
ACH-000935,-0.129729409294
ACH-000936,-0.206919691763
ACH-000937,-0.06097349641390001
ACH-000938,-0.0917187484753
ACH-000939,-0.26216781972500003
ACH-000941,-0.503797080189
ACH-000943,-0.322969818858
ACH-000946,-0.394109279683
ACH-000947,-0.24654025841899999
ACH-000948,-0.24958015088000005
ACH-000950,-0.208153260104
ACH-000953,-0.179481759836
ACH-000957,-0.302481729709
ACH-000958,-0.427268402723
ACH-000960,-0.017830591618099998
ACH-000963,-0.592581805316
ACH-000968,-0.202812446167
ACH-000969,-0.447098268871
ACH-000973,-0.16891249753100002
ACH-000974,-0.26377153085
ACH-000975,-0.320836354378
ACH-000976,-0.216383992115
ACH-000978,-0.332277879562
ACH-000980,-0.23994246134199998
ACH-000984,-0.0808709069038
ACH-000986,-0.361241382023
ACH-000988,-0.288773068535
ACH-000993,-0.323613972119
ACH-000994,-0.22353892916499998
ACH-000996,-0.253128271963
ACH-001001,-0.297134473962
ACH-001020,-0.418981111409
ACH-001028,-0.24172458985
ACH-001031,-0.343462007917
ACH-001038,-0.24388375698399997
ACH-001048,-0.264168699738
ACH-001050,-0.17843835253499998
ACH-001053,-0.511531594696
ACH-001054,-0.186670234067
ACH-001061,-0.23746971536800002
ACH-001067,-0.32006018709199996
ACH-001075,-0.364542180048
ACH-001096,-0.429716562078
ACH-001128,-0.04520141950019999
ACH-001134,-0.284676402702
ACH-001151,-0.20535021293900002
ACH-001163,-0.392224558018
ACH-001164,-0.10174275149499999
ACH-001173,-0.211255652553
ACH-001183,-0.30880453078000003
ACH-001184,-0.125707980656
ACH-001190,-0.164558691373
ACH-001192,-0.570398217707
ACH-001193,-0.10476278473200001
ACH-001196,-0.35301380338
ACH-001197,-0.537920955037
ACH-001205,-0.150884909181
ACH-001211,-0.287175197538
ACH-001212,-0.189010051077
ACH-001228,-0.0347577577041
ACH-001232,-0.0647747205305
ACH-001239,-0.253739775955
ACH-001274,-0.282698158478
ACH-001275,-0.23762116648899997
ACH-001277,-0.407792587154
ACH-001278,-0.16695236317
ACH-001280,-0.0533118818819
ACH-001283,-0.164266728797
ACH-001289,-0.340642636466
ACH-001295,-0.199939517416
ACH-001300,-0.196754178289
ACH-001301,-0.187666227179
ACH-001302,-0.559682997297
ACH-001303,-0.0135465768582
ACH-001306,-0.18660192663199998
ACH-001318,-0.283321461239
ACH-001322,-0.377949058817
ACH-001328,-0.20530527903700002
ACH-001332,-0.277586029642
ACH-001333,-0.00897448114549
ACH-001336,-0.138584218158
ACH-001340,-0.21284082957800002
ACH-001346,-0.315870358601
ACH-001353,-0.37980191848800005
ACH-001354,0.013609638822700002
ACH-001367,-0.262451658546
ACH-001368,-0.317168245656
ACH-001374,-0.167051622221
ACH-001375,-0.27221682909
ACH-001377,0.0061213171632
ACH-001380,-0.357541787382
ACH-001391,-0.311785636326
ACH-001407,-0.37541167227600003
ACH-001408,-0.21314466049699998
ACH-001413,-0.276182998822
ACH-001430,-0.066776787608
ACH-001431,-0.273799672869
ACH-001450,-0.351492629653
ACH-001496,-0.262963425225
ACH-001500,-0.203618963105
ACH-001521,-0.237542060589
ACH-001523,-0.153936043204
ACH-001532,-0.209892342381
ACH-001536,-0.254000557095
ACH-001550,-0.3446222133
ACH-001552,-0.343630014589
ACH-001554,-0.26762125212
ACH-001645,-0.104583449303
ACH-001654,-0.238434116517
ACH-001715,-0.48254112053900006
ACH-001735,-0.143026897436
ACH-001736,-0.28237626357900003
ACH-001737,0.27581233717500003
ACH-001740,-0.146744606954
ACH-001745,-0.34020291553900006
ACH-001750,-0.147438620542
ACH-001765,-0.275390616599
ACH-001956,-0.229707303776
ACH-001957,-0.20021940913400002
