,HEXIM1 (10614)
ACH-000468,-0.0755994135616
ACH-000469,-0.484302462517
ACH-000470,-0.00285359772536
ACH-000471,-0.517202328979
ACH-000472,-0.473528577341
ACH-000473,0.0560611274218
ACH-000475,-0.29665921593899997
ACH-000476,-0.006685683367989999
ACH-000477,0.038276315338300004
ACH-000480,-0.255480470963
ACH-000481,-0.360411941082
ACH-000483,-0.380452655629
ACH-000484,-0.645710184986
ACH-000485,-0.267719810022
ACH-000486,-0.319662466201
ACH-000487,-0.278180332141
ACH-000488,-0.276419889794
ACH-000490,-0.49795413608499994
ACH-000491,-0.421815813266
ACH-000495,-0.53458149813
ACH-000496,-0.5529781362749999
ACH-000499,-0.304772332111
ACH-000500,-0.734961173691
ACH-000502,-0.51631490224
ACH-000503,-0.60725535413
ACH-000505,-0.35429695963299995
ACH-000507,-0.275041267419
ACH-000510,-0.397525478184
ACH-000511,-0.314210282722
ACH-000512,-0.7551719992899999
ACH-000516,-0.266004518773
ACH-000517,-0.19730969670600002
ACH-000518,-0.173579955562
ACH-000520,-0.297351838112
ACH-000521,-0.15591225979599999
ACH-000522,-0.366098373438
ACH-000524,-0.11157278061300001
ACH-000527,-0.133770535493
ACH-000528,-0.124497661775
ACH-000537,-0.154784380581
ACH-000541,-0.42787711454099997
ACH-000542,-0.26931326429499997
ACH-000544,-0.559222250487
ACH-000545,-0.379715988368
ACH-000547,-0.621566749432
ACH-000548,-0.20410230202100002
ACH-000549,-0.118140021153
ACH-000550,-0.035233034416300005
ACH-000552,-0.219310072907
ACH-000556,-0.028976781686900002
ACH-000557,0.0320331424765
ACH-000570,-0.277943839663
ACH-000571,-0.15319086769
ACH-000573,-0.159070455889
ACH-000576,-0.37661692520999995
ACH-000580,-0.59214007001
ACH-000584,-0.318900173284
ACH-000585,-0.843553629948
ACH-000588,-0.293118833733
ACH-000589,-0.302678929421
ACH-000591,-0.388344315123
ACH-000593,-0.122750642684
ACH-000600,-0.367566259463
ACH-000601,-0.43725489310500004
ACH-000604,-0.656297212022
ACH-000605,-0.318687346019
ACH-000606,-0.39541296263400005
ACH-000608,-0.531481150573
ACH-000614,-0.12488410761299999
ACH-000616,-0.320450757549
ACH-000618,-0.19908644822799998
ACH-000619,-0.41337000854500006
ACH-000620,-0.346338925926
ACH-000621,-0.42653008186499997
ACH-000622,-0.323081967869
ACH-000623,-0.420868656245
ACH-000624,-0.301734079515
ACH-000627,-0.20023813201699997
ACH-000630,-0.231756168109
ACH-000632,-0.296109689965
ACH-000633,-0.208181781103
ACH-000637,-0.35024619279799996
ACH-000638,-0.585445235596
ACH-000646,-0.396653684328
ACH-000647,-0.538939338058
ACH-000648,0.038264822405300006
ACH-000649,-0.0984206335884
ACH-000651,-0.282259967473
ACH-000652,0.13402091554099999
ACH-000653,-0.35616690534100004
ACH-000657,-0.22554115623100002
ACH-000658,-0.436484856907
ACH-000661,-0.239255795304
ACH-000662,-0.609787737105
ACH-000663,-0.146279646446
ACH-000665,-0.22975966504099998
ACH-000671,-0.032497257946900004
ACH-000673,-0.33276397993
ACH-000676,-0.495291856769
ACH-000677,-0.188896054602
ACH-000681,-0.130973048822
ACH-000682,-0.175007380253
ACH-000683,-0.270009805913
ACH-000684,-0.520311857457
ACH-000688,-0.368561218943
ACH-000693,-0.35083490775799997
ACH-000694,-0.164107747557
ACH-000695,-0.566143481648
ACH-000696,-0.48662759705200004
ACH-000697,-0.202225784336
ACH-000699,-0.319940771276
ACH-000701,-0.37369555640600005
ACH-000706,-0.389352539403
ACH-000711,-0.586893663059
ACH-000713,-0.221866284896
ACH-000714,-0.960505557369
ACH-000718,-0.504374112564
ACH-000720,-0.510703752393
ACH-000721,-0.27279173259399997
ACH-000724,-0.225965730711
ACH-000725,-0.470588315083
ACH-000732,-0.36903776919
ACH-000734,-0.150506879239
ACH-000735,-0.584207134499
ACH-000736,-0.5044386813130001
ACH-000738,-0.310107342221
ACH-000746,-0.7215888062739999
ACH-000747,-0.637404974328
ACH-000748,-0.34163026740999997
ACH-000753,-0.297306130256
ACH-000756,-0.40836746488700004
ACH-000757,-0.287727859539
ACH-000758,-0.654242321548
ACH-000760,-0.17637831553199998
ACH-000763,-0.149359200099
ACH-000764,-0.269859423603
ACH-000765,-0.0739469595264
ACH-000766,-0.444714001223
ACH-000767,-0.148553701164
ACH-000768,-0.22745622903999999
ACH-000769,-0.08046535895269999
ACH-000770,-0.22328790879000002
ACH-000771,-0.6731783381630001
ACH-000773,0.156517882354
ACH-000776,-0.664115254528
ACH-000777,-0.445364828101
ACH-000778,-0.43950872139700004
ACH-000781,-0.297381513348
ACH-000782,-0.39716478827299995
ACH-000783,-0.565976672589
ACH-000784,-0.23664270647100002
ACH-000785,-0.083244104911
ACH-000787,-0.35808265938600004
ACH-000788,-0.127190588075
ACH-000791,-0.37567461209299996
ACH-000792,-0.5382270233609999
ACH-000794,-0.470282280718
ACH-000796,-0.140730082349
ACH-000799,-0.27174771793
ACH-000800,-0.47092335638099997
ACH-000802,-0.376975966949
ACH-000804,-0.42271631838
ACH-000805,-0.477856262847
ACH-000809,-0.34370858323799997
ACH-000810,0.0924093352859
ACH-000811,-0.22406368501600002
ACH-000817,-0.499552258265
ACH-000819,0.07763357370910001
ACH-000820,-0.101192791786
ACH-000821,-0.24290847463799997
ACH-000822,-0.16980823432300002
ACH-000823,-0.389617740486
ACH-000824,-0.17770368840300002
ACH-000827,-0.053723638073000006
ACH-000829,-0.025380949652599998
ACH-000831,-0.35127757631800005
ACH-000832,-0.43434114126100004
ACH-000833,-0.37601152269199994
ACH-000834,-0.320796897133
ACH-000835,-0.16239281701
ACH-000836,-0.303948295141
ACH-000837,-0.276989556604
ACH-000838,-0.346650071559
ACH-000839,-0.37261213719700004
ACH-000840,-0.323592484999
ACH-000841,-0.281004036575
ACH-000843,-0.664866772179
ACH-000846,-0.413487618328
ACH-000847,-0.165471702475
ACH-000848,-0.275494466899
ACH-000849,-0.25842972020300004
ACH-000851,0.0574063333257
ACH-000855,-0.2654546669
ACH-000856,0.0466746870047
ACH-000858,-0.322699148582
ACH-000859,-0.486689813115
ACH-000861,-0.392912671084
ACH-000862,-0.309180100766
ACH-000865,-0.328249535199
ACH-000866,-0.389633094863
ACH-000867,-0.5451358792319999
ACH-000869,-0.261883804513
ACH-000872,-0.184987755982
ACH-000873,-0.595916535601
ACH-000876,-0.42565900259499995
ACH-000878,-0.11184779692800001
ACH-000880,-0.161775300918
ACH-000881,-0.07533952143389999
ACH-000882,-0.29505562347
ACH-000884,-0.21408931936099998
ACH-000885,-0.142806801776
ACH-000887,-0.24832090039000002
ACH-000888,-0.55524067804
ACH-000889,-0.444408162526
ACH-000890,-0.0230616323236
ACH-000896,-0.514539248657
ACH-000898,-0.194302493483
ACH-000900,-0.518714766767
ACH-000901,-0.336039726632
ACH-000905,-0.419178232466
ACH-000906,-0.20718435392
ACH-000907,-0.436712218467
ACH-000910,-0.08550381369989998
ACH-000911,-0.6852473452310001
ACH-000912,-0.641283153229
ACH-000913,-0.158920353517
ACH-000915,-0.00159386775552
ACH-000916,-0.41635725594899997
ACH-000917,-0.603248817644
ACH-000921,-0.580174191681
ACH-000924,-0.178565825777
ACH-000926,-0.107917782497
ACH-000928,-0.45254761282300004
ACH-000929,-0.5952427672249999
ACH-000932,-0.235768151219
ACH-000935,-0.1980076386
ACH-000936,-0.301649897443
ACH-000937,-0.312799397847
ACH-000938,-0.411212248789
ACH-000939,-0.161477308344
ACH-000941,0.0420520302539
ACH-000943,-0.532737245804
ACH-000946,-0.36736680402800004
ACH-000947,-0.208946359863
ACH-000948,-0.309911911098
ACH-000950,0.13831556629
ACH-000953,-0.6143251822029999
ACH-000957,-0.260714562797
ACH-000958,-0.05541541712780001
ACH-000960,-0.268437484284
ACH-000963,-0.268914596327
ACH-000968,0.304756589337
ACH-000969,-0.149125290859
ACH-000973,-0.367403094343
ACH-000974,-0.215895923555
ACH-000975,-0.464441319629
ACH-000976,-0.329299802751
ACH-000978,-0.343322224674
ACH-000980,-0.111140800571
ACH-000984,-0.22526641555399998
ACH-000986,-0.271220563593
ACH-000988,-0.362815370956
ACH-000993,-0.244911632
ACH-000994,-0.00558752069443
ACH-000996,-0.233096884416
ACH-001001,-0.0789049778208
ACH-001020,-0.35284696369
ACH-001028,-0.234245752592
ACH-001031,-0.533038664999
ACH-001038,-0.31058068772799996
ACH-001048,0.0387376515306
ACH-001050,-0.42823340613399996
ACH-001053,-0.33646884327
ACH-001054,-0.491034670063
ACH-001061,-0.17463057482299998
ACH-001067,-0.36969995684100004
ACH-001075,-0.32470739259500003
ACH-001096,-0.20691453877000002
ACH-001128,-0.268984937583
ACH-001134,-0.12280874684800001
ACH-001151,0.08546853145889999
ACH-001163,-0.271814686577
ACH-001164,0.32241779721299996
ACH-001173,-0.27926747049
ACH-001183,-0.22294584104899998
ACH-001184,-0.442860735716
ACH-001190,-0.19861521395999998
ACH-001192,-0.363784617235
ACH-001193,-0.35888963778399996
ACH-001196,0.0473970566725
ACH-001197,-0.22761169872099998
ACH-001205,-0.130053480248
ACH-001211,-0.17575273024000002
ACH-001212,-0.025196321255299997
ACH-001228,-0.599890805113
ACH-001232,-0.142574860479
ACH-001239,-0.010736639217900001
ACH-001274,-0.332219627908
ACH-001275,-0.149288624235
ACH-001277,-0.7696441710840001
ACH-001278,0.0605533983665
ACH-001280,-0.35731334423100003
ACH-001283,-0.349040042311
ACH-001289,-0.341050278055
ACH-001295,-0.29199622637899997
ACH-001300,-0.562122431799
ACH-001301,-0.321998768642
ACH-001302,-0.118219780552
ACH-001303,-0.706805624997
ACH-001306,-0.42266374881700003
ACH-001318,-0.380439130138
ACH-001322,-0.427501467917
ACH-001328,-0.30640348332199996
ACH-001332,-0.714167528428
ACH-001333,-0.138305292294
ACH-001336,-0.596106403191
ACH-001340,-0.39017887599600004
ACH-001346,-0.321161403583
ACH-001353,-0.33967517482
ACH-001354,-0.17444428831
ACH-001367,-0.6796878299770001
ACH-001368,-0.40031190251800003
ACH-001374,0.195018218205
ACH-001375,-0.37921470676700003
ACH-001377,-0.417568941328
ACH-001380,-0.396713527232
ACH-001391,-0.37538534171
ACH-001407,-0.397556290666
ACH-001408,-0.656096626737
ACH-001413,-0.588341435895
ACH-001430,-0.360856453773
ACH-001431,0.19450412519699997
ACH-001450,-0.314876778101
ACH-001496,-0.175221304034
ACH-001500,-0.577867335981
ACH-001521,-0.608758751026
ACH-001523,-0.47192514561099996
ACH-001532,-0.04555573491499999
ACH-001536,-0.26892519162399997
ACH-001550,-0.174056829108
ACH-001552,-0.07490642883439999
ACH-001554,-0.28735345331
ACH-001645,-0.246613335476
ACH-001654,-0.48610121442299997
ACH-001715,-0.19922394598
ACH-001735,-0.322894523732
ACH-001736,-0.35072734384099996
ACH-001737,-0.884943955521
ACH-001740,-0.345855504951
ACH-001745,-0.343660826549
ACH-001750,-0.492392535619
ACH-001765,-0.537280953679
ACH-001956,-0.49688976308300004
ACH-001957,-0.36849896455799996
