,UNC13C (440279)
ACH-000936,-0.0262073838019
ACH-000937,0.0706842584749
ACH-000938,0.033272326087599995
ACH-000939,-0.192006906038
ACH-000941,0.050063282725400005
ACH-000943,-0.0449981727769
ACH-000946,-0.0885228191882
ACH-000947,-0.0113284999544
ACH-000948,-0.0227255657491
ACH-000950,0.018830823240599998
ACH-000953,-0.113247523025
ACH-000957,-0.148275943465
ACH-000958,0.08667343835210001
ACH-000960,-0.0633038510974
ACH-000963,-0.18417989770999998
ACH-000968,-0.040539062808500004
ACH-000969,-0.174086102199
ACH-000973,-0.0367926749252
ACH-000974,-0.155694122949
ACH-000975,-0.201862581027
ACH-000976,-0.05042113375749999
ACH-000978,0.0764079106092
ACH-000980,-0.08013322153710001
ACH-000984,-0.122692320639
ACH-000986,-0.130521533816
ACH-000988,-0.214480075257
ACH-000993,-0.0179418376933
ACH-000994,-0.123038445156
ACH-000996,-0.0537569322418
ACH-001001,-0.22950250769000002
ACH-001020,-0.5195742678199999
ACH-001028,-0.07149997927080001
ACH-001031,0.0977424787386
ACH-001038,-0.0224080494609
ACH-001048,0.0283647216585
ACH-001050,-0.213948244728
ACH-001053,-0.12049082649000001
ACH-001054,-0.18180417060899998
ACH-001061,-0.011901073977000002
ACH-001067,-0.290943721069
ACH-001075,0.0472074532275
ACH-001096,0.029667311069799997
ACH-001128,0.0375545462199
ACH-001134,-0.07249492715400001
ACH-001151,-0.124751918841
ACH-001163,-0.0874993908622
ACH-001164,0.0121641602752
ACH-001173,-0.120045746178
ACH-001183,-0.00500154984997
ACH-001184,-0.154136588573
ACH-001190,-0.186468064626
ACH-001192,0.0326565273812
ACH-001193,-0.0340897964772
ACH-001196,-0.17782831189399997
ACH-001197,-0.200956602233
ACH-001205,0.0005586257529759999
ACH-001211,-0.156005077933
ACH-001212,-0.102379692652
ACH-001228,0.135303494
ACH-001232,0.06467830303489999
ACH-001239,0.123054641285
ACH-001274,0.109356593073
ACH-001275,0.112704358763
ACH-001277,-0.17078981015
ACH-001278,0.009294074129299999
ACH-001280,-0.376420926158
ACH-001283,-0.0477801641014
ACH-001289,0.056561393751
ACH-001295,-0.10417286914999999
ACH-001300,-0.081144535499
ACH-001301,-0.06901749607480001
ACH-001302,-0.10478809091
ACH-001303,0.21348667693300002
ACH-001306,-0.148126605835
ACH-001318,-0.0570263056874
ACH-001322,-0.139446955181
ACH-001328,-0.11785383205999998
ACH-001332,-0.191447404119
ACH-001333,0.00322621395331
ACH-001336,-0.08625075015080001
ACH-001340,-0.0954588470202
ACH-001346,-0.10983866609500001
ACH-001353,-0.0970720109662
ACH-001354,0.020670713580200003
ACH-001367,-0.0258188779231
ACH-001368,-0.0549078042292
ACH-001374,-0.27648092045600003
ACH-001375,0.0220901056968
ACH-001377,-0.22538200305999997
ACH-001380,-0.23625167202599998
ACH-001391,0.0860875125102
ACH-001407,-0.0540391243891
ACH-001408,-0.156436898927
ACH-001413,-0.44913900714500005
ACH-001430,0.17646404324200002
ACH-001431,0.11014345307800001
ACH-001450,0.149686927787
ACH-001496,0.03749729797719999
ACH-001500,0.055324920414100004
ACH-001521,0.08378443568300001
ACH-001523,-0.147986304174
ACH-001532,-0.1101995566
ACH-001536,-0.144812303526
ACH-001550,-0.0717492927549
ACH-001552,-0.0145770713507
ACH-001554,-0.23697337239
ACH-001645,-0.0556071519101
ACH-001654,-0.0976829319213
ACH-001715,-0.140240741164
ACH-001735,-0.0713566190247
ACH-001736,-0.046377867531599996
ACH-001737,0.0659527870188
ACH-001740,-0.0263245855076
ACH-001745,-0.0997109476496
ACH-001750,0.012304523194899998
ACH-001765,-0.156662888773
ACH-001956,-0.11329670895999999
ACH-001957,0.0337531910238
