,CGB5 (93659)
ACH-000401,-0.50530540303
ACH-000402,-0.058455992145199996
ACH-000403,-0.043334094582699996
ACH-000404,0.028186441209900003
ACH-000406,-0.229922100216
ACH-000407,-0.243419736186
ACH-000408,-0.364379030607
ACH-000410,-0.21787792545200002
ACH-000411,-0.366307985914
ACH-000414,-0.26437236496100003
ACH-000415,-0.12135707597100001
ACH-000416,-0.17050945948600002
ACH-000420,-0.10610214353599999
ACH-000421,-0.263564131615
ACH-000424,-0.282872923983
ACH-000425,-0.23030955639400003
ACH-000426,-0.128671447591
ACH-000427,-0.222349343685
ACH-000433,-0.482546603036
ACH-000436,-0.20789979885600002
ACH-000444,-0.275310342179
ACH-000445,-0.24295207030299998
ACH-000448,-0.294419948818
ACH-000450,-0.27046951044100004
ACH-000452,-0.09939775629410001
ACH-000454,-0.25242837511599997
ACH-000458,-0.401878150893
ACH-000459,-0.487778318654
ACH-000460,-0.268368726592
ACH-000461,-0.0399213213158
ACH-000463,-0.20122868169
ACH-000464,-0.34549231702
ACH-000466,-0.227029703911
ACH-000467,-0.26201222860999995
ACH-000468,-0.35401631805
ACH-000469,-0.20456594457199997
ACH-000470,-0.229655899303
ACH-000471,-0.23988195928199998
ACH-000472,-0.264933241869
ACH-000473,-0.271676427832
ACH-000475,-0.138102600127
ACH-000476,-0.199167188902
ACH-000477,-0.296326598787
ACH-000480,-0.16652632627900002
ACH-000481,-0.09328036213060001
ACH-000483,-0.007882506601689999
ACH-000484,-0.265090172391
ACH-000485,-0.09853064564570001
ACH-000486,-0.382903894174
ACH-000487,-0.132759247698
ACH-000488,-0.309952794795
ACH-000490,-0.24078853390500002
ACH-000491,-0.278625198968
ACH-000495,-0.20193243808800002
ACH-000496,-0.19919106760000002
ACH-000499,-0.40063088999700003
ACH-000500,-0.057546031934099996
ACH-000502,-0.183228921725
ACH-000503,-0.435501261352
ACH-000505,-0.189780618505
ACH-000507,-0.273028882135
ACH-000510,-0.478288295859
ACH-000511,-0.325998835092
ACH-000512,-0.246853087385
ACH-000516,-0.399959354371
ACH-000517,-0.152413042734
ACH-000518,-0.29104122357900003
ACH-000520,-0.249842454804
ACH-000521,-0.213711054274
ACH-000522,-0.09246400329679999
ACH-000524,-0.275671338461
ACH-000527,-0.277634046633
ACH-000528,-0.206545260784
ACH-000537,-0.10955172097100001
ACH-000541,-0.11955415283
ACH-000542,-0.345544608423
ACH-000544,-0.180967549699
ACH-000545,-0.272119220493
ACH-000547,-0.33054068399500003
ACH-000548,-0.324018556785
ACH-000549,-0.239550674795
ACH-000550,-0.16389241045800002
ACH-000552,-0.32795862086399996
ACH-000556,-0.249882314274
ACH-000557,-0.08092928558519999
ACH-000570,-0.17461042027399998
ACH-000571,-0.27103094478399997
ACH-000573,-0.298179300722
ACH-000576,-0.261271096699
ACH-000580,-0.19355069103599998
ACH-000584,-0.267493501618
ACH-000585,-0.370348776114
ACH-000588,-0.282405623471
ACH-000589,-0.315650887634
ACH-000591,-0.11139961307499999
ACH-000593,-0.21591176248399999
ACH-000600,-0.268471483349
ACH-000601,-0.210094046452
ACH-000604,-0.325506995956
ACH-000605,-0.161710899893
ACH-000606,-0.242649287002
ACH-000608,-0.144765854485
ACH-000614,-0.29500210575999997
ACH-000616,-0.215146216226
ACH-000618,-0.307203556324
ACH-000619,-0.0835562076509
ACH-000620,-0.28818391561900003
ACH-000621,-0.324170484113
ACH-000622,-0.171831337622
ACH-000623,-0.225722933495
ACH-000624,-0.293402337796
ACH-000627,-0.46045294520900004
ACH-000630,-0.187019661026
ACH-000632,-0.167527235531
ACH-000633,-0.0410963629381
ACH-000637,-0.328309541812
ACH-000638,-0.24961558282699997
ACH-000646,-0.17831069034400002
ACH-000647,-0.136703110474
ACH-000648,-0.39671256455799997
ACH-000649,-0.285498780183
ACH-000651,-0.286308965596
ACH-000652,-0.309760127869
ACH-000653,-0.28273262279399997
ACH-000657,-0.191675990675
ACH-000658,-0.08051175373910001
ACH-000661,-0.44216836917499996
ACH-000662,-0.40726167732
ACH-000663,-0.414811729284
ACH-000665,-0.263416723792
ACH-000671,-0.34523820681999995
ACH-000673,-0.27296813601500003
ACH-000676,-0.17735295730700001
ACH-000677,-0.323970445585
ACH-000681,-0.29713162406300003
ACH-000682,-0.244763573382
ACH-000683,-0.037646350640099996
ACH-000684,-0.31959252787799997
ACH-000688,-0.263148783794
ACH-000693,-0.227687057218
ACH-000694,-0.27767272404
ACH-000695,-0.286274681013
ACH-000696,-0.34236294674900003
ACH-000697,-0.289230028246
ACH-000699,-0.329075543779
ACH-000701,-0.26668879028299997
ACH-000706,-0.290224036033
ACH-000711,-0.14612339281
ACH-000713,-0.317311699178
ACH-000714,-0.252472079289
ACH-000718,-0.09024188744339999
ACH-000720,-0.320128639018
ACH-000721,-0.119330952138
ACH-000724,-0.45762080885399997
ACH-000725,-0.171692592104
ACH-000732,-0.3429378165
ACH-000734,-0.267150334424
ACH-000735,-0.146735742588
ACH-000736,-0.216087982507
ACH-000738,-0.162643444326
ACH-000746,-0.252521960036
ACH-000747,-0.216337782424
ACH-000748,-0.334722080461
ACH-000753,-0.19509227262200002
ACH-000756,-0.188928470293
ACH-000757,-0.15193428353
ACH-000758,-0.254903696085
ACH-000760,-0.128945703683
ACH-000763,-0.132422896966
ACH-000764,-0.2303253538
ACH-000765,-0.45359535613000007
ACH-000766,-0.27322258829199997
ACH-000767,-0.164058366735
ACH-000768,-0.279579492819
ACH-000769,-0.186419270172
ACH-000770,-0.241570975969
ACH-000771,-0.285313135326
ACH-000773,-0.178773982238
ACH-000776,-0.379601215963
ACH-000777,-0.351750770439
ACH-000778,-0.166186470578
ACH-000781,-0.178291039278
ACH-000782,-0.23419509164000002
ACH-000783,-0.10250919584899999
ACH-000784,-0.186132829333
ACH-000785,-0.19656551673
ACH-000787,-0.366500038129
ACH-000788,-0.23209678729000002
ACH-000791,-0.311926524747
ACH-000792,-0.38840454066
ACH-000794,-0.17577548941799997
ACH-000796,-0.155963733037
ACH-000799,-0.25725752995900003
ACH-000800,-0.321673361151
ACH-000802,-0.245108177599
ACH-000804,-0.149970779529
ACH-000805,-0.226596297777
ACH-000809,-0.226682555326
ACH-000810,-0.29323172024300004
ACH-000811,-0.153094140307
ACH-000817,-0.15656567638
ACH-000819,-0.272808658536
ACH-000820,-0.12666200310599998
ACH-000821,-0.419559670345
ACH-000822,-0.263573789433
ACH-000823,-0.285516960007
ACH-000824,-0.263165020884
ACH-000827,-0.32151664992
ACH-000829,-0.272900745562
ACH-000831,-0.208832752368
ACH-000832,-0.21770458043699997
ACH-000833,-0.531441265833
ACH-000834,-0.188688512133
ACH-000835,-0.301435762958
ACH-000836,-0.188771543713
ACH-000837,-0.266275138594
ACH-000838,-0.09857202254110001
ACH-000839,-0.324500761206
ACH-000840,-0.197713864857
ACH-000841,-0.21339710228199998
ACH-000843,-0.36499517307400003
ACH-000846,-0.332765740772
ACH-000847,-0.30099723838500003
ACH-000848,-0.23241916706399998
ACH-000849,-0.238771848645
ACH-000851,-0.13615044672499999
ACH-000855,-0.23692491276500002
ACH-000856,-0.450104518587
ACH-000858,-0.270584476233
ACH-000859,-0.30923787006
ACH-000861,-0.30015688518399997
ACH-000862,-0.37324339502
ACH-000865,-0.29012460060899997
ACH-000866,-0.071928986691
ACH-000867,-0.0826562552188
ACH-000869,-0.20463695959000003
ACH-000872,-0.26682735128699997
ACH-000873,-0.148152692087
ACH-000876,-0.136272794674
ACH-000878,-0.38956245758100005
ACH-000880,-0.107655481342
ACH-000881,-0.37652991731200003
ACH-000882,-0.355340253248
ACH-000884,-0.341070758727
ACH-000885,-0.35640561727799996
ACH-000887,-0.22852133628199997
ACH-000888,-0.15871016492599999
ACH-000889,-0.155840869921
ACH-000890,-0.320545211455
ACH-000896,-0.17731810382100002
ACH-000898,-0.173799547725
ACH-000900,-0.285200485226
ACH-000901,-0.24043895056200001
ACH-000905,-0.206745949979
ACH-000906,-0.12720472888599998
ACH-000907,-0.131196917027
ACH-000910,-0.286271879952
ACH-000911,-0.283094058174
ACH-000912,-0.262293654029
ACH-000913,-0.213081731845
ACH-000915,-0.275066420357
ACH-000916,-0.16998977643899998
ACH-000917,-0.342353330845
ACH-000921,-0.12095164519000001
ACH-000924,-0.21810778599599998
ACH-000926,0.12585831664
ACH-000928,-0.40080138904299994
ACH-000929,-0.0751651273656
ACH-000932,-0.258905729156
ACH-000935,-0.30461592259
ACH-000936,-0.32857285681
ACH-000937,-0.0832043836164
ACH-000938,-0.245840949681
ACH-000939,-0.496378926527
ACH-000941,-0.268423261537
ACH-000943,-0.230495485262
ACH-000946,-0.228281808279
ACH-000947,-0.17467305652800003
ACH-000948,-0.283783435038
ACH-000950,-0.25865230680999995
ACH-000953,-0.119883170735
ACH-000957,-0.165784902163
ACH-000958,-0.19922773809900002
ACH-000960,-0.24150005433200003
ACH-000963,-0.35413904810900004
ACH-000968,-0.38888677653000003
ACH-000969,-0.205361757483
ACH-000973,-0.28764781907299997
ACH-000974,-0.09281064783019999
ACH-000975,-0.06336469349769999
ACH-000976,-0.351019971192
ACH-000978,-0.387133329524
ACH-000980,-0.233381670081
ACH-000984,-0.360533374435
ACH-000986,-0.17386494109900003
ACH-000988,-0.250485579525
ACH-000993,-0.26207671874
ACH-000994,-0.0555614776375
ACH-000996,-0.429246051711
ACH-001001,-0.20108316869399998
ACH-001020,-0.36276405095299996
ACH-001028,-0.09100029605830001
ACH-001031,-0.112760285616
ACH-001038,-0.28554570611900004
ACH-001048,-0.327453065287
ACH-001050,-0.132880367482
ACH-001053,-0.23544229593199997
ACH-001054,-0.30941135693300004
ACH-001061,-0.21415549057
ACH-001067,-0.275322850244
ACH-001075,-0.13867475307
ACH-001096,-0.540507680106
ACH-001128,-0.13793456869100001
ACH-001134,-0.197957117159
ACH-001151,-0.177394401859
ACH-001163,-0.0924677978282
ACH-001164,-0.255629230955
ACH-001173,-0.312019118724
ACH-001183,-0.200947832982
ACH-001184,-0.359979085135
ACH-001190,-0.39603581754199996
ACH-001192,-0.2586326999
ACH-001193,-0.258145843092
ACH-001196,-0.17456770532699997
ACH-001197,-0.262552432059
ACH-001205,-0.168877361368
ACH-001211,-0.283772952179
ACH-001212,-0.200381360339
ACH-001228,-0.253810358296
ACH-001232,-0.191425340156
ACH-001239,-0.19284136106
ACH-001274,-0.439428514564
ACH-001275,-0.177207057601
ACH-001277,-0.521460466845
ACH-001278,-0.286883517069
ACH-001280,-0.048069559617
ACH-001283,-0.272002178866
ACH-001289,-0.255680946321
ACH-001295,-0.14270093074100001
ACH-001300,-0.36055652296400004
ACH-001301,-0.262837105249
ACH-001302,-0.198930297009
ACH-001303,-0.109022951556
ACH-001306,-0.214685907856
ACH-001318,-0.0996869731432
ACH-001322,-0.323705489271
ACH-001328,-0.158006029114
ACH-001332,-0.28842730889699997
ACH-001333,-0.303837076766
ACH-001336,-0.189394138032
ACH-001340,-0.38590974966700003
ACH-001346,-0.21864728809200001
ACH-001353,-0.371716531874
ACH-001354,-0.187354452408
ACH-001367,-0.333617673951
ACH-001368,-0.16586671335300002
ACH-001374,-0.42480525436399996
ACH-001375,-0.378713107607
ACH-001377,-0.263054095262
ACH-001380,-0.25767078877
ACH-001391,-0.13532837834
ACH-001407,-0.21532196205200002
ACH-001408,-0.271159006324
ACH-001413,-0.41250509547200004
ACH-001430,0.09295250692839999
ACH-001431,-0.291069734701
ACH-001450,-0.281384279257
ACH-001496,-0.28392450165399996
ACH-001500,-0.21895855578
ACH-001521,-0.393217824181
ACH-001523,-0.342336498353
ACH-001532,-0.30030990525199996
ACH-001536,-0.47998665576099997
ACH-001550,-0.207751406318
ACH-001552,-0.195086256644
ACH-001554,-0.256979949757
ACH-001645,-0.20030188359200002
ACH-001654,-0.159017632711
ACH-001715,-0.258437741286
ACH-001735,-0.20333725021200003
ACH-001736,-0.282962286995
ACH-001737,0.0657195441197
ACH-001740,-0.479100484919
ACH-001745,-0.404152598178
ACH-001750,-0.18928527258299999
ACH-001765,-0.29761499376
ACH-001956,-0.0732126835912
ACH-001957,-0.578240432675
