,SEC62 (7095)
ACH-000481,-0.418901390732
ACH-000483,-0.6857666004999999
ACH-000484,-0.274556524795
ACH-000485,-0.623795809795
ACH-000486,-0.6292775509699999
ACH-000487,-0.6448663588369999
ACH-000488,-0.595244005997
ACH-000490,-0.54798833967
ACH-000491,-0.524756070859
ACH-000495,-0.418554167937
ACH-000496,-0.971407607924
ACH-000499,-0.8377939314020001
ACH-000500,-0.408934492192
ACH-000502,-0.695059082184
ACH-000503,-0.572433784995
ACH-000505,-0.5117129872039999
ACH-000507,-0.587686570546
ACH-000510,-0.258149008638
ACH-000511,-0.7588798552439999
ACH-000512,-0.387967857441
ACH-000516,-0.9864522918459999
ACH-000517,-0.44923816606600003
ACH-000518,-0.5057592882199999
ACH-000520,-0.47828891723399997
ACH-000521,-1.11265419445
ACH-000522,-0.57869482235
ACH-000524,-0.419513259725
ACH-000527,-0.48666135462
ACH-000528,-0.443440333222
ACH-000537,-0.880206729594
ACH-000541,-0.9823140275059999
ACH-000542,-0.562911991496
ACH-000544,-0.5334292064689999
ACH-000545,-0.16857368584899998
ACH-000547,-0.408043304371
ACH-000548,-0.19060055732099998
ACH-000549,-0.588387596071
ACH-000550,-0.5057058523560001
ACH-000552,-0.720631838442
ACH-000556,-0.381982556287
ACH-000557,-0.10741163940199999
ACH-000570,-0.761048999661
ACH-000571,-0.46819824275399996
ACH-000573,-0.21323033070099998
ACH-000576,-0.486120372703
ACH-000580,-0.30047502775699997
ACH-000584,-0.483195991585
ACH-000585,-0.513863918869
ACH-000588,-0.943086964037
ACH-000589,-0.47520516042499994
ACH-000591,-0.386028600283
ACH-000593,-0.781368253064
ACH-000600,-0.521210375222
ACH-000601,-0.6994231118340001
ACH-000604,-0.22836850293299998
ACH-000605,-0.520150835954
ACH-000606,-0.562291791654
ACH-000608,-0.49619471204800003
ACH-000614,-0.691867136134
ACH-000616,-0.292328120955
ACH-000618,-0.384583117913
ACH-000619,-0.516417179358
ACH-000620,-0.5092937776290001
ACH-000621,-0.449691472266
ACH-000622,-0.851786722632
ACH-000623,-0.6758731762260001
ACH-000624,-0.260419713423
ACH-000627,-0.518494325213
ACH-000630,-0.827336785728
ACH-000632,-0.8640086389830001
ACH-000633,-0.424983796665
ACH-000637,-0.515124265774
ACH-000638,-0.48886663997
ACH-000646,-0.0456928011724
ACH-000647,-0.435750793213
ACH-000648,-0.8480569096889999
ACH-000649,-0.715240431301
ACH-000651,-0.29972232505
ACH-000652,-0.423133583938
ACH-000653,-0.600549737653
ACH-000657,-0.328411807215
ACH-000658,-0.9538207750390001
ACH-000661,-0.514164499733
ACH-000662,-0.578565220302
ACH-000663,-0.643273796212
ACH-000665,-0.43241392939400003
ACH-000671,-0.8571912597779999
ACH-000673,-0.625438816579
ACH-000676,-0.350618056062
ACH-000677,-0.631492276538
ACH-000681,-0.824375967975
ACH-000682,-0.34723092743600004
ACH-000683,-0.367869025791
ACH-000684,-0.815453672273
ACH-000688,-0.914749441908
ACH-000693,-0.358513181257
ACH-000694,-0.498341533359
ACH-000695,-0.322094228139
ACH-000696,-0.692352861411
ACH-000697,-0.568669232486
ACH-000699,-0.667065794064
ACH-000701,-0.394445108148
ACH-000706,-0.504175387559
ACH-000711,-0.267834238876
ACH-000713,-0.579224055928
ACH-000714,-0.583902143656
ACH-000718,-0.560650866239
ACH-000720,-0.6980230618100001
ACH-000721,-0.35670046028200003
ACH-000724,-0.36794989733000005
ACH-000725,-0.60892164338
ACH-000732,-0.47306404901500004
ACH-000734,-0.643641804799
ACH-000735,-0.498502751954
ACH-000736,-0.401185281729
ACH-000738,-0.551191781901
ACH-000746,-0.415690517604
ACH-000747,-0.453999504457
ACH-000748,-0.25584264924899996
ACH-000753,-0.39523367128
ACH-000756,-0.307674559859
ACH-000757,-0.6317870176199999
ACH-000758,-0.380690388525
ACH-000760,-0.549898270684
ACH-000763,-0.667723519103
ACH-000764,-0.6493209906440001
ACH-000765,-0.445896256103
ACH-000766,-0.7732730857960001
ACH-000767,-0.665522942305
ACH-000768,-0.7267876395039999
ACH-000769,-0.646189920414
ACH-000770,-0.708507963354
ACH-000771,-0.47588620676700005
ACH-000773,-0.28562980425
ACH-000776,-0.6088378272630001
ACH-000777,-0.684112270961
ACH-000778,-0.408388051982
ACH-000781,-0.382728187614
ACH-000782,-0.6839187063429999
ACH-000783,-0.270000666199
ACH-000784,-0.555955880166
ACH-000785,-0.8480255465009999
ACH-000787,-0.596684249543
ACH-000788,-0.461129716765
ACH-000791,-0.54336730503
ACH-000792,-0.729673592579
ACH-000794,-0.63970097251
ACH-000796,-0.38434205725299997
ACH-000799,-0.694064737116
ACH-000800,-0.81336296969
ACH-000802,-0.482702825919
ACH-000804,-0.27469174735
ACH-000805,-0.490898845469
ACH-000809,-0.47586478459
ACH-000810,-0.644383733221
ACH-000811,-0.332617202155
ACH-000817,-0.595029455382
ACH-000819,-0.57709560366
ACH-000820,-0.310639493111
ACH-000821,-0.641730173925
ACH-000822,-0.382910731337
ACH-000823,-0.36046909652500003
ACH-000824,-0.543230618645
ACH-000827,-0.47131988492399995
ACH-000829,-0.486855850707
ACH-000831,-0.488721445314
ACH-000832,-0.70615472838
ACH-000833,-0.897607274873
ACH-000834,-0.351176321127
ACH-000835,-0.608377052922
ACH-000836,-0.714108007367
ACH-000837,-0.37155329396
ACH-000838,-0.671040434071
ACH-000839,-0.850086315239
ACH-000840,-0.0665798724503
ACH-000841,-0.7865903692980001
ACH-000843,-0.368086766334
ACH-000846,-0.364617146752
ACH-000847,-0.555397980008
ACH-000848,-0.572341345135
ACH-000849,-0.955142639505
ACH-000851,-0.342647534064
ACH-000855,-0.811755567129
ACH-000856,-0.330416086972
ACH-000858,-0.210520405971
ACH-000859,-0.8080402932549999
ACH-000861,-0.531692053453
ACH-000862,-0.285333146409
ACH-000865,-0.5225118824939999
ACH-000866,-0.8764623400849999
ACH-000867,-0.06712055437919999
ACH-000869,-0.456219535868
ACH-000872,-0.36676542408600005
ACH-000873,-0.46516393650399995
ACH-000876,-0.35020710465599997
ACH-000878,-0.8485431999840001
ACH-000880,-0.360785145554
ACH-000881,-0.717003629083
ACH-000882,-0.702174116999
ACH-000884,-0.538307439679
ACH-000885,-0.637316268141
ACH-000887,-0.446590441968
ACH-000888,-0.6767259313639999
ACH-000889,-0.506337339337
ACH-000890,-0.7292487099330001
ACH-000896,-0.560207305325
ACH-000898,-0.526903563872
ACH-000900,-0.716492978678
ACH-000901,-0.782121392481
ACH-000905,-0.503844513137
ACH-000906,-0.440654273349
ACH-000907,-0.79024308994
ACH-000910,-0.399146243383
ACH-000911,-0.310560621349
ACH-000912,-0.6076205178090001
ACH-000913,-0.42777858504699995
ACH-000915,-1.02186423547
ACH-000916,-0.5164324294039999
ACH-000917,-0.610254034128
ACH-000921,-0.208418684756
ACH-000924,-0.620045029886
ACH-000926,-0.406000080864
ACH-000928,-0.465029358924
ACH-000929,-0.235402430084
ACH-000932,-0.336395810296
ACH-000935,-0.32779726591499997
ACH-000936,-0.599211786032
ACH-000937,-0.50237800992
ACH-000938,-0.549248598235
ACH-000939,-0.611085027933
ACH-000941,-0.364069688204
ACH-000943,-0.275460779215
ACH-000946,-0.484426626999
ACH-000947,-0.310405245356
ACH-000948,-0.617985748687
ACH-000950,-0.42706842705200004
ACH-000953,-0.305660785219
ACH-000957,-0.540905163935
ACH-000958,-0.352916908952
ACH-000960,-0.547950642251
ACH-000963,-0.41006503476499995
ACH-000968,-0.5232439232630001
ACH-000969,-0.309399641135
ACH-000973,-0.642090024254
ACH-000974,-0.358100178
ACH-000975,-0.331489598066
ACH-000976,-0.530748587042
ACH-000978,-0.586476608716
ACH-000980,-0.339535285304
ACH-000984,-0.19112271805300002
ACH-000986,-0.607708820751
ACH-000988,-0.6080163635729999
ACH-000993,-0.38364349536799996
ACH-000994,-0.36443265177100004
ACH-000996,-0.297600332697
ACH-001001,-0.338066426933
ACH-001020,-0.5420681885549999
ACH-001028,-0.591476742633
ACH-001031,-0.691750692483
ACH-001038,-0.106948358671
ACH-001048,-0.919915748893
ACH-001050,-0.725248490482
ACH-001053,-0.8752979647570001
ACH-001054,-0.568085864714
ACH-001061,-0.6922292592579999
ACH-001067,-0.407616106975
ACH-001075,-0.9920155573909999
ACH-001096,-0.0838957476021
ACH-001128,-0.411360646413
ACH-001134,-0.43354843467299997
ACH-001151,-0.240950835308
ACH-001163,-0.593583771504
ACH-001164,-0.5284539322199999
ACH-001173,-0.556699804342
ACH-001183,-0.46220144527900003
ACH-001184,-0.684331780509
ACH-001190,-0.729727678474
ACH-001192,-0.34623937315700004
ACH-001193,-0.548060469189
ACH-001196,-0.539233487197
ACH-001197,-0.425810620269
ACH-001205,-0.682307802464
ACH-001211,-0.7390119447779999
ACH-001212,-0.485383921255
ACH-001228,-0.491539499654
ACH-001232,-0.5592325664100001
ACH-001239,-0.612029132624
ACH-001274,-0.313971024628
ACH-001275,-0.36238420291699996
ACH-001277,-0.726104979543
ACH-001278,-0.510044214214
ACH-001280,-0.269803494363
ACH-001283,-0.553423053016
ACH-001289,-0.39837396095399996
ACH-001295,-0.327414045874
ACH-001300,-0.523769015951
ACH-001301,-0.6727085551950001
ACH-001302,-0.39804389845
ACH-001303,-0.370031004183
ACH-001306,-0.486663697944
ACH-001318,-0.498955032862
ACH-001322,-0.49557865366000003
ACH-001328,-0.553721289762
ACH-001332,-0.6907930039669999
ACH-001333,-0.323486402882
ACH-001336,-0.49987858134700003
ACH-001340,-0.7009689056049999
ACH-001346,-0.31131165939
ACH-001353,-0.34157944681900004
ACH-001354,-0.6932249298090001
ACH-001367,-0.438695488091
ACH-001368,-0.470838846416
ACH-001374,-0.258860880369
ACH-001375,-0.40633812163800004
ACH-001377,-0.584658438027
ACH-001380,-0.697453834097
ACH-001391,-0.634277082089
ACH-001407,-0.20441717179000002
ACH-001408,-0.583093203496
ACH-001413,-0.73069340192
ACH-001430,-0.286887705406
ACH-001431,-0.39677704102300004
ACH-001450,-0.748810338656
ACH-001496,-0.359213183544
ACH-001500,-0.761622653303
ACH-001521,-0.501098143463
ACH-001523,-0.8066522789020001
ACH-001532,-0.131340750676
ACH-001536,-0.518648188107
ACH-001550,-0.616474624066
ACH-001552,-0.45422122281099997
ACH-001554,-0.710736275994
ACH-001645,-0.47076413196
ACH-001654,-0.36646946918000006
ACH-001715,-0.956013447861
ACH-001735,-0.7886190300720001
ACH-001736,-0.977451964313
ACH-001737,-1.0416180477399999
ACH-001740,-0.378146996268
ACH-001745,-0.28249141427499996
ACH-001750,-0.622900283181
ACH-001765,-0.49320081725000003
ACH-001956,-0.528039485705
ACH-001957,-0.7205995383149999
