,RD3 (343035)
ACH-000658,0.00705838247556
ACH-000661,0.100151930655
ACH-000662,0.24924226826499998
ACH-000663,0.303635258031
ACH-000665,0.111344639483
ACH-000671,-0.12120563547900001
ACH-000673,0.102115773258
ACH-000676,0.0810786082844
ACH-000677,0.120907672815
ACH-000681,0.316300732782
ACH-000682,0.0721939849955
ACH-000683,-0.0416557181879
ACH-000684,-0.17490638470400002
ACH-000688,0.217507465447
ACH-000693,-0.08268757911510001
ACH-000694,-0.0162536034027
ACH-000695,-0.186539215113
ACH-000696,0.0715061354359
ACH-000697,-0.0119733491787
ACH-000699,0.17179530477699997
ACH-000701,-0.104232604814
ACH-000706,0.10987853057199999
ACH-000711,0.055259598844999994
ACH-000713,-0.202978367784
ACH-000714,0.261119165616
ACH-000718,0.010289075313299999
ACH-000720,0.154021700236
ACH-000721,0.013469717705299998
ACH-000724,0.445622895246
ACH-000725,-0.112113547712
ACH-000732,0.167715878496
ACH-000734,0.0398359192137
ACH-000735,0.0641723122831
ACH-000736,-0.014661848598799999
ACH-000738,0.115234420432
ACH-000746,0.010204206238899999
ACH-000747,0.15206394437999998
ACH-000748,0.08102347419860001
ACH-000753,0.07977898186389999
ACH-000756,0.067352038524
ACH-000757,0.0634768157902
ACH-000758,0.0253409515557
ACH-000760,-0.046561669064699995
ACH-000763,0.564837946884
ACH-000764,0.114567527298
ACH-000765,0.007384270521250001
ACH-000766,0.0352920015804
ACH-000767,0.151232784086
ACH-000768,0.1303833023
ACH-000769,0.0782606621722
ACH-000770,0.246102242621
ACH-000771,0.112650577548
ACH-000773,0.379257414023
ACH-000776,0.15913196645199998
ACH-000777,0.369316298435
ACH-000778,0.237026747417
ACH-000781,0.09284135403680001
ACH-000782,-0.12896676582900002
ACH-000783,0.169274977625
ACH-000784,0.10380359513800001
ACH-000785,0.20982166717599998
ACH-000787,0.08456223770759999
ACH-000788,0.07559882374219999
ACH-000791,0.179532704369
ACH-000792,-0.0641748394293
ACH-000794,-5.91819518954e-05
ACH-000796,0.0633078683358
ACH-000799,0.255851989571
ACH-000800,-0.05296620605380001
ACH-000802,0.176862832252
ACH-000804,0.289697213939
ACH-000805,0.0990367589064
ACH-000809,-0.0238408621217
ACH-000810,0.21488493204599998
ACH-000811,-0.0375410743388
ACH-000817,-0.15539313431600002
ACH-000819,-0.09736751130410001
ACH-000820,0.361042048475
ACH-000821,0.350884967574
ACH-000822,0.0530333752941
ACH-000823,-0.0053120829328
ACH-000824,0.06850225640390001
ACH-000827,0.062439561831599995
ACH-000829,-0.061506853503
ACH-000831,0.0812435270991
ACH-000832,-0.053573963539699995
ACH-000833,-0.31230953177
ACH-000834,0.08414867185960001
ACH-000835,0.027103373073299998
ACH-000836,0.150198952319
ACH-000837,0.114867857821
ACH-000838,-0.213221752739
ACH-000839,0.10657352437300001
ACH-000840,0.515854248296
ACH-000841,0.038975204038400005
ACH-000843,0.20961368046300002
ACH-000846,-0.0492957293396
ACH-000847,0.062415790737300005
ACH-000848,0.0925681494888
ACH-000849,0.148994940079
ACH-000851,0.12042306784399999
ACH-000855,0.446904546058
ACH-000856,0.195909247051
ACH-000858,0.0215925834669
ACH-000859,-0.17772881528499998
ACH-000861,0.20418546347199998
ACH-000862,0.217333892828
ACH-000865,0.144319291248
ACH-000866,0.0925986246748
ACH-000867,0.158558798761
ACH-000869,0.163981584695
ACH-000872,0.0691113967223
ACH-000873,0.0660991715198
ACH-000876,-0.011733367247500001
ACH-000878,0.0948177357239
ACH-000880,0.0787122890178
ACH-000881,0.153132136402
ACH-000882,0.134232766362
ACH-000884,0.146040203929
ACH-000885,0.325174341591
ACH-000887,0.038383490631900004
ACH-000888,-0.0471059643877
ACH-000889,0.233321811709
ACH-000890,0.051069661228
ACH-000896,0.0996541093188
ACH-000898,0.19702060813
ACH-000900,0.199952451683
ACH-000901,0.17892743658500002
ACH-000905,0.105828575607
ACH-000906,0.136943540751
ACH-000907,0.227649981157
ACH-000910,-0.051042003917899995
ACH-000911,-0.0165501892979
ACH-000912,-0.0216225692283
ACH-000913,0.207922921967
ACH-000915,0.172499504881
ACH-000916,0.740531817877
ACH-000917,0.161152270593
ACH-000921,0.320023298941
ACH-000924,-0.0027762058660599997
ACH-000926,0.10799740527599999
ACH-000928,0.146491241633
ACH-000929,-0.0164549396187
ACH-000932,0.0632763146885
ACH-000935,0.303197551022
ACH-000936,0.037772426688599994
ACH-000937,-0.050546333885
ACH-000938,0.0254438242177
ACH-000939,0.154265208738
ACH-000941,0.20107336998300002
ACH-000943,0.0156071353531
ACH-000946,0.270002956296
ACH-000947,-0.009456830619790002
ACH-000948,0.275872880871
ACH-000950,0.07259939734510001
ACH-000953,0.0033942473825300003
ACH-000957,0.301238045332
ACH-000958,0.108528098727
ACH-000960,0.0289440022987
ACH-000963,0.151795012862
ACH-000968,0.075826983778
ACH-000969,0.119346781243
ACH-000973,0.154483887979
ACH-000974,0.07703774934169999
ACH-000975,0.129595606783
ACH-000976,0.22679947245700002
ACH-000978,-0.23790380875599998
ACH-000980,0.109869017108
ACH-000984,0.190436345808
ACH-000986,0.285341111847
ACH-000988,0.136504075678
ACH-000993,-0.143709104316
ACH-000994,0.26836503928000005
ACH-000996,0.289258575482
ACH-001001,0.0174956376657
ACH-001020,0.144389383633
ACH-001028,0.016495277415799998
ACH-001031,0.687488117847
ACH-001038,0.024660418773500004
ACH-001048,0.0541653956856
ACH-001050,0.104112353889
ACH-001053,0.250378291644
ACH-001054,-0.0356934173633
ACH-001061,0.055370200070699996
ACH-001067,0.130211454944
ACH-001075,-0.0150895094658
ACH-001096,0.00489861152988
ACH-001128,0.056433352153
ACH-001134,0.182936938194
ACH-001151,0.13866369020400002
ACH-001163,0.04367731597
ACH-001164,-0.0418221596603
ACH-001173,0.178378983651
ACH-001183,-0.0638618655334
ACH-001184,-0.16186754540200002
ACH-001190,-0.1313842142
ACH-001192,0.19025676840599998
ACH-001193,0.0406292847086
ACH-001196,0.08597694819730001
ACH-001197,0.327039780424
ACH-001205,0.0166620488824
ACH-001211,0.352015425119
ACH-001212,0.106473945183
ACH-001228,-0.18314479220600002
ACH-001232,0.138980664171
ACH-001239,-0.0831005415615
ACH-001274,0.20792309802
ACH-001275,-0.0160109771544
ACH-001277,0.186723571631
ACH-001278,0.094561064791
ACH-001280,0.0610326887163
ACH-001283,0.08086538375689999
ACH-001289,-0.18057767887099999
ACH-001295,0.23210091618599998
ACH-001300,0.037332241094
ACH-001301,0.033932722256200004
ACH-001302,-0.139249596326
ACH-001303,-0.0365417456068
ACH-001306,0.0381190987615
ACH-001318,-0.0465995362777
ACH-001322,0.10742716921599998
ACH-001328,0.11892593465
ACH-001332,-0.129401589901
ACH-001333,0.285167392665
ACH-001336,0.030885548676400004
ACH-001340,0.04703727441330001
ACH-001346,-0.0171761935564
ACH-001353,0.00868929596104
ACH-001354,0.052806494818199996
ACH-001367,-0.133480706777
ACH-001368,0.024279997324299998
ACH-001374,-0.154003697974
ACH-001375,0.058769947149300006
ACH-001377,0.14092277868
ACH-001380,0.108092903034
ACH-001391,0.281553597175
ACH-001407,-0.006668631000430001
ACH-001408,-0.10529424232699999
ACH-001413,0.150939457581
ACH-001430,0.143959617757
ACH-001431,0.268581825478
ACH-001450,-0.172354379311
ACH-001496,0.124757785634
ACH-001500,-0.0737074965883
ACH-001521,0.259929972478
ACH-001523,-0.0031856751088399997
ACH-001532,0.20810429107
ACH-001536,0.0170321987726
ACH-001550,0.0799793298371
ACH-001552,0.101353618489
ACH-001554,0.0317793505046
ACH-001645,0.32697305026900003
ACH-001654,0.154465797439
ACH-001715,0.217060109491
ACH-001735,-0.06840753459530001
ACH-001736,0.036621597754099997
ACH-001737,0.38489596381700003
ACH-001740,-0.09828268311720001
ACH-001745,0.172353984788
ACH-001750,0.326692989725
ACH-001765,-0.0499260711526
ACH-001956,0.031279567397599996
ACH-001957,0.24501373801399998
