,YAF2 (10138)
ACH-000361,-0.307778725365
ACH-000362,-0.37409309655199996
ACH-000363,-0.353053806836
ACH-000364,-0.36726412646300005
ACH-000365,-0.5793194456899999
ACH-000366,-0.299562207662
ACH-000368,-0.548995818508
ACH-000374,-0.4436134621399999
ACH-000375,0.0591631605007
ACH-000376,-0.285580742088
ACH-000381,-0.0473826962966
ACH-000383,-0.230793354491
ACH-000387,-0.322104598669
ACH-000389,-0.371939885121
ACH-000390,-0.183739426024
ACH-000393,-0.287858710307
ACH-000395,-0.411676594921
ACH-000397,-0.329925355982
ACH-000401,-0.245117366724
ACH-000402,-0.113781859366
ACH-000403,-0.341482311271
ACH-000404,-0.21886331303599998
ACH-000406,-0.16563360223200002
ACH-000407,-0.250736476935
ACH-000408,-0.323922237956
ACH-000410,-0.265554281752
ACH-000411,-0.545151904388
ACH-000414,-0.5695228887780001
ACH-000415,-0.210696417844
ACH-000416,-0.364317526639
ACH-000420,-0.441559511879
ACH-000421,-0.22400369886100002
ACH-000424,-0.36661468447800005
ACH-000425,-0.42579758045
ACH-000426,-0.457609516588
ACH-000427,-0.561094440366
ACH-000433,-0.17616923289099998
ACH-000436,-0.29331090726
ACH-000444,-0.21238193553800003
ACH-000445,-0.286749501274
ACH-000448,-0.535112182224
ACH-000450,-0.33957098945200004
ACH-000452,-0.313765448719
ACH-000454,-0.49470674672
ACH-000458,-0.226840300225
ACH-000459,-0.203470480875
ACH-000460,-0.43535965452500003
ACH-000461,-0.492893806458
ACH-000463,-0.36504002543999997
ACH-000464,-0.38213156246200003
ACH-000466,-0.376922080193
ACH-000467,-0.369112280084
ACH-000468,-0.179794794866
ACH-000469,-0.43357701019100003
ACH-000470,-0.399094478236
ACH-000471,-0.374823125066
ACH-000472,-0.288599273472
ACH-000473,-0.265035882546
ACH-000475,-0.376275704444
ACH-000476,-0.26934011042399997
ACH-000477,-0.222905048292
ACH-000480,-0.37347176704400004
ACH-000481,-0.443530196164
ACH-000483,-0.11963490461899999
ACH-000484,-0.266424574918
ACH-000485,-0.564307795139
ACH-000486,-0.564305122108
ACH-000487,-0.453583252651
ACH-000488,-0.24305633442400001
ACH-000490,-0.260273565352
ACH-000491,-0.265059297998
ACH-000495,-0.279097778841
ACH-000496,-0.42142512943800003
ACH-000499,-0.49774085215
ACH-000500,-0.44303681956
ACH-000502,-0.287039687231
ACH-000503,-0.0597832680865
ACH-000505,-0.35391130019100003
ACH-000507,-0.248500828407
ACH-000510,-0.36805324529100003
ACH-000511,-0.364048122513
ACH-000512,-0.21243038884100002
ACH-000516,-0.5247603575500001
ACH-000517,-0.332935753146
ACH-000518,-0.237949643722
ACH-000520,-0.696746835186
ACH-000521,-0.350997190109
ACH-000522,-0.334175337846
ACH-000524,-0.434073154033
ACH-000527,-0.267117394174
ACH-000528,-0.239318581065
ACH-000537,-0.365039016905
ACH-000541,-0.331067545328
ACH-000542,-0.301401924485
ACH-000544,-0.182409495481
ACH-000545,-0.357052166448
ACH-000547,-0.20076213007100002
ACH-000548,-0.369831397214
ACH-000549,-0.28363211456500004
ACH-000550,-0.41547589484999997
ACH-000552,-0.446416418932
ACH-000556,-0.332340229374
ACH-000557,-0.11578338035999998
ACH-000570,-0.10786052444000001
ACH-000571,-0.199774564969
ACH-000573,-0.298975807246
ACH-000576,-0.301112446193
ACH-000580,-0.522627950645
ACH-000584,-0.18034739012899997
ACH-000585,-0.193882740339
ACH-000588,-0.25764655554
ACH-000589,-0.35869695546999997
ACH-000591,-0.264818282706
ACH-000593,-0.04109617098519999
ACH-000600,-0.294789148193
ACH-000601,-0.40660450975999995
ACH-000604,-0.156814198738
ACH-000605,-0.434094006356
ACH-000606,-0.165131577562
ACH-000608,-0.691413069919
ACH-000614,-0.485339332824
ACH-000616,-0.674280821987
ACH-000618,-0.290943448248
ACH-000619,-0.26601067288400004
ACH-000620,-0.382741960716
ACH-000621,-0.392909624184
ACH-000622,-0.509750886242
ACH-000623,-0.283332306999
ACH-000624,-0.410764409333
ACH-000627,-0.378625850011
ACH-000630,-0.46104744544
ACH-000632,-0.303868676323
ACH-000633,-0.767677436742
ACH-000637,-0.256931275167
ACH-000638,-0.27681912203000003
ACH-000646,-0.291794003482
ACH-000647,-0.42778762971100004
ACH-000648,-0.245588534353
ACH-000649,-0.307763309594
ACH-000651,-0.410611855351
ACH-000652,-0.182870457118
ACH-000653,-0.333589391481
ACH-000657,-0.416136267049
ACH-000658,-0.23514539254900002
ACH-000661,-0.352569704099
ACH-000662,-0.321310534904
ACH-000663,-0.478001703868
ACH-000665,-0.401048152079
ACH-000671,-0.336701979678
ACH-000673,-0.329800389932
ACH-000676,-0.357394345779
ACH-000677,-0.41907824919799996
ACH-000681,-0.404621347693
ACH-000682,-0.208585919412
ACH-000683,-0.212954807291
ACH-000684,-0.437679121699
ACH-000688,-0.431525792049
ACH-000693,-0.296969384063
ACH-000694,-0.30541384996800003
ACH-000695,-0.492755871658
ACH-000696,-0.458598456102
ACH-000697,-0.0932211937059
ACH-000699,-0.30260430046799996
ACH-000701,-0.307778680555
ACH-000706,-0.33356981971099997
ACH-000711,-0.436529815175
ACH-000713,-0.328224570983
ACH-000714,-0.190748385839
ACH-000718,-0.34984612874
ACH-000720,-0.29302557374
ACH-000721,-0.198076549593
ACH-000724,0.0103845414525
ACH-000725,-0.271839476175
ACH-000732,0.0690475265395
ACH-000734,-0.309096944188
ACH-000735,-0.356963883681
ACH-000736,-0.402741590722
ACH-000738,-0.204050256648
ACH-000746,-0.19833565861299998
ACH-000747,-0.26651890896200003
ACH-000748,-0.426815260808
ACH-000753,-0.26749475169
ACH-000756,-0.267614072769
ACH-000757,-0.22512611069000002
ACH-000758,-0.20796274822
ACH-000760,-0.235929313653
ACH-000763,-0.40797878072800003
ACH-000764,-0.45116660708899997
ACH-000765,-0.36721231155699996
ACH-000766,-0.418731698688
ACH-000767,-0.17308880690200001
ACH-000768,-0.440500668024
ACH-000769,-0.0945722672497
ACH-000770,-0.443200364846
ACH-000771,-0.32624035328699996
ACH-000773,-0.42209385369099994
ACH-000776,-0.200721095007
ACH-000777,-0.105060297744
ACH-000778,0.00111368844116
ACH-000781,-0.276577199638
ACH-000782,-0.321367626207
ACH-000783,-0.489751226464
ACH-000784,-0.19771811256299998
ACH-000785,-0.378841827388
ACH-000787,-0.192772545469
ACH-000788,-0.459723751332
ACH-000791,-0.271962600848
ACH-000792,-0.474001873261
ACH-000794,-0.155077019067
ACH-000796,-0.28422397249299997
ACH-000799,-0.501009388123
ACH-000800,-0.285769269986
ACH-000802,-0.22435217658300002
ACH-000804,-0.20152845882
ACH-000805,-0.366945820707
ACH-000809,-0.37073447595200004
ACH-000810,-0.0441590847279
ACH-000811,-0.270253012939
ACH-000817,-0.531174797599
ACH-000819,-0.41605272441
ACH-000820,0.015488735448200001
ACH-000821,-0.40269588874799994
ACH-000822,-0.5718040449849999
ACH-000823,-0.198903157377
ACH-000824,-0.184424194417
ACH-000827,-0.41713484025799996
ACH-000829,-0.341330869978
ACH-000831,-0.39040987564
ACH-000832,-0.43476606398999995
ACH-000833,-0.169850600485
ACH-000834,-0.33984099118699995
ACH-000835,-0.19862871297499998
ACH-000836,-0.07034779056979999
ACH-000837,-0.28584502964200004
ACH-000838,-0.309952647706
ACH-000839,-0.338449631825
ACH-000840,-0.24700443563299998
ACH-000841,-0.22715165694400002
ACH-000843,-0.314312335709
ACH-000846,-0.49366602885300004
ACH-000847,-0.390971759858
ACH-000848,-0.401390595431
ACH-000849,-0.348155498368
ACH-000851,-0.604945111739
ACH-000855,-0.44665229498400005
ACH-000856,-0.398576452347
ACH-000858,-0.31291154791
ACH-000859,-0.384422979609
ACH-000861,-0.393055616313
ACH-000862,-0.45148833987899994
ACH-000865,-0.275480871174
ACH-000866,-0.368069513183
ACH-000867,-0.29050213265299996
ACH-000869,-0.322134699508
ACH-000872,-0.303551094027
ACH-000873,-0.344738333491
ACH-000876,-0.385594665111
ACH-000878,-0.412473468587
ACH-000880,-0.331809383111
ACH-000881,-0.379424768947
ACH-000882,-0.385494768321
ACH-000884,-0.316794684886
ACH-000885,-0.379735355915
ACH-000887,-0.390550004672
ACH-000888,-0.331038449691
ACH-000889,-0.19551913322099998
ACH-000890,-0.421008935849
ACH-000896,-0.34288456614699997
ACH-000898,-0.238399476584
ACH-000900,-0.483429743865
ACH-000901,-0.46079757544
ACH-000905,-0.211984684318
ACH-000906,-0.3849454298800001
ACH-000907,-0.338401537328
ACH-000910,-0.28481293663699997
ACH-000911,-0.284558911454
ACH-000912,-0.38824195125600003
ACH-000913,-0.318953700583
ACH-000915,-0.322739735515
ACH-000916,-0.487473771383
ACH-000917,-0.249039072864
ACH-000921,-0.08648207219699999
ACH-000924,-0.320522709126
ACH-000926,-0.297765736976
ACH-000928,-0.334802212216
ACH-000929,-0.536079138879
ACH-000932,-0.17893989675799998
ACH-000935,-0.233554112909
ACH-000936,-0.269807366875
ACH-000937,-0.431762415547
ACH-000938,-0.26230100176300003
ACH-000939,0.127188653648
ACH-000941,-0.18524391417199998
ACH-000943,-0.502138860321
ACH-000946,-0.409099093831
ACH-000947,-0.24193691750500002
ACH-000948,-0.21093983698399998
ACH-000950,-0.47238198724299996
ACH-000953,-0.478552575242
ACH-000957,-0.24722135936099998
ACH-000958,-0.598594962455
ACH-000960,-0.473535187202
ACH-000963,-0.22524135330800002
ACH-000968,-0.356735021026
ACH-000969,-0.41417891821099995
ACH-000973,-0.46373228331699995
ACH-000974,-0.457734818028
ACH-000975,-0.313597749144
ACH-000976,-0.31819609503199997
ACH-000978,-0.376356632443
ACH-000980,-0.35450399399099997
ACH-000984,-0.410465011913
ACH-000986,-0.199963615126
ACH-000988,-0.43421206725
ACH-000993,-0.13346845831499998
ACH-000994,-0.315315741464
ACH-000996,-0.127170402684
ACH-001001,-0.389916759965
ACH-001020,-0.0209515486438
ACH-001028,-0.400474648039
ACH-001031,-0.230295679386
ACH-001038,-0.337126579729
ACH-001048,-0.33752797737499995
ACH-001050,-0.34188668444
ACH-001053,-0.21020036006599999
ACH-001054,-0.19782162529300001
ACH-001061,-0.231779124912
ACH-001067,-0.495073509388
ACH-001075,-0.23804521829599998
ACH-001096,-0.117037157874
ACH-001128,0.177212111677
ACH-001134,-0.296166297975
ACH-001151,-0.394873298411
ACH-001163,-0.291216443236
ACH-001164,-0.526802130211
ACH-001173,-0.34481632981399996
ACH-001183,-0.236235079901
ACH-001184,-0.0397066309272
ACH-001190,-0.528097758853
ACH-001192,-0.427678642063
ACH-001193,-0.354093313079
ACH-001196,-0.0111264943136
ACH-001197,-0.290467467596
ACH-001205,-0.500132065445
ACH-001211,-0.217606160142
ACH-001212,-0.23352679280000002
ACH-001228,-0.292618320866
ACH-001232,-0.407775798324
ACH-001239,-0.4608247649600001
ACH-001274,-0.47019576001100005
ACH-001275,-0.41326677333800005
ACH-001277,-0.46592138528099997
ACH-001278,-0.35375941757299995
ACH-001280,-0.337965007275
ACH-001283,-0.5000285717440001
ACH-001289,-0.492347101556
ACH-001295,-0.524251091304
ACH-001300,-0.533299675008
ACH-001301,-0.30124839530299996
ACH-001302,-0.06628250917690001
ACH-001303,-0.24463543764000004
ACH-001306,-0.29229231617699997
ACH-001318,-0.490746592694
ACH-001322,-0.282210697116
ACH-001328,-0.28543295368099997
ACH-001332,-0.30104928352
ACH-001333,-0.419776787106
ACH-001336,-0.24666504031300002
ACH-001340,-0.365702942208
ACH-001346,-0.27160366486299997
ACH-001353,-0.207364037816
ACH-001354,-0.414996550549
ACH-001367,-0.14295630535499998
ACH-001368,-0.262770869456
ACH-001374,-0.28036571173700003
ACH-001375,-0.315543760887
ACH-001377,-0.44774531413999996
ACH-001380,-0.282786101316
ACH-001391,-0.34720178826
ACH-001407,-0.22599428241900002
ACH-001408,-0.357970635713
ACH-001413,-0.35882953190800004
ACH-001430,-0.7207384854350001
ACH-001431,-0.619044681333
ACH-001450,-0.249714584721
ACH-001496,-0.197144493659
ACH-001500,-0.364029213472
ACH-001521,-0.109508453613
ACH-001523,-0.367144579938
ACH-001532,-0.6617074870180001
ACH-001536,-0.261399237414
ACH-001550,-0.09453096570599999
ACH-001552,-0.38481461298299996
ACH-001554,-0.371954807628
ACH-001645,-0.37071510315399997
ACH-001654,-0.257546260084
ACH-001715,-0.351130049296
ACH-001735,-0.23898528193100002
ACH-001736,-0.236501903776
ACH-001737,-0.47870558981600003
ACH-001740,-0.32458082678000005
ACH-001745,-0.284394497164
ACH-001750,-0.435200048036
ACH-001765,-0.40224914423299996
ACH-001956,-0.371591534256
ACH-001957,-0.381072384419
