,PGAP2 (27315)
ACH-000975,-0.105700650952
ACH-000976,0.0341916730201
ACH-000978,-0.0319209922042
ACH-000980,-0.09747043317989999
ACH-000984,-0.067617489913
ACH-000986,-0.241662703499
ACH-000988,-0.18258125515
ACH-000993,-0.0894265806072
ACH-000994,0.08139579011169999
ACH-000996,-0.0892198031419
ACH-001001,-0.025909039314
ACH-001020,-0.050232745283
ACH-001028,-0.0236377481641
ACH-001031,-0.28163239801600004
ACH-001038,-0.166495556573
ACH-001048,-0.3676878043
ACH-001050,-0.497399542666
ACH-001053,-0.229517703273
ACH-001054,-0.0402238937955
ACH-001061,-0.0708917035741
ACH-001067,-0.12568742166400002
ACH-001075,-0.363270758905
ACH-001096,-0.0242246530382
ACH-001128,-0.24068629246
ACH-001134,-0.22078157121800002
ACH-001151,-0.297907611551
ACH-001163,-0.19406515848499997
ACH-001164,0.0545044613693
ACH-001173,-0.26701033024
ACH-001183,-0.529306317371
ACH-001184,-0.23704643446899998
ACH-001190,0.0845896881734
ACH-001192,-0.121047082753
ACH-001193,0.186988133994
ACH-001196,-0.08092150366110001
ACH-001197,-0.132801162709
ACH-001205,-0.24385245634
ACH-001211,-0.449118458483
ACH-001212,-0.09900990627760001
ACH-001228,-0.04234989708549999
ACH-001232,-0.23051501423300003
ACH-001239,-0.065471391075
ACH-001274,-0.241135387411
ACH-001275,-0.326956564231
ACH-001277,-0.11040039683599999
ACH-001278,-0.374875159229
ACH-001280,-0.0191832901439
ACH-001283,-0.061415952332
ACH-001289,-0.0634862502851
ACH-001295,-0.146089986676
ACH-001300,-0.120816505385
ACH-001301,-0.203743961871
ACH-001302,-0.19198532544
ACH-001303,-0.010297277974000001
ACH-001306,-0.034468624074599996
ACH-001318,0.0270876154333
ACH-001322,-0.24991431130800001
ACH-001328,-0.441523125695
ACH-001332,-0.35875455861199995
ACH-001333,0.20670798656300002
ACH-001336,0.0302101961584
ACH-001340,-0.0629151010502
ACH-001346,-0.0463675329606
ACH-001353,-0.259420165247
ACH-001354,0.043206015524599996
ACH-001367,-0.46799531919200005
ACH-001368,-0.238389029428
ACH-001374,-0.068753877762
ACH-001375,-0.136556705891
ACH-001377,0.021280681434299998
ACH-001380,-0.17968805870299998
ACH-001391,-0.242254127269
ACH-001407,-3.47972753278e-05
ACH-001408,-0.308352835033
ACH-001413,-0.173693670731
ACH-001430,0.0666953226299
ACH-001431,-0.209746027028
ACH-001450,0.13782909353
ACH-001496,-0.17453073567000002
ACH-001500,-0.22460451907600001
ACH-001521,0.11439928611300001
ACH-001523,0.012216332100100001
ACH-001532,0.00704739575284
ACH-001536,-0.575999732148
ACH-001550,-0.006497859174829999
ACH-001552,-0.125369464988
ACH-001554,-0.0226044765618
ACH-001645,-0.232171571362
ACH-001654,-0.0767202444958
ACH-001715,-0.33411615518800003
ACH-001735,-0.195855475466
ACH-001736,0.062588999868
ACH-001737,-0.249752750957
ACH-001740,0.021915232615999997
ACH-001745,-0.08309974457239999
ACH-001750,-0.18595096870299999
ACH-001765,-0.039928414232600004
ACH-001956,-0.357661244806
ACH-001957,-0.323574394654
