,EVI2A (2123)
ACH-000549,-0.314299512505
ACH-000550,-0.08563470775030001
ACH-000552,-0.205198493215
ACH-000556,-0.24457298811900002
ACH-000557,0.022243068986999997
ACH-000570,-0.25217063445300003
ACH-000571,-0.08169433057560001
ACH-000573,-0.08464339202120001
ACH-000576,-0.122913372993
ACH-000580,-0.157962855698
ACH-000584,-0.15222382597
ACH-000585,-0.00904481031737
ACH-000588,-0.0359717840773
ACH-000589,-0.128728911176
ACH-000591,-0.507346179297
ACH-000593,-0.142352143288
ACH-000600,-0.06790426941880001
ACH-000601,-0.112975917265
ACH-000604,-0.323128880255
ACH-000605,-0.0796091269707
ACH-000606,-0.0690132091062
ACH-000608,-0.0883101623543
ACH-000614,-0.0390545276737
ACH-000616,-0.159898595113
ACH-000618,-0.116828400905
ACH-000619,-0.181712306479
ACH-000620,-0.27480524167
ACH-000621,-0.0382819761926
ACH-000622,-0.37202946835699996
ACH-000623,-0.16106424713300002
ACH-000624,-0.15478844397
ACH-000627,-0.220993329717
ACH-000630,0.0613768071729
ACH-000632,-0.170412065781
ACH-000633,-0.055894690506100006
ACH-000637,-0.16793223906
ACH-000638,-0.122136044067
ACH-000646,-0.239977245557
ACH-000647,-0.28772114293900003
ACH-000648,-0.209715523653
ACH-000649,-0.0426343435796
ACH-000651,-0.10908914227600001
ACH-000652,-0.0537219514655
ACH-000653,-0.21262159517499998
ACH-000657,-0.115404373924
ACH-000658,-0.06650570255169999
ACH-000661,-0.27013799973499997
ACH-000662,-0.0804341457997
ACH-000663,-0.30790062589899997
ACH-000665,-0.0416492732929
ACH-000671,-0.127182785692
ACH-000673,-0.0183809777155
ACH-000676,-0.19864358016199998
ACH-000677,-0.161144454192
ACH-000681,-0.0239180982343
ACH-000682,-0.0191343571982
ACH-000683,-0.00854147297627
ACH-000684,-0.0481327733839
ACH-000688,-0.123795251129
ACH-000693,-0.114955417142
ACH-000694,-0.0568518199479
ACH-000695,-0.413334687222
ACH-000696,-0.21038292509599998
ACH-000697,-0.0460014673056
ACH-000699,-0.159411080042
ACH-000701,-0.0867915238976
ACH-000706,-0.0373977711052
ACH-000711,-0.166115049686
ACH-000713,-0.268529886343
ACH-000714,-0.19781295987
ACH-000718,0.0211018924393
ACH-000720,-0.273744451022
ACH-000721,-0.176755323813
ACH-000724,0.0609073349245
ACH-000725,-0.09901153594519999
ACH-000732,-0.208911298284
ACH-000734,0.108650382908
ACH-000735,-0.25641573574099996
ACH-000736,-0.019035511103999998
ACH-000738,-0.10434794474600001
ACH-000746,-0.22287540188000002
ACH-000747,-0.139263036586
ACH-000748,-0.08704768915370001
ACH-000753,-0.029333496165
ACH-000756,0.028002289800400003
ACH-000757,-0.0215518895587
ACH-000758,-0.145650916878
ACH-000760,0.0271742220114
ACH-000763,-0.09425226246089999
ACH-000764,-0.151017000903
ACH-000765,0.140842304387
ACH-000766,-0.10464528073200001
ACH-000767,-0.171485110708
ACH-000768,-0.148691343214
ACH-000769,-0.321871104046
ACH-000770,-0.0728865780128
ACH-000771,0.037567344791599996
ACH-000773,-0.0924707471447
ACH-000776,-0.233616323185
ACH-000777,-0.21893315371
ACH-000778,-0.082829799965
ACH-000781,-0.0283901649868
ACH-000782,0.0853175271493
ACH-000783,0.0251761465948
ACH-000784,-0.0999576215181
ACH-000785,-0.186189392564
ACH-000787,-0.121225719048
ACH-000788,-0.131669770814
ACH-000791,-0.268079270865
ACH-000792,-0.0513061585306
ACH-000794,-0.11358887713
ACH-000796,-0.07214916849530001
ACH-000799,-0.0166662300378
ACH-000800,-0.0412579730438
ACH-000802,0.020375682918599997
ACH-000804,0.0264233884168
ACH-000805,0.136103447264
ACH-000809,-0.193771992028
ACH-000810,-0.169590888308
ACH-000811,-0.20380498280099998
ACH-000817,-0.11558089092599999
ACH-000819,0.0418653822868
ACH-000820,-0.25494662525600004
ACH-000821,-0.438075712063
ACH-000822,-0.237877022488
ACH-000823,0.0507197896947
ACH-000824,0.0495842239534
ACH-000827,0.008930297268559999
ACH-000829,-0.176795766913
ACH-000831,-0.029376966298099997
ACH-000832,-0.158280879752
ACH-000833,0.08050086612719999
ACH-000834,-0.221850452911
ACH-000835,-0.08019855386139998
ACH-000836,0.08271050937060001
ACH-000837,-0.17077939756299998
ACH-000838,-0.121596586285
ACH-000839,-0.22254332557700002
ACH-000840,-0.289904361093
ACH-000841,-0.0682710262516
ACH-000843,-0.248906018096
ACH-000846,-0.227530323322
ACH-000847,0.00547164939381
ACH-000848,-0.21906799250700001
ACH-000849,0.00683219488008
ACH-000851,-0.0193874773694
ACH-000855,0.0366734584102
ACH-000856,-0.20701993855099998
ACH-000858,-0.265650052893
ACH-000859,-0.201325412568
ACH-000861,-0.00160933840952
ACH-000862,-0.11969470301200001
ACH-000865,-0.0927027590287
ACH-000866,-0.09447689966119999
ACH-000867,-0.219566077881
ACH-000869,-0.126999559167
ACH-000872,-0.17975466604600002
ACH-000873,-0.24837350381700002
ACH-000876,0.00234993816415
ACH-000878,0.0553344826296
ACH-000880,-0.0033219804311299997
ACH-000881,-0.12318374402999999
ACH-000882,-0.138369201011
ACH-000884,-0.252028018169
ACH-000885,-0.225135807346
ACH-000887,-0.0883072548047
ACH-000888,-0.107809917699
ACH-000889,-0.0814156565545
ACH-000890,-0.0742965097337
ACH-000896,-0.06337597308500001
ACH-000898,-0.192761539703
ACH-000900,-0.324275095271
ACH-000901,-0.00167408138909
ACH-000905,-0.0664201482781
ACH-000906,-0.127954950244
ACH-000907,-0.153034559035
ACH-000910,0.0255697889925
ACH-000911,-0.185917100393
ACH-000912,-0.130471787043
ACH-000913,-0.179975393379
ACH-000915,-0.210014015381
ACH-000916,-0.282821981869
ACH-000917,-0.117211124067
ACH-000921,-0.0676524957862
ACH-000924,-0.0348062792578
ACH-000926,-0.05304434356980001
ACH-000928,-0.0438803953711
ACH-000929,-0.17729960065499997
ACH-000932,-0.143245819153
ACH-000935,-0.296639301975
ACH-000936,-0.12459839376599999
ACH-000937,-0.0577317125962
ACH-000938,-0.100295180811
ACH-000939,-0.12424664035999998
ACH-000941,-0.08396834704780001
ACH-000943,-0.08507232464839999
ACH-000946,-0.202336941347
ACH-000947,-0.07392962914310001
ACH-000948,-0.175227733915
ACH-000950,-0.0752792980279
ACH-000953,0.028259234172999997
ACH-000957,-0.194933421364
ACH-000958,-0.238899478326
ACH-000960,-0.0367056467444
ACH-000963,-0.345610428885
ACH-000968,-0.045082513540500004
ACH-000969,-0.0826581239188
ACH-000973,-0.20435777105099998
ACH-000974,-0.174831334736
ACH-000975,-0.194435929266
ACH-000976,-0.21043271081099998
ACH-000978,-0.27934550328200003
ACH-000980,-0.190095744961
ACH-000984,-0.259316141382
ACH-000986,-0.21759651172400002
ACH-000988,-0.05269407235259999
ACH-000993,-0.193622084419
ACH-000994,-0.101571725698
ACH-000996,-0.445110469754
ACH-001001,-0.13384208443499998
ACH-001020,0.012958046261200002
ACH-001028,-0.218429568885
ACH-001031,-0.147171559394
ACH-001038,-0.12575828384
ACH-001048,-0.174792727515
ACH-001050,-0.298017451
ACH-001053,-0.086478440444
ACH-001054,-0.287153337053
ACH-001061,-0.0718574158197
ACH-001067,-0.253495427748
ACH-001075,-0.145227563585
ACH-001096,-0.0432703273089
ACH-001128,-0.388687702299
ACH-001134,-0.0747942203166
ACH-001151,-0.25535395369
ACH-001163,-0.235855956442
ACH-001164,-0.167086737726
ACH-001173,-0.176819017942
ACH-001183,-0.14824757658600002
ACH-001184,-0.292651528948
ACH-001190,-0.027502955321
ACH-001192,-0.00397386157803
ACH-001193,-0.152149793993
ACH-001196,0.0425315167965
ACH-001197,0.0497812462603
ACH-001205,-0.06780371232999999
ACH-001211,-0.164149446191
ACH-001212,0.100935196568
ACH-001228,-0.106101701773
ACH-001232,0.242818406567
ACH-001239,-0.0519382494333
ACH-001274,-0.13236751212300002
ACH-001275,0.13380494665200002
ACH-001277,-0.20596689544900001
ACH-001278,-0.290729812381
ACH-001280,-0.289268629441
ACH-001283,-0.18880333902399998
ACH-001289,-0.0769519749504
ACH-001295,-0.17356872034600002
ACH-001300,-0.227648547588
ACH-001301,0.031128931114799998
ACH-001302,-0.324590773744
ACH-001303,-0.121446802757
ACH-001306,-0.0678639568179
ACH-001318,-0.233580088997
ACH-001322,-0.127566866246
ACH-001328,-0.143503297764
ACH-001332,-0.267667147321
ACH-001333,-0.00466602166819
ACH-001336,-0.0708410871672
ACH-001340,-0.146178810177
ACH-001346,-0.253908971073
ACH-001353,-0.183936460392
ACH-001354,-0.196850370273
ACH-001367,-0.13626151908700002
ACH-001368,-0.09929223419399999
ACH-001374,-0.419732339389
ACH-001375,-0.0867330519796
ACH-001377,-0.207373293292
ACH-001380,-0.16475838272399998
ACH-001391,-0.0831793442071
ACH-001407,0.049139230527
ACH-001408,-0.018961274505
ACH-001413,-0.346357728668
ACH-001430,-0.08544556126399999
ACH-001431,-0.0954578918498
ACH-001450,0.09706800552389999
ACH-001496,-0.12669358532199998
ACH-001500,-0.169790297659
ACH-001521,-0.25817674712099997
ACH-001523,-0.169903569049
ACH-001532,0.00440575863814
ACH-001536,-0.226146143187
ACH-001550,-0.06968486716439999
ACH-001552,-0.144769095308
ACH-001554,-0.026705308497200004
ACH-001645,-0.09560276620960001
ACH-001654,-0.0678537045156
ACH-001715,0.138350076179
ACH-001735,-0.0020416529638800003
ACH-001736,-0.22713611638599998
ACH-001737,0.30349942650899997
ACH-001740,-0.08645327250439999
ACH-001745,-0.045777356229099994
ACH-001750,-0.056183361168999996
ACH-001765,-0.14594552272
ACH-001956,0.0045745015575799994
ACH-001957,-0.155850986635
